policy,mode,agent_order,seed_set,seed,shortfall_bps,completion_rate
twap,dynamic_duopoly,random,final,90374,90.4033,1.000000
lookahead,dynamic_duopoly,random,final,90375,112.3384,1.000000
twap,dynamic_duopoly,random,final,90375,132.9428,1.000000
lookahead,dynamic_duopoly,random,final,90376,98.2873,1.000000
twap,dynamic_duopoly,random,final,90376,123.0261,1.000000
lookahead,dynamic_duopoly,random,final,90377,119.8900,1.000000
twap,dynamic_duopoly,random,final,90377,126.5135,1.000000
lookahead,dynamic_duopoly,random,final,90378,90.5872,1.000000
twap,dynamic_duopoly,random,final,90378,113.3322,1.000000
lookahead,dynamic_duopoly,random,final,90379,117.2293,1.000000
twap,dynamic_duopoly,random,final,90379,109.7045,1.000000
lookahead,dynamic_duopoly,random,final,90380,117.4489,1.000000
twap,dynamic_duopoly,random,final,90380,145.3773,1.000000
lookahead,dynamic_duopoly,random,final,90381,85.4882,1.000000
twap,dynamic_duopoly,random,final,90381,99.5398,1.000000
lookahead,dynamic_duopoly,random,final,90382,89.6252,1.000000
twap,dynamic_duopoly,random,final,90382,107.7286,1.000000
lookahead,dynamic_duopoly,random,final,90383,77.8416,1.000000
twap,dynamic_duopoly,random,final,90383,102.4059,1.000000
lookahead,dynamic_duopoly,random,final,90384,95.3281,1.000000
twap,dynamic_duopoly,random,final,90384,107.7257,1.000000
lookahead,dynamic_duopoly,random,final,90385,101.9743,1.000000
twap,dynamic_duopoly,random,final,90385,99.3674,1.000000
lookahead,dynamic_duopoly,random,final,90386,122.6280,1.000000
twap,dynamic_duopoly,random,final,90386,114.1345,1.000000
lookahead,dynamic_duopoly,random,final,90387,93.9545,1.000000
twap,dynamic_duopoly,random,final,90387,110.1453,1.000000
lookahead,dynamic_duopoly,random,final,90388,129.2363,1.000000
twap,dynamic_duopoly,random,final,90388,126.9550,1.000000
lookahead,dynamic_duopoly,random,final,90389,139.5382,1.000000
twap,dynamic_duopoly,random,final,90389,138.6878,1.000000
lookahead,dynamic_duopoly,random,final,90390,93.6597,1.000000
twap,dynamic_duopoly,random,final,90390,97.4276,1.000000
lookahead,dynamic_duopoly,random,final,90391,101.1889,1.000000
twap,dynamic_duopoly,random,final,90391,97.8343,1.000000
lookahead,dynamic_duopoly,random,final,90392,76.9790,1.000000
twap,dynamic_duopoly,random,final,90392,108.2987,1.000000
lookahead,dynamic_duopoly,random,final,90393,126.5804,1.000000
twap,dynamic_duopoly,random,final,90393,134.9302,1.000000
lookahead,dynamic_duopoly,random,final,90394,98.8980,1.000000
twap,dynamic_duopoly,random,final,90394,104.4823,1.000000
lookahead,dynamic_duopoly,random,final,90395,143.2329,1.000000
twap,dynamic_duopoly,random,final,90395,131.1866,1.000000
lookahead,dynamic_duopoly,random,final,90396,62.2471,1.000000
twap,dynamic_duopoly,random,final,90396,102.8007,1.000000
lookahead,dynamic_duopoly,random,final,90397,81.8772,1.000000
twap,dynamic_duopoly,random,final,90397,115.0895,1.000000
lookahead,dynamic_duopoly,random,final,90398,129.8079,1.000000
twap,dynamic_duopoly,random,final,90398,134.5855,1.000000
lookahead,dynamic_duopoly,random,final,90399,123.4949,1.000000
twap,dynamic_duopoly,random,final,90399,134.2025,1.000000
lookahead,dynamic_duopoly,random,final,90400,110.6521,1.000000
twap,dynamic_duopoly,random,final,90400,133.4262,1.000000
lookahead,dynamic_duopoly,random,final,90401,102.3446,1.000000
twap,dynamic_duopoly,random,final,90401,105.5585,1.000000
lookahead,dynamic_duopoly,random,final,90402,94.1548,1.000000
twap,dynamic_duopoly,random,final,90402,108.3419,1.000000
lookahead,dynamic_duopoly,random,final,90403,73.1968,1.000000
twap,dynamic_duopoly,random,final,90403,108.3377,1.000000
lookahead,dynamic_duopoly,random,final,90404,66.2249,1.000000
twap,dynamic_duopoly,random,final,90404,96.8635,1.000000
lookahead,dynamic_duopoly,random,final,90405,83.5312,1.000000
twap,dynamic_duopoly,random,final,90405,101.5858,1.000000
lookahead,dynamic_duopoly,random,final,90406,79.3106,1.000000
twap,dynamic_duopoly,random,final,90406,107.9586,1.000000
lookahead,dynamic_duopoly,random,final,90407,99.4796,1.000000
twap,dynamic_duopoly,random,final,90407,113.4430,1.000000
lookahead,dynamic_duopoly,random,final,90408,66.4167,1.000000
twap,dynamic_duopoly,random,final,90408,88.4133,1.000000
lookahead,dynamic_duopoly,random,final,90409,83.9993,1.000000
twap,dynamic_duopoly,random,final,90409,97.2826,1.000000
lookahead,dynamic_duopoly,random,final,90410,68.7871,1.000000
twap,dynamic_duopoly,random,final,90410,90.9944,1.000000
lookahead,dynamic_duopoly,random,final,90411,106.9657,1.000000
twap,dynamic_duopoly,random,final,90411,128.3042,1.000000
lookahead,dynamic_duopoly,random,final,90412,103.9423,1.000000
twap,dynamic_duopoly,random,final,90412,127.2988,1.000000
lookahead,dynamic_duopoly,random,final,90413,120.1476,1.000000
twap,dynamic_duopoly,random,final,90413,131.0428,1.000000
lookahead,dynamic_duopoly,random,final,90414,112.9430,1.000000
twap,dynamic_duopoly,random,final,90414,122.3085,1.000000
lookahead,dynamic_duopoly,random,final,90415,92.4933,1.000000
twap,dynamic_duopoly,random,final,90415,92.3136,1.000000
lookahead,dynamic_duopoly,random,final,90416,117.3052,1.000000
twap,dynamic_duopoly,random,final,90416,108.0361,1.000000
lookahead,dynamic_duopoly,random,final,90417,69.3963,1.000000
twap,dynamic_duopoly,random,final,90417,90.9325,1.000000
lookahead,dynamic_duopoly,random,final,90418,88.8077,1.000000
twap,dynamic_duopoly,random,final,90418,116.8625,1.000000
lookahead,dynamic_duopoly,random,final,90419,111.3580,1.000000
twap,dynamic_duopoly,random,final,90419,122.8060,1.000000
lookahead,dynamic_duopoly,random,final,90420,96.2182,1.000000
twap,dynamic_duopoly,random,final,90420,111.8043,1.000000
lookahead,dynamic_duopoly,random,final,90421,111.6311,1.000000
twap,dynamic_duopoly,random,final,90421,121.1886,1.000000
lookahead,dynamic_duopoly,random,final,90422,75.3025,1.000000
twap,dynamic_duopoly,random,final,90422,93.9584,1.000000
lookahead,dynamic_duopoly,random,final,90423,97.5732,1.000000
twap,dynamic_duopoly,random,final,90423,112.7820,1.000000
lookahead,dynamic_duopoly,random,final,90424,100.2176,1.000000
twap,dynamic_duopoly,random,final,90424,112.0700,1.000000
lookahead,dynamic_duopoly,random,final,90425,105.1139,1.000000
twap,dynamic_duopoly,random,final,90425,117.1267,1.000000
lookahead,dynamic_duopoly,random,final,90426,98.4092,1.000000
twap,dynamic_duopoly,random,final,90426,120.6101,1.000000
lookahead,dynamic_duopoly,random,final,90427,127.2551,1.000000
twap,dynamic_duopoly,random,final,90427,114.1893,1.000000
lookahead,dynamic_duopoly,random,final,90428,146.0740,1.000000
twap,dynamic_duopoly,random,final,90428,127.0771,1.000000
lookahead,dynamic_duopoly,random,final,90429,128.5540,1.000000
twap,dynamic_duopoly,random,final,90429,115.1294,1.000000
lookahead,dynamic_duopoly,random,final,90430,88.4680,1.000000
twap,dynamic_duopoly,random,final,90430,90.0745,1.000000
lookahead,dynamic_duopoly,random,final,90431,123.0032,1.000000
twap,dynamic_duopoly,random,final,90431,135.9670,1.000000
lookahead,dynamic_duopoly,random,final,90432,93.6414,1.000000
twap,dynamic_duopoly,random,final,90432,112.6595,1.000000
lookahead,dynamic_duopoly,random,final,90433,48.6279,1.000000
twap,dynamic_duopoly,random,final,90433,91.0475,1.000000
lookahead,dynamic_duopoly,random,final,90434,73.3229,1.000000
twap,dynamic_duopoly,random,final,90434,77.7866,1.000000
lookahead,dynamic_duopoly,random,final,90435,34.6125,1.000000
twap,dynamic_duopoly,random,final,90435,92.0015,1.000000
lookahead,dynamic_duopoly,random,final,90436,118.3489,1.000000
twap,dynamic_duopoly,random,final,90436,119.4003,1.000000
lookahead,dynamic_duopoly,random,final,90437,131.2255,1.000000
twap,dynamic_duopoly,random,final,90437,128.0203,1.000000
lookahead,dynamic_duopoly,random,final,90438,41.2246,1.000000
twap,dynamic_duopoly,random,final,90438,81.0192,1.000000
lookahead,dynamic_duopoly,random,final,90439,123.2521,1.000000
twap,dynamic_duopoly,random,final,90439,125.3015,1.000000
lookahead,dynamic_duopoly,random,final,90440,86.3613,1.000000
twap,dynamic_duopoly,random,final,90440,108.8067,1.000000
lookahead,dynamic_duopoly,random,final,90441,143.2397,1.000000
twap,dynamic_duopoly,random,final,90441,117.4593,1.000000
lookahead,dynamic_duopoly,random,final,90442,81.1345,1.000000
twap,dynamic_duopoly,random,final,90442,97.8856,1.000000
lookahead,dynamic_duopoly,random,final,90443,122.1040,1.000000
twap,dynamic_duopoly,random,final,90443,126.3575,1.000000
lookahead,dynamic_duopoly,random,final,90444,107.8852,1.000000
twap,dynamic_duopoly,random,final,90444,123.8729,1.000000
lookahead,dynamic_duopoly,random,final,90445,134.3742,1.000000
twap,dynamic_duopoly,random,final,90445,103.7468,1.000000
lookahead,dynamic_duopoly,random,final,90446,97.2074,1.000000
twap,dynamic_duopoly,random,final,90446,97.0639,1.000000
lookahead,dynamic_duopoly,random,final,90447,93.2207,1.000000
twap,dynamic_duopoly,random,final,90447,117.9990,1.000000
lookahead,dynamic_duopoly,random,final,90448,64.9803,1.000000
twap,dynamic_duopoly,random,final,90448,100.9473,1.000000
lookahead,dynamic_duopoly,random,final,90449,93.7174,1.000000
twap,dynamic_duopoly,random,final,90449,115.3010,1.000000
lookahead,dynamic_duopoly,random,final,90450,105.1070,1.000000
twap,dynamic_duopoly,random,final,90450,110.3615,1.000000
lookahead,dynamic_duopoly,random,final,90451,130.1089,1.000000
twap,dynamic_duopoly,random,final,90451,113.2527,1.000000
lookahead,dynamic_duopoly,random,final,90452,127.1686,1.000000
twap,dynamic_duopoly,random,final,90452,99.8502,1.000000
lookahead,dynamic_duopoly,random,final,90453,140.1045,1.000000
twap,dynamic_duopoly,random,final,90453,129.8024,1.000000
lookahead,dynamic_duopoly,random,final,90454,111.3262,1.000000
twap,dynamic_duopoly,random,final,90454,117.8721,1.000000
lookahead,dynamic_duopoly,random,final,90455,130.9822,1.000000
twap,dynamic_duopoly,random,final,90455,114.4374,1.000000
lookahead,dynamic_duopoly,random,final,90456,119.7403,1.000000
twap,dynamic_duopoly,random,final,90456,111.2469,1.000000
lookahead,dynamic_duopoly,random,final,90457,93.9290,1.000000
twap,dynamic_duopoly,random,final,90457,113.2991,1.000000
lookahead,dynamic_duopoly,random,final,90458,169.8076,1.000000
twap,dynamic_duopoly,random,final,90458,123.5460,1.000000
lookahead,dynamic_duopoly,random,final,90459,112.2294,1.000000
twap,dynamic_duopoly,random,final,90459,119.7156,1.000000
lookahead,dynamic_duopoly,random,final,90460,82.9039,1.000000
twap,dynamic_duopoly,random,final,90460,95.0406,1.000000
lookahead,dynamic_duopoly,random,final,90461,57.8605,1.000000
twap,dynamic_duopoly,random,final,90461,93.1803,1.000000
lookahead,dynamic_duopoly,random,final,90462,111.9224,1.000000
twap,dynamic_duopoly,random,final,90462,113.8949,1.000000
lookahead,dynamic_duopoly,random,final,90463,86.7749,1.000000
twap,dynamic_duopoly,random,final,90463,101.6577,1.000000
lookahead,dynamic_duopoly,random,final,90464,58.6518,1.000000
twap,dynamic_duopoly,random,final,90464,98.2762,1.000000
lookahead,dynamic_duopoly,random,final,90465,89.4030,1.000000
twap,dynamic_duopoly,random,final,90465,109.9758,1.000000
lookahead,dynamic_duopoly,random,final,90466,143.7462,1.000000
twap,dynamic_duopoly,random,final,90466,127.9524,1.000000
lookahead,dynamic_duopoly,random,final,90467,87.1711,1.000000
twap,dynamic_duopoly,random,final,90467,109.2200,1.000000
lookahead,dynamic_duopoly,random,final,90468,86.7586,1.000000
twap,dynamic_duopoly,random,final,90468,102.1629,1.000000
lookahead,dynamic_duopoly,random,final,90469,128.0821,1.000000
twap,dynamic_duopoly,random,final,90469,130.7010,1.000000
lookahead,dynamic_duopoly,random,final,90470,103.0440,1.000000
twap,dynamic_duopoly,random,final,90470,123.6477,1.000000
lookahead,dynamic_duopoly,random,final,90471,67.3976,1.000000
twap,dynamic_duopoly,random,final,90471,81.1918,1.000000
lookahead,dynamic_duopoly,random,final,90472,28.9035,1.000000
twap,dynamic_duopoly,random,final,90472,75.7799,1.000000
lookahead,dynamic_duopoly,random,final,90473,108.8306,1.000000
twap,dynamic_duopoly,random,final,90473,108.8274,1.000000
lookahead,dynamic_duopoly,random,final,90474,72.9392,1.000000
twap,dynamic_duopoly,random,final,90474,88.6199,1.000000
lookahead,dynamic_duopoly,random,final,90475,47.7981,1.000000
twap,dynamic_duopoly,random,final,90475,97.7285,1.000000
lookahead,dynamic_duopoly,random,final,90476,116.4402,1.000000
twap,dynamic_duopoly,random,final,90476,132.2568,1.000000
lookahead,dynamic_duopoly,random,final,90477,102.7424,1.000000
twap,dynamic_duopoly,random,final,90477,130.5605,1.000000
lookahead,dynamic_duopoly,random,final,90478,70.4197,1.000000
twap,dynamic_duopoly,random,final,90478,97.7640,1.000000
lookahead,dynamic_duopoly,random,final,90479,68.2385,1.000000
twap,dynamic_duopoly,random,final,90479,102.0224,1.000000
lookahead,dynamic_duopoly,random,final,90480,109.2749,1.000000
twap,dynamic_duopoly,random,final,90480,133.0089,1.000000
lookahead,dynamic_duopoly,random,final,90481,84.7591,1.000000
twap,dynamic_duopoly,random,final,90481,107.1909,1.000000
lookahead,dynamic_duopoly,random,final,90482,114.1838,1.000000
twap,dynamic_duopoly,random,final,90482,107.6697,1.000000
lookahead,dynamic_duopoly,random,final,90483,91.0877,1.000000
twap,dynamic_duopoly,random,final,90483,111.1583,1.000000
lookahead,dynamic_duopoly,random,final,90484,72.9493,1.000000
twap,dynamic_duopoly,random,final,90484,96.3132,1.000000
lookahead,dynamic_duopoly,random,final,90485,139.8461,1.000000
twap,dynamic_duopoly,random,final,90485,126.7732,1.000000
lookahead,dynamic_duopoly,random,final,90486,104.7748,1.000000
twap,dynamic_duopoly,random,final,90486,103.7627,1.000000
lookahead,dynamic_duopoly,random,final,90487,117.6574,1.000000
twap,dynamic_duopoly,random,final,90487,127.5521,1.000000
lookahead,dynamic_duopoly,random,final,90488,95.1105,1.000000
twap,dynamic_duopoly,random,final,90488,113.6591,1.000000
lookahead,dynamic_duopoly,random,final,90489,57.9472,1.000000
twap,dynamic_duopoly,random,final,90489,99.4959,1.000000
lookahead,dynamic_duopoly,random,final,90490,113.8166,1.000000
twap,dynamic_duopoly,random,final,90490,131.9169,1.000000
lookahead,dynamic_duopoly,random,final,90491,125.0569,1.000000
twap,dynamic_duopoly,random,final,90491,129.7136,1.000000
lookahead,dynamic_duopoly,random,final,90492,133.9413,1.000000
twap,dynamic_duopoly,random,final,90492,109.3711,1.000000
lookahead,dynamic_duopoly,random,final,90493,112.8328,1.000000
twap,dynamic_duopoly,random,final,90493,118.9863,1.000000
lookahead,dynamic_duopoly,random,final,90494,134.5830,1.000000
twap,dynamic_duopoly,random,final,90494,104.8488,1.000000
lookahead,dynamic_duopoly,random,final,90495,95.9930,1.000000
twap,dynamic_duopoly,random,final,90495,106.0141,1.000000
lookahead,dynamic_duopoly,random,final,90496,112.0098,1.000000
twap,dynamic_duopoly,random,final,90496,122.3552,1.000000
lookahead,dynamic_duopoly,random,final,90497,63.0211,1.000000
twap,dynamic_duopoly,random,final,90497,82.4202,1.000000
lookahead,dynamic_duopoly,random,final,90498,113.6553,1.000000
twap,dynamic_duopoly,random,final,90498,94.0232,1.000000
lookahead,dynamic_duopoly,random,final,90499,102.8138,1.000000
twap,dynamic_duopoly,random,final,90499,118.1839,1.000000
lookahead,dynamic_duopoly,random,final,90500,70.8203,1.000000
twap,dynamic_duopoly,random,final,90500,120.1599,1.000000
lookahead,dynamic_duopoly,random,final,90501,121.2076,1.000000
twap,dynamic_duopoly,random,final,90501,122.5952,1.000000
lookahead,dynamic_duopoly,random,final,90502,49.0518,1.000000
twap,dynamic_duopoly,random,final,90502,98.6782,1.000000
lookahead,dynamic_duopoly,random,final,90503,102.6339,1.000000
twap,dynamic_duopoly,random,final,90503,102.3818,1.000000
lookahead,dynamic_duopoly,random,final,90504,79.5556,1.000000
twap,dynamic_duopoly,random,final,90504,104.7203,1.000000
lookahead,dynamic_duopoly,random,final,90505,99.0822,1.000000
twap,dynamic_duopoly,random,final,90505,98.8837,1.000000
lookahead,dynamic_duopoly,random,final,90506,95.7288,1.000000
twap,dynamic_duopoly,random,final,90506,109.4323,1.000000
lookahead,dynamic_duopoly,random,final,90507,118.2487,1.000000
twap,dynamic_duopoly,random,final,90507,112.0478,1.000000
lookahead,dynamic_duopoly,random,final,90508,87.0054,1.000000
twap,dynamic_duopoly,random,final,90508,102.1701,1.000000
lookahead,dynamic_duopoly,random,final,90509,131.1992,1.000000
twap,dynamic_duopoly,random,final,90509,125.8213,1.000000
lookahead,dynamic_duopoly,random,final,90510,96.1080,1.000000
twap,dynamic_duopoly,random,final,90510,103.6182,1.000000
lookahead,dynamic_duopoly,random,final,90511,91.2870,1.000000
twap,dynamic_duopoly,random,final,90511,102.5509,1.000000
lookahead,dynamic_duopoly,random,final,90512,154.1685,1.000000
twap,dynamic_duopoly,random,final,90512,128.4704,1.000000
lookahead,dynamic_duopoly,random,final,90513,96.2492,1.000000
twap,dynamic_duopoly,random,final,90513,111.0282,1.000000
lookahead,dynamic_duopoly,random,final,90514,128.5739,1.000000
twap,dynamic_duopoly,random,final,90514,119.4476,1.000000
lookahead,dynamic_duopoly,random,final,90515,38.1170,1.000000
twap,dynamic_duopoly,random,final,90515,82.8059,1.000000
lookahead,dynamic_duopoly,random,final,90516,124.7028,1.000000
twap,dynamic_duopoly,random,final,90516,123.8747,1.000000
lookahead,dynamic_duopoly,random,final,90517,127.9955,1.000000
twap,dynamic_duopoly,random,final,90517,119.0753,1.000000
lookahead,dynamic_duopoly,random,final,90518,98.5843,1.000000
twap,dynamic_duopoly,random,final,90518,108.3850,1.000000
lookahead,dynamic_duopoly,random,final,90519,102.6604,1.000000
twap,dynamic_duopoly,random,final,90519,122.4393,1.000000
lookahead,dynamic_duopoly,random,final,90520,89.0781,1.000000
twap,dynamic_duopoly,random,final,90520,110.8883,1.000000
lookahead,dynamic_duopoly,random,final,90521,129.3008,1.000000
twap,dynamic_duopoly,random,final,90521,119.8509,1.000000
lookahead,dynamic_duopoly,random,final,90522,69.5341,1.000000
twap,dynamic_duopoly,random,final,90522,106.1018,1.000000
lookahead,dynamic_duopoly,random,final,90523,107.2142,1.000000
twap,dynamic_duopoly,random,final,90523,106.3037,1.000000
lookahead,dynamic_duopoly,random,final,90524,94.9173,1.000000
twap,dynamic_duopoly,random,final,90524,102.7693,1.000000
lookahead,dynamic_duopoly,random,final,90525,126.4165,1.000000
twap,dynamic_duopoly,random,final,90525,117.0510,1.000000
lookahead,dynamic_duopoly,random,final,90526,114.0044,1.000000
twap,dynamic_duopoly,random,final,90526,117.4479,1.000000
lookahead,dynamic_duopoly,random,final,90527,75.5777,1.000000
twap,dynamic_duopoly,random,final,90527,103.6972,1.000000
lookahead,dynamic_duopoly,random,final,90528,89.8121,1.000000
twap,dynamic_duopoly,random,final,90528,107.9124,1.000000
lookahead,dynamic_duopoly,random,final,90529,90.0825,1.000000
twap,dynamic_duopoly,random,final,90529,118.1366,1.000000
lookahead,dynamic_duopoly,random,final,90530,94.5089,1.000000
twap,dynamic_duopoly,random,final,90530,97.3573,1.000000
lookahead,dynamic_duopoly,random,final,90531,68.2405,1.000000
twap,dynamic_duopoly,random,final,90531,86.8269,1.000000
lookahead,dynamic_duopoly,random,final,90532,102.3002,1.000000
twap,dynamic_duopoly,random,final,90532,114.3093,1.000000
lookahead,dynamic_duopoly,random,final,90533,120.2760,1.000000
twap,dynamic_duopoly,random,final,90533,126.8500,1.000000
lookahead,dynamic_duopoly,random,final,90534,110.0624,1.000000
twap,dynamic_duopoly,random,final,90534,117.0928,1.000000
lookahead,dynamic_duopoly,random,final,90535,104.1523,1.000000
twap,dynamic_duopoly,random,final,90535,109.0028,1.000000
lookahead,dynamic_duopoly,random,final,90536,91.5760,1.000000
twap,dynamic_duopoly,random,final,90536,107.7900,1.000000
lookahead,dynamic_duopoly,random,final,90537,97.3408,1.000000
twap,dynamic_duopoly,random,final,90537,122.2686,1.000000
lookahead,dynamic_duopoly,random,final,90538,45.0579,1.000000
twap,dynamic_duopoly,random,final,90538,83.3179,1.000000
lookahead,dynamic_duopoly,random,final,90539,82.8760,1.000000
twap,dynamic_duopoly,random,final,90539,102.7071,1.000000
lookahead,dynamic_duopoly,random,final,90540,94.0408,1.000000
twap,dynamic_duopoly,random,final,90540,109.0998,1.000000
lookahead,dynamic_duopoly,random,final,90541,141.3749,1.000000
twap,dynamic_duopoly,random,final,90541,119.0073,1.000000
lookahead,dynamic_duopoly,random,final,90542,110.9090,1.000000
twap,dynamic_duopoly,random,final,90542,130.8845,1.000000
lookahead,dynamic_duopoly,random,final,90543,141.6822,1.000000
twap,dynamic_duopoly,random,final,90543,134.4955,1.000000
lookahead,dynamic_duopoly,random,final,90544,121.9909,1.000000
twap,dynamic_duopoly,random,final,90544,128.6760,1.000000
lookahead,dynamic_duopoly,random,final,90545,57.7619,1.000000
twap,dynamic_duopoly,random,final,90545,96.9574,1.000000
lookahead,dynamic_duopoly,random,final,90546,89.9759,1.000000
twap,dynamic_duopoly,random,final,90546,100.2723,1.000000
lookahead,dynamic_duopoly,random,final,90547,93.6322,1.000000
twap,dynamic_duopoly,random,final,90547,93.9267,1.000000
lookahead,dynamic_duopoly,random,final,90548,59.5741,1.000000
twap,dynamic_duopoly,random,final,90548,108.7157,1.000000
lookahead,dynamic_duopoly,random,final,90549,100.1887,1.000000
twap,dynamic_duopoly,random,final,90549,122.9206,1.000000
lookahead,dynamic_duopoly,random,final,90550,92.2872,1.000000
twap,dynamic_duopoly,random,final,90550,107.2421,1.000000
lookahead,dynamic_duopoly,random,final,90551,115.5619,1.000000
twap,dynamic_duopoly,random,final,90551,116.6052,1.000000
lookahead,dynamic_duopoly,random,final,90552,90.6012,1.000000
twap,dynamic_duopoly,random,final,90552,104.9615,1.000000
lookahead,dynamic_duopoly,random,final,90553,88.8033,1.000000
twap,dynamic_duopoly,random,final,90553,114.4462,1.000000
lookahead,dynamic_duopoly,random,final,90554,84.1304,1.000000
twap,dynamic_duopoly,random,final,90554,95.2366,1.000000
lookahead,dynamic_duopoly,random,final,90555,88.3921,1.000000
twap,dynamic_duopoly,random,final,90555,93.4780,1.000000
lookahead,dynamic_duopoly,random,final,90556,116.1484,1.000000
twap,dynamic_duopoly,random,final,90556,125.7104,1.000000
lookahead,dynamic_duopoly,random,final,90557,110.1821,1.000000
twap,dynamic_duopoly,random,final,90557,130.8024,1.000000
lookahead,dynamic_duopoly,random,final,90558,77.5740,1.000000
twap,dynamic_duopoly,random,final,90558,88.2052,1.000000
lookahead,dynamic_duopoly,random,final,90559,106.5511,1.000000
twap,dynamic_duopoly,random,final,90559,119.1421,1.000000
lookahead,dynamic_duopoly,random,final,90560,93.4920,1.000000
twap,dynamic_duopoly,random,final,90560,106.7798,1.000000
lookahead,dynamic_duopoly,random,final,90561,80.4325,1.000000
twap,dynamic_duopoly,random,final,90561,107.1312,1.000000
lookahead,dynamic_duopoly,random,final,90562,79.1197,1.000000
twap,dynamic_duopoly,random,final,90562,108.3416,1.000000
lookahead,dynamic_duopoly,random,final,90563,94.7015,1.000000
twap,dynamic_duopoly,random,final,90563,97.5585,1.000000
lookahead,dynamic_duopoly,random,final,90564,92.2537,1.000000
twap,dynamic_duopoly,random,final,90564,81.8122,1.000000
lookahead,dynamic_duopoly,random,final,90565,123.8858,1.000000
twap,dynamic_duopoly,random,final,90565,108.7393,1.000000
lookahead,dynamic_duopoly,random,final,90566,92.6933,1.000000
twap,dynamic_duopoly,random,final,90566,114.6736,1.000000
lookahead,dynamic_duopoly,random,final,90567,88.2142,1.000000
twap,dynamic_duopoly,random,final,90567,114.1233,1.000000
lookahead,dynamic_duopoly,random,final,90568,91.2676,1.000000
twap,dynamic_duopoly,random,final,90568,103.8997,1.000000
lookahead,dynamic_duopoly,random,final,90569,63.9744,1.000000
twap,dynamic_duopoly,random,final,90569,108.9695,1.000000
lookahead,dynamic_duopoly,random,final,90570,105.8423,1.000000
twap,dynamic_duopoly,random,final,90570,112.7509,1.000000
lookahead,dynamic_duopoly,random,final,90571,116.7623,1.000000
twap,dynamic_duopoly,random,final,90571,114.6564,1.000000
lookahead,dynamic_duopoly,random,final,90572,102.1995,1.000000
twap,dynamic_duopoly,random,final,90572,113.6971,1.000000
lookahead,dynamic_duopoly,random,final,90573,47.9021,1.000000
twap,dynamic_duopoly,random,final,90573,96.7473,1.000000
lookahead,dynamic_duopoly,random,final,90574,132.3222,1.000000
twap,dynamic_duopoly,random,final,90574,139.1322,1.000000
lookahead,dynamic_duopoly,random,final,90575,143.2389,1.000000
twap,dynamic_duopoly,random,final,90575,128.4331,1.000000
lookahead,dynamic_duopoly,random,final,90576,68.3000,1.000000
twap,dynamic_duopoly,random,final,90576,101.5617,1.000000
lookahead,dynamic_duopoly,random,final,90577,134.2380,1.000000
twap,dynamic_duopoly,random,final,90577,143.7742,1.000000
lookahead,dynamic_duopoly,random,final,90578,74.1876,1.000000
twap,dynamic_duopoly,random,final,90578,108.7194,1.000000
lookahead,dynamic_duopoly,random,final,90579,105.3501,1.000000
twap,dynamic_duopoly,random,final,90579,115.5025,1.000000
lookahead,dynamic_duopoly,random,final,90580,106.3552,1.000000
twap,dynamic_duopoly,random,final,90580,119.4545,1.000000
lookahead,dynamic_duopoly,random,final,90581,138.7744,1.000000
twap,dynamic_duopoly,random,final,90581,136.4083,1.000000
lookahead,dynamic_duopoly,random,final,90582,102.2616,1.000000
twap,dynamic_duopoly,random,final,90582,119.3831,1.000000
lookahead,dynamic_duopoly,random,final,90583,101.8512,1.000000
twap,dynamic_duopoly,random,final,90583,106.1771,1.000000
lookahead,dynamic_duopoly,random,final,90584,67.3856,1.000000
twap,dynamic_duopoly,random,final,90584,103.8069,1.000000
lookahead,dynamic_duopoly,random,final,90585,109.6195,1.000000
twap,dynamic_duopoly,random,final,90585,118.2412,1.000000
lookahead,dynamic_duopoly,random,final,90586,83.8738,1.000000
twap,dynamic_duopoly,random,final,90586,112.3228,1.000000
lookahead,dynamic_duopoly,random,final,90587,124.7429,1.000000
twap,dynamic_duopoly,random,final,90587,115.8128,1.000000
lookahead,dynamic_duopoly,random,final,90588,101.9797,1.000000
twap,dynamic_duopoly,random,final,90588,108.9785,1.000000
lookahead,dynamic_duopoly,random,final,90589,112.7295,1.000000
twap,dynamic_duopoly,random,final,90589,120.2393,1.000000
lookahead,dynamic_duopoly,random,final,90590,84.6737,1.000000
twap,dynamic_duopoly,random,final,90590,119.3740,1.000000
lookahead,dynamic_duopoly,random,final,90591,107.1133,1.000000
twap,dynamic_duopoly,random,final,90591,121.9933,1.000000
lookahead,dynamic_duopoly,random,final,90592,96.7335,1.000000
twap,dynamic_duopoly,random,final,90592,104.5438,1.000000
lookahead,dynamic_duopoly,random,final,90593,143.7858,1.000000
twap,dynamic_duopoly,random,final,90593,137.5850,1.000000
lookahead,dynamic_duopoly,random,final,90594,103.6279,1.000000
twap,dynamic_duopoly,random,final,90594,122.3081,1.000000
lookahead,dynamic_duopoly,random,final,90595,99.4966,1.000000
twap,dynamic_duopoly,random,final,90595,121.0957,1.000000
lookahead,dynamic_duopoly,random,final,90596,122.5401,1.000000
twap,dynamic_duopoly,random,final,90596,106.3743,1.000000
lookahead,dynamic_duopoly,random,final,90597,63.1188,1.000000
twap,dynamic_duopoly,random,final,90597,98.8035,1.000000
lookahead,dynamic_duopoly,random,final,90598,78.0667,1.000000
twap,dynamic_duopoly,random,final,90598,95.9532,1.000000
lookahead,dynamic_duopoly,random,final,90599,128.8057,1.000000
