extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
jit,weak,twap,96439,124.0193,1.000000,42.8010,20.8000,51.1635,9.2549,0.8146,0.6900,0.3100,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96440,70.7884,1.000000,37.8878,9.2000,64.9934,-41.2927,0.7978,0.5139,0.4861,0.6200,1.0000,1.0000,2
jit,weak,twap,96440,87.6738,1.000000,41.7684,20.8000,51.8267,-26.7214,0.7978,0.5299,0.4701,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96441,45.4907,1.000000,38.1658,8.8000,62.0328,-63.5079,0.7945,0.5106,0.4894,0.6200,1.0000,1.0000,1
jit,weak,twap,96441,82.5931,1.000000,42.1313,20.8000,50.0312,-30.3694,0.7884,0.5226,0.4774,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96442,157.6890,1.000000,34.0279,8.8000,62.4613,52.3998,0.8188,0.6624,0.3376,0.6400,1.0000,1.0000,2
jit,weak,twap,96442,118.4233,1.000000,40.3788,20.8000,48.9384,8.3061,0.8415,0.5942,0.4058,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96443,90.3946,1.000000,40.8118,9.2000,67.8363,-27.4536,0.8010,0.6083,0.3917,0.6200,1.0000,1.0000,2
jit,weak,twap,96443,99.6183,1.000000,43.0796,20.8000,51.7918,-16.0532,0.8072,0.5800,0.4200,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96444,79.2232,1.000000,38.2575,10.0000,51.1453,-20.1796,0.8035,0.4945,0.5055,0.5800,1.0000,1.0000,0
jit,weak,twap,96444,107.9773,1.000000,42.3486,20.8000,50.3497,-5.5209,0.8137,0.4777,0.5223,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96445,91.3641,1.000000,35.6959,9.6000,51.0294,-4.9612,0.8065,0.4331,0.5669,0.6000,1.0000,1.0000,1
jit,weak,twap,96445,108.1651,1.000000,42.7020,20.8000,51.0739,-6.4108,0.8093,0.5953,0.4047,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96446,123.0348,1.000000,37.0020,9.2000,60.8392,15.9936,0.8011,0.5207,0.4793,0.6200,1.0000,1.0000,1
jit,weak,twap,96446,122.4583,1.000000,41.4166,20.8000,48.4717,11.7701,0.8076,0.6003,0.3997,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96447,112.9037,1.000000,35.5337,9.6000,49.0490,18.7210,0.8067,0.5730,0.4270,0.5800,1.0000,1.0000,0
jit,weak,twap,96447,120.6492,1.000000,38.8025,20.8000,43.3997,17.6470,0.8294,0.5679,0.4321,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96448,83.3061,1.000000,36.6715,9.6000,48.7951,-11.7604,0.7946,0.6800,0.3200,0.5600,1.0000,1.0000,0
jit,weak,twap,96448,94.4619,1.000000,42.3928,20.8000,50.4552,-19.1861,0.7955,0.6217,0.3783,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96449,87.7630,1.000000,36.4514,9.6000,51.4496,-9.7379,0.8174,0.4492,0.5508,0.5800,1.0000,1.0000,1
jit,weak,twap,96449,100.5312,1.000000,41.8310,20.8000,51.8645,-13.9644,0.8373,0.6435,0.3565,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96450,106.8526,1.000000,39.4982,9.6000,58.4772,-0.7229,0.7999,0.5762,0.4238,0.6000,1.0000,1.0000,1
jit,weak,twap,96450,103.6297,1.000000,41.9926,20.8000,49.6209,-8.7838,0.8205,0.7213,0.2787,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96451,76.8608,1.000000,36.7647,9.6000,53.1048,-22.6087,0.8062,0.6552,0.3448,0.6000,1.0000,1.0000,1
jit,weak,twap,96451,105.9157,1.000000,43.1374,20.8000,51.8827,-9.9044,0.8020,0.5187,0.4813,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96452,65.3148,1.000000,41.3485,9.6000,61.1047,-46.7384,0.8052,0.6191,0.3809,0.5800,1.0000,1.0000,1
jit,weak,twap,96452,95.7431,1.000000,43.9834,20.8000,56.0557,-25.0960,0.7955,0.6661,0.3339,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96453,120.4710,1.000000,36.0016,9.2000,63.3225,11.9469,0.8065,0.5523,0.4477,0.6200,1.0000,1.0000,2
jit,weak,twap,96453,123.5219,1.000000,42.3744,20.8000,50.3407,10.0067,0.8107,0.5648,0.4352,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96454,125.4152,1.000000,35.4463,9.6000,50.1024,30.2666,0.8159,0.6031,0.3969,0.6000,1.0000,1.0000,1
jit,weak,twap,96454,137.5640,1.000000,40.7490,20.8000,49.6446,26.3704,0.8242,0.5330,0.4670,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96455,152.5637,1.000000,36.2375,9.6000,52.0896,54.6366,0.8286,0.4811,0.5189,0.6000,1.0000,1.0000,1
jit,weak,twap,96455,129.5355,1.000000,41.4064,20.8000,48.4174,18.9117,0.8366,0.4802,0.5198,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96456,72.4507,1.000000,39.9273,8.4000,79.8992,-55.7758,0.7988,0.5024,0.4976,0.6600,1.0000,1.0000,2
jit,weak,twap,96456,94.2003,1.000000,42.6486,20.8000,53.5237,-22.7720,0.7914,0.6162,0.3838,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96457,92.5521,1.000000,38.8068,9.2000,59.5834,-15.0381,0.8019,0.6213,0.3787,0.6000,1.0000,1.0000,1
jit,weak,twap,96457,122.0491,1.000000,41.9192,20.8000,49.4815,9.8484,0.8028,0.5568,0.4432,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96458,56.8322,1.000000,36.5954,10.0000,47.8570,-37.6202,0.8083,0.7014,0.2986,0.5800,1.0000,1.0000,0
jit,weak,twap,96458,98.4053,1.000000,42.1091,20.8000,49.8912,-14.3949,0.8133,0.5653,0.4347,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96459,138.3287,1.000000,39.2232,7.6000,103.3370,-11.8316,0.7999,0.4899,0.5101,0.7000,1.0000,1.0000,2
jit,weak,twap,96459,99.7613,1.000000,41.0936,20.8000,47.9324,-10.0646,0.7971,0.5259,0.4741,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96460,84.3858,1.000000,40.3220,9.2000,65.8022,-30.9384,0.8068,0.4775,0.5225,0.6200,1.0000,1.0000,2
jit,weak,twap,96460,102.0397,1.000000,42.7305,20.8000,53.6591,-15.1498,0.8116,0.5222,0.4778,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96461,80.6293,1.000000,37.2171,10.0000,51.0618,-17.6496,0.8069,0.4394,0.5606,0.5600,1.0000,1.0000,1
jit,weak,twap,96461,93.1114,1.000000,40.5265,20.8000,49.2860,-17.5011,0.8146,0.5512,0.4488,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96462,115.6391,1.000000,39.0529,9.2000,67.3156,0.0707,0.8029,0.5004,0.4996,0.6200,1.0000,1.0000,2
jit,weak,twap,96462,110.7451,1.000000,43.1705,20.8000,54.4413,-7.6667,0.8109,0.5458,0.4542,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96463,130.1640,1.000000,38.0093,9.2000,57.7058,25.2488,0.8162,0.5600,0.4400,0.6200,1.0000,1.0000,1
jit,weak,twap,96463,124.9848,1.000000,40.8573,20.8000,49.9202,13.4073,0.8136,0.6243,0.3757,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96464,121.2423,1.000000,40.0403,8.8000,73.7111,-1.3091,0.8033,0.5337,0.4663,0.6400,1.0000,1.0000,3
jit,weak,twap,96464,119.0810,1.000000,42.2852,20.8000,52.6938,3.3021,0.8081,0.6387,0.3613,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96465,79.8797,1.000000,38.2779,9.6000,51.7571,-19.7553,0.8020,0.5385,0.4615,0.5800,1.0000,1.0000,0
jit,weak,twap,96465,107.8556,1.000000,41.9713,20.8000,49.6168,-4.5325,0.8077,0.5000,0.5000,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96466,127.3927,1.000000,41.8886,8.8000,80.8165,-4.1124,0.8095,0.6468,0.3532,0.6400,1.0000,1.0000,2
jit,weak,twap,96466,106.5789,1.000000,41.3603,20.8000,48.4295,-4.0109,0.8263,0.5935,0.4065,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96467,86.8070,1.000000,36.7058,9.2000,56.2288,-15.3276,0.8059,0.6911,0.3089,0.6200,1.0000,1.0000,1
jit,weak,twap,96467,104.9606,1.000000,42.1551,20.8000,49.9940,-7.9885,0.8054,0.5813,0.4187,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96468,149.8608,1.000000,43.0607,8.8000,83.1699,14.8302,0.8067,0.6355,0.3645,0.6400,1.0000,1.0000,2
jit,weak,twap,96468,127.4621,1.000000,42.3982,20.8000,50.3515,13.9124,0.8097,0.4216,0.5784,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96469,138.8600,1.000000,35.4659,10.0000,45.5709,47.8232,0.8274,0.5881,0.4119,0.5800,1.0000,1.0000,0
jit,weak,twap,96469,136.3572,1.000000,41.0280,20.8000,47.6603,26.8690,0.8427,0.5341,0.4659,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96470,85.8404,1.000000,37.2044,9.2000,59.7129,-20.2768,0.7979,0.5635,0.4365,0.6200,1.0000,1.0000,2
jit,weak,twap,96470,98.4337,1.000000,39.8591,20.8000,48.0440,-10.2693,0.8008,0.5034,0.4966,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96471,117.0041,1.000000,37.4303,9.2000,57.2090,13.1648,0.8105,0.6803,0.3197,0.6200,1.0000,1.0000,0
jit,weak,twap,96471,106.7403,1.000000,42.5490,20.8000,50.7463,-7.3550,0.8236,0.5926,0.4074,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96472,95.2559,1.000000,43.8646,9.2000,73.8261,-31.6348,0.8035,0.5213,0.4787,0.6200,1.0000,1.0000,2
jit,weak,twap,96472,91.3627,1.000000,42.2838,20.8000,50.2645,-21.9855,0.8124,0.4600,0.5400,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96473,80.7867,1.000000,39.1664,9.6000,54.9386,-22.9183,0.8123,0.5242,0.4758,0.6000,1.0000,1.0000,0
jit,weak,twap,96473,89.6279,1.000000,42.8271,20.8000,51.3658,-25.3651,0.8150,0.6048,0.3952,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96474,78.4903,1.000000,37.7447,8.8000,56.8173,-24.8717,0.8002,0.6453,0.3547,0.6200,1.0000,1.0000,0
jit,weak,twap,96474,101.9626,1.000000,42.8640,20.8000,51.3845,-13.0859,0.8128,0.4573,0.5427,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96475,131.1726,1.000000,41.5107,8.8000,80.0635,0.7984,0.8108,0.5269,0.4731,0.6400,1.0000,1.0000,2
jit,weak,twap,96475,108.1722,1.000000,44.0274,20.8000,53.6264,-10.2816,0.8278,0.5337,0.4663,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96476,127.2292,1.000000,39.2485,9.2000,63.3163,15.4644,0.8085,0.5918,0.4082,0.6200,1.0000,1.0000,1
jit,weak,twap,96476,131.9829,1.000000,41.7992,20.8000,51.7332,17.6504,0.8195,0.5970,0.4030,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96477,100.0435,1.000000,38.5797,9.2000,62.3936,-10.1298,0.8069,0.4812,0.5188,0.6200,1.0000,1.0000,2
jit,weak,twap,96477,110.3094,1.000000,41.9814,20.8000,52.1524,-4.6244,0.8111,0.4605,0.5395,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96478,75.4503,1.000000,36.8246,10.0000,50.2714,-21.6456,0.8098,0.6004,0.3996,0.5600,1.0000,1.0000,1
jit,weak,twap,96478,111.4041,1.000000,41.7862,20.8000,51.7684,-2.9504,0.8144,0.5293,0.4707,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96479,88.8984,1.000000,35.1307,9.2000,59.5973,-15.0295,0.8060,0.6927,0.3073,0.6200,1.0000,1.0000,2
jit,weak,twap,96479,108.1842,1.000000,41.7126,20.8000,51.6374,-5.9659,0.8041,0.6297,0.3703,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96480,87.0236,1.000000,35.7948,10.0000,46.2417,-5.0129,0.8003,0.6103,0.3897,0.5800,1.0000,1.0000,0
jit,weak,twap,96480,107.1242,1.000000,41.0479,20.8000,47.8476,-2.5712,0.8052,0.5230,0.4770,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96481,59.3168,1.000000,38.0834,9.2000,61.4096,-49.3763,0.8050,0.4819,0.5181,0.6200,1.0000,1.0000,2
jit,weak,twap,96481,99.0035,1.000000,42.8236,20.8000,53.8284,-18.4486,0.8091,0.5917,0.4083,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96482,73.4225,1.000000,37.6532,9.2000,54.4576,-27.8882,0.8043,0.5436,0.4564,0.6200,1.0000,1.0000,0
jit,weak,twap,96482,116.6613,1.000000,42.6762,20.8000,50.9965,2.1886,0.8017,0.5088,0.4912,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96483,97.2561,1.000000,36.9853,9.6000,56.0659,-5.3951,0.8092,0.6287,0.3713,0.6000,1.0000,1.0000,2
jit,weak,twap,96483,116.9100,1.000000,42.1669,20.8000,52.4696,1.4735,0.8071,0.4990,0.5010,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96484,110.1065,1.000000,39.1840,9.6000,57.4408,3.8817,0.7970,0.4885,0.5115,0.6000,1.0000,1.0000,1
jit,weak,twap,96484,118.8514,1.000000,41.4551,20.8000,51.0916,5.5047,0.8108,0.5763,0.4237,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96485,104.2222,1.000000,35.1819,10.0000,45.0368,14.0035,0.8036,0.4802,0.5198,0.5800,1.0000,1.0000,0
jit,weak,twap,96485,119.0579,1.000000,39.8067,20.8000,45.3568,13.0944,0.8119,0.5929,0.4071,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96486,122.8399,1.000000,39.3132,8.4000,76.3556,-1.2289,0.8080,0.5010,0.4990,0.6600,1.0000,1.0000,1
jit,weak,twap,96486,120.7839,1.000000,44.0947,20.8000,53.6952,2.1939,0.8186,0.5231,0.4769,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96487,65.7846,1.000000,42.4343,8.8000,71.3920,-56.8416,0.8071,0.6125,0.3875,0.6400,1.0000,1.0000,1
jit,weak,twap,96487,97.5819,1.000000,42.5783,20.8000,50.8849,-16.6814,0.7915,0.5690,0.4310,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96488,134.3158,1.000000,39.1145,8.8000,68.0103,18.3910,0.8149,0.5367,0.4633,0.6400,1.0000,1.0000,2
jit,weak,twap,96488,122.1439,1.000000,41.0225,20.8000,50.2741,10.0473,0.8226,0.5173,0.4827,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96489,153.5221,1.000000,36.6019,8.8000,60.0532,48.0670,0.8408,0.6071,0.3929,0.6400,1.0000,1.0000,1
jit,weak,twap,96489,128.4299,1.000000,39.3442,20.8000,44.3650,23.9207,0.8471,0.5620,0.4380,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96490,129.0451,1.000000,37.1074,8.4000,67.7586,15.7792,0.8122,0.4148,0.5852,0.6600,1.0000,1.0000,1
jit,weak,twap,96490,116.6982,1.000000,40.0318,20.8000,48.2204,7.6461,0.7998,0.5119,0.4881,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96491,109.9095,1.000000,38.9359,10.0000,51.3035,9.6701,0.8025,0.5390,0.4610,0.5600,1.0000,1.0000,0
jit,weak,twap,96491,105.2551,1.000000,42.1690,20.8000,49.9429,-7.6568,0.7995,0.5222,0.4778,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96492,119.2322,1.000000,37.5346,9.6000,50.4682,21.6294,0.8157,0.5159,0.4841,0.5600,1.0000,1.0000,0
jit,weak,twap,96492,118.8644,1.000000,40.8631,20.8000,47.4423,9.7590,0.8356,0.4433,0.5567,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96493,116.6295,1.000000,35.7186,9.2000,60.8039,10.9069,0.8020,0.5806,0.4194,0.6200,1.0000,1.0000,2
jit,weak,twap,96493,115.0196,1.000000,41.2612,20.8000,50.7115,2.2470,0.8004,0.4896,0.5104,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96494,126.7224,1.000000,37.7371,10.0000,52.5405,26.4448,0.8190,0.6760,0.3240,0.5800,1.0000,1.0000,1
jit,weak,twap,96494,123.8145,1.000000,41.5419,20.8000,51.2541,10.2186,0.8307,0.5925,0.4075,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96495,98.6563,1.000000,36.5528,9.2000,55.8051,-2.9016,0.8033,0.6214,0.3786,0.6000,1.0000,1.0000,1
jit,weak,twap,96495,107.0024,1.000000,41.4989,20.8000,51.2152,-6.5117,0.8131,0.5430,0.4570,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96496,125.3514,1.000000,37.2481,9.2000,59.8445,19.0588,0.8111,0.5661,0.4339,0.6200,1.0000,1.0000,2
jit,weak,twap,96496,121.1729,1.000000,42.1321,20.8000,52.4002,5.8406,0.8149,0.4860,0.5140,0.0000,1.0000,1.0000,1
jit,weak,lookahead,96497,64.2932,1.000000,40.1134,9.6000,58.0046,-43.4248,0.8062,0.6210,0.3790,0.6000,1.0000,1.0000,0
jit,weak,twap,96497,102.2914,1.000000,44.0291,20.8000,53.6243,-16.1620,0.8073,0.5416,0.4584,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96498,110.8975,1.000000,37.9750,8.8000,67.1342,-3.0116,0.8392,0.5262,0.4738,0.6400,1.0000,1.0000,2
jit,weak,twap,96498,108.8070,1.000000,39.9532,20.8000,45.6435,2.4104,0.8290,0.5834,0.4166,0.0000,1.0000,1.0000,0
jit,weak,lookahead,96499,32.4563,1.000000,40.0838,9.6000,61.4999,-78.7275,0.7947,0.4835,0.5165,0.5800,1.0000,1.0000,2
jit,weak,twap,96499,90.0468,1.000000,46.0654,20.8000,60.1728,-36.9914,0.7891,0.5445,0.4555,0.0000,1.0000,1.0000,1
jit,aggressive,lookahead,96000,193.1825,1.000000,40.5299,8.8000,145.9892,-2.1366,0.8230,0.4940,0.5060,0.6400,1.0000,1.0000,10
jit,aggressive,twap,96000,163.8787,1.000000,43.1547,20.8000,96.9731,2.9509,0.8202,0.5299,0.4701,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96001,137.3358,1.000000,38.1788,9.6000,120.0968,-30.5398,0.8086,0.4882,0.5118,0.5800,1.0000,1.0000,12
jit,aggressive,twap,96001,147.0664,1.000000,42.7715,20.8000,96.1718,-12.6769,0.8125,0.5494,0.4506,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96002,179.1699,1.000000,37.1693,10.0000,113.6895,18.3110,0.8125,0.4011,0.5989,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96002,178.1185,1.000000,43.1314,20.8000,96.9129,17.2741,0.8277,0.6523,0.3477,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96003,199.2789,1.000000,39.6913,9.2000,135.6935,14.6942,0.8171,0.4827,0.5173,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96003,168.0693,1.000000,42.9673,20.8000,96.5364,7.7655,0.8226,0.7600,0.2400,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96004,153.0153,1.000000,38.4436,10.0000,115.9694,-11.3976,0.8014,0.4434,0.5566,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96004,162.8442,1.000000,43.0178,20.8000,96.7105,2.3159,0.8189,0.6330,0.3670,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96005,218.3981,1.000000,38.2713,9.6000,122.7352,47.7915,0.8185,0.5413,0.4587,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96005,169.0158,1.000000,42.1202,20.8000,94.8739,11.2218,0.8449,0.4911,0.5089,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96006,205.7834,1.000000,37.0142,9.6000,123.4038,35.7654,0.8316,0.6013,0.3987,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96006,173.0315,1.000000,41.6007,20.8000,93.9167,16.7141,0.8436,0.5235,0.4765,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96007,180.7903,1.000000,41.2256,10.0000,125.5945,3.9701,0.7987,0.6035,0.3965,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96007,155.0900,1.000000,42.6498,20.8000,95.9756,-4.3354,0.7951,0.5086,0.4914,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96008,194.0299,1.000000,33.1412,9.6000,122.9436,28.3451,0.8039,0.6202,0.3798,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96008,164.4935,1.000000,40.1781,20.8000,91.1483,12.3670,0.8106,0.5245,0.4755,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96009,175.1043,1.000000,40.2774,9.2000,145.2708,-19.6439,0.7930,0.5751,0.4249,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96009,157.9408,1.000000,42.3845,20.8000,95.5026,-0.7463,0.7922,0.5934,0.4066,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96010,201.2332,1.000000,35.5949,10.0000,118.4373,37.2010,0.8173,0.4684,0.5316,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96010,166.4370,1.000000,41.5162,20.8000,93.6773,10.4436,0.8391,0.5889,0.4111,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96011,208.1242,1.000000,39.2150,9.6000,127.6967,31.6126,0.8220,0.5941,0.4059,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96011,171.7082,1.000000,40.3668,20.8000,91.5034,19.0380,0.8308,0.5282,0.4718,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96012,142.5266,1.000000,38.7860,9.6000,126.2501,-32.1096,0.8138,0.6141,0.3859,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96012,154.1986,1.000000,42.5234,20.8000,95.7495,-4.8744,0.8303,0.5037,0.4963,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96013,212.2592,1.000000,37.8843,9.6000,120.2174,44.5575,0.8187,0.4640,0.5360,0.5800,1.0000,1.0000,12
jit,aggressive,twap,96013,182.0246,1.000000,41.5903,20.8000,93.9496,25.6847,0.8234,0.5315,0.4685,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96014,182.6295,1.000000,37.9285,9.2000,132.0286,3.4724,0.8276,0.4660,0.5340,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96014,164.0081,1.000000,42.0700,20.8000,94.8637,6.2744,0.8368,0.5627,0.4373,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96015,183.5112,1.000000,42.5849,8.8000,160.6212,-28.4949,0.8053,0.4703,0.5297,0.6400,1.0000,1.0000,9
jit,aggressive,twap,96015,148.6468,1.000000,44.2799,20.8000,99.0814,-15.5145,0.7964,0.4566,0.5434,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96016,171.1286,1.000000,41.3805,9.2000,138.6665,-18.1184,0.8052,0.5654,0.4346,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96016,163.1649,1.000000,42.1197,20.8000,94.9613,5.2839,0.8126,0.5413,0.4587,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96017,126.1926,1.000000,39.6937,10.4000,116.0606,-39.9616,0.7988,0.4405,0.5595,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96017,149.7110,1.000000,43.7965,20.8000,98.2430,-13.1286,0.7992,0.5240,0.4760,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96018,152.6618,1.000000,37.0882,10.0000,113.3387,-7.7650,0.8020,0.6797,0.3203,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96018,157.2374,1.000000,42.9969,20.8000,96.6377,-3.1972,0.8051,0.5893,0.4107,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96019,198.2694,1.000000,39.3343,10.0000,122.0421,26.8931,0.8187,0.4740,0.5260,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96019,153.4571,1.000000,39.5196,20.8000,89.8136,3.3239,0.8330,0.5289,0.4711,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96020,145.8343,1.000000,37.2725,9.6000,124.4824,-25.5206,0.7930,0.5943,0.4057,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96020,144.0350,1.000000,43.2391,20.8000,97.1581,-17.1622,0.7910,0.5316,0.4684,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96021,166.3465,1.000000,37.5309,10.0000,110.3099,8.5057,0.8261,0.5601,0.4399,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96021,159.0390,1.000000,42.9314,20.8000,96.4730,-1.1654,0.8272,0.6138,0.3862,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96022,128.3371,1.000000,38.6651,9.6000,125.7023,-45.6304,0.8088,0.6208,0.3792,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96022,143.5634,1.000000,42.8266,20.8000,96.3679,-16.4311,0.8075,0.6236,0.3764,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96023,139.9089,1.000000,41.9145,9.2000,147.9780,-59.1836,0.8037,0.5921,0.4079,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96023,134.0393,1.000000,42.7304,20.8000,96.1171,-25.6082,0.8042,0.6534,0.3466,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96024,213.6435,1.000000,37.5736,9.2000,129.3812,37.4887,0.8016,0.4751,0.5249,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96024,167.6926,1.000000,41.1184,20.8000,92.9258,12.8484,0.7945,0.5817,0.4183,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96025,184.4668,1.000000,39.7467,9.2000,135.6094,-0.0893,0.8121,0.5404,0.4596,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96025,160.8893,1.000000,43.3963,20.8000,97.4602,-0.7672,0.8140,0.5122,0.4878,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96026,171.0561,1.000000,36.9967,9.2000,130.1488,-5.2894,0.8107,0.5507,0.4493,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96026,151.6271,1.000000,40.7482,20.8000,92.2273,-2.1484,0.8108,0.5214,0.4786,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96027,210.7780,1.000000,38.5518,9.6000,126.3064,36.3198,0.8104,0.5346,0.4654,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96027,181.0003,1.000000,42.6223,20.8000,95.8952,21.6828,0.8140,0.6779,0.3221,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96028,202.1982,1.000000,37.1108,10.0000,117.7903,37.2971,0.8228,0.5993,0.4007,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96028,175.5124,1.000000,41.3274,20.8000,93.2791,20.1060,0.8357,0.5902,0.4098,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96029,180.7510,1.000000,35.6059,10.0000,112.4269,22.7182,0.8122,0.6150,0.3850,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96029,175.1840,1.000000,42.0847,20.8000,94.8294,17.4700,0.8299,0.5570,0.4430,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96030,218.9194,1.000000,35.9593,8.8000,133.1127,41.0474,0.8178,0.3958,0.6042,0.6200,1.0000,1.0000,12
