policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,90.82039556641939,18,0.004849123438352702,0.004806735825445831,36.79476210456405,35.95944930998423,90.47213028733867,0.9810829839355469,5.322143599757155,36.4160832500854,182.080416250427,49.054149196777345,5.6,28.0,86.36777942962617,DynamicDuopoly,50,0.5126455153953238,0.5795157701192784,0.42048422988072154,30480,103.46621435795598,52.3445842952224,3.7834032128906254,-0.010346621435795513,0.72
rl,test,62.09777590900558,15,0.00392614714505444,0.003934523718908778,18.431035703914304,18.413281341496305,81.11993401670642,0.9663697492187501,23.802789293503988,32.43931224270595,162.19656121352978,48.318487460937504,5.6,28.0,81.19798811475174,DynamicDuopoly,50,0.6621671989532818,0.7847518208486838,0.21524817915131617,30481,114.52068974212003,45.95253804966019,6.726050156250001,-0.011452068974211988,0.76
rl,test,52.53937872405504,14,0.004468124953429521,0.004550260006305881,29.224829417547213,30.84327317839637,60.8456030264606,0.9816126603853516,1.2800350622688532,28.290137838424084,141.45068919212042,49.08063301926758,6.4,32.0,62.25015270306517,DynamicDuopoly,50,0.5799570007418563,0.6999462437029718,0.30005375629702813,30482,71.08431724475163,31.436676421130915,3.677467922929688,-0.007108431724475358,0.68
rl,test,82.53083409334567,17,0.004906322176166832,0.004848897980957065,37.93167030180667,36.799968566749136,81.33719291958393,0.9889675962312107,-30.03251757281105,36.124208798039625,180.62104399019813,49.448379811560535,7.2,36.0,72.20808199030752,DynamicDuopoly,50,0.7322803662192221,0.8407934610722615,0.15920653892773853,30483,59.81381134682439,44.315639367835544,2.206480753757812,-0.0059813811346821925,0.66
rl,test,126.5113257813482,20,0.0044387186192174225,0.00447021575856708,28.6345962676489,29.25522506316811,107.81444034781303,0.9861603906249999,-72.85828779283084,38.78484944980121,193.92424724900604,49.30801953125,4.8,24.0,97.3356835015695,DynamicDuopoly,50,0.5326223569469246,0.6277152241256394,0.3722847758743606,30484,41.03196469058353,67.53748115861386,2.767921875,-0.004103196469058429,0.78
rl,test,63.322891665751285,17,0.004436676079329057,0.004562929695853177,28.60323530130388,31.091086040979988,72.80629866289306,0.9813828186401685,-14.425400283577206,32.693176880859234,163.46588440429616,49.06914093200842,7.2,36.0,69.83393148430699,DynamicDuopoly,50,0.7516110091987356,0.8546907168215258,0.14530928317847422,30485,67.94888658493826,38.75767371568868,3.723436271966309,-0.006794888658493698,0.64
rl,test,53.11666820592791,15,0.004478418568288413,0.00450982688161783,29.42470759420412,30.0435148028086,79.6100423883635,0.9632253207707031,10.763997139605717,34.12695768073722,170.63478840368612,48.16126603853515,6.4,32.0,73.62168976141528,DynamicDuopoly,50,0.6721523396866846,0.7933874057340266,0.20661259426597342,30486,101.20134160156748,42.55545093536348,7.354935845859376,-0.010120134160156573,0.7
rl,test,65.40025177880943,16,0.004711316315120158,0.004721838869874472,34.0574759789553,34.2648394234613,77.27209923641249,0.9751770915202244,13.083399508637783,34.19992254883791,170.99961274418956,48.75885457601122,6.800000000000001,34.0,72.57869626699522,DynamicDuopoly,50,0.5958415956996512,0.7189081950266496,0.28109180497335035,30487,100.20196219362052,41.15405844018896,4.9645816959550775,-0.010020196219361972,0.66
rl,test,58.48327167139132,13,0.00455022052468949,0.004602782842860238,30.855584638664872,31.891402028947553,90.98178439305396,0.9117407698496873,48.447038100460986,35.90437305151208,179.52186525756042,45.58703849248437,5.999999999999999,30.0,81.62535911339,DynamicDuopoly,50,0.61073364349306,0.7353015549173656,0.26469844508263435,30488,155.05068627534396,47.04742909330921,17.651846030062497,-0.01550506862753448,0.72
rl,test,46.997585086148774,13,0.004372373132505953,0.0044156063835248,27.315511934032987,28.167290106098957,73.72948990143807,0.9659493710839844,20.12845282248437,31.335586206812465,156.67793103406234,48.29746855419922,5.999999999999999,30.0,71.27093405430307,DynamicDuopoly,50,0.8233377884980662,0.9020807061387466,0.09791929386125343,30489,104.15753300632294,39.883368193824616,6.810125783203124,-0.010415753300632435,0.72
rl,test,50.24903311754633,18,0.004561653137174767,0.004637440184909076,31.08544879701525,32.578792911858365,84.72733890737314,0.9863797484335938,2.2273142833546697,36.16613579991069,180.83067899955347,49.31898742167969,6.4,32.0,78.48782362542298,DynamicDuopoly,50,0.6697590114168344,0.7913408754507634,0.20865912454923666,30490,94.9246958335385,47.407195436991856,2.7240503132812504,-0.009492469583353832,0.7
rl,test,46.15330644057212,14,0.004310809291842053,0.004433187503670747,26.09810601893152,28.50951947651418,65.07228337518247,0.9848663871484377,-1.3696968491646173,26.58540439114652,132.92702195573258,49.24331935742188,5.6,28.0,78.00045300829849,DynamicDuopoly,50,0.6189718453577189,0.7438973609509939,0.25610263904900604,30491,71.34453035236243,37.502100240068785,3.0267225703125,-0.007134453035236311,0.72
rl,test,50.12064989181408,20,0.00459604150358724,0.004662802423046834,31.768902266579587,33.08442015225074,81.65378113536306,0.9808465212347413,0.6589566145465874,34.411824103447564,172.05912051723783,49.042326061737064,6.4,32.0,77.30266552430277,DynamicDuopoly,50,0.8187667355215287,0.8992284656193297,0.10077153438067028,30492,90.97947953988236,45.67800306883623,3.830695753051758,-0.009097947953988201,0.68
rl,test,56.815097672349566,17,0.004570873434396534,0.004585748388439607,31.262949719418028,31.556026166323868,90.41964853501713,0.9829746855419923,5.6078982622105835,37.43984639926653,187.19923199633263,49.148734277099614,6.4,32.0,81.22318575373671,DynamicDuopoly,50,0.570385830908847,0.6875977490654498,0.31240225093455015,30493,104.29318673933784,51.440379186259406,3.405062891601562,-0.010429318673933808,0.7
rl,test,64.78268583130875,21,0.004689335632422603,0.004824770500512622,33.63223804794875,36.30101819162369,85.08987386690163,0.9889675962312107,-19.668608770867607,36.7137506796693,183.56875339834653,49.448379811560535,6.800000000000001,34.0,74.94583341200659,DynamicDuopoly,50,0.8880877784708294,0.9405041307813296,0.05949586921867044,30494,73.48900000465788,47.43737734209733,2.206480753757812,-0.007348900000465689,0.66
rl,test,67.48988922850549,11,0.004080733328774985,0.004012238217318836,21.500712126740414,20.150898548815277,84.62814280723704,0.9584811718749999,29.194638051851864,31.004403820613334,155.02201910306667,47.92405859375,5.199999999999999,26.0,85.44381431844866,DynamicDuopoly,50,0.6223300902038944,0.7473156790459254,0.25268432095407456,30495,123.81288516833716,50.11007767087207,8.303765625,-0.012381288516833708,0.8
rl,test,96.92859806719025,10,0.0038099105614358784,0.003901219936052314,16.126769565975227,17.92595635335143,80.34776812831329,0.9813165273437501,11.694800883289957,32.247849045002454,161.23924522501227,49.065826367187505,5.6,28.0,76.57475652591128,DynamicDuopoly,50,0.7417717672030184,0.847686473135653,0.15231352686434704,30496,99.878088214037,46.598743754494784,3.73669453125,-0.009987808821403762,0.76
rl,test,69.52510741590413,20,0.004693714872273471,0.00483448896277452,33.71987626215032,36.49394420673128,79.30752188073973,0.9897848113251954,-31.68616725677597,33.93637745968931,169.68188729844655,49.48924056625977,6.4,32.0,79.32094959999279,DynamicDuopoly,50,0.6085995162178295,0.7330230849270406,0.2669769150729594,30497,55.254251059583005,44.56100312170745,2.0430377349609374,-0.005525425105958149,0.68
rl,test,58.42268041735815,14,0.004528513976971487,0.004657903565333824,30.431170692361732,32.98085040875203,71.17164976324639,0.9834513943468162,-23.41310872800768,32.25965410471515,161.29827052357575,49.17256971734081,6.800000000000001,34.0,65.86387876200027,DynamicDuopoly,50,0.7780523452972261,0.8728621362495971,0.12713786375040298,30498,56.69047060026114,37.73420409291275,3.3097211306367176,-0.005669047060025692,0.66
rl,test,51.35250772032896,17,0.004637739927361927,0.004698089577873394,32.5981252056469,33.787284321375,78.3201713569804,0.9862094952890138,-23.81526226806205,34.60523924437996,173.0261962218998,49.31047476445069,6.800000000000001,34.0,73.26183351389896,DynamicDuopoly,50,0.8943903469174739,0.944066631778089,0.055933368221910904,30499,62.98293533905184,42.63485742053674,2.758100942197266,-0.006298293533905167,0.66
rl,fresh,45.78461217585482,14,0.004325166222964744,0.004461950425091737,26.38518834442764,29.080425144076006,70.81634294167593,0.9586284858670411,23.426088390575938,31.308661278506815,156.54330639253408,47.93142429335205,6.800000000000001,34.0,69.55378454978067,DynamicDuopoly,50,0.8651235615760628,0.9272724900903772,0.07272750990962286,40000,106.38695482598841,36.5779023303131,8.274302826591796,-0.010638695482598735,0.68
rl,fresh,87.81674967572872,19,0.004516916276627879,0.004408995155118968,30.177191156240657,28.0505321205834,91.4108600851906,0.9818396645781249,18.62758962752548,38.22160182018017,191.10800910090086,49.091983228906244,6.4,32.0,84.32291631967674,DynamicDuopoly,50,0.5277894899598874,0.6178759728695534,0.3821240271304466,40001,118.41046491674494,51.52920638466128,3.632067084375,-0.011841046491674197,0.72
rl,fresh,77.50359815133015,19,0.0049322650595508945,0.004895110561598423,38.449902036281614,37.71769741639235,88.1190166365697,0.9897848113251954,-59.09650476800923,36.88393732204575,184.41968661022878,49.48924056625977,6.4,32.0,79.31719408924948,DynamicDuopoly,50,0.6906007647745547,0.8087076001449873,0.19129239985501265,40002,36.5653972227391,50.334926933743134,2.0430377349609374,-0.0036565397222740595,0.68
rl,fresh,57.95218532139643,14,0.0045611677509727125,0.004577937312278744,31.07007513752697,31.40041083243943,75.9325043708757,0.9712697818521119,21.709060537699667,32.45900942650426,162.2950471325213,48.56348909260559,6.4,32.0,74.09712674351296,DynamicDuopoly,50,0.7041822290001925,0.8195170018951985,0.18048299810480145,40003,107.60605112306368,41.29193752928072,5.7460436295776365,-0.0107606051123062,0.68
rl,fresh,44.57713981920642,12,0.004137218639630535,0.004221464327825615,22.63967419854011,24.299796992043806,67.76872894293288,0.9770158254816895,18.095158450368935,30.407081420937903,152.0354071046895,48.85079127408448,6.4,32.0,67.96587310651158,DynamicDuopoly,50,0.5545587257137824,0.6651646537758343,0.33483534622416555,40004,95.30311400405397,35.80403922908654,4.596834903662109,-0.009530311400405545,0.68
rl,fresh,55.28562411445455,16,0.004601001268613868,0.004724676915642657,31.873188396754802,34.3101818699781,81.2441749971818,0.986761115477453,-6.72330692905262,36.023794348886945,180.1189717444347,49.338055773872654,7.2,36.0,68.87100556306054,DynamicDuopoly,50,0.8671307701039455,0.9284453116232838,0.07155468837671616,40005,83.29306272172181,44.14479839737758,2.6477769045093753,-0.008329306272172102,0.66
rl,fresh,38.41366501811217,16,0.004748572249871544,0.004712631827628192,34.79441836890308,34.086051399164745,77.85230713211102,0.9813828186401682,8.025893541906408,34.79436019780849,173.97180098904244,49.06914093200841,7.2,36.0,73.98212328495244,DynamicDuopoly,50,0.7822117183042285,0.8756405983811045,0.12435940161889535,40006,95.35224642482596,41.60855641314269,3.723436271966308,-0.00953522464248238,0.64
rl,fresh,56.50251554726037,16,0.0047198532043379,0.004780942103880708,34.232338056488175,35.43605380451737,81.43023949093468,0.9886497903613283,-23.446893890917913,33.19874048557701,165.99370242788507,49.43248951806641,5.999999999999999,30.0,80.22430037086517,DynamicDuopoly,50,0.6483751576298336,0.7723739686807768,0.22762603131922327,40007,65.32913723860091,47.3072487162083,2.2700419277343746,-0.006532913723860166,0.7
rl,fresh,51.634127421245466,15,0.004874089881352007,0.005019123751959171,37.31002101179945,40.16785402382706,82.13128882924572,0.9889675962312107,-22.18121348949312,35.140811897547295,175.70405948773646,49.448379811560535,6.800000000000001,34.0,75.93626823485174,DynamicDuopoly,50,0.6560946182768344,0.7793694849807637,0.22063051501923622,40008,68.05045055309735,46.08437139128314,2.206480753757812,-0.006805045055309531,0.66
rl,fresh,60.92410517442977,18,0.004424522483619209,0.004582934951632923,28.36450875563357,31.486086687256705,76.53014360455937,0.9816126603853516,-7.097368861121775,33.48782787780012,167.43913938900062,49.08063301926758,6.4,32.0,73.8449354219996,DynamicDuopoly,50,0.8613739952040238,0.9250729320975541,0.07492706790244584,40009,78.1030569251518,41.63512998554441,3.677467922929688,-0.007810305692515209,0.68
rl,fresh,72.50723204085398,14,0.004687837543955442,0.004704094073553972,33.59082956822453,33.91109902498656,78.30586174382354,0.9836556981203125,4.948048361807288,34.30196213978145,171.50981069890724,49.18278490601563,6.800000000000001,34.0,73.65868989861723,DynamicDuopoly,50,0.7090600128145983,0.8233110057008564,0.1766889942991436,40010,92.04291583827826,42.72404496075199,3.2688603759375,-0.009204291583827809,0.7
rl,fresh,61.93615340966289,14,0.0045992049545828815,0.00449456360791428,31.8152292843982,29.753077252382145,70.59078505374208,0.9848663871484377,-5.43112801217297,30.375988278043224,151.87994139021612,49.24331935742188,5.999999999999999,30.0,70.39313162598428,DynamicDuopoly,50,0.6782434153183459,0.7985325906147819,0.20146740938521812,40011,73.1180859999879,39.146503163807665,3.0267225703125,-0.007311808599999025,0.72
rl,fresh,28.58416103065929,7,0.0034161062219393553,0.003506166487046734,8.133734208840838,10.063658625322812,52.590328976679345,0.8570200471564938,64.61798315123022,23.188773463266443,115.94386731633222,42.85100235782469,5.999999999999999,30.0,63.372807033606094,DynamicDuopoly,50,0.514152823470834,0.5841214106837076,0.41587858931629246,40012,144.28493993950164,21.88219275630281,28.59599056870125,-0.014428493993950069,0.7
rl,fresh,35.84968217362075,11,0.004811235451180445,0.004743030535465983,36.03833206732945,34.694173675335435,82.84399810250517,0.9846772169877929,-9.623259815245696,35.21387405346927,176.06937026734636,49.23386084938964,6.4,32.0,78.83437027727697,DynamicDuopoly,50,0.6657800481488135,0.787906276545696,0.21209372345430388,40013,81.41589428291375,46.36072344224751,3.064556602441406,-0.008141589428291247,0.68
rl,fresh,84.38274439098586,17,0.004778298363784565,0.004662150268783739,35.37813333914186,33.08928937274513,80.27073466992331,0.9801416732161797,-8.024188469426639,35.178510816628226,175.89255408314114,49.00708366080899,6.800000000000001,34.0,72.07190024126261,DynamicDuopoly,50,0.757348524091976,0.8587119485687478,0.14128805143125225,40014,81.42416907700718,43.49818137304242,3.971665356764063,-0.008142416907700803,0.66
rl,fresh,47.638418313501916,16,0.004563054960814111,0.004573737869648577,31.10702072938726,31.317443248505594,71.75670443911328,0.9856348909260559,10.031838862298486,31.696480978586763,158.4824048929338,49.2817445463028,6.800000000000001,34.0,72.00947283116969,DynamicDuopoly,50,0.6411953026174446,0.7657021853668544,0.2342978146331457,40015,90.43077223014699,39.029430574471895,2.8730218147888182,-0.009043077223014612,0.66
rl,fresh,65.12483221646562,21,0.004726337338068759,0.004873043568608212,34.36973195036922,37.26057771879093,82.85453559230952,0.9889675962312109,-29.75119128579963,35.81560151524916,179.0780075762458,49.44837981156054,6.800000000000001,34.0,75.10089245058857,DynamicDuopoly,50,0.8374413053873717,0.9107561961719943,0.08924380382800566,40016,61.19574036953988,46.12484938633049,2.2064807537578126,-0.006119574036953766,0.66
rl,fresh,58.05259372803448,19,0.004821213270681065,0.004823698436336414,36.24373272780939,36.29265102132199,88.72118445585497,0.9655237382225343,-79.02955459348674,36.868066197561575,184.34033098780787,48.276186911126715,6.4,32.0,81.02146011580632,DynamicDuopoly,50,0.571718860081236,0.6893658629231203,0.31063413707687976,40017,19.928107437354072,48.79434347778651,6.895252355493163,-0.0019928107437354394,0.68
rl,fresh,50.86070933228484,13,0.004276029306633406,0.00440880947452262,25.406907121866567,28.023270454581755,79.80611375035453,0.9816126603853516,10.637089926531905,34.59355535903942,172.9677767951971,49.08063301926758,6.4,32.0,74.82926634363594,DynamicDuopoly,50,0.8613739952040238,0.9250729320975541,0.07492706790244584,40018,99.05324948296261,43.745136274462084,3.677467922929688,-0.009905324948296297,0.68
rl,fresh,46.578038072754225,13,0.004261742550887809,0.004299117090344581,25.113256739066674,25.84970418578198,74.2285069008188,0.9848663871484377,-0.4465411057140612,31.956725080415755,159.78362540207877,49.24331935742188,5.999999999999999,30.0,75.12764433722668,DynamicDuopoly,50,0.624021336830832,0.749019413731974,0.25098058626802594,40019,81.68534287942916,41.14843633441653,3.0267225703125,-0.008168534287943051,0.72
rl,fresh,79.30116981509536,22,0.004407603461546322,0.004384147628120355,28.01003288789029,27.54781453500467,93.39051404138745,0.9886497903613283,-53.044731984249005,37.81705361903784,189.08526809518924,49.43248951806641,5.999999999999999,30.0,86.20074775881046,DynamicDuopoly,50,0.8086599165953248,0.8928485182581988,0.10715148174180124,40020,47.55582207224051,54.51345850971652,2.2700419277343746,-0.004755582207223962,0.7
rl,fresh,63.53952912809791,19,0.004732046038127066,0.004759586986549608,34.47167391798266,35.01437012900871,85.40597204587941,0.9889675962312107,-46.87688198994608,36.809722845442366,184.04861422721183,49.448379811560535,6.800000000000001,34.0,76.5909378209445,DynamicDuopoly,50,0.7467676345827119,0.8512603269533239,0.14873967304667612,40021,46.593337641817804,47.654016032560975,2.206480753757812,-0.004659333764181503,0.66
rl,fresh,30.286188775440678,10,0.004368526759599691,0.004261537848250701,27.224295845360754,25.115983380540552,70.49273319343087,0.8570200471564938,45.177013388983596,28.00050194699129,140.00250973495645,42.85100235782469,5.999999999999999,30.0,70.98907641261096,DynamicDuopoly,50,0.5351241482743638,0.6325219760537169,0.3674780239462832,40022,140.18668948330654,32.413183578632975,28.59599056870125,-0.014018668948330888,0.7
rl,fresh,55.96107089592897,18,0.004732142267593538,0.004756965685644714,34.47336507119314,34.96241597851047,79.0144686986294,0.9751770915202244,27.690276932990496,34.963257037134575,174.81628518567288,48.75885457601122,7.2,36.0,71.4444684240079,DynamicDuopoly,50,0.737378286967223,0.844512907571852,0.15548709242814787,40023,116.90795840249567,42.08984273641065,4.9645816959550775,-0.011690795840249093,0.66
rl,fresh,54.459306727197145,15,0.0044470279439828,0.004455450593417467,28.79775061705859,28.96363886454983,75.96939124452706,0.9772995807226563,25.1628689463547,30.065365060261094,150.32682530130546,48.864979036132816,5.6,28.0,76.77747018899973,DynamicDuopoly,50,0.5838218627686385,0.7047215948167639,0.29527840518323617,40024,109.54780701285597,44.179489150770635,4.540083855468749,-0.010954780701285525,0.72
rl,fresh,61.37945180570705,13,0.0043656580778477,0.004415626518756322,27.182449790309576,28.167110800490914,77.42388846311187,0.8978481132519532,19.989198199185267,29.88945756676826,149.4472878338413,44.89240566259766,5.199999999999999,26.0,76.54170398064765,DynamicDuopoly,50,0.600555041892384,0.7242264947462543,0.27577350525374567,40025,115.13446772603032,39.62543461046639,20.430377349609373,-0.011513446772602916,0.74
rl,fresh,62.83959397416902,15,0.00468334961158554,0.004633342135558365,33.495015535764,32.50950011051486,89.43929071796256,0.9905414919677733,-50.92908348222031,34.55619924097033,172.78099620485165,49.527074598388666,5.999999999999999,30.0,83.34045979463109,DynamicDuopoly,50,0.5384023591151699,0.6385683209019468,0.3614316790980533,40026,45.55594659253653,54.037129227339726,1.8917016064453127,-0.004555594659253495,0.7
rl,fresh,58.922666087907146,16,0.0045566064793030195,0.0048360317372217725,31.00488225459862,36.51103501635989,82.00562562174125,0.9816126603853516,-16.385041334268145,35.296725683701695,176.4836284185085,49.08063301926758,6.4,32.0,75.58434982162892,DynamicDuopoly,50,0.8135284591616385,0.8959346279132696,0.10406537208673032,40027,74.19018692178439,45.201034649420876,3.677467922929688,-0.007419018692178389,0.68
rl,fresh,63.45615213443443,15,0.00446894518837539,0.004548157980860883,29.240807652944245,30.801742029517627,73.99241420599539,0.9808465212347413,16.053245023724266,32.163714800874075,160.81857400437036,49.042326061737064,6.4,32.0,72.84158217173386,DynamicDuopoly,50,0.5908929902277689,0.713181835797247,0.28681816420275297,40028,98.859142848486,40.41148727083655,3.830695753051758,-0.00988591428484867,0.68
rl,fresh,36.725438982824926,19,0.004699648837676922,0.004870145986541971,33.840937736915116,37.20056880807967,82.45709228660115,0.9846772169877929,-20.476667687005005,35.07640703600839,175.38203518004195,49.23386084938964,6.4,32.0,77.3827855077935,DynamicDuopoly,50,0.8477893489405848,0.9170068038657072,0.08299319613429282,40029,70.18150906911363,46.117213117667646,3.064556602441406,-0.007018150906911228,0.68
rl,fresh,38.09092376362878,10,0.004236913479739691,0.004264979698419528,24.61824131906424,25.17131403564643,70.3568243267799,0.9632253207707031,24.199035315585732,29.48078451088213,147.40392255441066,48.16126603853515,5.999999999999999,30.0,74.60313718445428,DynamicDuopoly,50,0.5634825523777697,0.6781608155259872,0.3218391844740128,40030,105.32344584201647,38.288690169688444,7.354935845859376,-0.010532344584201554,0.7
rl,fresh,63.25714080039825,14,0.004049201670237231,0.003987274391906265,20.87379979333699,19.653541126740016,77.55651088434021,0.9621659678710938,26.636025618235006,31.092720801130508,155.46360400565254,48.10829839355469,5.6,28.0,75.78520307227076,DynamicDuopoly,50,0.5424517509298664,0.6456910274002253,0.3543089725997746,40031,114.42506740375234,43.529514558605705,7.566806425781251,-0.011442506740375204,0.74
rl,fresh,45.37105721299622,14,0.00470705307718888,0.004719172872920726,33.97276433393742,34.211649758950195,76.15329656867381,0.9836556981203125,-10.00432994825727,31.94791075206983,159.73955376034917,49.18278490601563,5.999999999999999,30.0,77.48062609807593,DynamicDuopoly,50,0.5533775839662847,0.6633670468091479,0.336632953190852,40032,74.173154528101,42.960713348352215,3.2688603759375,-0.007417315452810188,0.7
rl,fresh,39.91795058727257,13,0.004537406147105171,0.004384526673495017,30.580640653958735,27.567960332046923,70.46107496150356,0.8808500392970783,25.255070845107493,28.280464988959466,141.40232494479733,44.04250196485391,5.999999999999999,30.0,67.88848001516581,DynamicDuopoly,50,0.6382207432822817,0.7628885156128751,0.23711148438712493,40033,117.1507036344461,33.78517565979532,23.829992140584373,-0.011715070363444656,0.7
rl,fresh,42.36938220428374,13,0.004311890177159382,0.00434237996136856,26.110591199726418,26.711274254868123,78.72810995655507,0.9848663871484377,-20.657136165374666,33.46891514702113,167.34457573510565,49.24331935742188,5.999999999999999,30.0,77.11957827383712,DynamicDuopoly,50,0.8846265355675271,0.9385353666282386,0.06146463337176145,40034,65.90625562487426,44.0677540729162,3.0267225703125,-0.0065906255624874985,0.72
rl,fresh,56.93566322853485,18,0.0038442805559977676,0.0036772530066044072,16.574684802163468,13.3840314719178,64.97686316392355,0.89103798746875,39.03344082305494,25.496461789197156,127.48230894598578,44.5518993734375,5.199999999999999,26.0,74.84980490801692,DynamicDuopoly,50,0.5842015758762847,0.7051847653656147,0.2948152346343853,40035,123.92269671491951,32.40039159641765,21.792402506250003,-0.012392269671491974,0.76
rl,fresh,63.925705489525626,22,0.004734944984069129,0.004832083071228594,34.536208689144566,36.4502920297183,104.86240025783987,0.8896759623121094,-114.01918800208142,38.497231855527346,192.48615927763672,44.483798115605474,5.6,28.0,94.2304338833711,DynamicDuopoly,50,0.5000005488633102,0.5005238622482207,0.49947613775177935,40036,6.939176395249052,54.796325004223945,22.06480753757813,-0.0006939176395247824,0.72
rl,fresh,82.49127143916621,16,0.004645305169716829,0.004609704838567988,32.73935062784678,32.03769619595915,77.12999819415637,0.9886497903613283,-21.512044183759667,33.37192637060682,166.8596318530341,49.43248951806641,6.4,32.0,74.95395145830295,DynamicDuopoly,50,0.5829324781139713,0.7036326080395418,0.2963673919604583,40037,63.41255428919812,42.8826301746155,2.2700419277343746,-0.00634125542891972,0.7
rl,fresh,78.22017950368672,16,0.004673074013907691,0.004622480512622173,33.29043646362893,32.29342885748697,86.98517848778471,0.9848663871484377,11.796448391702217,36.0640679178329,180.32033958916452,49.24331935742188,5.999999999999999,30.0,79.93264989505356,DynamicDuopoly,50,0.6372035426355587,0.7619193985137017,0.23808060148629825,40038,106.49194943473871,49.60471055489361,3.0267225703125,-0.010649194943474117,0.72
rl,fresh,53.429048542460805,19,0.004603351366933941,0.004621494755424008,31.909646137216484,32.26715297025889,83.49925888689536,0.9816126603853514,14.745072220332956,36.233358994495326,181.16679497247662,49.08063301926757,6.800000000000001,34.0,75.65444382653408,DynamicDuopoly,50,0.6979368096341468,0.8145924424029818,0.18540755759701824,40039,107.18646979943665,45.73057066167523,3.677467922929688,-0.010718646979943307,0.68
rl,fresh,46.354699863802125,16,0.0044741834293504186,0.004531338596008978,29.342978661661345,30.469160643867735,72.55293262181553,0.9886497903613283,-21.371578698454925,31.160522021209477,155.80261010604738,49.43248951806641,5.999999999999999,30.0,77.52986193060491,DynamicDuopoly,50,0.8850392470147339,0.9387705818618278,0.06122941813817214,40040,58.627904855934126,40.568919605448016,2.2700419277343746,-0.005862790485593716,0.7
rl,fresh,69.1962621114858,22,0.004632969820930004,0.0045702990409927915,32.49116309989727,31.256184583308254,79.5587535752792,0.9908063301926758,-12.100855433898435,34.91863163727112,174.5931581863556,49.54031650963379,6.800000000000001,34.0,73.3872527010781,DynamicDuopoly,50,0.6082315513082046,0.7326279769376468,0.2673720230623531,40041,75.36519519219257,43.90868502735469,1.838733961464844,-0.007536519519219188,0.66
rl,fresh,65.77850522145218,17,0.004654678571215912,0.004677577094947875,32.931559753633195,33.38273984835542,85.95870831094314,0.9770158254816895,-4.159577722962927,36.39139460169004,181.95697300845018,48.85079127408448,6.4,32.0,77.45993658389706,DynamicDuopoly,50,0.7503724075440052,0.8538166244991926,0.14618337550080737,40042,90.82027553845315,47.59162375606584,4.596834903662109,-0.009082027553845476,0.68
rl,fresh,86.44933210211411,20,0.0046812931669090365,0.004696175348316653,33.46048594690865,33.75360632539252,71.35415946466686,0.9808465212347413,8.730534089242338,31.267459773640393,156.33729886820197,49.042326061737064,6.4,32.0,69.65498739922351,DynamicDuopoly,50,0.6460417589150977,0.7702237581293488,0.22977624187065118,40043,88.9487089288426,38.720019312907084,3.830695753051758,-0.008894870892884137,0.68
rl,fresh,41.704286389767276,17,0.004780916574480525,0.004957951991146445,35.45883455033201,38.947366914688544,83.11314280769786,0.9821275058945618,-1.3235158155271585,37.0463905488687,185.23195274434352,49.10637529472809,7.6000000000000005,38.0,72.45179549733537,DynamicDuopoly,50,0.8650151756936089,0.927209068076515,0.07279093192348496,40044,91.4786866583453,44.581313103914134,3.5744988210876563,-0.009147868665834322,0.64
rl,fresh,74.08104230076242,15,0.0044763159930332535,0.004604498674915528,29.392280772792184,31.918113979377004,81.60144225907896,0.9712697818521119,11.044391953890557,34.34675247492732,171.73376237463663,48.56348909260559,6.4,32.0,76.3998983995943,DynamicDuopoly,50,0.6767683513171624,0.7972947622454543,0.20270523775454583,40045,102.44745060526186,44.910262546866015,5.7460436295776365,-0.010244745060526136,0.68
rl,fresh,65.16840967144526,16,0.004036875553501464,0.004117498590527798,20.642505271178116,22.207177776026246,69.86232128571116,0.9836556981203125,-30.693353072148767,29.882083749989715,149.41041874994858,49.18278490601563,5.999999999999999,30.0,73.90018870609222,DynamicDuopoly,50,0.6202688578209776,0.7452232226166373,0.2547767773833626,40046,47.29597772038933,38.83838666661207,3.2688603759375,-0.004729597772039049,0.7
rl,fresh,59.43454717558279,17,0.004725996383279366,0.004715659141404264,34.34757742251263,34.14382267559287,83.5129329274198,0.9863797484335938,-13.19804960616424,35.76502651180219,178.82513255901097,49.31898742167969,6.4,32.0,77.1467068579048,DynamicDuopoly,50,0.6697590114168344,0.7913408754507634,0.20865912454923666,40047,78.30146647901746,46.61043926009773,2.7240503132812504,-0.007830146647901664,0.7
rl,fresh,78.93723742230168,18,0.004757041825215125,0.004760812918743869,34.96682319188025,35.0411051196552,77.36376986308761,0.9863797484335938,-3.9557170311313086,32.70692611999755,163.53463059998774,49.31898742167969,5.999999999999999,30.0,75.3419001659668,DynamicDuopoly,50,0.5259797090612999,0.6139730429998689,0.3860269570001311,40048,81.07838913757622,43.60312973542925,2.7240503132812504,-0.00810783891375767,0.7
