policy,seed_set,seed,shortfall_bps,completion_rate
lookahead,final,90455,109.7190,1.0000
twap,final,90455,117.8419,1.0000
stochastic_planner,final,90456,123.6642,1.0000
lookahead,final,90456,129.3022,1.0000
twap,final,90456,103.2708,1.0000
stochastic_planner,final,90457,81.4272,1.0000
lookahead,final,90457,84.6467,1.0000
twap,final,90457,109.3380,1.0000
stochastic_planner,final,90458,165.0074,1.0000
lookahead,final,90458,172.1112,1.0000
twap,final,90458,109.8394,1.0000
stochastic_planner,final,90459,118.5284,1.0000
lookahead,final,90459,105.1397,1.0000
twap,final,90459,110.2376,1.0000
stochastic_planner,final,90460,75.6355,1.0000
lookahead,final,90460,79.2041,1.0000
twap,final,90460,99.1980,1.0000
stochastic_planner,final,90461,58.3774,1.0000
lookahead,final,90461,57.5586,1.0000
twap,final,90461,93.5062,1.0000
stochastic_planner,final,90462,92.2281,1.0000
lookahead,final,90462,114.1540,1.0000
twap,final,90462,120.5875,1.0000
stochastic_planner,final,90463,83.1499,1.0000
lookahead,final,90463,76.3542,1.0000
twap,final,90463,109.0657,1.0000
stochastic_planner,final,90464,72.0751,1.0000
lookahead,final,90464,56.2581,1.0000
twap,final,90464,97.5996,1.0000
stochastic_planner,final,90465,94.3051,1.0000
lookahead,final,90465,91.5204,1.0000
twap,final,90465,112.9883,1.0000
stochastic_planner,final,90466,148.6323,1.0000
lookahead,final,90466,148.0842,1.0000
twap,final,90466,129.4452,1.0000
stochastic_planner,final,90467,83.9821,1.0000
lookahead,final,90467,85.5423,1.0000
twap,final,90467,105.4475,1.0000
stochastic_planner,final,90468,92.5250,1.0000
lookahead,final,90468,89.1979,1.0000
twap,final,90468,107.3180,1.0000
stochastic_planner,final,90469,119.6767,1.0000
lookahead,final,90469,117.0004,1.0000
twap,final,90469,131.6086,1.0000
stochastic_planner,final,90470,107.3204,1.0000
lookahead,final,90470,114.1365,1.0000
twap,final,90470,127.0195,1.0000
stochastic_planner,final,90471,60.0790,1.0000
lookahead,final,90471,53.5681,1.0000
twap,final,90471,84.4888,1.0000
stochastic_planner,final,90472,24.2921,1.0000
lookahead,final,90472,22.3607,1.0000
twap,final,90472,79.2131,1.0000
stochastic_planner,final,90473,103.7342,1.0000
lookahead,final,90473,120.2462,1.0000
twap,final,90473,110.0493,1.0000
stochastic_planner,final,90474,70.7596,1.0000
lookahead,final,90474,65.4205,1.0000
twap,final,90474,93.9457,1.0000
stochastic_planner,final,90475,46.5146,1.0000
lookahead,final,90475,47.9336,1.0000
twap,final,90475,91.9067,1.0000
stochastic_planner,final,90476,109.6410,1.0000
lookahead,final,90476,110.7245,1.0000
twap,final,90476,118.6921,1.0000
stochastic_planner,final,90477,99.1097,1.0000
lookahead,final,90477,96.6630,1.0000
twap,final,90477,124.7958,1.0000
stochastic_planner,final,90478,57.3046,1.0000
lookahead,final,90478,47.5394,1.0000
twap,final,90478,93.1442,1.0000
stochastic_planner,final,90479,61.2605,1.0000
lookahead,final,90479,61.7489,1.0000
twap,final,90479,95.3563,1.0000
stochastic_planner,final,90480,110.6180,1.0000
lookahead,final,90480,105.3859,1.0000
twap,final,90480,125.3460,1.0000
stochastic_planner,final,90481,85.3011,1.0000
lookahead,final,90481,86.9958,1.0000
twap,final,90481,105.1586,1.0000
stochastic_planner,final,90482,112.7171,1.0000
lookahead,final,90482,104.3052,1.0000
twap,final,90482,108.9575,1.0000
stochastic_planner,final,90483,88.8872,1.0000
lookahead,final,90483,91.1121,1.0000
twap,final,90483,113.0630,1.0000
stochastic_planner,final,90484,63.2533,1.0000
lookahead,final,90484,63.8717,1.0000
twap,final,90484,95.1672,1.0000
stochastic_planner,final,90485,139.9889,1.0000
lookahead,final,90485,137.7094,1.0000
twap,final,90485,119.4295,1.0000
stochastic_planner,final,90486,117.5963,1.0000
lookahead,final,90486,115.2545,1.0000
twap,final,90486,105.4909,1.0000
stochastic_planner,final,90487,120.0270,1.0000
lookahead,final,90487,127.0214,1.0000
twap,final,90487,116.6929,1.0000
stochastic_planner,final,90488,82.6004,1.0000
lookahead,final,90488,71.3506,1.0000
twap,final,90488,102.7154,1.0000
stochastic_planner,final,90489,70.3733,1.0000
lookahead,final,90489,62.5474,1.0000
twap,final,90489,92.4565,1.0000
stochastic_planner,final,90490,111.9426,1.0000
lookahead,final,90490,121.8834,1.0000
twap,final,90490,132.8965,1.0000
stochastic_planner,final,90491,124.3432,1.0000
lookahead,final,90491,122.1534,1.0000
twap,final,90491,122.6790,1.0000
stochastic_planner,final,90492,114.3187,1.0000
lookahead,final,90492,126.8520,1.0000
twap,final,90492,109.9347,1.0000
stochastic_planner,final,90493,109.1346,1.0000
lookahead,final,90493,106.7218,1.0000
twap,final,90493,120.9306,1.0000
stochastic_planner,final,90494,117.7411,1.0000
lookahead,final,90494,121.5977,1.0000
twap,final,90494,101.1246,1.0000
stochastic_planner,final,90495,90.0168,1.0000
lookahead,final,90495,89.5015,1.0000
twap,final,90495,102.6444,1.0000
stochastic_planner,final,90496,110.0331,1.0000
lookahead,final,90496,118.6359,1.0000
twap,final,90496,113.0988,1.0000
stochastic_planner,final,90497,54.9456,1.0000
lookahead,final,90497,62.6550,1.0000
twap,final,90497,82.4082,1.0000
stochastic_planner,final,90498,83.6916,1.0000
lookahead,final,90498,96.9203,1.0000
twap,final,90498,91.9243,1.0000
stochastic_planner,final,90499,107.0136,1.0000
lookahead,final,90499,124.9724,1.0000
twap,final,90499,117.3707,1.0000
stochastic_planner,final,90500,85.0210,1.0000
lookahead,final,90500,59.3770,1.0000
twap,final,90500,115.3877,1.0000
stochastic_planner,final,90501,127.7071,1.0000
lookahead,final,90501,132.0139,1.0000
twap,final,90501,119.3345,1.0000
stochastic_planner,final,90502,50.0892,1.0000
lookahead,final,90502,51.4996,1.0000
twap,final,90502,91.5409,1.0000
stochastic_planner,final,90503,100.0311,1.0000
lookahead,final,90503,103.9681,1.0000
twap,final,90503,101.9535,1.0000
stochastic_planner,final,90504,69.7889,1.0000
lookahead,final,90504,67.0283,1.0000
twap,final,90504,108.3117,1.0000
stochastic_planner,final,90505,95.1478,1.0000
lookahead,final,90505,97.4050,1.0000
twap,final,90505,104.5353,1.0000
stochastic_planner,final,90506,102.2549,1.0000
lookahead,final,90506,113.4660,1.0000
twap,final,90506,106.8426,1.0000
stochastic_planner,final,90507,108.9235,1.0000
lookahead,final,90507,120.0823,1.0000
twap,final,90507,107.9022,1.0000
stochastic_planner,final,90508,89.1962,1.0000
lookahead,final,90508,87.2731,1.0000
twap,final,90508,108.5719,1.0000
stochastic_planner,final,90509,136.0066,1.0000
lookahead,final,90509,117.1183,1.0000
twap,final,90509,128.0071,1.0000
stochastic_planner,final,90510,98.6716,1.0000
lookahead,final,90510,82.5723,1.0000
twap,final,90510,108.4035,1.0000
stochastic_planner,final,90511,88.2697,1.0000
lookahead,final,90511,80.4419,1.0000
twap,final,90511,115.0481,1.0000
stochastic_planner,final,90512,145.8497,1.0000
lookahead,final,90512,155.1521,1.0000
twap,final,90512,124.0191,1.0000
stochastic_planner,final,90513,92.5946,1.0000
lookahead,final,90513,105.6998,1.0000
twap,final,90513,117.0153,1.0000
stochastic_planner,final,90514,107.0463,1.0000
lookahead,final,90514,110.8536,1.0000
twap,final,90514,114.7630,1.0000
stochastic_planner,final,90515,38.2863,1.0000
lookahead,final,90515,34.5521,1.0000
twap,final,90515,88.1921,1.0000
stochastic_planner,final,90516,116.9697,1.0000
lookahead,final,90516,118.1964,1.0000
twap,final,90516,126.1075,1.0000
stochastic_planner,final,90517,118.8821,1.0000
lookahead,final,90517,120.9834,1.0000
twap,final,90517,116.2317,1.0000
stochastic_planner,final,90518,96.2543,1.0000
lookahead,final,90518,94.9911,1.0000
twap,final,90518,105.1003,1.0000
stochastic_planner,final,90519,104.0233,1.0000
lookahead,final,90519,108.4950,1.0000
twap,final,90519,121.8501,1.0000
stochastic_planner,final,90520,85.5855,1.0000
lookahead,final,90520,78.1733,1.0000
twap,final,90520,103.1396,1.0000
stochastic_planner,final,90521,138.5485,1.0000
lookahead,final,90521,146.6856,1.0000
twap,final,90521,120.0827,1.0000
stochastic_planner,final,90522,75.4350,1.0000
lookahead,final,90522,75.2688,1.0000
twap,final,90522,102.9409,1.0000
stochastic_planner,final,90523,92.7602,1.0000
lookahead,final,90523,110.8198,1.0000
twap,final,90523,99.5423,1.0000
stochastic_planner,final,90524,88.6180,1.0000
lookahead,final,90524,89.6404,1.0000
twap,final,90524,102.6427,1.0000
stochastic_planner,final,90525,114.9159,1.0000
lookahead,final,90525,110.8482,1.0000
twap,final,90525,114.7651,1.0000
stochastic_planner,final,90526,115.8638,1.0000
lookahead,final,90526,107.3980,1.0000
twap,final,90526,111.9831,1.0000
stochastic_planner,final,90527,74.0847,1.0000
lookahead,final,90527,82.6359,1.0000
twap,final,90527,100.6877,1.0000
stochastic_planner,final,90528,99.3089,1.0000
lookahead,final,90528,104.8903,1.0000
twap,final,90528,112.7514,1.0000
stochastic_planner,final,90529,81.6478,1.0000
lookahead,final,90529,78.6224,1.0000
twap,final,90529,111.0952,1.0000
stochastic_planner,final,90530,83.8952,1.0000
lookahead,final,90530,93.6841,1.0000
twap,final,90530,95.3232,1.0000
stochastic_planner,final,90531,57.6406,1.0000
lookahead,final,90531,64.8338,1.0000
twap,final,90531,89.5841,1.0000
stochastic_planner,final,90532,103.5155,1.0000
lookahead,final,90532,104.2946,1.0000
twap,final,90532,114.4103,1.0000
stochastic_planner,final,90533,129.0918,1.0000
lookahead,final,90533,124.9114,1.0000
twap,final,90533,115.7902,1.0000
stochastic_planner,final,90534,111.9474,1.0000
lookahead,final,90534,117.6790,1.0000
twap,final,90534,116.9561,1.0000
stochastic_planner,final,90535,98.0239,1.0000
lookahead,final,90535,96.8705,1.0000
twap,final,90535,109.6168,1.0000
stochastic_planner,final,90536,81.8919,1.0000
lookahead,final,90536,91.5145,1.0000
twap,final,90536,109.1149,1.0000
stochastic_planner,final,90537,102.6123,1.0000
lookahead,final,90537,102.0926,1.0000
twap,final,90537,115.9528,1.0000
stochastic_planner,final,90538,41.3243,1.0000
lookahead,final,90538,41.7846,1.0000
twap,final,90538,81.7138,1.0000
stochastic_planner,final,90539,77.8937,1.0000
lookahead,final,90539,62.0187,1.0000
twap,final,90539,102.7774,1.0000
stochastic_planner,final,90540,104.4000,1.0000
lookahead,final,90540,99.9247,1.0000
twap,final,90540,109.8366,1.0000
stochastic_planner,final,90541,126.8834,1.0000
lookahead,final,90541,137.7276,1.0000
twap,final,90541,121.8932,1.0000
stochastic_planner,final,90542,104.5174,1.0000
lookahead,final,90542,107.2741,1.0000
twap,final,90542,124.1222,1.0000
stochastic_planner,final,90543,139.8821,1.0000
lookahead,final,90543,138.8865,1.0000
twap,final,90543,123.9347,1.0000
stochastic_planner,final,90544,130.2036,1.0000
lookahead,final,90544,132.6518,1.0000
twap,final,90544,123.2701,1.0000
stochastic_planner,final,90545,54.8195,1.0000
lookahead,final,90545,53.9845,1.0000
twap,final,90545,99.2817,1.0000
stochastic_planner,final,90546,89.4810,1.0000
lookahead,final,90546,91.9303,1.0000
twap,final,90546,100.3469,1.0000
stochastic_planner,final,90547,79.8629,1.0000
lookahead,final,90547,89.5445,1.0000
twap,final,90547,100.7055,1.0000
stochastic_planner,final,90548,59.2306,1.0000
lookahead,final,90548,52.0121,1.0000
twap,final,90548,102.7303,1.0000
stochastic_planner,final,90549,98.9588,1.0000
lookahead,final,90549,98.0958,1.0000
twap,final,90549,115.5164,1.0000
stochastic_planner,final,90550,87.8204,1.0000
lookahead,final,90550,87.9963,1.0000
twap,final,90550,109.0252,1.0000
stochastic_planner,final,90551,123.4714,1.0000
lookahead,final,90551,131.3074,1.0000
twap,final,90551,116.7513,1.0000
stochastic_planner,final,90552,91.6550,1.0000
lookahead,final,90552,89.8236,1.0000
twap,final,90552,111.4732,1.0000
stochastic_planner,final,90553,109.5386,1.0000
lookahead,final,90553,98.6871,1.0000
twap,final,90553,115.0796,1.0000
stochastic_planner,final,90554,88.1908,1.0000
lookahead,final,90554,104.5516,1.0000
twap,final,90554,97.9328,1.0000
stochastic_planner,final,90555,91.6757,1.0000
lookahead,final,90555,81.0984,1.0000
twap,final,90555,95.7133,1.0000
stochastic_planner,final,90556,108.0848,1.0000
lookahead,final,90556,113.0590,1.0000
twap,final,90556,120.5611,1.0000
stochastic_planner,final,90557,109.3742,1.0000
lookahead,final,90557,103.9842,1.0000
twap,final,90557,124.4870,1.0000
stochastic_planner,final,90558,85.4500,1.0000
lookahead,final,90558,73.6727,1.0000
twap,final,90558,92.5193,1.0000
stochastic_planner,final,90559,94.6371,1.0000
lookahead,final,90559,97.9575,1.0000
twap,final,90559,106.8979,1.0000
stochastic_planner,final,90560,95.8689,1.0000
lookahead,final,90560,94.1386,1.0000
twap,final,90560,112.6000,1.0000
stochastic_planner,final,90561,80.1557,1.0000
lookahead,final,90561,81.3831,1.0000
twap,final,90561,106.4601,1.0000
stochastic_planner,final,90562,77.8231,1.0000
lookahead,final,90562,76.2677,1.0000
twap,final,90562,104.5673,1.0000
stochastic_planner,final,90563,87.9687,1.0000
lookahead,final,90563,74.3497,1.0000
twap,final,90563,107.3592,1.0000
stochastic_planner,final,90564,94.1658,1.0000
lookahead,final,90564,89.8326,1.0000
twap,final,90564,94.5815,1.0000
stochastic_planner,final,90565,117.0591,1.0000
lookahead,final,90565,121.2076,1.0000
twap,final,90565,117.0391,1.0000
stochastic_planner,final,90566,93.0487,1.0000
lookahead,final,90566,92.1110,1.0000
twap,final,90566,113.0942,1.0000
stochastic_planner,final,90567,84.6616,1.0000
lookahead,final,90567,81.1746,1.0000
twap,final,90567,112.6885,1.0000
stochastic_planner,final,90568,93.0606,1.0000
lookahead,final,90568,92.9173,1.0000
twap,final,90568,100.9849,1.0000
stochastic_planner,final,90569,56.5860,1.0000
lookahead,final,90569,56.5022,1.0000
twap,final,90569,106.7580,1.0000
stochastic_planner,final,90570,101.4267,1.0000
lookahead,final,90570,106.7635,1.0000
twap,final,90570,116.1596,1.0000
stochastic_planner,final,90571,108.2627,1.0000
lookahead,final,90571,101.7937,1.0000
twap,final,90571,110.1036,1.0000
stochastic_planner,final,90572,100.4074,1.0000
lookahead,final,90572,103.7212,1.0000
twap,final,90572,105.9605,1.0000
stochastic_planner,final,90573,51.3886,1.0000
lookahead,final,90573,50.8180,1.0000
twap,final,90573,93.6588,1.0000
stochastic_planner,final,90574,125.6977,1.0000
lookahead,final,90574,145.3082,1.0000
twap,final,90574,135.3952,1.0000
stochastic_planner,final,90575,128.6397,1.0000
lookahead,final,90575,130.1614,1.0000
twap,final,90575,121.3539,1.0000
stochastic_planner,final,90576,67.8902,1.0000
lookahead,final,90576,59.3678,1.0000
twap,final,90576,94.8882,1.0000
stochastic_planner,final,90577,152.6485,1.0000
lookahead,final,90577,150.0603,1.0000
twap,final,90577,140.3240,1.0000
stochastic_planner,final,90578,84.0072,1.0000
lookahead,final,90578,76.9798,1.0000
twap,final,90578,110.4402,1.0000
stochastic_planner,final,90579,100.8797,1.0000
lookahead,final,90579,98.9874,1.0000
twap,final,90579,104.2659,1.0000
stochastic_planner,final,90580,104.5656,1.0000
lookahead,final,90580,93.6578,1.0000
twap,final,90580,120.7115,1.0000
stochastic_planner,final,90581,127.7776,1.0000
lookahead,final,90581,134.5019,1.0000
twap,final,90581,129.9179,1.0000
stochastic_planner,final,90582,94.4390,1.0000
lookahead,final,90582,98.5314,1.0000
twap,final,90582,122.8644,1.0000
stochastic_planner,final,90583,96.4076,1.0000
lookahead,final,90583,108.0422,1.0000
twap,final,90583,106.1925,1.0000
stochastic_planner,final,90584,73.9456,1.0000
lookahead,final,90584,79.3791,1.0000
twap,final,90584,108.7269,1.0000
stochastic_planner,final,90585,115.9013,1.0000
lookahead,final,90585,115.2678,1.0000
twap,final,90585,121.1301,1.0000
stochastic_planner,final,90586,64.3031,1.0000
lookahead,final,90586,60.5719,1.0000
twap,final,90586,115.9566,1.0000
stochastic_planner,final,90587,119.2129,1.0000
lookahead,final,90587,126.2811,1.0000
twap,final,90587,118.3103,1.0000
stochastic_planner,final,90588,115.7635,1.0000
lookahead,final,90588,108.5245,1.0000
twap,final,90588,109.1720,1.0000
stochastic_planner,final,90589,112.7048,1.0000
lookahead,final,90589,118.2973,1.0000
twap,final,90589,116.9708,1.0000
stochastic_planner,final,90590,70.9967,1.0000
lookahead,final,90590,77.3686,1.0000
twap,final,90590,115.6116,1.0000
stochastic_planner,final,90591,105.2292,1.0000
lookahead,final,90591,98.6395,1.0000
twap,final,90591,107.1971,1.0000
stochastic_planner,final,90592,93.7261,1.0000
lookahead,final,90592,91.3256,1.0000
twap,final,90592,100.3153,1.0000
stochastic_planner,final,90593,140.4280,1.0000
lookahead,final,90593,145.1522,1.0000
twap,final,90593,137.3536,1.0000
stochastic_planner,final,90594,100.9663,1.0000
lookahead,final,90594,106.1873,1.0000
twap,final,90594,121.1069,1.0000
stochastic_planner,final,90595,99.1576,1.0000
lookahead,final,90595,96.7742,1.0000
twap,final,90595,111.0359,1.0000
stochastic_planner,final,90596,132.9383,1.0000
lookahead,final,90596,113.8764,1.0000
twap,final,90596,110.0465,1.0000
stochastic_planner,final,90597,67.3383,1.0000
lookahead,final,90597,55.7325,1.0000
twap,final,90597,94.1224,1.0000
stochastic_planner,final,90598,79.7003,1.0000
lookahead,final,90598,81.7398,1.0000
twap,final,90598,95.5873,1.0000
stochastic_planner,final,90599,112.4920,1.0000
lookahead,final,90599,135.3715,1.0000
twap,final,90599,125.5729,1.0000
stochastic_planner,final,90600,86.7006,1.0000
lookahead,final,90600,81.3086,1.0000
twap,final,90600,111.7682,1.0000
stochastic_planner,final,90601,129.7359,1.0000
lookahead,final,90601,129.2153,1.0000
twap,final,90601,129.1448,1.0000
stochastic_planner,final,90602,96.0755,1.0000
lookahead,final,90602,98.9981,1.0000
twap,final,90602,103.5631,1.0000
stochastic_planner,final,90603,127.0592,1.0000
lookahead,final,90603,126.2217,1.0000
twap,final,90603,112.4138,1.0000
stochastic_planner,final,90604,89.6386,1.0000
lookahead,final,90604,101.5705,1.0000
twap,final,90604,105.3150,1.0000
stochastic_planner,final,90605,59.1672,1.0000
lookahead,final,90605,48.1751,1.0000
twap,final,90605,99.8002,1.0000
stochastic_planner,final,90606,72.8126,1.0000
lookahead,final,90606,89.1518,1.0000
twap,final,90606,111.6981,1.0000
stochastic_planner,final,90607,127.2635,1.0000
lookahead,final,90607,121.1611,1.0000
twap,final,90607,113.5420,1.0000
stochastic_planner,final,90608,131.0221,1.0000
lookahead,final,90608,131.7382,1.0000
twap,final,90608,122.9547,1.0000
stochastic_planner,final,90609,112.0103,1.0000
lookahead,final,90609,105.8235,1.0000
twap,final,90609,109.8734,1.0000
stochastic_planner,final,90610,128.6535,1.0000
lookahead,final,90610,130.8278,1.0000
twap,final,90610,130.2226,1.0000
stochastic_planner,final,90611,123.5993,1.0000
lookahead,final,90611,132.8777,1.0000
twap,final,90611,124.2848,1.0000
stochastic_planner,final,90612,110.0634,1.0000
lookahead,final,90612,105.9264,1.0000
twap,final,90612,121.1861,1.0000
stochastic_planner,final,90613,102.4297,1.0000
lookahead,final,90613,108.5661,1.0000
twap,final,90613,112.5849,1.0000
stochastic_planner,final,90614,103.7433,1.0000
lookahead,final,90614,103.1464,1.0000
twap,final,90614,111.4528,1.0000
stochastic_planner,final,90615,136.9628,1.0000
lookahead,final,90615,134.8193,1.0000
twap,final,90615,135.2854,1.0000
stochastic_planner,final,90616,111.6921,1.0000
lookahead,final,90616,115.1678,1.0000
twap,final,90616,108.6883,1.0000
stochastic_planner,final,90617,112.9016,1.0000
lookahead,final,90617,118.9042,1.0000
twap,final,90617,125.8647,1.0000
stochastic_planner,final,90618,54.5876,1.0000
lookahead,final,90618,49.1879,1.0000
twap,final,90618,95.8314,1.0000
stochastic_planner,final,90619,110.4416,1.0000
lookahead,final,90619,108.2091,1.0000
twap,final,90619,118.6273,1.0000
stochastic_planner,final,90620,79.9708,1.0000
lookahead,final,90620,86.1741,1.0000
twap,final,90620,101.4122,1.0000
stochastic_planner,final,90621,132.4268,1.0000
lookahead,final,90621,142.5289,1.0000
twap,final,90621,115.6097,1.0000
stochastic_planner,final,90622,78.5098,1.0000
lookahead,final,90622,79.2595,1.0000
twap,final,90622,107.1369,1.0000
stochastic_planner,final,90623,99.7527,1.0000
lookahead,final,90623,98.5164,1.0000
twap,final,90623,116.7317,1.0000
stochastic_planner,final,90624,103.6391,1.0000
lookahead,final,90624,126.9819,1.0000
twap,final,90624,121.0708,1.0000
stochastic_planner,final,90625,132.1878,1.0000
lookahead,final,90625,124.2027,1.0000
twap,final,90625,116.8149,1.0000
stochastic_planner,final,90626,108.0047,1.0000
lookahead,final,90626,111.5282,1.0000
twap,final,90626,111.7840,1.0000
stochastic_planner,final,90627,64.2548,1.0000
lookahead,final,90627,47.8669,1.0000
twap,final,90627,105.4828,1.0000
stochastic_planner,final,90628,95.6587,1.0000
lookahead,final,90628,96.4791,1.0000
twap,final,90628,110.4350,1.0000
stochastic_planner,final,90629,102.4650,1.0000
lookahead,final,90629,105.6235,1.0000
twap,final,90629,113.9290,1.0000
stochastic_planner,final,90630,105.3586,1.0000
lookahead,final,90630,117.4759,1.0000
twap,final,90630,116.7673,1.0000
stochastic_planner,final,90631,72.1778,1.0000
lookahead,final,90631,76.2745,1.0000
twap,final,90631,102.0866,1.0000
stochastic_planner,final,90632,97.5904,1.0000
lookahead,final,90632,89.4502,1.0000
twap,final,90632,109.8942,1.0000
stochastic_planner,final,90633,68.5265,1.0000
lookahead,final,90633,68.0120,1.0000
twap,final,90633,91.9923,1.0000
stochastic_planner,final,90634,113.9928,1.0000
lookahead,final,90634,109.1233,1.0000
twap,final,90634,131.5809,1.0000
stochastic_planner,final,90635,56.2324,1.0000
lookahead,final,90635,41.9627,1.0000
twap,final,90635,87.3768,1.0000
stochastic_planner,final,90636,96.2002,1.0000
lookahead,final,90636,92.6422,1.0000
twap,final,90636,109.7079,1.0000
stochastic_planner,final,90637,98.2181,1.0000
lookahead,final,90637,103.1565,1.0000
twap,final,90637,124.8455,1.0000
stochastic_planner,final,90638,97.4913,1.0000
lookahead,final,90638,94.0099,1.0000
twap,final,90638,99.2472,1.0000
stochastic_planner,final,90639,110.1095,1.0000
lookahead,final,90639,103.6284,1.0000
twap,final,90639,109.9818,1.0000
stochastic_planner,final,90640,122.8489,1.0000
lookahead,final,90640,116.6225,1.0000
twap,final,90640,120.5396,1.0000
stochastic_planner,final,90641,105.2122,1.0000
lookahead,final,90641,103.5234,1.0000
twap,final,90641,98.0220,1.0000
stochastic_planner,final,90642,103.8114,1.0000
lookahead,final,90642,96.0660,1.0000
twap,final,90642,111.3967,1.0000
stochastic_planner,final,90643,129.4401,1.0000
lookahead,final,90643,139.0118,1.0000
twap,final,90643,128.4880,1.0000
stochastic_planner,final,90644,66.5521,1.0000
lookahead,final,90644,67.3692,1.0000
twap,final,90644,100.3361,1.0000
stochastic_planner,final,90645,29.1450,1.0000
lookahead,final,90645,6.5162,1.0000
twap,final,90645,97.0647,1.0000
stochastic_planner,final,90646,123.7320,1.0000
lookahead,final,90646,127.2757,1.0000
twap,final,90646,115.2395,1.0000
stochastic_planner,final,90647,81.4894,1.0000
lookahead,final,90647,98.3148,1.0000
twap,final,90647,110.5200,1.0000
stochastic_planner,final,90648,82.4145,1.0000
lookahead,final,90648,79.0539,1.0000
twap,final,90648,110.4489,1.0000
stochastic_planner,final,90649,81.0985,1.0000
lookahead,final,90649,58.6836,1.0000
twap,final,90649,111.4419,1.0000
stochastic_planner,final,90650,63.0788,1.0000
lookahead,final,90650,62.7066,1.0000
twap,final,90650,96.3273,1.0000
stochastic_planner,final,90651,138.8086,1.0000
lookahead,final,90651,133.4535,1.0000
twap,final,90651,136.8280,1.0000
stochastic_planner,final,90652,133.3976,1.0000
lookahead,final,90652,120.6766,1.0000
twap,final,90652,103.8481,1.0000
stochastic_planner,final,90653,89.5900,1.0000
lookahead,final,90653,94.6052,1.0000
twap,final,90653,96.1689,1.0000
stochastic_planner,final,90654,88.6956,1.0000
lookahead,final,90654,86.4529,1.0000
twap,final,90654,110.5077,1.0000
stochastic_planner,final,90655,68.1142,1.0000
lookahead,final,90655,71.0903,1.0000
twap,final,90655,106.0613,1.0000
stochastic_planner,final,90656,81.4318,1.0000
lookahead,final,90656,77.5606,1.0000
twap,final,90656,111.5568,1.0000
stochastic_planner,final,90657,48.0319,1.0000
lookahead,final,90657,53.9563,1.0000
twap,final,90657,87.0039,1.0000
stochastic_planner,final,90658,120.5860,1.0000
lookahead,final,90658,106.6621,1.0000
twap,final,90658,106.4456,1.0000
stochastic_planner,final,90659,102.9794,1.0000
lookahead,final,90659,89.1377,1.0000
twap,final,90659,104.6646,1.0000
stochastic_planner,final,90660,94.2574,1.0000
lookahead,final,90660,102.1050,1.0000
twap,final,90660,114.6027,1.0000
stochastic_planner,final,90661,83.1223,1.0000
lookahead,final,90661,81.5251,1.0000
twap,final,90661,87.0076,1.0000
stochastic_planner,final,90662,91.8493,1.0000
lookahead,final,90662,86.3170,1.0000
twap,final,90662,115.4894,1.0000
stochastic_planner,final,90663,142.1703,1.0000
lookahead,final,90663,133.5792,1.0000
twap,final,90663,123.8013,1.0000
stochastic_planner,final,90664,88.4361,1.0000
lookahead,final,90664,85.4530,1.0000
twap,final,90664,97.8452,1.0000
stochastic_planner,final,90665,151.4531,1.0000
lookahead,final,90665,158.8469,1.0000
twap,final,90665,143.8536,1.0000
stochastic_planner,final,90666,74.7166,1.0000
lookahead,final,90666,86.6744,1.0000
twap,final,90666,105.9946,1.0000
stochastic_planner,final,90667,75.5804,1.0000
lookahead,final,90667,88.6765,1.0000
twap,final,90667,94.8717,1.0000
stochastic_planner,final,90668,139.4088,1.0000
lookahead,final,90668,128.5263,1.0000
twap,final,90668,119.4641,1.0000
stochastic_planner,final,90669,126.0082,1.0000
lookahead,final,90669,123.8345,1.0000
twap,final,90669,110.9781,1.0000
stochastic_planner,final,90670,86.6949,1.0000
lookahead,final,90670,92.2802,1.0000
twap,final,90670,102.0288,1.0000
stochastic_planner,final,90671,105.0115,1.0000
lookahead,final,90671,93.7954,1.0000
twap,final,90671,109.7695,1.0000
stochastic_planner,final,90672,104.8338,1.0000
lookahead,final,90672,113.1204,1.0000
twap,final,90672,111.8331,1.0000
stochastic_planner,final,90673,109.8607,1.0000
lookahead,final,90673,99.4628,1.0000
twap,final,90673,132.6489,1.0000
stochastic_planner,final,90674,75.5132,1.0000
lookahead,final,90674,86.9896,1.0000
twap,final,90674,120.7246,1.0000
stochastic_planner,final,90675,108.0755,1.0000
lookahead,final,90675,113.0420,1.0000
twap,final,90675,115.7481,1.0000
stochastic_planner,final,90676,56.8443,1.0000
lookahead,final,90676,46.9565,1.0000
twap,final,90676,91.2252,1.0000
stochastic_planner,final,90677,95.7611,1.0000
lookahead,final,90677,110.3907,1.0000
twap,final,90677,116.7916,1.0000
stochastic_planner,final,90678,122.2122,1.0000
lookahead,final,90678,128.5712,1.0000
twap,final,90678,99.6613,1.0000
stochastic_planner,final,90679,110.7656,1.0000
lookahead,final,90679,120.6618,1.0000
twap,final,90679,96.4977,1.0000
stochastic_planner,final,90680,135.1885,1.0000
lookahead,final,90680,133.9492,1.0000
twap,final,90680,130.4580,1.0000
stochastic_planner,final,90681,124.5429,1.0000
lookahead,final,90681,122.3219,1.0000
twap,final,90681,115.1782,1.0000
stochastic_planner,final,90682,122.8878,1.0000
lookahead,final,90682,128.9977,1.0000
twap,final,90682,128.9889,1.0000
stochastic_planner,final,90683,101.4591,1.0000
lookahead,final,90683,104.8504,1.0000
twap,final,90683,126.3508,1.0000
stochastic_planner,final,90684,112.0563,1.0000
