policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,forced_terminal_cost_bps,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,83.4070589601829,15,0.004607259023194862,0.005258605247507022,32.04909832077338,44.88467653931027,100.4207019057659,0.9871318042440843,-15.748643787373435,48.23135019147435,241.15675095737174,49.35659021220422,0.0,7.6000000000000005,38.0,76.29413254781888,DynamicDuopoly,50,0.8179176475417913,0.10130359448460581,0.8986964055153942,30039,93.55346401950645,50.8971184642217,2.5736391511831123,-0.00935534640195059,0.62
rl,test,72.03187617963613,15,0.004345141841769223,0.004997739775779213,26.83294311906967,39.6929905457568,87.58430895741995,0.9841133385729437,-28.40685279744393,41.27260992573217,206.36304962866086,49.20566692864718,0.0,7.2,36.0,72.94163891054122,DynamicDuopoly,50,0.8791942382490676,0.0645724869458365,0.9354275130541636,30040,68.16336618266156,44.920276768958544,3.17733228541125,-0.0068163366182658015,0.66
rl,test,124.10541811217945,17,0.004760021662922016,0.004907051274658878,35.04012199376412,37.937507759151416,95.63752771759951,0.9901934188721875,16.71222370845631,45.57293757903668,227.8646878951834,49.50967094360937,0.0,7.2,36.0,73.81096883766277,DynamicDuopoly,50,0.5264200909899203,0.38506503797816716,0.6149349620218328,30041,120.57319047718893,49.12671296413677,1.9613162255624998,-0.012057319047719253,0.68
rl,test,74.17455144091764,15,0.004478878254178764,0.005014985137338431,29.48304492619407,40.04758120820571,90.75138614287987,0.9935659021220421,-0.16901601938804248,46.08195761758636,230.40978808793182,49.678295106102105,0.0,8.0,40.0,67.3528771441027,DynamicDuopoly,50,0.7020291312465974,0.1821721132070083,0.8178278867929917,30042,99.28528639808201,44.08552522428987,1.2868195755915561,-0.009928528639808,0.6
rl,test,73.2960959211182,15,0.004294071748266992,0.005057582030664104,25.82748493821975,40.873099418705294,94.41449687019976,0.9926450641541407,-60.07163684896271,42.4227877193079,212.11393859653947,49.63225320770703,0.0,7.2,36.0,80.05963948076412,DynamicDuopoly,50,0.8544248497512168,0.07903393857033038,0.9209660614296696,30043,42.319434623009315,51.29729658349243,1.4709871691718748,-0.004231943462300963,0.66
rl,test,98.63246554160878,17,0.0042690738310189515,0.0050960409849874185,25.33611439105915,41.63232784531501,97.41828055570654,0.9955870384924843,-47.18198823372245,47.704311867082204,238.521559335411,49.779351924624216,0.0,7.6000000000000005,38.0,71.9700943053383,DynamicDuopoly,50,0.8548182193570346,0.07880039211970138,0.9211996078802986,30044,58.28898150126793,49.284065566403655,0.882592301503125,-0.0058288981501266384,0.64
rl,test,96.95241827038899,15,0.004400355602729681,0.005092943017214036,27.935653150418812,41.58373399105579,101.86220771494378,0.9901934188721875,-3.95058685132216,49.24672287313581,246.23361436567905,49.50967094360937,0.0,6.800000000000001,34.0,80.41822435216905,DynamicDuopoly,50,0.7973087313169027,0.11444278549292924,0.8855572145070707,30045,105.67401708537045,51.616564837993295,1.9613162255624998,-0.01056740170853697,0.68
rl,test,116.68709980144013,14,0.004263461388423036,0.005117451445497679,25.227090620679675,42.05576230256579,95.176129137543,0.9841133385729437,-12.009131012452542,42.65904863151482,213.29524315757408,49.20566692864718,0.0,7.2,36.0,77.92641136390753,DynamicDuopoly,50,0.8791942382490676,0.0645724869458365,0.9354275130541636,30046,92.03229947095767,51.005049566482235,3.17733228541125,-0.009203229947095597,0.66
rl,test,118.4202417138913,12,0.004078226626749862,0.004455132343435809,21.49426969518525,28.921774691931642,104.13192162796824,0.9803868377443749,23.132633162010674,46.8290035413773,234.1450177068865,49.019341887218744,0.0,6.4,32.0,82.46990431829371,DynamicDuopoly,50,0.5894963488681073,0.28846235693368033,0.7115376430663197,30047,135.5448309662237,55.26056181171157,3.9226324511249997,-0.013554483096622463,0.7
rl,test,98.56274639747971,19,0.0044065093230424,0.005211532994801941,28.0690182904826,43.93283980323995,102.21961019545584,0.9963225320770702,-58.745575788881546,49.31136218393578,246.55681091967887,49.81612660385351,0.0,7.6000000000000005,38.0,80.19834527743876,DynamicDuopoly,50,0.8549162327116588,0.07874222101446093,0.9212577789855392,30048,51.43361865357482,52.53233867393188,0.7354935845859374,-0.0051433618653572225,0.64
