policy,mode,agent_order,seed_set,seed,shortfall_bps,completion_rate
lookahead,dynamic_duopoly,random,final,90670,127.4206,1.000000
twap,dynamic_duopoly,random,final,90670,99.4095,1.000000
lookahead,dynamic_duopoly,random,final,90671,117.0109,1.000000
twap,dynamic_duopoly,random,final,90671,115.7183,1.000000
lookahead,dynamic_duopoly,random,final,90672,138.9402,1.000000
twap,dynamic_duopoly,random,final,90672,118.9090,1.000000
lookahead,dynamic_duopoly,random,final,90673,92.0990,1.000000
twap,dynamic_duopoly,random,final,90673,126.3573,1.000000
lookahead,dynamic_duopoly,random,final,90674,73.5724,1.000000
twap,dynamic_duopoly,random,final,90674,117.2899,1.000000
lookahead,dynamic_duopoly,random,final,90675,133.3187,1.000000
twap,dynamic_duopoly,random,final,90675,124.9815,1.000000
lookahead,dynamic_duopoly,random,final,90676,26.9043,1.000000
twap,dynamic_duopoly,random,final,90676,91.2455,1.000000
lookahead,dynamic_duopoly,random,final,90677,116.5534,1.000000
twap,dynamic_duopoly,random,final,90677,114.8552,1.000000
lookahead,dynamic_duopoly,random,final,90678,140.1627,1.000000
twap,dynamic_duopoly,random,final,90678,97.8552,1.000000
lookahead,dynamic_duopoly,random,final,90679,138.9358,1.000000
twap,dynamic_duopoly,random,final,90679,99.0257,1.000000
lookahead,dynamic_duopoly,random,final,90680,128.5606,1.000000
twap,dynamic_duopoly,random,final,90680,130.1409,1.000000
lookahead,dynamic_duopoly,random,final,90681,158.6964,1.000000
twap,dynamic_duopoly,random,final,90681,123.6687,1.000000
lookahead,dynamic_duopoly,random,final,90682,121.6326,1.000000
twap,dynamic_duopoly,random,final,90682,142.5375,1.000000
lookahead,dynamic_duopoly,random,final,90683,130.7175,1.000000
twap,dynamic_duopoly,random,final,90683,125.5020,1.000000
lookahead,dynamic_duopoly,random,final,90684,118.0600,1.000000
twap,dynamic_duopoly,random,final,90684,123.6733,1.000000
lookahead,dynamic_duopoly,random,final,90685,96.5600,1.000000
twap,dynamic_duopoly,random,final,90685,131.7042,1.000000
lookahead,dynamic_duopoly,random,final,90686,72.8934,1.000000
twap,dynamic_duopoly,random,final,90686,116.0354,1.000000
lookahead,dynamic_duopoly,random,final,90687,105.9044,1.000000
twap,dynamic_duopoly,random,final,90687,129.7866,1.000000
lookahead,dynamic_duopoly,random,final,90688,42.5029,1.000000
twap,dynamic_duopoly,random,final,90688,93.0509,1.000000
lookahead,dynamic_duopoly,random,final,90689,113.3135,1.000000
twap,dynamic_duopoly,random,final,90689,111.9445,1.000000
lookahead,dynamic_duopoly,random,final,90690,106.5434,1.000000
twap,dynamic_duopoly,random,final,90690,93.7229,1.000000
lookahead,dynamic_duopoly,random,final,90691,144.7061,1.000000
twap,dynamic_duopoly,random,final,90691,127.5320,1.000000
lookahead,dynamic_duopoly,random,final,90692,82.1075,1.000000
twap,dynamic_duopoly,random,final,90692,105.1444,1.000000
lookahead,dynamic_duopoly,random,final,90693,89.2130,1.000000
twap,dynamic_duopoly,random,final,90693,106.5271,1.000000
lookahead,dynamic_duopoly,random,final,90694,96.0903,1.000000
twap,dynamic_duopoly,random,final,90694,103.0854,1.000000
lookahead,dynamic_duopoly,random,final,90695,88.5703,1.000000
twap,dynamic_duopoly,random,final,90695,100.4674,1.000000
lookahead,dynamic_duopoly,random,final,90696,96.4074,1.000000
twap,dynamic_duopoly,random,final,90696,128.4221,1.000000
lookahead,dynamic_duopoly,random,final,90697,124.6358,1.000000
twap,dynamic_duopoly,random,final,90697,119.5578,1.000000
lookahead,dynamic_duopoly,random,final,90698,97.1809,1.000000
twap,dynamic_duopoly,random,final,90698,94.9865,1.000000
lookahead,dynamic_duopoly,random,final,90699,171.3993,1.000000
twap,dynamic_duopoly,random,final,90699,137.5477,1.000000
lookahead,dynamic_duopoly,random,final,90700,75.7215,1.000000
twap,dynamic_duopoly,random,final,90700,117.5185,1.000000
lookahead,dynamic_duopoly,random,final,90701,71.1442,1.000000
twap,dynamic_duopoly,random,final,90701,93.4968,1.000000
lookahead,dynamic_duopoly,random,final,90702,96.7205,1.000000
twap,dynamic_duopoly,random,final,90702,129.0463,1.000000
lookahead,dynamic_duopoly,random,final,90703,120.4530,1.000000
twap,dynamic_duopoly,random,final,90703,112.2349,1.000000
lookahead,dynamic_duopoly,random,final,90704,87.9371,1.000000
twap,dynamic_duopoly,random,final,90704,112.6042,1.000000
lookahead,dynamic_duopoly,random,final,90705,99.2543,1.000000
twap,dynamic_duopoly,random,final,90705,104.5634,1.000000
lookahead,dynamic_duopoly,random,final,90706,86.9049,1.000000
twap,dynamic_duopoly,random,final,90706,115.2650,1.000000
lookahead,dynamic_duopoly,random,final,90707,52.2823,1.000000
twap,dynamic_duopoly,random,final,90707,76.5340,1.000000
lookahead,dynamic_duopoly,random,final,90708,96.3248,1.000000
twap,dynamic_duopoly,random,final,90708,111.5269,1.000000
lookahead,dynamic_duopoly,random,final,90709,125.5491,1.000000
twap,dynamic_duopoly,random,final,90709,123.7030,1.000000
lookahead,dynamic_duopoly,random,final,90710,109.9413,1.000000
twap,dynamic_duopoly,random,final,90710,118.5249,1.000000
lookahead,dynamic_duopoly,random,final,90711,66.8054,1.000000
twap,dynamic_duopoly,random,final,90711,85.8757,1.000000
lookahead,dynamic_duopoly,random,final,90712,122.9613,1.000000
twap,dynamic_duopoly,random,final,90712,133.6161,1.000000
lookahead,dynamic_duopoly,random,final,90713,102.0585,1.000000
twap,dynamic_duopoly,random,final,90713,116.3667,1.000000
lookahead,dynamic_duopoly,random,final,90714,118.5646,1.000000
twap,dynamic_duopoly,random,final,90714,117.9546,1.000000
lookahead,dynamic_duopoly,random,final,90715,55.4779,1.000000
twap,dynamic_duopoly,random,final,90715,101.4248,1.000000
lookahead,dynamic_duopoly,random,final,90716,127.6326,1.000000
twap,dynamic_duopoly,random,final,90716,127.0386,1.000000
lookahead,dynamic_duopoly,random,final,90717,25.8165,1.000000
twap,dynamic_duopoly,random,final,90717,108.6956,1.000000
lookahead,dynamic_duopoly,random,final,90718,101.2310,1.000000
twap,dynamic_duopoly,random,final,90718,101.6032,1.000000
lookahead,dynamic_duopoly,random,final,90719,128.3721,1.000000
twap,dynamic_duopoly,random,final,90719,116.6049,1.000000
lookahead,dynamic_duopoly,random,final,90720,90.0226,1.000000
twap,dynamic_duopoly,random,final,90720,110.8884,1.000000
lookahead,dynamic_duopoly,random,final,90721,101.0210,1.000000
twap,dynamic_duopoly,random,final,90721,115.9135,1.000000
lookahead,dynamic_duopoly,random,final,90722,133.2664,1.000000
twap,dynamic_duopoly,random,final,90722,128.2728,1.000000
lookahead,dynamic_duopoly,random,final,90723,71.8511,1.000000
twap,dynamic_duopoly,random,final,90723,102.6736,1.000000
lookahead,dynamic_duopoly,random,final,90724,122.7130,1.000000
twap,dynamic_duopoly,random,final,90724,126.1572,1.000000
lookahead,dynamic_duopoly,random,final,90725,129.4331,1.000000
twap,dynamic_duopoly,random,final,90725,119.2674,1.000000
lookahead,dynamic_duopoly,random,final,90726,154.4256,1.000000
twap,dynamic_duopoly,random,final,90726,123.2729,1.000000
lookahead,dynamic_duopoly,random,final,90727,156.6547,1.000000
twap,dynamic_duopoly,random,final,90727,132.4841,1.000000
lookahead,dynamic_duopoly,random,final,90728,126.4467,1.000000
twap,dynamic_duopoly,random,final,90728,98.0346,1.000000
lookahead,dynamic_duopoly,random,final,90729,33.7039,1.000000
twap,dynamic_duopoly,random,final,90729,83.5999,1.000000
lookahead,dynamic_duopoly,random,final,90730,144.4685,1.000000
twap,dynamic_duopoly,random,final,90730,125.2528,1.000000
lookahead,dynamic_duopoly,random,final,90731,59.4903,1.000000
twap,dynamic_duopoly,random,final,90731,114.3930,1.000000
lookahead,dynamic_duopoly,random,final,90732,130.5912,1.000000
twap,dynamic_duopoly,random,final,90732,110.4185,1.000000
lookahead,dynamic_duopoly,random,final,90733,63.3196,1.000000
twap,dynamic_duopoly,random,final,90733,91.7454,1.000000
lookahead,dynamic_duopoly,random,final,90734,157.1591,1.000000
twap,dynamic_duopoly,random,final,90734,123.1502,1.000000
lookahead,dynamic_duopoly,random,final,90735,89.1690,1.000000
twap,dynamic_duopoly,random,final,90735,102.6721,1.000000
lookahead,dynamic_duopoly,random,final,90736,70.8183,1.000000
twap,dynamic_duopoly,random,final,90736,109.2185,1.000000
lookahead,dynamic_duopoly,random,final,90737,111.3078,1.000000
twap,dynamic_duopoly,random,final,90737,101.0519,1.000000
lookahead,dynamic_duopoly,random,final,90738,81.0809,1.000000
twap,dynamic_duopoly,random,final,90738,104.7661,1.000000
lookahead,dynamic_duopoly,random,final,90739,74.9285,1.000000
twap,dynamic_duopoly,random,final,90739,96.9902,1.000000
lookahead,dynamic_duopoly,random,final,90740,86.5519,1.000000
twap,dynamic_duopoly,random,final,90740,119.7287,1.000000
lookahead,dynamic_duopoly,random,final,90741,113.7608,1.000000
twap,dynamic_duopoly,random,final,90741,108.5842,1.000000
lookahead,dynamic_duopoly,random,final,90742,95.7193,1.000000
twap,dynamic_duopoly,random,final,90742,127.8126,1.000000
lookahead,dynamic_duopoly,random,final,90743,130.9434,1.000000
twap,dynamic_duopoly,random,final,90743,118.2503,1.000000
lookahead,dynamic_duopoly,random,final,90744,94.8008,1.000000
twap,dynamic_duopoly,random,final,90744,98.6305,1.000000
lookahead,dynamic_duopoly,random,final,90745,114.0650,1.000000
twap,dynamic_duopoly,random,final,90745,124.7851,1.000000
lookahead,dynamic_duopoly,random,final,90746,101.3356,1.000000
twap,dynamic_duopoly,random,final,90746,111.7583,1.000000
lookahead,dynamic_duopoly,random,final,90747,130.9324,1.000000
twap,dynamic_duopoly,random,final,90747,125.2572,1.000000
lookahead,dynamic_duopoly,random,final,90748,64.6995,1.000000
twap,dynamic_duopoly,random,final,90748,126.2632,1.000000
lookahead,dynamic_duopoly,random,final,90749,49.0939,1.000000
twap,dynamic_duopoly,random,final,90749,91.2253,1.000000
lookahead,dynamic_duopoly,random,final,90750,168.5418,1.000000
twap,dynamic_duopoly,random,final,90750,137.8164,1.000000
lookahead,dynamic_duopoly,random,final,90751,70.0638,1.000000
twap,dynamic_duopoly,random,final,90751,105.1429,1.000000
lookahead,dynamic_duopoly,random,final,90752,48.4486,1.000000
twap,dynamic_duopoly,random,final,90752,80.9095,1.000000
lookahead,dynamic_duopoly,random,final,90753,112.9518,1.000000
twap,dynamic_duopoly,random,final,90753,109.9967,1.000000
lookahead,dynamic_duopoly,random,final,90754,62.7334,1.000000
twap,dynamic_duopoly,random,final,90754,89.8774,1.000000
lookahead,dynamic_duopoly,random,final,90755,40.8363,1.000000
twap,dynamic_duopoly,random,final,90755,89.2689,1.000000
lookahead,dynamic_duopoly,random,final,90756,50.6839,1.000000
twap,dynamic_duopoly,random,final,90756,91.6681,1.000000
lookahead,dynamic_duopoly,random,final,90757,92.8209,1.000000
twap,dynamic_duopoly,random,final,90757,101.9923,1.000000
lookahead,dynamic_duopoly,random,final,90758,72.1872,1.000000
twap,dynamic_duopoly,random,final,90758,117.7054,1.000000
lookahead,dynamic_duopoly,random,final,90759,95.7415,1.000000
twap,dynamic_duopoly,random,final,90759,124.8261,1.000000
lookahead,dynamic_duopoly,random,final,90760,62.4115,1.000000
twap,dynamic_duopoly,random,final,90760,92.0835,1.000000
lookahead,dynamic_duopoly,random,final,90761,72.5299,1.000000
twap,dynamic_duopoly,random,final,90761,89.9470,1.000000
lookahead,dynamic_duopoly,random,final,90762,154.0782,1.000000
twap,dynamic_duopoly,random,final,90762,153.0619,1.000000
lookahead,dynamic_duopoly,random,final,90763,157.1245,1.000000
twap,dynamic_duopoly,random,final,90763,109.7068,1.000000
lookahead,dynamic_duopoly,random,final,90764,82.6023,1.000000
twap,dynamic_duopoly,random,final,90764,115.4658,1.000000
lookahead,dynamic_duopoly,random,final,90765,105.9460,1.000000
twap,dynamic_duopoly,random,final,90765,103.9635,1.000000
lookahead,dynamic_duopoly,random,final,90766,116.8691,1.000000
twap,dynamic_duopoly,random,final,90766,125.9079,1.000000
lookahead,dynamic_duopoly,random,final,90767,150.7385,1.000000
twap,dynamic_duopoly,random,final,90767,105.3518,1.000000
lookahead,dynamic_duopoly,random,final,90768,160.2254,1.000000
twap,dynamic_duopoly,random,final,90768,122.0706,1.000000
lookahead,dynamic_duopoly,random,final,90769,137.5411,1.000000
twap,dynamic_duopoly,random,final,90769,113.5233,1.000000
lookahead,dynamic_duopoly,random,final,90770,92.2927,1.000000
twap,dynamic_duopoly,random,final,90770,118.5951,1.000000
lookahead,dynamic_duopoly,random,final,90771,109.6931,1.000000
twap,dynamic_duopoly,random,final,90771,117.6388,1.000000
lookahead,dynamic_duopoly,random,final,90772,160.2005,1.000000
twap,dynamic_duopoly,random,final,90772,153.8543,1.000000
lookahead,dynamic_duopoly,random,final,90773,106.8431,1.000000
twap,dynamic_duopoly,random,final,90773,96.6084,1.000000
lookahead,dynamic_duopoly,random,final,90774,79.8056,1.000000
twap,dynamic_duopoly,random,final,90774,101.1424,1.000000
lookahead,dynamic_duopoly,random,final,90775,152.3684,1.000000
twap,dynamic_duopoly,random,final,90775,120.9004,1.000000
lookahead,dynamic_duopoly,random,final,90776,25.9730,1.000000
twap,dynamic_duopoly,random,final,90776,93.3889,1.000000
lookahead,dynamic_duopoly,random,final,90777,131.6396,1.000000
twap,dynamic_duopoly,random,final,90777,117.1368,1.000000
lookahead,dynamic_duopoly,random,final,90778,166.0156,1.000000
twap,dynamic_duopoly,random,final,90778,131.2488,1.000000
lookahead,dynamic_duopoly,random,final,90779,92.5954,1.000000
twap,dynamic_duopoly,random,final,90779,101.5686,1.000000
lookahead,dynamic_duopoly,random,final,90780,59.8646,1.000000
twap,dynamic_duopoly,random,final,90780,88.9377,1.000000
lookahead,dynamic_duopoly,random,final,90781,119.3817,1.000000
twap,dynamic_duopoly,random,final,90781,113.7116,1.000000
lookahead,dynamic_duopoly,random,final,90782,130.3156,1.000000
twap,dynamic_duopoly,random,final,90782,122.6444,1.000000
lookahead,dynamic_duopoly,random,final,90783,93.9424,1.000000
twap,dynamic_duopoly,random,final,90783,107.4447,1.000000
lookahead,dynamic_duopoly,random,final,90784,93.0312,1.000000
twap,dynamic_duopoly,random,final,90784,102.1633,1.000000
lookahead,dynamic_duopoly,random,final,90785,120.1882,1.000000
twap,dynamic_duopoly,random,final,90785,120.6159,1.000000
lookahead,dynamic_duopoly,random,final,90786,8.0897,1.000000
twap,dynamic_duopoly,random,final,90786,89.5902,1.000000
lookahead,dynamic_duopoly,random,final,90787,173.8644,1.000000
twap,dynamic_duopoly,random,final,90787,114.6085,1.000000
lookahead,dynamic_duopoly,random,final,90788,66.1158,1.000000
twap,dynamic_duopoly,random,final,90788,119.7274,1.000000
lookahead,dynamic_duopoly,random,final,90789,97.6301,1.000000
twap,dynamic_duopoly,random,final,90789,113.4710,1.000000
lookahead,dynamic_duopoly,random,final,90790,174.1249,1.000000
twap,dynamic_duopoly,random,final,90790,140.6605,1.000000
lookahead,dynamic_duopoly,random,final,90791,98.8186,1.000000
twap,dynamic_duopoly,random,final,90791,103.4225,1.000000
lookahead,dynamic_duopoly,random,final,90792,71.2791,1.000000
twap,dynamic_duopoly,random,final,90792,109.6093,1.000000
lookahead,dynamic_duopoly,random,final,90793,115.9053,1.000000
twap,dynamic_duopoly,random,final,90793,111.9280,1.000000
lookahead,dynamic_duopoly,random,final,90794,116.2215,1.000000
twap,dynamic_duopoly,random,final,90794,137.3721,1.000000
lookahead,dynamic_duopoly,random,final,90795,144.2534,1.000000
twap,dynamic_duopoly,random,final,90795,113.2273,1.000000
lookahead,dynamic_duopoly,random,final,90796,86.9401,1.000000
twap,dynamic_duopoly,random,final,90796,99.1606,1.000000
lookahead,dynamic_duopoly,random,final,90797,46.2621,1.000000
twap,dynamic_duopoly,random,final,90797,111.2769,1.000000
lookahead,dynamic_duopoly,random,final,90798,71.1948,1.000000
twap,dynamic_duopoly,random,final,90798,116.5391,1.000000
lookahead,dynamic_duopoly,random,final,90799,97.4070,1.000000
twap,dynamic_duopoly,random,final,90799,101.4906,1.000000
lookahead,dynamic_duopoly,random,final,90800,102.2407,1.000000
twap,dynamic_duopoly,random,final,90800,122.9022,1.000000
lookahead,dynamic_duopoly,random,final,90801,69.3525,1.000000
twap,dynamic_duopoly,random,final,90801,113.6907,1.000000
lookahead,dynamic_duopoly,random,final,90802,79.9323,1.000000
twap,dynamic_duopoly,random,final,90802,103.4694,1.000000
lookahead,dynamic_duopoly,random,final,90803,87.7657,1.000000
twap,dynamic_duopoly,random,final,90803,104.8657,1.000000
lookahead,dynamic_duopoly,random,final,90804,99.2422,1.000000
twap,dynamic_duopoly,random,final,90804,111.4844,1.000000
lookahead,dynamic_duopoly,random,final,90805,97.1148,1.000000
twap,dynamic_duopoly,random,final,90805,90.8252,1.000000
lookahead,dynamic_duopoly,random,final,90806,167.7313,1.000000
twap,dynamic_duopoly,random,final,90806,138.0152,1.000000
lookahead,dynamic_duopoly,random,final,90807,134.2265,1.000000
twap,dynamic_duopoly,random,final,90807,121.5392,1.000000
lookahead,dynamic_duopoly,random,final,90808,63.5068,1.000000
twap,dynamic_duopoly,random,final,90808,95.4923,1.000000
lookahead,dynamic_duopoly,random,final,90809,72.9895,1.000000
twap,dynamic_duopoly,random,final,90809,106.5270,1.000000
lookahead,dynamic_duopoly,random,final,90810,112.0973,1.000000
twap,dynamic_duopoly,random,final,90810,115.6765,1.000000
lookahead,dynamic_duopoly,random,final,90811,152.9625,1.000000
twap,dynamic_duopoly,random,final,90811,121.5253,1.000000
lookahead,dynamic_duopoly,random,final,90812,185.1477,1.000000
twap,dynamic_duopoly,random,final,90812,128.2074,1.000000
lookahead,dynamic_duopoly,random,final,90813,111.4342,1.000000
twap,dynamic_duopoly,random,final,90813,144.4252,1.000000
lookahead,dynamic_duopoly,random,final,90814,77.9848,1.000000
twap,dynamic_duopoly,random,final,90814,86.7835,1.000000
lookahead,dynamic_duopoly,random,final,90815,53.7682,1.000000
twap,dynamic_duopoly,random,final,90815,110.4272,1.000000
lookahead,dynamic_duopoly,random,final,90816,116.8589,1.000000
twap,dynamic_duopoly,random,final,90816,112.7771,1.000000
lookahead,dynamic_duopoly,random,final,90817,99.5287,1.000000
twap,dynamic_duopoly,random,final,90817,118.6525,1.000000
lookahead,dynamic_duopoly,random,final,90818,102.9002,1.000000
twap,dynamic_duopoly,random,final,90818,104.9297,1.000000
lookahead,dynamic_duopoly,random,final,90819,67.4360,1.000000
twap,dynamic_duopoly,random,final,90819,114.4652,1.000000
lookahead,dynamic_duopoly,random,final,90820,96.3426,1.000000
twap,dynamic_duopoly,random,final,90820,106.7346,1.000000
lookahead,dynamic_duopoly,random,final,90821,152.2025,1.000000
twap,dynamic_duopoly,random,final,90821,104.6107,1.000000
lookahead,dynamic_duopoly,random,final,90822,128.6069,1.000000
twap,dynamic_duopoly,random,final,90822,116.7001,1.000000
lookahead,dynamic_duopoly,random,final,90823,103.1090,1.000000
twap,dynamic_duopoly,random,final,90823,96.6618,1.000000
lookahead,dynamic_duopoly,random,final,90824,153.4547,1.000000
twap,dynamic_duopoly,random,final,90824,113.1200,1.000000
lookahead,dynamic_duopoly,random,final,90825,90.5570,1.000000
twap,dynamic_duopoly,random,final,90825,96.9554,1.000000
lookahead,dynamic_duopoly,random,final,90826,86.1716,1.000000
twap,dynamic_duopoly,random,final,90826,105.8255,1.000000
lookahead,dynamic_duopoly,random,final,90827,192.3164,1.000000
twap,dynamic_duopoly,random,final,90827,141.9169,1.000000
lookahead,dynamic_duopoly,random,final,90828,136.5664,1.000000
twap,dynamic_duopoly,random,final,90828,119.8826,1.000000
lookahead,dynamic_duopoly,random,final,90829,94.1609,1.000000
twap,dynamic_duopoly,random,final,90829,110.3572,1.000000
lookahead,dynamic_duopoly,random,final,90830,80.3469,1.000000
twap,dynamic_duopoly,random,final,90830,94.2334,1.000000
lookahead,dynamic_duopoly,random,final,90831,60.5721,1.000000
twap,dynamic_duopoly,random,final,90831,101.9423,1.000000
lookahead,dynamic_duopoly,random,final,90832,111.7083,1.000000
twap,dynamic_duopoly,random,final,90832,124.0481,1.000000
lookahead,dynamic_duopoly,random,final,90833,66.0515,1.000000
twap,dynamic_duopoly,random,final,90833,93.5607,1.000000
lookahead,dynamic_duopoly,random,final,90834,130.9721,1.000000
twap,dynamic_duopoly,random,final,90834,116.4033,1.000000
lookahead,dynamic_duopoly,random,final,90835,72.4078,1.000000
twap,dynamic_duopoly,random,final,90835,90.5330,1.000000
lookahead,dynamic_duopoly,random,final,90836,97.9606,1.000000
twap,dynamic_duopoly,random,final,90836,111.0189,1.000000
lookahead,dynamic_duopoly,random,final,90837,85.0145,1.000000
twap,dynamic_duopoly,random,final,90837,115.8500,1.000000
lookahead,dynamic_duopoly,random,final,90838,84.0522,1.000000
twap,dynamic_duopoly,random,final,90838,126.4421,1.000000
lookahead,dynamic_duopoly,random,final,90839,85.3301,1.000000
twap,dynamic_duopoly,random,final,90839,117.1000,1.000000
lookahead,dynamic_duopoly,random,final,90840,67.1700,1.000000
twap,dynamic_duopoly,random,final,90840,92.7685,1.000000
lookahead,dynamic_duopoly,random,final,90841,44.4088,1.000000
twap,dynamic_duopoly,random,final,90841,113.4907,1.000000
lookahead,dynamic_duopoly,random,final,90842,138.8836,1.000000
twap,dynamic_duopoly,random,final,90842,123.7098,1.000000
lookahead,dynamic_duopoly,random,final,90843,79.7875,1.000000
twap,dynamic_duopoly,random,final,90843,123.3042,1.000000
lookahead,dynamic_duopoly,random,final,90844,77.0295,1.000000
twap,dynamic_duopoly,random,final,90844,116.2530,1.000000
lookahead,dynamic_duopoly,random,final,90845,149.5320,1.000000
twap,dynamic_duopoly,random,final,90845,128.3166,1.000000
lookahead,dynamic_duopoly,random,final,90846,147.1998,1.000000
twap,dynamic_duopoly,random,final,90846,131.0542,1.000000
lookahead,dynamic_duopoly,random,final,90847,158.0882,1.000000
twap,dynamic_duopoly,random,final,90847,139.9634,1.000000
lookahead,dynamic_duopoly,random,final,90848,46.5308,1.000000
twap,dynamic_duopoly,random,final,90848,92.6500,1.000000
lookahead,dynamic_duopoly,random,final,90849,71.0748,1.000000
twap,dynamic_duopoly,random,final,90849,106.3565,1.000000
lookahead,dynamic_duopoly,random,final,90850,164.9754,1.000000
twap,dynamic_duopoly,random,final,90850,123.9058,1.000000
lookahead,dynamic_duopoly,random,final,90851,76.3797,1.000000
twap,dynamic_duopoly,random,final,90851,94.9811,1.000000
lookahead,dynamic_duopoly,random,final,90852,145.5853,1.000000
twap,dynamic_duopoly,random,final,90852,146.3366,1.000000
lookahead,dynamic_duopoly,random,final,90853,80.0713,1.000000
twap,dynamic_duopoly,random,final,90853,106.3547,1.000000
lookahead,dynamic_duopoly,random,final,90854,109.9462,1.000000
twap,dynamic_duopoly,random,final,90854,115.1104,1.000000
lookahead,dynamic_duopoly,random,final,90855,172.6491,1.000000
twap,dynamic_duopoly,random,final,90855,122.6696,1.000000
lookahead,dynamic_duopoly,random,final,90856,119.1626,1.000000
twap,dynamic_duopoly,random,final,90856,97.6460,1.000000
lookahead,dynamic_duopoly,random,final,90857,117.2352,1.000000
twap,dynamic_duopoly,random,final,90857,108.3745,1.000000
lookahead,dynamic_duopoly,random,final,90858,110.4774,1.000000
twap,dynamic_duopoly,random,final,90858,113.6854,1.000000
lookahead,dynamic_duopoly,random,final,90859,39.0229,1.000000
twap,dynamic_duopoly,random,final,90859,97.6673,1.000000
lookahead,dynamic_duopoly,random,final,90860,86.5189,1.000000
twap,dynamic_duopoly,random,final,90860,109.9085,1.000000
lookahead,dynamic_duopoly,random,final,90861,107.8251,1.000000
twap,dynamic_duopoly,random,final,90861,110.4750,1.000000
lookahead,dynamic_duopoly,random,final,90862,114.5355,1.000000
twap,dynamic_duopoly,random,final,90862,115.3232,1.000000
lookahead,dynamic_duopoly,random,final,90863,54.8527,1.000000
twap,dynamic_duopoly,random,final,90863,83.2041,1.000000
lookahead,dynamic_duopoly,random,final,90864,104.8309,1.000000
twap,dynamic_duopoly,random,final,90864,106.1851,1.000000
lookahead,dynamic_duopoly,random,final,90865,125.2096,1.000000
twap,dynamic_duopoly,random,final,90865,124.1955,1.000000
lookahead,dynamic_duopoly,random,final,90866,93.8457,1.000000
twap,dynamic_duopoly,random,final,90866,112.4915,1.000000
lookahead,dynamic_duopoly,random,final,90867,101.0212,1.000000
twap,dynamic_duopoly,random,final,90867,116.7905,1.000000
lookahead,dynamic_duopoly,random,final,90868,111.8660,1.000000
twap,dynamic_duopoly,random,final,90868,127.7119,1.000000
lookahead,dynamic_duopoly,random,final,90869,61.5765,1.000000
twap,dynamic_duopoly,random,final,90869,111.9216,1.000000
lookahead,dynamic_duopoly,random,final,90870,89.7381,1.000000
twap,dynamic_duopoly,random,final,90870,107.3567,1.000000
lookahead,dynamic_duopoly,random,final,90871,155.9705,1.000000
twap,dynamic_duopoly,random,final,90871,123.7453,1.000000
lookahead,dynamic_duopoly,random,final,90872,85.2104,1.000000
twap,dynamic_duopoly,random,final,90872,87.9200,1.000000
lookahead,dynamic_duopoly,random,final,90873,122.4177,1.000000
twap,dynamic_duopoly,random,final,90873,113.5118,1.000000
lookahead,dynamic_duopoly,random,final,90874,81.9328,1.000000
twap,dynamic_duopoly,random,final,90874,110.7303,1.000000
lookahead,dynamic_duopoly,random,final,90875,86.4463,1.000000
twap,dynamic_duopoly,random,final,90875,111.6699,1.000000
lookahead,dynamic_duopoly,random,final,90876,112.2878,1.000000
twap,dynamic_duopoly,random,final,90876,117.5314,1.000000
lookahead,dynamic_duopoly,random,final,90877,52.3911,1.000000
twap,dynamic_duopoly,random,final,90877,115.5198,1.000000
lookahead,dynamic_duopoly,random,final,90878,98.2642,1.000000
twap,dynamic_duopoly,random,final,90878,117.1083,1.000000
lookahead,dynamic_duopoly,random,final,90879,152.1970,1.000000
twap,dynamic_duopoly,random,final,90879,118.5525,1.000000
lookahead,dynamic_duopoly,random,final,90880,96.7207,1.000000
twap,dynamic_duopoly,random,final,90880,106.6833,1.000000
lookahead,dynamic_duopoly,random,final,90881,136.8335,1.000000
twap,dynamic_duopoly,random,final,90881,123.2609,1.000000
lookahead,dynamic_duopoly,random,final,90882,109.9425,1.000000
twap,dynamic_duopoly,random,final,90882,118.0461,1.000000
lookahead,dynamic_duopoly,random,final,90883,96.1028,1.000000
twap,dynamic_duopoly,random,final,90883,103.8891,1.000000
lookahead,dynamic_duopoly,random,final,90884,69.7534,1.000000
twap,dynamic_duopoly,random,final,90884,104.2581,1.000000
lookahead,dynamic_duopoly,random,final,90885,102.2159,1.000000
twap,dynamic_duopoly,random,final,90885,101.0347,1.000000
lookahead,dynamic_duopoly,random,final,90886,100.6574,1.000000
twap,dynamic_duopoly,random,final,90886,101.2484,1.000000
lookahead,dynamic_duopoly,random,final,90887,83.9129,1.000000
twap,dynamic_duopoly,random,final,90887,119.5341,1.000000
lookahead,dynamic_duopoly,random,final,90888,108.0904,1.000000
twap,dynamic_duopoly,random,final,90888,130.2482,1.000000
lookahead,dynamic_duopoly,random,final,90889,87.3411,1.000000
twap,dynamic_duopoly,random,final,90889,127.8662,1.000000
lookahead,dynamic_duopoly,random,final,90890,89.5561,1.000000
twap,dynamic_duopoly,random,final,90890,106.7730,1.000000
lookahead,dynamic_duopoly,random,final,90891,114.3728,1.000000
twap,dynamic_duopoly,random,final,90891,113.6644,1.000000
lookahead,dynamic_duopoly,random,final,90892,108.5096,1.000000
twap,dynamic_duopoly,random,final,90892,104.0363,1.000000
lookahead,dynamic_duopoly,random,final,90893,190.0959,1.000000
twap,dynamic_duopoly,random,final,90893,111.2741,1.000000
lookahead,dynamic_duopoly,random,final,90894,73.9712,1.000000
twap,dynamic_duopoly,random,final,90894,105.5803,1.000000
