policy,agent_order,seed,shortfall_bps,completion_rate,forced_terminal_cost_bps,wait_share
dqn_order_random,random,90898,92.6249,1.0,3.4392,0.72
dqn_order_random,random,90899,59.7213,1.0,2.6625,0.68
dqn_order_random,random,90900,109.1632,1.0,3.5878,0.74
dqn_order_random,random,90901,105.2536,1.0,5.4741,0.76
dqn_order_random,random,90902,101.8259,1.0,2.8367,0.74
dqn_order_random,random,90903,89.0023,1.0,2.5674,0.72
dqn_order_random,random,90904,104.7443,1.0,3.7868,0.72
dqn_order_random,random,90905,59.6108,1.0,4.1798,0.78
dqn_order_random,random,90906,86.3324,1.0,1.8447,0.68
dqn_order_random,random,90907,126.676,1.0,3.9232,0.74
dqn_order_random,random,90908,53.8808,1.0,1.8951,0.72
dqn_order_random,random,90909,92.239,1.0,3.2018,0.76
dqn_order_random,random,90910,63.7918,1.0,1.4467,0.78
dqn_order_random,random,90911,125.6657,1.0,4.7408,0.76
dqn_order_random,random,90912,101.5125,1.0,3.8311,0.74
dqn_order_random,random,90913,124.6262,1.0,1.3473,0.78
dqn_order_random,random,90914,118.5855,1.0,2.2591,0.72
dqn_order_random,random,90915,178.7517,1.0,86.3746,0.78
dqn_order_random,random,90916,111.7558,1.0,4.4954,0.74
dqn_order_random,random,90917,82.7738,1.0,1.7373,0.74
dqn_order_random,random,90918,124.4815,1.0,4.3929,0.74
dqn_order_random,random,90919,94.3574,1.0,2.6046,0.74
dqn_order_random,random,90920,47.2115,1.0,1.4189,0.76
dqn_order_random,random,90921,64.0015,1.0,0.9047,0.72
dqn_order_random,random,90922,141.1413,1.0,4.6747,0.76
dqn_order_random,random,90923,74.8167,1.0,2.7323,0.76
dqn_order_random,random,90924,99.4168,1.0,1.9665,0.74
dqn_order_random,random,90925,77.0216,1.0,1.3911,0.78
dqn_order_random,random,90926,74.4271,1.0,3.9122,0.76
dqn_order_random,random,90927,194.955,1.0,67.7009,0.82
dqn_order_random,random,90928,129.5317,1.0,4.079,0.72
dqn_order_random,random,90929,174.6481,1.0,59.0912,0.82
dqn_order_random,random,90930,182.7058,1.0,117.5921,0.84
dqn_order_random,random,90931,72.3355,1.0,1.309,0.7
dqn_order_random,random,90932,40.9199,1.0,0.7134,0.72
dqn_order_random,random,90933,80.5049,1.0,1.5833,0.76
dqn_order_random,random,90934,119.355,1.0,4.2177,0.8
dqn_order_random,random,90935,93.0228,1.0,1.2266,0.72
dqn_order_random,random,90936,74.2121,1.0,1.114,0.76
dqn_order_random,random,90937,96.3998,1.0,1.9929,0.72
dqn_order_random,random,90938,69.8777,1.0,1.4277,0.72
dqn_order_random,random,90939,130.3096,1.0,10.1682,0.78
dqn_order_random,random,90940,75.7203,1.0,1.7363,0.76
dqn_order_random,random,90941,103.7982,1.0,6.0494,0.76
dqn_order_random,random,90942,76.6824,1.0,2.4715,0.76
dqn_order_random,random,90943,75.1883,1.0,2.627,0.68
dqn_order_random,random,90944,56.4443,1.0,2.0601,0.72
dqn_order_random,random,90945,74.3762,1.0,2.2567,0.7
dqn_order_random,random,90946,40.3692,1.0,1.6121,0.72
dqn_order_random,random,90947,157.185,1.0,10.4673,0.76
dqn_order_random,random,90948,95.0517,1.0,2.3099,0.72
dqn_order_random,random,90949,159.0376,1.0,24.0564,0.8
dqn_order_random,random,90950,79.5072,1.0,2.9475,0.74
dqn_order_random,random,90951,81.948,1.0,1.9129,0.7
dqn_order_random,random,90952,115.1675,1.0,2.9546,0.76
dqn_order_random,random,90953,54.7502,1.0,3.8677,0.78
dqn_order_random,random,90954,125.7435,1.0,4.1226,0.72
dqn_order_random,random,90955,107.986,1.0,5.1539,0.72
dqn_order_random,random,90956,96.0711,1.0,1.8617,0.72
dqn_order_random,random,90957,103.2214,1.0,3.7363,0.76
dqn_order_random,random,90958,59.6164,1.0,2.3656,0.76
dqn_order_random,random,90959,107.1415,1.0,5.1561,0.76
dqn_order_random,random,90960,102.014,1.0,5.941,0.74
dqn_order_random,random,90961,95.0323,1.0,2.3145,0.72
dqn_order_random,random,90962,80.9495,1.0,4.1362,0.74
dqn_order_random,random,90963,79.7427,1.0,3.8347,0.72
dqn_order_random,random,90964,36.8176,1.0,0.4562,0.66
dqn_order_random,random,90965,67.2012,1.0,2.8993,0.72
dqn_order_random,random,90966,108.0881,1.0,2.6993,0.72
dqn_order_random,random,90967,96.1238,1.0,2.1939,0.74
dqn_order_random,random,90968,112.77,1.0,4.4366,0.74
dqn_order_random,random,90969,113.9872,1.0,3.9582,0.76
dqn_order_random,random,90970,59.9084,1.0,2.3239,0.78
dqn_order_random,random,90971,114.8665,1.0,3.0134,0.72
dqn_order_random,random,90972,107.3277,1.0,3.8184,0.74
dqn_order_random,random,90973,90.0657,1.0,1.8469,0.74
dqn_order_random,random,90974,113.9346,1.0,3.8965,0.72
dqn_order_random,random,90975,126.9002,1.0,3.8227,0.72
dqn_order_random,random,90976,104.048,1.0,3.3445,0.72
dqn_order_random,random,90977,112.0084,1.0,2.1167,0.74
dqn_order_random,random,90978,93.7666,1.0,1.9721,0.72
dqn_order_random,random,90979,96.0617,1.0,5.432,0.74
dqn_order_random,random,90980,109.7455,1.0,2.3305,0.76
dqn_order_random,random,90981,81.15,1.0,1.7366,0.74
dqn_order_random,random,90982,171.6841,1.0,115.9225,0.86
dqn_order_random,random,90983,129.4862,1.0,8.6553,0.76
dqn_order_random,random,90984,67.6714,1.0,3.4915,0.68
dqn_order_random,random,90985,45.1374,1.0,1.1628,0.66
dqn_order_random,random,90986,112.9117,1.0,6.1224,0.72
dqn_order_random,random,90987,75.0042,1.0,1.6597,0.7
dqn_order_random,random,90988,69.5026,1.0,1.6845,0.66
dqn_order_random,random,90989,57.017,1.0,0.6813,0.7
dqn_order_random,random,90990,135.6599,1.0,1.6224,0.72
dqn_order_random,random,90991,104.5242,1.0,3.8663,0.72
dqn_order_random,random,90992,75.1636,1.0,3.293,0.74
dqn_order_random,random,90993,82.657,1.0,3.8343,0.74
dqn_order_random,random,90994,90.5123,1.0,1.2366,0.74
dqn_order_random,random,90995,77.3154,1.0,0.8665,0.72
dqn_order_random,random,90996,82.5141,1.0,1.3354,0.74
dqn_order_random,random,90997,215.3766,1.0,89.6308,0.82
dqn_order_random,random,90998,75.8633,1.0,3.7866,0.7
dqn_order_random,random,90999,71.6008,1.0,3.1651,0.7
dqn_dynamic_duopoly,before,90000,111.8674,1.0,3.8,0.66
dqn_dynamic_duopoly,before,90001,113.7714,1.0,8.3384,0.72
dqn_dynamic_duopoly,before,90002,91.8245,1.0,1.4599,0.68
dqn_dynamic_duopoly,before,90003,89.52,1.0,2.0586,0.66
dqn_dynamic_duopoly,before,90004,86.9049,1.0,1.4303,0.64
dqn_dynamic_duopoly,before,90005,107.4126,1.0,4.3658,0.68
dqn_dynamic_duopoly,before,90006,51.0371,1.0,1.1149,0.68
dqn_dynamic_duopoly,before,90007,67.1405,1.0,1.4268,0.66
dqn_dynamic_duopoly,before,90008,43.6381,1.0,1.7086,0.7
dqn_dynamic_duopoly,before,90009,109.9741,1.0,3.5507,0.64
dqn_dynamic_duopoly,before,90010,109.6688,1.0,2.0711,0.76
dqn_dynamic_duopoly,before,90011,78.0731,1.0,4.0997,0.64
dqn_dynamic_duopoly,before,90012,98.2919,1.0,2.7413,0.68
dqn_dynamic_duopoly,before,90013,68.415,1.0,2.5592,0.74
dqn_dynamic_duopoly,before,90014,41.8085,1.0,0.8415,0.62
dqn_dynamic_duopoly,before,90015,105.8154,1.0,2.1948,0.74
dqn_dynamic_duopoly,before,90016,75.7083,1.0,1.4769,0.66
dqn_dynamic_duopoly,before,90017,106.0898,1.0,2.581,0.72
dqn_dynamic_duopoly,before,90018,119.4371,1.0,3.396,0.74
dqn_dynamic_duopoly,before,90019,97.7149,1.0,7.385,0.66
dqn_dynamic_duopoly,before,90020,112.3296,1.0,7.4185,0.7
dqn_dynamic_duopoly,before,90021,63.8584,1.0,1.9519,0.7
dqn_dynamic_duopoly,before,90022,83.9455,1.0,2.3661,0.64
dqn_dynamic_duopoly,before,90023,126.8174,1.0,8.687,0.74
dqn_dynamic_duopoly,before,90024,101.267,1.0,3.0847,0.7
dqn_dynamic_duopoly,before,90025,76.0917,1.0,1.6306,0.7
dqn_dynamic_duopoly,before,90026,74.9061,1.0,3.5359,0.66
dqn_dynamic_duopoly,before,90027,119.2942,1.0,4.9672,0.66
dqn_dynamic_duopoly,before,90028,92.9022,1.0,2.8157,0.68
dqn_dynamic_duopoly,before,90029,74.4999,1.0,1.7875,0.72
dqn_dynamic_duopoly,before,90030,108.2079,1.0,1.7723,0.66
dqn_dynamic_duopoly,before,90031,103.392,1.0,3.6037,0.7
dqn_dynamic_duopoly,before,90032,52.1161,1.0,1.3206,0.68
dqn_dynamic_duopoly,before,90033,48.856,1.0,1.0228,0.72
dqn_dynamic_duopoly,before,90034,108.1584,1.0,11.1803,0.66
dqn_dynamic_duopoly,before,90035,101.4908,1.0,6.6182,0.66
dqn_dynamic_duopoly,before,90036,33.8464,1.0,0.514,0.72
dqn_dynamic_duopoly,before,90037,91.3312,1.0,3.3719,0.64
dqn_dynamic_duopoly,before,90038,88.986,1.0,1.4874,0.7
dqn_dynamic_duopoly,before,90039,108.7691,1.0,1.5489,0.74
dqn_dynamic_duopoly,before,90040,94.7177,1.0,2.4582,0.72
dqn_dynamic_duopoly,before,90041,85.4985,1.0,0.9648,0.7
dqn_dynamic_duopoly,before,90042,47.6181,1.0,0.2463,0.7
dqn_dynamic_duopoly,before,90043,70.0865,1.0,1.5331,0.72
dqn_dynamic_duopoly,before,90044,158.6243,1.0,43.6679,0.82
dqn_dynamic_duopoly,before,90045,114.1575,1.0,9.1362,0.66
dqn_dynamic_duopoly,before,90046,107.4784,1.0,6.8369,0.66
dqn_dynamic_duopoly,before,90047,39.045,1.0,0.5691,0.64
dqn_dynamic_duopoly,before,90048,78.8755,1.0,2.5876,0.66
dqn_dynamic_duopoly,before,90049,87.2591,1.0,2.778,0.68
dqn_dynamic_duopoly,before,90050,87.2453,1.0,3.3818,0.62
dqn_dynamic_duopoly,before,90051,91.2822,1.0,1.9488,0.72
dqn_dynamic_duopoly,before,90052,100.7893,1.0,2.3083,0.66
dqn_dynamic_duopoly,before,90053,94.0644,1.0,2.2344,0.66
dqn_dynamic_duopoly,before,90054,75.8872,1.0,6.0991,0.68
dqn_dynamic_duopoly,before,90055,74.3507,1.0,3.5108,0.7
dqn_dynamic_duopoly,before,90056,119.5231,1.0,19.6391,0.7
dqn_dynamic_duopoly,before,90057,68.4979,1.0,1.3956,0.68
dqn_dynamic_duopoly,before,90058,106.7066,1.0,1.9408,0.7
dqn_dynamic_duopoly,before,90059,106.5368,1.0,7.645,0.68
dqn_dynamic_duopoly,before,90060,62.3445,1.0,1.6607,0.68
dqn_dynamic_duopoly,before,90061,64.4857,1.0,1.3451,0.68
dqn_dynamic_duopoly,before,90062,111.5308,1.0,2.7595,0.68
dqn_dynamic_duopoly,before,90063,70.616,1.0,3.6648,0.72
dqn_dynamic_duopoly,before,90064,97.5049,1.0,3.0726,0.7
dqn_dynamic_duopoly,before,90065,72.8589,1.0,1.7305,0.72
dqn_dynamic_duopoly,before,90066,64.0143,1.0,2.0348,0.72
dqn_dynamic_duopoly,before,90067,86.3668,1.0,1.2697,0.66
dqn_dynamic_duopoly,before,90068,52.6807,1.0,1.3487,0.66
dqn_dynamic_duopoly,before,90069,96.1915,1.0,1.5593,0.66
dqn_dynamic_duopoly,before,90070,92.3414,1.0,3.9229,0.68
dqn_dynamic_duopoly,before,90071,58.1631,1.0,1.4278,0.7
dqn_dynamic_duopoly,before,90072,51.4675,1.0,1.0941,0.68
dqn_dynamic_duopoly,before,90073,34.7061,1.0,0.7377,0.7
dqn_dynamic_duopoly,before,90074,110.6609,1.0,3.8898,0.7
dqn_dynamic_duopoly,before,90075,69.2187,1.0,0.9246,0.68
dqn_dynamic_duopoly,before,90076,65.1265,1.0,1.0256,0.68
dqn_dynamic_duopoly,before,90077,109.5812,1.0,7.8859,0.72
dqn_dynamic_duopoly,before,90078,75.3689,1.0,1.7881,0.68
dqn_dynamic_duopoly,before,90079,92.348,1.0,1.7874,0.66
dqn_dynamic_duopoly,before,90080,82.5748,1.0,2.3295,0.66
dqn_dynamic_duopoly,before,90081,85.4295,1.0,2.5951,0.66
dqn_dynamic_duopoly,before,90082,77.9778,1.0,1.7546,0.68
dqn_dynamic_duopoly,before,90083,78.9347,1.0,2.0263,0.66
dqn_dynamic_duopoly,before,90084,116.4177,1.0,2.1894,0.66
dqn_dynamic_duopoly,before,90085,40.9857,1.0,0.4667,0.64
dqn_dynamic_duopoly,before,90086,97.0132,1.0,2.1509,0.66
dqn_dynamic_duopoly,before,90087,58.3448,1.0,0.9294,0.66
dqn_dynamic_duopoly,before,90088,98.9662,1.0,3.1046,0.64
dqn_dynamic_duopoly,before,90089,60.4414,1.0,1.0663,0.66
dqn_dynamic_duopoly,before,90090,82.9793,1.0,1.9457,0.68
dqn_dynamic_duopoly,before,90091,129.0905,1.0,12.1718,0.78
dqn_dynamic_duopoly,before,90092,92.0931,1.0,2.7049,0.66
dqn_dynamic_duopoly,before,90093,72.2501,1.0,2.8806,0.66
dqn_dynamic_duopoly,before,90094,93.8046,1.0,2.799,0.7
dqn_dynamic_duopoly,before,90095,60.3066,1.0,1.2943,0.7
dqn_dynamic_duopoly,before,90096,70.9219,1.0,1.2445,0.7
dqn_dynamic_duopoly,before,90097,75.3616,1.0,1.7325,0.68
dqn_dynamic_duopoly,before,90098,69.4674,1.0,1.3329,0.7
dqn_dynamic_duopoly,before,90099,66.6269,1.0,2.6219,0.7
dqn_dynamic_duopoly,before,90100,67.7795,1.0,1.7992,0.64
dqn_dynamic_duopoly,before,90101,121.1164,1.0,2.3755,0.72
dqn_dynamic_duopoly,before,90102,62.334,1.0,1.4537,0.66
dqn_dynamic_duopoly,before,90103,112.6766,1.0,6.0381,0.72
dqn_dynamic_duopoly,before,90104,95.556,1.0,2.2914,0.7
dqn_dynamic_duopoly,before,90105,145.1401,1.0,30.6949,0.78
dqn_dynamic_duopoly,before,90106,98.8799,1.0,12.6234,0.68
dqn_dynamic_duopoly,before,90107,99.9889,1.0,1.8103,0.64
dqn_dynamic_duopoly,before,90108,71.4404,1.0,1.9239,0.7
dqn_dynamic_duopoly,before,90109,110.8397,1.0,6.1312,0.78
dqn_dynamic_duopoly,before,90110,70.0179,1.0,1.5126,0.64
dqn_dynamic_duopoly,before,90111,148.206,1.0,14.2748,0.72
dqn_dynamic_duopoly,before,90112,61.6434,1.0,0.9353,0.72
dqn_dynamic_duopoly,before,90113,122.9662,1.0,16.8188,0.74
dqn_dynamic_duopoly,before,90114,98.9272,1.0,3.2676,0.64
dqn_dynamic_duopoly,before,90115,118.8862,1.0,7.8754,0.64
dqn_dynamic_duopoly,before,90116,30.9379,1.0,0.0707,0.7
dqn_dynamic_duopoly,before,90117,95.1138,1.0,2.0843,0.66
dqn_dynamic_duopoly,before,90118,103.7651,1.0,4.7777,0.68
dqn_dynamic_duopoly,before,90119,118.9505,1.0,3.2265,0.8
dqn_dynamic_duopoly,before,90120,122.452,1.0,19.4184,0.74
dqn_dynamic_duopoly,before,90121,52.111,1.0,0.9844,0.76
dqn_dynamic_duopoly,before,90122,128.2536,1.0,4.5534,0.68
dqn_dynamic_duopoly,before,90123,133.4261,1.0,10.1113,0.72
dqn_dynamic_duopoly,before,90124,26.8123,1.0,1.2242,0.76
dqn_dynamic_duopoly,before,90125,-9.9418,1.0,-3.6839,0.58
dqn_dynamic_duopoly,before,90126,56.3959,1.0,0.8007,0.68
dqn_dynamic_duopoly,before,90127,108.1896,1.0,4.9485,0.74
dqn_dynamic_duopoly,before,90128,101.313,1.0,6.0424,0.66
dqn_dynamic_duopoly,before,90129,64.7331,1.0,1.0918,0.66
dqn_dynamic_duopoly,before,90130,165.8102,1.0,22.7826,0.66
dqn_dynamic_duopoly,before,90131,82.8561,1.0,1.3488,0.64
dqn_dynamic_duopoly,before,90132,110.2392,1.0,14.397,0.68
dqn_dynamic_duopoly,before,90133,113.1492,1.0,8.8529,0.66
dqn_dynamic_duopoly,before,90134,66.9137,1.0,2.2656,0.7
dqn_dynamic_duopoly,before,90135,78.2379,1.0,1.7896,0.74
dqn_dynamic_duopoly,before,90136,85.0059,1.0,1.9191,0.68
dqn_dynamic_duopoly,before,90137,129.2781,1.0,7.9134,0.68
dqn_dynamic_duopoly,before,90138,123.2475,1.0,4.9123,0.78
dqn_dynamic_duopoly,before,90139,70.9447,1.0,2.0336,0.68
dqn_dynamic_duopoly,before,90140,72.6329,1.0,1.8038,0.66
dqn_dynamic_duopoly,before,90141,95.6306,1.0,2.2965,0.72
dqn_dynamic_duopoly,before,90142,99.7791,1.0,5.7196,0.68
dqn_dynamic_duopoly,before,90143,82.4128,1.0,1.6443,0.72
dqn_dynamic_duopoly,before,90144,101.3221,1.0,5.9766,0.7
dqn_dynamic_duopoly,before,90145,113.0906,1.0,4.3717,0.64
dqn_dynamic_duopoly,before,90146,80.5611,1.0,4.9694,0.7
dqn_dynamic_duopoly,before,90147,79.8948,1.0,2.6737,0.68
dqn_dynamic_duopoly,before,90148,107.6665,1.0,5.9574,0.72
dqn_dynamic_duopoly,before,90149,73.1443,1.0,1.7708,0.68
dqn_dynamic_duopoly,before,90150,128.6765,1.0,23.792,0.72
dqn_dynamic_duopoly,before,90151,66.6342,1.0,2.0046,0.68
dqn_dynamic_duopoly,before,90152,108.982,1.0,2.7614,0.66
dqn_dynamic_duopoly,before,90153,117.7854,1.0,12.4657,0.64
dqn_dynamic_duopoly,before,90154,65.0208,1.0,1.7084,0.66
dqn_dynamic_duopoly,before,90155,102.897,1.0,3.5339,0.72
dqn_dynamic_duopoly,before,90156,88.7728,1.0,1.5902,0.66
dqn_dynamic_duopoly,before,90157,49.5399,1.0,1.5888,0.68
dqn_dynamic_duopoly,before,90158,49.8629,1.0,0.3555,0.66
dqn_dynamic_duopoly,before,90159,72.9412,1.0,1.8719,0.68
dqn_dynamic_duopoly,before,90160,56.2049,1.0,1.4254,0.68
dqn_dynamic_duopoly,before,90161,123.7096,1.0,9.0713,0.64
dqn_dynamic_duopoly,before,90162,102.9374,1.0,5.9333,0.68
dqn_dynamic_duopoly,before,90163,149.9719,1.0,22.8767,0.88
dqn_dynamic_duopoly,before,90164,97.5635,1.0,3.0268,0.66
dqn_dynamic_duopoly,before,90165,63.3036,1.0,1.4876,0.66
dqn_dynamic_duopoly,before,90166,75.635,1.0,2.163,0.68
dqn_dynamic_duopoly,before,90167,47.8217,1.0,0.2127,0.66
dqn_dynamic_duopoly,before,90168,80.7724,1.0,2.5288,0.7
dqn_dynamic_duopoly,before,90169,64.8552,1.0,1.457,0.64
dqn_dynamic_duopoly,before,90170,44.2344,1.0,0.9656,0.68
dqn_dynamic_duopoly,before,90171,112.5429,1.0,6.6046,0.68
dqn_dynamic_duopoly,before,90172,69.8829,1.0,2.4772,0.66
dqn_dynamic_duopoly,before,90173,86.7453,1.0,3.0018,0.68
dqn_dynamic_duopoly,before,90174,98.5035,1.0,16.6205,0.68
dqn_dynamic_duopoly,before,90175,84.8601,1.0,2.1379,0.7
dqn_dynamic_duopoly,before,90176,60.3989,1.0,2.0728,0.68
dqn_dynamic_duopoly,before,90177,111.0668,1.0,9.7611,0.7
dqn_dynamic_duopoly,before,90178,121.6736,1.0,22.5926,0.72
dqn_dynamic_duopoly,before,90179,53.5159,1.0,1.4904,0.68
dqn_dynamic_duopoly,before,90180,56.3582,1.0,1.0231,0.66
dqn_dynamic_duopoly,before,90181,53.1624,1.0,1.3882,0.64
dqn_dynamic_duopoly,before,90182,76.1123,1.0,1.8088,0.72
dqn_dynamic_duopoly,before,90183,112.1049,1.0,7.6128,0.72
dqn_dynamic_duopoly,before,90184,92.3481,1.0,3.5921,0.66
dqn_dynamic_duopoly,before,90185,86.4552,1.0,1.7077,0.72
dqn_dynamic_duopoly,before,90186,121.4603,1.0,6.4619,0.74
dqn_dynamic_duopoly,before,90187,82.0194,1.0,1.7097,0.68
dqn_dynamic_duopoly,before,90188,92.4054,1.0,3.2996,0.72
dqn_dynamic_duopoly,before,90189,57.0789,1.0,1.4286,0.68
dqn_dynamic_duopoly,before,90190,163.6766,1.0,86.6983,0.8
dqn_dynamic_duopoly,before,90191,107.3819,1.0,2.637,0.66
dqn_dynamic_duopoly,before,90192,43.9762,1.0,1.0227,0.66
dqn_dynamic_duopoly,before,90193,77.5587,1.0,2.2964,0.68
dqn_dynamic_duopoly,before,90194,73.366,1.0,0.9958,0.64
dqn_dynamic_duopoly,before,90195,31.5946,1.0,1.034,0.64
dqn_dynamic_duopoly,before,90196,69.7017,1.0,1.0853,0.66
dqn_dynamic_duopoly,before,90197,64.1239,1.0,1.4466,0.68
dqn_dynamic_duopoly,before,90198,109.8048,1.0,4.2986,0.74
dqn_dynamic_duopoly,before,90199,72.8043,1.0,2.6454,0.66
dqn_dynamic_duopoly,before,90200,109.0436,1.0,4.3666,0.7
dqn_dynamic_duopoly,before,90201,64.1541,1.0,0.6493,0.66
dqn_dynamic_duopoly,before,90202,135.4022,1.0,32.5105,0.7
dqn_dynamic_duopoly,before,90203,153.4223,1.0,21.6475,0.66
dqn_dynamic_duopoly,before,90204,98.6647,1.0,9.9993,0.68
dqn_dynamic_duopoly,before,90205,102.5551,1.0,2.1253,0.7
dqn_dynamic_duopoly,before,90206,72.0748,1.0,1.4263,0.64
dqn_dynamic_duopoly,before,90207,115.3755,1.0,26.3619,0.72
dqn_dynamic_duopoly,before,90208,77.4325,1.0,1.7967,0.68
dqn_dynamic_duopoly,before,90209,40.9646,1.0,-0.258,0.72
dqn_dynamic_duopoly,before,90210,90.7664,1.0,2.4336,0.7
dqn_dynamic_duopoly,before,90211,126.2218,1.0,5.1738,0.72
dqn_dynamic_duopoly,before,90212,40.6231,1.0,0.6871,0.66
dqn_dynamic_duopoly,before,90213,102.7916,1.0,6.2643,0.68
dqn_dynamic_duopoly,before,90214,87.4963,1.0,1.9956,0.62
dqn_dynamic_duopoly,before,90215,59.6078,1.0,1.3228,0.68
dqn_dynamic_duopoly,before,90216,68.7953,1.0,1.5066,0.66
dqn_dynamic_duopoly,before,90217,78.7008,1.0,3.6813,0.7
dqn_dynamic_duopoly,before,90218,103.9501,1.0,2.9362,0.68
dqn_dynamic_duopoly,before,90219,87.4491,1.0,2.5084,0.7
dqn_dynamic_duopoly,before,90220,146.2924,1.0,24.1046,0.74
dqn_dynamic_duopoly,before,90221,108.4629,1.0,2.9813,0.64
dqn_dynamic_duopoly,before,90222,140.4167,1.0,33.246,0.68
dqn_dynamic_duopoly,before,90223,88.9858,1.0,6.4817,0.66
dqn_dynamic_duopoly,before,90224,78.5253,1.0,2.2286,0.66
dqn_dynamic_duopoly,before,90225,124.901,1.0,4.8112,0.76
dqn_dynamic_duopoly,before,90226,86.986,1.0,3.5885,0.68
dqn_dynamic_duopoly,before,90227,38.5347,1.0,0.6035,0.72
dqn_dynamic_duopoly,before,90228,101.4959,1.0,4.7666,0.66
dqn_dynamic_duopoly,before,90229,69.0129,1.0,0.8002,0.68
dqn_dynamic_duopoly,before,90230,80.5446,1.0,1.6465,0.68
dqn_dynamic_duopoly,before,90231,115.7957,1.0,4.6179,0.64
dqn_dynamic_duopoly,before,90232,66.4406,1.0,1.1849,0.68
dqn_dynamic_duopoly,before,90233,79.4088,1.0,11.5891,0.72
dqn_dynamic_duopoly,before,90234,85.775,1.0,2.2561,0.7
dqn_dynamic_duopoly,before,90235,86.4761,1.0,4.6832,0.7
dqn_dynamic_duopoly,before,90236,97.3987,1.0,2.9701,0.7
dqn_dynamic_duopoly,before,90237,96.6086,1.0,3.654,0.68
dqn_dynamic_duopoly,before,90238,113.2802,1.0,1.4895,0.62
dqn_dynamic_duopoly,before,90239,83.178,1.0,2.4649,0.72
dqn_dynamic_duopoly,before,90240,127.3922,1.0,2.1939,0.76
dqn_dynamic_duopoly,before,90241,79.7658,1.0,1.331,0.66
dqn_dynamic_duopoly,before,90242,69.4994,1.0,1.9156,0.66
dqn_dynamic_duopoly,before,90243,109.5034,1.0,16.0341,0.7
dqn_dynamic_duopoly,before,90244,101.9316,1.0,9.4128,0.68
dqn_dynamic_duopoly,before,90245,80.7383,1.0,1.7235,0.7
dqn_dynamic_duopoly,before,90246,56.2409,1.0,0.5804,0.66
dqn_dynamic_duopoly,before,90247,102.6606,1.0,4.4161,0.66
dqn_dynamic_duopoly,before,90248,108.1681,1.0,3.4952,0.72
dqn_dynamic_duopoly,before,90249,78.4145,1.0,1.8728,0.7
dqn_dynamic_duopoly,before,90250,57.615,1.0,1.4705,0.68
dqn_dynamic_duopoly,before,90251,93.8592,1.0,2.476,0.72
dqn_dynamic_duopoly,before,90252,67.6039,1.0,2.3946,0.66
dqn_dynamic_duopoly,before,90253,55.8309,1.0,2.0716,0.68
dqn_dynamic_duopoly,before,90254,156.3378,1.0,62.0214,0.82
dqn_dynamic_duopoly,before,90255,41.8853,1.0,1.7018,0.68
dqn_dynamic_duopoly,before,90256,47.6944,1.0,1.3504,0.68
dqn_dynamic_duopoly,before,90257,108.0741,1.0,3.6598,0.68
dqn_dynamic_duopoly,before,90258,100.9446,1.0,4.4333,0.74
dqn_dynamic_duopoly,before,90259,44.8641,1.0,0.3893,0.72
dqn_dynamic_duopoly,before,90260,69.8158,1.0,1.9983,0.7
dqn_dynamic_duopoly,before,90261,113.7466,1.0,7.0292,0.66
dqn_dynamic_duopoly,before,90262,149.836,1.0,19.0351,0.84
dqn_dynamic_duopoly,before,90263,87.5158,1.0,4.332,0.68
dqn_dynamic_duopoly,before,90264,19.867,1.0,1.1828,0.72
dqn_dynamic_duopoly,before,90265,68.5221,1.0,1.8719,0.7
dqn_dynamic_duopoly,before,90266,113.5661,1.0,2.268,0.78
dqn_dynamic_duopoly,before,90267,56.1184,1.0,0.9518,0.7
dqn_dynamic_duopoly,before,90268,123.597,1.0,4.1693,0.7
dqn_dynamic_duopoly,before,90269,97.3986,1.0,2.3409,0.64
dqn_dynamic_duopoly,before,90270,67.0633,1.0,1.4061,0.7
dqn_dynamic_duopoly,before,90271,90.1086,1.0,1.4159,0.68
dqn_dynamic_duopoly,before,90272,85.0381,1.0,12.0705,0.7
dqn_dynamic_duopoly,before,90273,161.3433,1.0,15.562,0.84
dqn_dynamic_duopoly,before,90274,26.0219,1.0,0.3534,0.66
dqn_dynamic_duopoly,before,90275,86.324,1.0,1.9651,0.72
dqn_dynamic_duopoly,before,90276,75.422,1.0,1.4202,0.66
dqn_dynamic_duopoly,before,90277,99.6947,1.0,4.033,0.72
dqn_dynamic_duopoly,before,90278,92.1739,1.0,3.4817,0.72
dqn_dynamic_duopoly,before,90279,60.3873,1.0,1.2595,0.68
dqn_dynamic_duopoly,before,90280,64.7608,1.0,1.6021,0.64
dqn_dynamic_duopoly,before,90281,122.5697,1.0,25.8616,0.76
dqn_dynamic_duopoly,before,90282,42.9366,1.0,1.0025,0.62
dqn_dynamic_duopoly,before,90283,106.0487,1.0,10.2254,0.66
dqn_dynamic_duopoly,before,90284,79.7433,1.0,1.9614,0.72
dqn_dynamic_duopoly,before,90285,122.4784,1.0,7.6221,0.8
dqn_dynamic_duopoly,before,90286,100.2901,1.0,2.4528,0.64
dqn_dynamic_duopoly,before,90287,96.2207,1.0,2.3464,0.64
dqn_dynamic_duopoly,before,90288,91.3442,1.0,1.9765,0.7
dqn_dynamic_duopoly,before,90289,92.5447,1.0,2.7774,0.7
dqn_dynamic_duopoly,before,90290,89.6101,1.0,2.8611,0.7
dqn_dynamic_duopoly,before,90291,104.8929,1.0,7.4731,0.72
dqn_dynamic_duopoly,before,90292,96.9027,1.0,2.4182,0.66
