policy,seed,shortfall_bps,completion_rate
twap,90525,114.7651,1.0000
lookahead,90525,110.8482,1.0000
two_step,90525,147.3523,1.0000
three_step,90525,122.1864,1.0000
q_learner,90525,112.3886,1.0000
q_learner_fine,90525,106.7864,1.0000
clairvoyant,90525,88.8905,1.0000
twap,90526,111.9831,1.0000
lookahead,90526,107.3980,1.0000
two_step,90526,115.7892,1.0000
three_step,90526,113.6491,1.0000
q_learner,90526,106.0316,1.0000
q_learner_fine,90526,105.1051,1.0000
clairvoyant,90526,91.7307,1.0000
twap,90527,100.6877,1.0000
lookahead,90527,82.6359,1.0000
two_step,90527,108.9965,1.0000
three_step,90527,74.3921,1.0000
q_learner,90527,101.6555,1.0000
q_learner_fine,90527,88.8394,1.0000
clairvoyant,90527,64.6304,1.0000
twap,90528,112.7514,1.0000
lookahead,90528,104.8903,1.0000
two_step,90528,120.8140,1.0000
three_step,90528,98.6854,1.0000
q_learner,90528,110.9345,1.0000
q_learner_fine,90528,107.2722,1.0000
clairvoyant,90528,77.9131,1.0000
twap,90529,111.0952,1.0000
lookahead,90529,78.6224,1.0000
two_step,90529,88.2937,1.0000
three_step,90529,78.3608,1.0000
q_learner,90529,117.7584,1.0000
q_learner_fine,90529,97.7824,1.0000
clairvoyant,90529,55.9026,1.0000
twap,90530,95.3232,1.0000
lookahead,90530,93.6841,1.0000
two_step,90530,98.3457,1.0000
three_step,90530,73.6873,1.0000
q_learner,90530,97.2796,1.0000
q_learner_fine,90530,88.7959,1.0000
clairvoyant,90530,61.0433,1.0000
twap,90531,89.5841,1.0000
lookahead,90531,64.8338,1.0000
two_step,90531,76.2406,1.0000
three_step,90531,63.0022,1.0000
q_learner,90531,88.0015,1.0000
q_learner_fine,90531,74.3982,1.0000
clairvoyant,90531,41.2540,1.0000
twap,90532,114.4103,1.0000
lookahead,90532,104.2946,1.0000
two_step,90532,119.4931,1.0000
three_step,90532,120.8758,1.0000
q_learner,90532,114.4086,1.0000
q_learner_fine,90532,102.9153,1.0000
clairvoyant,90532,81.9909,1.0000
twap,90533,115.7902,1.0000
lookahead,90533,124.9114,1.0000
two_step,90533,140.0285,1.0000
three_step,90533,132.1135,1.0000
q_learner,90533,120.0087,1.0000
q_learner_fine,90533,111.1777,1.0000
clairvoyant,90533,115.3042,1.0000
twap,90534,116.9561,1.0000
lookahead,90534,117.6790,1.0000
two_step,90534,118.4091,1.0000
three_step,90534,115.9585,1.0000
q_learner,90534,107.1012,1.0000
q_learner_fine,90534,101.9015,1.0000
clairvoyant,90534,111.2596,1.0000
twap,90535,109.6168,1.0000
lookahead,90535,96.8705,1.0000
two_step,90535,97.2306,1.0000
three_step,90535,96.2387,1.0000
q_learner,90535,104.0609,1.0000
q_learner_fine,90535,95.0084,1.0000
clairvoyant,90535,76.2964,1.0000
twap,90536,109.1149,1.0000
lookahead,90536,91.5145,1.0000
two_step,90536,72.5410,1.0000
three_step,90536,82.9646,1.0000
q_learner,90536,101.8970,1.0000
q_learner_fine,90536,84.4207,1.0000
clairvoyant,90536,69.4636,1.0000
twap,90537,115.9528,1.0000
lookahead,90537,102.0926,1.0000
two_step,90537,106.7769,1.0000
three_step,90537,106.8782,1.0000
q_learner,90537,111.5484,1.0000
q_learner_fine,90537,100.6274,1.0000
clairvoyant,90537,87.3794,1.0000
twap,90538,81.7138,1.0000
lookahead,90538,41.7846,1.0000
two_step,90538,55.0928,1.0000
three_step,90538,32.4279,1.0000
q_learner,90538,74.1426,1.0000
q_learner_fine,90538,64.3669,1.0000
clairvoyant,90538,18.4510,1.0000
twap,90539,102.7774,1.0000
lookahead,90539,62.0187,1.0000
two_step,90539,68.0941,1.0000
three_step,90539,66.2076,1.0000
q_learner,90539,96.9493,1.0000
q_learner_fine,90539,80.0993,1.0000
clairvoyant,90539,50.1003,1.0000
twap,90540,109.8366,1.0000
lookahead,90540,99.9247,1.0000
two_step,90540,99.4111,1.0000
three_step,90540,103.4890,1.0000
q_learner,90540,99.9051,1.0000
q_learner_fine,90540,90.1424,1.0000
clairvoyant,90540,73.0492,1.0000
twap,90541,121.8932,1.0000
lookahead,90541,137.7276,1.0000
two_step,90541,166.2630,1.0000
three_step,90541,126.0206,1.0000
q_learner,90541,121.8797,1.0000
q_learner_fine,90541,117.5130,1.0000
clairvoyant,90541,110.4528,1.0000
twap,90542,124.1222,1.0000
lookahead,90542,107.2741,1.0000
two_step,90542,125.1650,1.0000
three_step,90542,105.3218,1.0000
q_learner,90542,119.0536,1.0000
q_learner_fine,90542,113.4125,1.0000
clairvoyant,90542,82.9583,1.0000
twap,90543,123.9347,1.0000
lookahead,90543,138.8865,1.0000
two_step,90543,177.2256,1.0000
three_step,90543,160.5704,1.0000
q_learner,90543,120.0965,1.0000
q_learner_fine,90543,116.5880,1.0000
clairvoyant,90543,120.0378,1.0000
twap,90544,123.2701,1.0000
lookahead,90544,132.6518,1.0000
two_step,90544,137.8257,1.0000
three_step,90544,130.7697,1.0000
q_learner,90544,120.4246,1.0000
q_learner_fine,90544,108.8761,1.0000
clairvoyant,90544,104.8973,1.0000
twap,90545,99.2817,1.0000
lookahead,90545,53.9845,1.0000
two_step,90545,64.1504,1.0000
three_step,90545,55.5968,1.0000
q_learner,90545,83.8766,1.0000
q_learner_fine,90545,82.6443,1.0000
clairvoyant,90545,36.8384,1.0000
twap,90546,100.3469,1.0000
lookahead,90546,91.9303,1.0000
two_step,90546,87.2491,1.0000
three_step,90546,83.5102,1.0000
q_learner,90546,102.2549,1.0000
q_learner_fine,90546,89.6295,1.0000
clairvoyant,90546,57.8660,1.0000
twap,90547,100.7055,1.0000
lookahead,90547,89.5445,1.0000
two_step,90547,85.3133,1.0000
three_step,90547,84.9981,1.0000
q_learner,90547,97.3312,1.0000
q_learner_fine,90547,92.0843,1.0000
clairvoyant,90547,76.1879,1.0000
twap,90548,102.7303,1.0000
lookahead,90548,52.0121,1.0000
two_step,90548,88.2167,1.0000
three_step,90548,68.5917,1.0000
q_learner,90548,96.0788,1.0000
q_learner_fine,90548,88.6719,1.0000
clairvoyant,90548,41.9636,1.0000
twap,90549,115.5164,1.0000
lookahead,90549,98.0958,1.0000
two_step,90549,105.9951,1.0000
three_step,90549,98.3441,1.0000
q_learner,90549,125.6391,1.0000
q_learner_fine,90549,100.6665,1.0000
clairvoyant,90549,81.2094,1.0000
twap,90550,109.0252,1.0000
lookahead,90550,87.9963,1.0000
two_step,90550,88.6537,1.0000
three_step,90550,86.4138,1.0000
q_learner,90550,97.2179,1.0000
q_learner_fine,90550,98.7638,1.0000
clairvoyant,90550,79.8114,1.0000
twap,90551,116.7513,1.0000
lookahead,90551,131.3074,1.0000
two_step,90551,125.3385,1.0000
three_step,90551,118.9918,1.0000
q_learner,90551,119.4060,1.0000
q_learner_fine,90551,112.2200,1.0000
clairvoyant,90551,103.5719,1.0000
twap,90552,111.4732,1.0000
lookahead,90552,89.8236,1.0000
two_step,90552,110.8850,1.0000
three_step,90552,104.6842,1.0000
q_learner,90552,106.3924,1.0000
q_learner_fine,90552,97.0563,1.0000
clairvoyant,90552,77.5729,1.0000
twap,90553,115.0796,1.0000
lookahead,90553,98.6871,1.0000
two_step,90553,127.7657,1.0000
three_step,90553,101.5941,1.0000
q_learner,90553,114.1731,1.0000
q_learner_fine,90553,106.5543,1.0000
clairvoyant,90553,71.4979,1.0000
twap,90554,97.9328,1.0000
lookahead,90554,104.5516,1.0000
two_step,90554,137.5944,1.0000
three_step,90554,114.6411,1.0000
q_learner,90554,89.5020,1.0000
q_learner_fine,90554,87.0578,1.0000
clairvoyant,90554,65.7417,1.0000
twap,90555,95.7133,1.0000
lookahead,90555,81.0984,1.0000
two_step,90555,90.4362,1.0000
three_step,90555,84.0990,1.0000
q_learner,90555,80.8535,1.0000
q_learner_fine,90555,83.7662,1.0000
clairvoyant,90555,64.8209,1.0000
twap,90556,120.5611,1.0000
lookahead,90556,113.0590,1.0000
two_step,90556,140.3754,1.0000
three_step,90556,114.5199,1.0000
q_learner,90556,137.8592,1.0000
q_learner_fine,90556,106.0009,1.0000
clairvoyant,90556,94.5757,1.0000
twap,90557,124.4870,1.0000
lookahead,90557,103.9842,1.0000
two_step,90557,104.4078,1.0000
three_step,90557,107.5000,1.0000
q_learner,90557,131.5650,1.0000
q_learner_fine,90557,123.0913,1.0000
clairvoyant,90557,88.6467,1.0000
twap,90558,92.5193,1.0000
lookahead,90558,73.6727,1.0000
two_step,90558,87.4372,1.0000
three_step,90558,73.1418,1.0000
q_learner,90558,86.9536,1.0000
q_learner_fine,90558,79.3148,1.0000
clairvoyant,90558,55.3805,1.0000
twap,90559,106.8979,1.0000
lookahead,90559,97.9575,1.0000
two_step,90559,128.1052,1.0000
three_step,90559,93.8653,1.0000
q_learner,90559,97.3450,1.0000
q_learner_fine,90559,95.8314,1.0000
clairvoyant,90559,77.4013,1.0000
twap,90560,112.6000,1.0000
lookahead,90560,94.1386,1.0000
two_step,90560,88.2955,1.0000
three_step,90560,95.9997,1.0000
q_learner,90560,105.1182,1.0000
q_learner_fine,90560,104.0136,1.0000
clairvoyant,90560,70.7574,1.0000
twap,90561,106.4601,1.0000
lookahead,90561,81.3831,1.0000
two_step,90561,114.4297,1.0000
three_step,90561,99.3660,1.0000
q_learner,90561,100.6140,1.0000
q_learner_fine,90561,92.9349,1.0000
clairvoyant,90561,71.4197,1.0000
twap,90562,104.5673,1.0000
lookahead,90562,76.2677,1.0000
two_step,90562,101.8106,1.0000
three_step,90562,82.5717,1.0000
q_learner,90562,100.8695,1.0000
q_learner_fine,90562,104.9327,1.0000
clairvoyant,90562,71.3246,1.0000
twap,90563,107.3592,1.0000
lookahead,90563,74.3497,1.0000
two_step,90563,85.0960,1.0000
three_step,90563,87.3489,1.0000
q_learner,90563,100.2334,1.0000
q_learner_fine,90563,100.0131,1.0000
clairvoyant,90563,60.6913,1.0000
twap,90564,94.5815,1.0000
lookahead,90564,89.8326,1.0000
two_step,90564,103.9086,1.0000
three_step,90564,97.5436,1.0000
q_learner,90564,86.5601,1.0000
q_learner_fine,90564,79.3653,1.0000
clairvoyant,90564,65.1644,1.0000
twap,90565,117.0391,1.0000
lookahead,90565,121.2076,1.0000
two_step,90565,116.7142,1.0000
three_step,90565,107.2572,1.0000
q_learner,90565,118.5200,1.0000
q_learner_fine,90565,101.5832,1.0000
clairvoyant,90565,108.6688,1.0000
twap,90566,113.0942,1.0000
lookahead,90566,92.1110,1.0000
two_step,90566,109.6665,1.0000
three_step,90566,109.5821,1.0000
q_learner,90566,114.1123,1.0000
q_learner_fine,90566,101.2149,1.0000
clairvoyant,90566,84.4507,1.0000
twap,90567,112.6885,1.0000
lookahead,90567,81.1746,1.0000
two_step,90567,99.3713,1.0000
three_step,90567,86.1322,1.0000
q_learner,90567,110.1695,1.0000
q_learner_fine,90567,94.3306,1.0000
clairvoyant,90567,63.7672,1.0000
twap,90568,100.9849,1.0000
lookahead,90568,92.9173,1.0000
two_step,90568,101.9039,1.0000
three_step,90568,92.3559,1.0000
q_learner,90568,93.8979,1.0000
q_learner_fine,90568,81.6565,1.0000
clairvoyant,90568,59.9631,1.0000
twap,90569,106.7580,1.0000
lookahead,90569,56.5022,1.0000
two_step,90569,71.0271,1.0000
three_step,90569,58.7506,1.0000
q_learner,90569,103.0467,1.0000
q_learner_fine,90569,90.7362,1.0000
clairvoyant,90569,49.8862,1.0000
twap,90570,116.1596,1.0000
lookahead,90570,106.7635,1.0000
two_step,90570,114.5633,1.0000
three_step,90570,109.6094,1.0000
q_learner,90570,118.7548,1.0000
q_learner_fine,90570,109.2598,1.0000
clairvoyant,90570,69.2755,1.0000
twap,90571,110.1036,1.0000
lookahead,90571,101.7937,1.0000
two_step,90571,108.0446,1.0000
three_step,90571,113.1838,1.0000
q_learner,90571,108.6652,1.0000
q_learner_fine,90571,107.2262,1.0000
clairvoyant,90571,77.5095,1.0000
twap,90572,105.9605,1.0000
lookahead,90572,103.7212,1.0000
two_step,90572,138.0324,1.0000
three_step,90572,117.4643,1.0000
q_learner,90572,95.4444,1.0000
q_learner_fine,90572,95.0008,1.0000
clairvoyant,90572,88.6207,1.0000
twap,90573,93.6588,1.0000
lookahead,90573,50.8180,1.0000
two_step,90573,72.0311,1.0000
three_step,90573,56.3266,1.0000
q_learner,90573,91.2511,1.0000
q_learner_fine,90573,75.5046,1.0000
clairvoyant,90573,20.2497,1.0000
twap,90574,135.3952,1.0000
lookahead,90574,145.3082,1.0000
two_step,90574,118.7635,1.0000
three_step,90574,116.9983,1.0000
q_learner,90574,132.0107,1.0000
q_learner_fine,90574,123.4549,1.0000
clairvoyant,90574,123.6122,1.0000
twap,90575,121.3539,1.0000
lookahead,90575,130.1614,1.0000
two_step,90575,123.5812,1.0000
three_step,90575,126.1997,1.0000
q_learner,90575,122.9299,1.0000
q_learner_fine,90575,115.0989,1.0000
clairvoyant,90575,101.9481,1.0000
twap,90576,94.8882,1.0000
lookahead,90576,59.3678,1.0000
two_step,90576,74.5196,1.0000
three_step,90576,66.1628,1.0000
q_learner,90576,102.1963,1.0000
q_learner_fine,90576,86.8142,1.0000
clairvoyant,90576,42.6456,1.0000
twap,90577,140.3240,1.0000
lookahead,90577,150.0603,1.0000
two_step,90577,165.4207,1.0000
three_step,90577,156.8214,1.0000
q_learner,90577,134.3746,1.0000
q_learner_fine,90577,133.1504,1.0000
clairvoyant,90577,117.8741,1.0000
twap,90578,110.4402,1.0000
lookahead,90578,76.9798,1.0000
two_step,90578,75.5496,1.0000
three_step,90578,81.3384,1.0000
q_learner,90578,109.3726,1.0000
q_learner_fine,90578,101.7685,1.0000
clairvoyant,90578,69.7787,1.0000
twap,90579,104.2659,1.0000
lookahead,90579,98.9874,1.0000
two_step,90579,96.1376,1.0000
three_step,90579,93.4770,1.0000
q_learner,90579,99.5226,1.0000
q_learner_fine,90579,95.7798,1.0000
clairvoyant,90579,81.7847,1.0000
twap,90580,120.7115,1.0000
lookahead,90580,93.6578,1.0000
two_step,90580,119.1701,1.0000
three_step,90580,112.6576,1.0000
q_learner,90580,119.1033,1.0000
q_learner_fine,90580,97.6933,1.0000
clairvoyant,90580,85.1932,1.0000
twap,90581,129.9179,1.0000
lookahead,90581,134.5019,1.0000
two_step,90581,121.2688,1.0000
three_step,90581,129.5086,1.0000
q_learner,90581,134.4393,1.0000
q_learner_fine,90581,125.6504,1.0000
clairvoyant,90581,86.3070,1.0000
twap,90582,122.8644,1.0000
lookahead,90582,98.5314,1.0000
two_step,90582,114.7999,1.0000
three_step,90582,113.0457,1.0000
q_learner,90582,110.6332,1.0000
q_learner_fine,90582,102.1101,1.0000
clairvoyant,90582,88.5995,1.0000
twap,90583,106.1925,1.0000
lookahead,90583,108.0422,1.0000
two_step,90583,120.5189,1.0000
three_step,90583,87.4678,1.0000
q_learner,90583,104.1353,1.0000
q_learner_fine,90583,91.3159,1.0000
clairvoyant,90583,78.5383,1.0000
twap,90584,108.7269,1.0000
lookahead,90584,79.3791,1.0000
two_step,90584,82.3487,1.0000
three_step,90584,76.4844,1.0000
q_learner,90584,98.8862,1.0000
q_learner_fine,90584,86.2730,1.0000
clairvoyant,90584,45.4707,1.0000
twap,90585,121.1301,1.0000
lookahead,90585,115.2678,1.0000
two_step,90585,146.5642,1.0000
three_step,90585,135.3934,1.0000
q_learner,90585,120.0349,1.0000
q_learner_fine,90585,109.0395,1.0000
clairvoyant,90585,93.4920,1.0000
twap,90586,115.9566,1.0000
lookahead,90586,60.5719,1.0000
two_step,90586,63.3088,1.0000
three_step,90586,68.6952,1.0000
q_learner,90586,119.4174,1.0000
q_learner_fine,90586,93.5737,1.0000
clairvoyant,90586,32.1454,1.0000
twap,90587,118.3103,1.0000
lookahead,90587,126.2811,1.0000
two_step,90587,138.1752,1.0000
three_step,90587,130.9166,1.0000
q_learner,90587,120.3294,1.0000
q_learner_fine,90587,107.5660,1.0000
clairvoyant,90587,95.4276,1.0000
twap,90588,109.1720,1.0000
lookahead,90588,108.5245,1.0000
two_step,90588,123.0857,1.0000
three_step,90588,110.8320,1.0000
q_learner,90588,110.5142,1.0000
q_learner_fine,90588,97.3635,1.0000
clairvoyant,90588,83.3853,1.0000
twap,90589,116.9708,1.0000
lookahead,90589,118.2973,1.0000
two_step,90589,123.0198,1.0000
three_step,90589,116.2424,1.0000
q_learner,90589,112.4902,1.0000
q_learner_fine,90589,111.8789,1.0000
clairvoyant,90589,87.8276,1.0000
twap,90590,115.6116,1.0000
lookahead,90590,77.3686,1.0000
two_step,90590,73.1218,1.0000
three_step,90590,70.1535,1.0000
q_learner,90590,114.2802,1.0000
q_learner_fine,90590,101.2575,1.0000
clairvoyant,90590,64.4230,1.0000
twap,90591,107.1971,1.0000
lookahead,90591,98.6395,1.0000
two_step,90591,106.3827,1.0000
three_step,90591,115.3542,1.0000
q_learner,90591,108.3164,1.0000
q_learner_fine,90591,95.8033,1.0000
clairvoyant,90591,78.4214,1.0000
twap,90592,100.3153,1.0000
lookahead,90592,91.3256,1.0000
two_step,90592,92.8008,1.0000
three_step,90592,92.0748,1.0000
q_learner,90592,100.7645,1.0000
q_learner_fine,90592,92.0494,1.0000
clairvoyant,90592,61.5825,1.0000
twap,90593,137.3536,1.0000
lookahead,90593,145.1522,1.0000
two_step,90593,138.1865,1.0000
three_step,90593,138.9357,1.0000
q_learner,90593,135.5030,1.0000
q_learner_fine,90593,128.0301,1.0000
clairvoyant,90593,114.0061,1.0000
twap,90594,121.1069,1.0000
lookahead,90594,106.1873,1.0000
two_step,90594,108.9485,1.0000
three_step,90594,97.9846,1.0000
q_learner,90594,113.8726,1.0000
q_learner_fine,90594,112.0609,1.0000
clairvoyant,90594,75.7436,1.0000
twap,90595,111.0359,1.0000
lookahead,90595,96.7742,1.0000
two_step,90595,98.7259,1.0000
three_step,90595,93.1097,1.0000
q_learner,90595,116.7833,1.0000
q_learner_fine,90595,96.4273,1.0000
clairvoyant,90595,47.9758,1.0000
twap,90596,110.0465,1.0000
lookahead,90596,113.8764,1.0000
two_step,90596,136.4628,1.0000
three_step,90596,128.9405,1.0000
q_learner,90596,110.1749,1.0000
q_learner_fine,90596,103.3764,1.0000
clairvoyant,90596,93.9323,1.0000
twap,90597,94.1224,1.0000
lookahead,90597,55.7325,1.0000
two_step,90597,59.4306,1.0000
three_step,90597,64.1490,1.0000
q_learner,90597,98.6665,1.0000
q_learner_fine,90597,80.1258,1.0000
clairvoyant,90597,37.6571,1.0000
twap,90598,95.5873,1.0000
lookahead,90598,81.7398,1.0000
two_step,90598,93.4223,1.0000
three_step,90598,83.2920,1.0000
q_learner,90598,83.7034,1.0000
q_learner_fine,90598,87.2685,1.0000
clairvoyant,90598,51.6109,1.0000
twap,90599,125.5729,1.0000
lookahead,90599,135.3715,1.0000
two_step,90599,122.1902,1.0000
three_step,90599,112.2952,1.0000
q_learner,90599,118.7835,1.0000
q_learner_fine,90599,109.6376,1.0000
clairvoyant,90599,100.8130,1.0000
twap,90600,111.7682,1.0000
lookahead,90600,81.3086,1.0000
two_step,90600,113.4335,1.0000
three_step,90600,91.8141,1.0000
q_learner,90600,108.3770,1.0000
q_learner_fine,90600,98.1163,1.0000
clairvoyant,90600,67.7157,1.0000
twap,90601,129.1448,1.0000
lookahead,90601,129.2153,1.0000
two_step,90601,125.8892,1.0000
three_step,90601,131.7357,1.0000
q_learner,90601,137.1829,1.0000
q_learner_fine,90601,120.8213,1.0000
clairvoyant,90601,112.6926,1.0000
twap,90602,103.5631,1.0000
lookahead,90602,98.9981,1.0000
two_step,90602,102.9065,1.0000
three_step,90602,97.9810,1.0000
q_learner,90602,101.8592,1.0000
q_learner_fine,90602,96.4956,1.0000
clairvoyant,90602,93.3647,1.0000
twap,90603,112.4138,1.0000
lookahead,90603,126.2217,1.0000
two_step,90603,143.4647,1.0000
three_step,90603,126.0824,1.0000
q_learner,90603,111.1651,1.0000
q_learner_fine,90603,105.1998,1.0000
clairvoyant,90603,97.7278,1.0000
twap,90604,105.3150,1.0000
lookahead,90604,101.5705,1.0000
two_step,90604,115.7208,1.0000
three_step,90604,112.0433,1.0000
q_learner,90604,104.8690,1.0000
q_learner_fine,90604,92.6965,1.0000
clairvoyant,90604,81.5590,1.0000
twap,90605,99.8002,1.0000
lookahead,90605,48.1751,1.0000
two_step,90605,59.8455,1.0000
three_step,90605,52.2868,1.0000
q_learner,90605,103.4114,1.0000
q_learner_fine,90605,88.3071,1.0000
clairvoyant,90605,35.6038,1.0000
twap,90606,111.6981,1.0000
lookahead,90606,89.1518,1.0000
two_step,90606,89.7286,1.0000
three_step,90606,81.7764,1.0000
q_learner,90606,102.7630,1.0000
q_learner_fine,90606,90.8971,1.0000
clairvoyant,90606,63.2803,1.0000
twap,90607,113.5420,1.0000
lookahead,90607,121.1611,1.0000
two_step,90607,130.7173,1.0000
three_step,90607,131.8837,1.0000
q_learner,90607,109.4399,1.0000
q_learner_fine,90607,96.5889,1.0000
clairvoyant,90607,89.9005,1.0000
twap,90608,122.9547,1.0000
lookahead,90608,131.7382,1.0000
two_step,90608,154.2265,1.0000
three_step,90608,130.6323,1.0000
q_learner,90608,117.7971,1.0000
q_learner_fine,90608,109.1039,1.0000
clairvoyant,90608,103.2222,1.0000
twap,90609,109.8734,1.0000
lookahead,90609,105.8235,1.0000
two_step,90609,116.4847,1.0000
three_step,90609,108.0596,1.0000
q_learner,90609,104.8437,1.0000
q_learner_fine,90609,99.7750,1.0000
clairvoyant,90609,89.7540,1.0000
twap,90610,130.2226,1.0000
lookahead,90610,130.8278,1.0000
two_step,90610,134.9764,1.0000
three_step,90610,133.2593,1.0000
q_learner,90610,129.5094,1.0000
q_learner_fine,90610,120.1565,1.0000
clairvoyant,90610,114.8839,1.0000
twap,90611,124.2848,1.0000
lookahead,90611,132.8777,1.0000
two_step,90611,128.5011,1.0000
three_step,90611,125.0967,1.0000
q_learner,90611,132.8454,1.0000
q_learner_fine,90611,122.1940,1.0000
clairvoyant,90611,109.1557,1.0000
twap,90612,121.1861,1.0000
lookahead,90612,105.9264,1.0000
two_step,90612,127.3721,1.0000
three_step,90612,116.0970,1.0000
q_learner,90612,120.2025,1.0000
q_learner_fine,90612,110.1461,1.0000
clairvoyant,90612,96.1561,1.0000
twap,90613,112.5849,1.0000
lookahead,90613,108.5661,1.0000
two_step,90613,112.9052,1.0000
three_step,90613,111.5842,1.0000
q_learner,90613,110.4920,1.0000
q_learner_fine,90613,98.7378,1.0000
clairvoyant,90613,96.1996,1.0000
twap,90614,111.4528,1.0000
lookahead,90614,103.1464,1.0000
two_step,90614,134.3366,1.0000
three_step,90614,116.2554,1.0000
q_learner,90614,106.2418,1.0000
q_learner_fine,90614,102.3963,1.0000
clairvoyant,90614,92.6305,1.0000
twap,90615,135.2854,1.0000
lookahead,90615,134.8193,1.0000
two_step,90615,138.4957,1.0000
three_step,90615,137.5958,1.0000
q_learner,90615,131.2579,1.0000
q_learner_fine,90615,127.6320,1.0000
clairvoyant,90615,108.7939,1.0000
twap,90616,108.6883,1.0000
lookahead,90616,115.1678,1.0000
two_step,90616,136.2523,1.0000
three_step,90616,129.4095,1.0000
q_learner,90616,106.5424,1.0000
q_learner_fine,90616,105.4465,1.0000
clairvoyant,90616,93.1513,1.0000
twap,90617,125.8647,1.0000
lookahead,90617,118.9042,1.0000
two_step,90617,116.9280,1.0000
three_step,90617,118.2777,1.0000
q_learner,90617,125.5601,1.0000
q_learner_fine,90617,115.8830,1.0000
clairvoyant,90617,105.3065,1.0000
twap,90618,95.8314,1.0000
lookahead,90618,49.1879,1.0000
two_step,90618,60.5275,1.0000
three_step,90618,55.0145,1.0000
q_learner,90618,79.4015,1.0000
q_learner_fine,90618,78.7224,1.0000
clairvoyant,90618,27.8935,1.0000
twap,90619,118.6273,1.0000
lookahead,90619,108.2091,1.0000
two_step,90619,112.2376,1.0000
three_step,90619,109.8580,1.0000
q_learner,90619,112.6577,1.0000
q_learner_fine,90619,112.9599,1.0000
clairvoyant,90619,98.7218,1.0000
twap,90620,101.4122,1.0000
lookahead,90620,86.1741,1.0000
two_step,90620,99.4933,1.0000
three_step,90620,80.3464,1.0000
q_learner,90620,104.3169,1.0000
q_learner_fine,90620,87.3333,1.0000
clairvoyant,90620,60.8907,1.0000
twap,90621,115.6097,1.0000
lookahead,90621,142.5289,1.0000
two_step,90621,167.2274,1.0000
three_step,90621,132.8068,1.0000
q_learner,90621,114.0884,1.0000
q_learner_fine,90621,110.5192,1.0000
clairvoyant,90621,96.5728,1.0000
twap,90622,107.1369,1.0000
lookahead,90622,79.2595,1.0000
two_step,90622,92.6762,1.0000
three_step,90622,88.5485,1.0000
q_learner,90622,93.5456,1.0000
q_learner_fine,90622,91.7876,1.0000
clairvoyant,90622,61.4117,1.0000
twap,90623,116.7317,1.0000
lookahead,90623,98.5164,1.0000
two_step,90623,98.6683,1.0000
three_step,90623,92.9099,1.0000
q_learner,90623,110.5274,1.0000
q_learner_fine,90623,107.4325,1.0000
clairvoyant,90623,86.6146,1.0000
twap,90624,121.0708,1.0000
lookahead,90624,126.9819,1.0000
two_step,90624,135.0983,1.0000
three_step,90624,119.7096,1.0000
q_learner,90624,117.8520,1.0000
q_learner_fine,90624,113.7365,1.0000
clairvoyant,90624,98.5885,1.0000
twap,90625,116.8149,1.0000
lookahead,90625,124.2027,1.0000
two_step,90625,131.3541,1.0000
three_step,90625,124.1181,1.0000
q_learner,90625,115.7644,1.0000
q_learner_fine,90625,111.8362,1.0000
clairvoyant,90625,112.6262,1.0000
twap,90626,111.7840,1.0000
lookahead,90626,111.5282,1.0000
two_step,90626,148.0444,1.0000
three_step,90626,121.1923,1.0000
q_learner,90626,110.9079,1.0000
q_learner_fine,90626,100.3630,1.0000
clairvoyant,90626,82.3450,1.0000
twap,90627,105.4828,1.0000
lookahead,90627,47.8669,1.0000
two_step,90627,56.9650,1.0000
three_step,90627,50.1982,1.0000
q_learner,90627,108.9833,1.0000
q_learner_fine,90627,97.2995,1.0000
clairvoyant,90627,15.1973,1.0000
twap,90628,110.4350,1.0000
lookahead,90628,96.4791,1.0000
two_step,90628,114.3010,1.0000
three_step,90628,98.6956,1.0000
q_learner,90628,100.2691,1.0000
q_learner_fine,90628,90.9620,1.0000
clairvoyant,90628,80.4451,1.0000
twap,90629,113.9290,1.0000
lookahead,90629,105.6235,1.0000
two_step,90629,114.1108,1.0000
three_step,90629,107.1107,1.0000
q_learner,90629,116.5332,1.0000
q_learner_fine,90629,107.3933,1.0000
clairvoyant,90629,83.5581,1.0000
twap,90630,116.7673,1.0000
lookahead,90630,117.4759,1.0000
two_step,90630,103.7401,1.0000
three_step,90630,100.5280,1.0000
q_learner,90630,119.6913,1.0000
q_learner_fine,90630,119.5980,1.0000
clairvoyant,90630,100.8672,1.0000
twap,90631,102.0866,1.0000
lookahead,90631,76.2745,1.0000
two_step,90631,85.5045,1.0000
three_step,90631,75.1926,1.0000
q_learner,90631,96.1025,1.0000
q_learner_fine,90631,81.6377,1.0000
clairvoyant,90631,58.9807,1.0000
twap,90632,109.8942,1.0000
lookahead,90632,89.4502,1.0000
two_step,90632,101.4891,1.0000
three_step,90632,91.1889,1.0000
q_learner,90632,127.2438,1.0000
q_learner_fine,90632,94.1439,1.0000
clairvoyant,90632,81.1855,1.0000
twap,90633,91.9923,1.0000
lookahead,90633,68.0120,1.0000
two_step,90633,71.6604,1.0000
three_step,90633,77.3374,1.0000
q_learner,90633,91.5631,1.0000
q_learner_fine,90633,80.0721,1.0000
clairvoyant,90633,43.5716,1.0000
twap,90634,131.5809,1.0000
lookahead,90634,109.1233,1.0000
two_step,90634,119.8728,1.0000
three_step,90634,108.0731,1.0000
q_learner,90634,131.1986,1.0000
q_learner_fine,90634,118.2073,1.0000
clairvoyant,90634,101.7055,1.0000
