extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
lp,aggressive,twap,95029,117.4844,1.000000,40.0304,20.8000,47.0060,9.6480,0.8070,0.5240,0.4760,0.0000,0.7015,0.5600,0
lp,aggressive,lookahead,95030,105.5671,1.000000,37.0078,10.0000,49.4747,9.0846,0.8125,0.7069,0.2931,0.5600,0.8728,0.6676,0
lp,aggressive,twap,95030,111.2134,1.000000,40.6897,20.8000,48.2405,1.4832,0.8153,0.5721,0.4279,0.0000,0.7523,0.6047,0
lp,aggressive,lookahead,95031,116.9789,1.000000,36.0686,10.8000,44.8767,25.2336,0.7978,0.6283,0.3717,0.5200,0.8582,0.6161,0
lp,aggressive,twap,95031,119.8396,1.000000,38.2072,20.8000,43.2945,17.5380,0.8026,0.5465,0.4535,0.0000,0.7465,0.5854,0
lp,aggressive,lookahead,95032,96.0111,1.000000,35.6150,10.4000,46.6749,3.3212,0.8013,0.5512,0.4488,0.5400,0.8431,0.6158,0
lp,aggressive,twap,95032,107.8410,1.000000,39.5699,20.8000,46.1471,1.3240,0.8047,0.4554,0.5446,0.0000,0.7684,0.6312,0
lp,aggressive,lookahead,95033,116.9019,1.000000,38.3827,10.0000,54.3196,14.1997,0.8066,0.4767,0.5233,0.5800,0.8674,0.6812,0
lp,aggressive,twap,95033,108.5171,1.000000,42.3159,20.8000,51.5448,-6.1435,0.8156,0.5680,0.4320,0.0000,0.7514,0.6158,0
lp,aggressive,lookahead,95034,120.8864,1.000000,35.2976,9.6000,48.6165,27.3723,0.8150,0.5629,0.4371,0.5800,0.8457,0.5944,0
lp,aggressive,twap,95034,130.4753,1.000000,40.3936,20.8000,47.4357,21.8461,0.8154,0.4294,0.5706,0.0000,0.7717,0.5000,0
lp,aggressive,lookahead,95035,117.7670,1.000000,36.3036,9.6000,53.2155,18.6479,0.8191,0.5075,0.4925,0.6000,0.8521,0.6412,0
lp,aggressive,twap,95035,114.9458,1.000000,39.6728,20.8000,46.5568,7.9162,0.8247,0.4717,0.5283,0.0000,0.7189,0.5700,0
lp,aggressive,lookahead,95036,148.6034,1.000000,34.9391,10.0000,47.6497,56.0146,0.8176,0.4081,0.5919,0.5600,0.8254,0.6035,0
lp,aggressive,twap,95036,135.5944,1.000000,39.2191,20.8000,45.4777,30.0976,0.8334,0.5136,0.4864,0.0000,0.7072,0.5162,0
lp,aggressive,lookahead,95037,53.4464,1.000000,37.8332,9.6000,57.5892,-51.5760,0.8012,0.6535,0.3465,0.5800,0.8321,0.6412,0
lp,aggressive,twap,95037,89.5936,1.000000,41.4085,20.8000,49.9130,-22.5279,0.8043,0.5567,0.4433,0.0000,0.6725,0.5000,0
lp,aggressive,lookahead,95038,63.9145,1.000000,35.0520,10.4000,46.7717,-28.3092,0.7962,0.6047,0.3953,0.5400,0.7673,0.5247,0
lp,aggressive,twap,95038,93.5286,1.000000,39.8075,20.8000,46.8534,-13.9323,0.7853,0.5648,0.4352,0.0000,0.7001,0.5000,0
lp,aggressive,lookahead,95039,82.0855,1.000000,36.8681,10.0000,51.1257,-15.9083,0.8043,0.3839,0.6161,0.5600,0.8718,0.6812,0
lp,aggressive,twap,95039,109.5672,1.000000,40.6397,20.8000,48.2932,-0.1657,0.8150,0.5252,0.4748,0.0000,0.7511,0.6552,0
lp,aggressive,lookahead,95040,124.4450,1.000000,37.6108,10.8000,48.9363,27.0979,0.8117,0.5555,0.4445,0.5400,0.8596,0.6676,0
lp,aggressive,twap,95040,123.0133,1.000000,41.0879,20.8000,49.1097,12.0156,0.8233,0.4523,0.5477,0.0000,0.7466,0.5680,0
lp,aggressive,lookahead,95041,122.5636,1.000000,38.9690,9.6000,57.5081,16.4864,0.8071,0.4836,0.5164,0.6000,0.8709,0.6543,0
lp,aggressive,twap,95041,124.6292,1.000000,40.5135,20.8000,47.9703,15.3454,0.8075,0.5260,0.4740,0.0000,0.7576,0.5572,0
lp,aggressive,lookahead,95042,83.3056,1.000000,40.3517,9.2000,66.2472,-32.4933,0.7948,0.5864,0.4136,0.6200,0.8915,0.7093,0
lp,aggressive,twap,95042,89.8238,1.000000,39.7731,20.8000,46.8097,-17.5590,0.7806,0.5325,0.4675,0.0000,0.7386,0.6283,0
lp,aggressive,lookahead,95043,116.3364,1.000000,35.5518,10.0000,48.2935,22.4911,0.8068,0.6314,0.3686,0.5800,0.8430,0.6158,0
lp,aggressive,twap,95043,131.8485,1.000000,41.0209,20.8000,48.6979,21.3297,0.8085,0.5004,0.4996,0.0000,0.7778,0.6676,0
lp,aggressive,lookahead,95044,74.5080,1.000000,39.1250,9.2000,63.7874,-37.6044,0.8007,0.5152,0.4848,0.6200,0.8828,0.6812,0
lp,aggressive,twap,95044,99.2798,1.000000,43.8319,20.8000,54.5798,-19.9319,0.8002,0.5026,0.4974,0.0000,0.6911,0.5000,0
lp,aggressive,lookahead,95045,118.0831,1.000000,38.5223,10.0000,56.4995,13.0613,0.8195,0.5342,0.4658,0.5800,0.8497,0.6158,0
lp,aggressive,twap,95045,110.2623,1.000000,39.5640,20.8000,46.1706,3.7276,0.8335,0.6343,0.3657,0.0000,0.7322,0.6035,0
lp,aggressive,lookahead,95046,84.3101,1.000000,42.3821,8.4000,77.4250,-43.8971,0.7933,0.5978,0.4022,0.6600,0.9205,0.7536,0
lp,aggressive,twap,95046,87.0561,1.000000,41.5132,20.8000,50.3540,-25.6111,0.7847,0.5189,0.4811,0.0000,0.7257,0.6035,0
lp,aggressive,lookahead,95047,125.4679,1.000000,37.7787,10.0000,53.1631,24.5260,0.8134,0.5098,0.4902,0.5800,0.8551,0.6812,0
lp,aggressive,twap,95047,121.6853,1.000000,40.2033,20.8000,47.5616,13.1203,0.8291,0.5361,0.4639,0.0000,0.7085,0.5000,0
lp,aggressive,lookahead,95048,129.1972,1.000000,36.1920,9.6000,52.2417,31.1636,0.8066,0.5404,0.4596,0.5800,0.8434,0.6412,0
lp,aggressive,twap,95048,123.0044,1.000000,39.5386,20.8000,45.9196,16.7461,0.8293,0.5557,0.4443,0.0000,0.7681,0.5370,0
lp,aggressive,lookahead,95049,86.1796,1.000000,40.2547,9.2000,63.5875,-26.8627,0.8033,0.5437,0.4563,0.6200,0.8901,0.6812,0
lp,aggressive,twap,95049,103.9115,1.000000,42.7643,20.8000,52.4342,-12.0870,0.7955,0.5313,0.4687,0.0000,0.7412,0.5000,0
lp,aggressive,lookahead,95050,147.7291,1.000000,40.3151,9.2000,64.0143,34.1996,0.8116,0.5812,0.4188,0.6200,0.8664,0.6543,0
lp,aggressive,twap,95050,124.9364,1.000000,41.4152,20.8000,49.7406,12.9806,0.8178,0.4547,0.5453,0.0000,0.7489,0.5914,0
lp,aggressive,lookahead,95051,126.0873,1.000000,36.8185,9.2000,59.9716,20.0973,0.8132,0.5728,0.4272,0.6200,0.8638,0.6543,0
lp,aggressive,twap,95051,120.0310,1.000000,40.5128,20.8000,48.0042,10.7140,0.8281,0.5564,0.4436,0.0000,0.7459,0.6044,0
lp,aggressive,lookahead,95052,77.8987,1.000000,40.9424,8.8000,69.0661,-40.9098,0.7975,0.5602,0.4398,0.6400,0.9067,0.7238,0
lp,aggressive,twap,95052,79.2097,1.000000,40.0218,20.8000,47.3260,-28.9382,0.7826,0.4780,0.5220,0.0000,0.7139,0.5031,0
lp,aggressive,lookahead,95053,122.9192,1.000000,32.7936,9.6000,44.5118,36.0138,0.8178,0.6108,0.3892,0.5600,0.8229,0.6412,0
lp,aggressive,twap,95053,116.4921,1.000000,37.3368,20.8000,41.6532,16.7020,0.8258,0.4954,0.5046,0.0000,0.7507,0.6053,0
lp,aggressive,lookahead,95054,81.6208,1.000000,40.9295,8.8000,75.9216,-44.0303,0.8032,0.5668,0.4332,0.6600,0.8974,0.7238,0
lp,aggressive,twap,95054,89.7104,1.000000,41.6349,20.8000,50.3060,-23.0304,0.8095,0.5694,0.4306,0.0000,0.6965,0.5346,0
lp,aggressive,lookahead,95055,151.7246,1.000000,34.3572,8.8000,57.6075,50.9598,0.8263,0.5651,0.4349,0.6400,0.8879,0.7093,0
lp,aggressive,twap,95055,140.8128,1.000000,40.6977,20.8000,48.2913,31.0238,0.8596,0.6075,0.3925,0.0000,0.7453,0.5354,0
lp,aggressive,lookahead,95056,129.2467,1.000000,38.8869,9.6000,56.5029,24.2569,0.7958,0.7066,0.2934,0.5800,0.8641,0.6543,0
lp,aggressive,twap,95056,123.2270,1.000000,40.5795,20.8000,48.0132,13.8343,0.7988,0.4959,0.5041,0.0000,0.7421,0.5482,0
lp,aggressive,lookahead,95057,87.9074,1.000000,37.1771,8.8000,58.3910,-16.4607,0.8132,0.5628,0.4372,0.6200,0.8746,0.6543,0
lp,aggressive,twap,95057,93.8584,1.000000,39.6773,20.8000,46.4929,-13.1119,0.8147,0.5454,0.4546,0.0000,0.7424,0.5566,0
lp,aggressive,lookahead,95058,70.8139,1.000000,38.4384,10.0000,55.2158,-32.8403,0.8005,0.5514,0.4486,0.5800,0.8542,0.6283,0
lp,aggressive,twap,95058,109.8488,1.000000,41.3055,20.8000,49.7748,-2.0315,0.8046,0.5794,0.4206,0.0000,0.7355,0.6283,0
lp,aggressive,lookahead,95059,84.0919,1.000000,39.6193,9.2000,59.9483,-24.6757,0.7837,0.4514,0.5486,0.6000,0.8812,0.6951,0
lp,aggressive,twap,95059,87.8803,1.000000,42.5084,20.8000,52.0109,-27.4391,0.7758,0.4155,0.5845,0.0000,0.7411,0.5142,0
lp,aggressive,lookahead,95060,105.2558,1.000000,37.2584,10.0000,51.0771,6.9203,0.8080,0.5694,0.4306,0.5600,0.8360,0.5804,0
lp,aggressive,twap,95060,101.4972,1.000000,41.1891,20.8000,49.3594,-9.8512,0.8090,0.5421,0.4579,0.0000,0.7503,0.5723,0
lp,aggressive,lookahead,95061,94.8098,1.000000,39.4303,9.2000,66.7295,-20.5501,0.8053,0.4026,0.5974,0.6200,0.8353,0.6158,0
lp,aggressive,twap,95061,117.1903,1.000000,41.7977,20.8000,50.5695,4.0230,0.8059,0.5292,0.4708,0.0000,0.7221,0.5923,0
lp,aggressive,lookahead,95062,75.1769,1.000000,39.1878,10.0000,55.7010,-29.7120,0.8011,0.6209,0.3791,0.5600,0.8500,0.6543,0
lp,aggressive,twap,95062,105.3733,1.000000,41.6079,20.8000,50.6012,-7.6357,0.7986,0.4603,0.5397,0.0000,0.6927,0.5134,0
lp,aggressive,lookahead,95063,109.8207,1.000000,36.8375,10.0000,50.8540,12.1292,0.8161,0.4036,0.5964,0.5800,0.8583,0.6683,0
lp,aggressive,twap,95063,103.8696,1.000000,38.6908,20.8000,44.3317,0.0471,0.8377,0.6065,0.3935,0.0000,0.7557,0.6450,0
lp,aggressive,lookahead,95064,75.3373,1.000000,37.6682,10.0000,52.3248,-24.6557,0.8067,0.5559,0.4441,0.5800,0.8736,0.6543,0
lp,aggressive,twap,95064,100.6543,1.000000,40.3457,20.8000,47.7390,-8.2304,0.8178,0.5909,0.4091,0.0000,0.7481,0.5580,0
lp,aggressive,lookahead,95065,85.7006,1.000000,37.6841,9.6000,53.4664,-15.0499,0.8052,0.6931,0.3069,0.5800,0.8680,0.6543,0
lp,aggressive,twap,95065,102.9995,1.000000,40.8176,20.8000,48.5350,-7.1531,0.8065,0.4388,0.5612,0.0000,0.7641,0.6415,0
lp,aggressive,lookahead,95066,125.7100,1.000000,36.4754,9.6000,53.6088,26.0258,0.7974,0.4519,0.5481,0.5800,0.8566,0.6412,0
lp,aggressive,twap,95066,113.5086,1.000000,38.7358,20.8000,44.4335,9.5392,0.8012,0.5768,0.4232,0.0000,0.7371,0.5386,0
lp,aggressive,lookahead,95067,113.7720,1.000000,32.8980,9.2000,54.9590,16.7150,0.8212,0.5827,0.4173,0.6000,0.8531,0.5947,0
lp,aggressive,twap,95067,103.9321,1.000000,37.5690,20.8000,42.2640,3.2990,0.8362,0.5590,0.4410,0.0000,0.7641,0.6543,0
lp,aggressive,lookahead,95068,17.6732,1.000000,39.5215,9.2000,64.6026,-95.6509,0.7775,0.5325,0.4675,0.6200,0.8382,0.6296,0
lp,aggressive,twap,95068,77.4784,1.000000,43.3908,20.8000,54.0862,-40.7986,0.7705,0.5073,0.4927,0.0000,0.7337,0.5961,0
lp,aggressive,lookahead,95069,127.1030,1.000000,36.9021,8.8000,57.7631,23.6378,0.8063,0.4557,0.5443,0.6200,0.8675,0.6812,0
lp,aggressive,twap,95069,125.4490,1.000000,40.6428,20.8000,48.0745,15.9316,0.8108,0.5456,0.4544,0.0000,0.7458,0.6293,0
lp,aggressive,lookahead,95070,90.4776,1.000000,34.3028,10.0000,47.8364,-1.6615,0.8194,0.6017,0.3983,0.5200,0.8057,0.5799,0
lp,aggressive,twap,95070,112.5413,1.000000,41.0296,20.8000,49.0539,1.6578,0.8245,0.4870,0.5130,0.0000,0.7118,0.5799,0
lp,aggressive,lookahead,95071,56.0234,1.000000,39.4949,9.2000,66.6129,-59.2844,0.7948,0.6626,0.3374,0.6200,0.8611,0.6035,0
lp,aggressive,twap,95071,102.9000,1.000000,44.4066,20.8000,55.6802,-17.9868,0.7891,0.5086,0.4914,0.0000,0.7186,0.5356,0
lp,aggressive,lookahead,95072,83.0508,1.000000,40.7371,9.6000,60.5093,-27.7955,0.8005,0.5611,0.4389,0.5800,0.8786,0.6951,0
lp,aggressive,twap,95072,91.8758,1.000000,40.3858,20.8000,47.7475,-17.0575,0.8006,0.5670,0.4330,0.0000,0.7563,0.6089,0
lp,aggressive,lookahead,95073,99.2049,1.000000,36.0675,9.2000,52.2210,1.7165,0.8106,0.4134,0.5866,0.6000,0.8875,0.7111,0
lp,aggressive,twap,95073,100.1397,1.000000,41.1377,20.8000,49.2128,-11.0107,0.8131,0.5128,0.4872,0.0000,0.7373,0.6095,0
lp,aggressive,lookahead,95074,103.6187,1.000000,37.5510,9.6000,53.9254,2.5423,0.8012,0.5135,0.4865,0.5800,0.8930,0.6951,0
lp,aggressive,twap,95074,110.2848,1.000000,40.4188,20.8000,47.7020,1.3639,0.8007,0.5875,0.4125,0.0000,0.7473,0.5938,0
lp,aggressive,lookahead,95075,126.6238,1.000000,43.0941,9.2000,68.1930,6.1366,0.8086,0.6095,0.3905,0.6200,0.9014,0.7093,0
lp,aggressive,twap,95075,91.1179,1.000000,40.6510,20.8000,48.3966,-18.7297,0.8115,0.5687,0.4313,0.0000,0.7232,0.5796,0
lp,aggressive,lookahead,95076,98.9762,1.000000,36.2514,10.0000,50.9065,1.8183,0.7908,0.6383,0.3617,0.5800,0.8322,0.6161,0
lp,aggressive,twap,95076,116.6431,1.000000,41.3043,20.8000,49.5840,4.9549,0.7945,0.4832,0.5168,0.0000,0.7344,0.5801,0
lp,aggressive,lookahead,95077,96.6930,1.000000,35.3194,10.0000,51.7065,-0.3330,0.8109,0.6477,0.3523,0.5800,0.8438,0.6676,0
lp,aggressive,twap,95077,112.7586,1.000000,40.8346,20.8000,48.7140,2.4100,0.8231,0.5782,0.4218,0.0000,0.7302,0.5801,0
lp,aggressive,lookahead,95078,103.5529,1.000000,36.2978,10.4000,46.0071,10.8481,0.8216,0.6786,0.3214,0.5400,0.8467,0.6556,0
lp,aggressive,twap,95078,109.5497,1.000000,40.8621,20.8000,48.6696,-0.7820,0.8306,0.5781,0.4219,0.0000,0.7898,0.6812,0
lp,aggressive,lookahead,95079,104.9562,1.000000,35.6278,10.0000,46.4186,12.9098,0.8064,0.4241,0.5759,0.5400,0.8483,0.6676,0
lp,aggressive,twap,95079,110.9908,1.000000,40.3049,20.8000,47.5455,2.3403,0.8055,0.5360,0.4640,0.0000,0.7325,0.5813,0
lp,aggressive,lookahead,95080,77.0392,1.000000,38.1312,8.8000,65.4175,-35.3095,0.7991,0.6386,0.3614,0.6400,0.8947,0.6962,0
lp,aggressive,twap,95080,107.2282,1.000000,41.2632,20.8000,49.4432,-4.2781,0.8001,0.5225,0.4775,0.0000,0.7581,0.6676,0
lp,aggressive,lookahead,95081,46.7701,1.000000,40.0968,9.2000,67.5428,-70.0695,0.7961,0.4680,0.5320,0.6200,0.8807,0.6676,0
lp,aggressive,twap,95081,85.9232,1.000000,41.6554,20.8000,50.6666,-27.1988,0.8004,0.5106,0.4894,0.0000,0.7653,0.6050,0
lp,aggressive,lookahead,95082,105.6901,1.000000,34.2635,9.6000,50.9782,10.8484,0.7956,0.4248,0.5752,0.6000,0.8170,0.5825,0
lp,aggressive,twap,95082,117.5513,1.000000,40.7222,20.8000,48.4445,7.5846,0.8051,0.6266,0.3734,0.0000,0.7220,0.5572,0
lp,aggressive,lookahead,95083,114.3660,1.000000,39.7384,9.2000,64.5039,0.9237,0.8089,0.5747,0.4253,0.6200,0.8983,0.7093,0
lp,aggressive,twap,95083,108.2002,1.000000,41.2440,20.8000,49.4494,-3.2932,0.8174,0.5304,0.4696,0.0000,0.7438,0.6182,0
lp,aggressive,lookahead,95084,102.0136,1.000000,36.2623,9.6000,50.4128,5.7384,0.8117,0.5044,0.4956,0.5800,0.8767,0.7238,0
lp,aggressive,twap,95084,99.5012,1.000000,40.6992,20.8000,48.5484,-10.5463,0.8224,0.5714,0.4286,0.0000,0.7585,0.5857,0
lp,aggressive,lookahead,95085,99.3070,1.000000,36.4523,10.4000,47.9052,4.5495,0.8135,0.4471,0.5529,0.5600,0.8559,0.6179,0
lp,aggressive,twap,95085,111.0591,1.000000,41.1329,20.8000,49.2492,-0.1231,0.8234,0.6117,0.3883,0.0000,0.7255,0.5000,0
lp,aggressive,lookahead,95086,112.1790,1.000000,36.5412,9.6000,53.7744,12.2634,0.8209,0.3907,0.6093,0.6000,0.8775,0.6951,0
lp,aggressive,twap,95086,115.8157,1.000000,41.6546,20.8000,50.1188,3.2423,0.8352,0.5597,0.4403,0.0000,0.7720,0.6699,0
lp,aggressive,lookahead,95087,128.0006,1.000000,38.4972,10.4000,52.3778,26.7255,0.8037,0.6604,0.3396,0.5400,0.8289,0.5914,0
lp,aggressive,twap,95087,124.8144,1.000000,39.1885,20.8000,45.1101,19.7158,0.8066,0.5599,0.4401,0.0000,0.7324,0.5594,0
lp,aggressive,lookahead,95088,62.7590,1.000000,39.8418,9.2000,63.5687,-49.8515,0.7963,0.5558,0.4442,0.6200,0.8733,0.6679,0
lp,aggressive,twap,95088,96.5488,1.000000,41.2834,20.8000,49.8501,-15.3847,0.7933,0.5114,0.4886,0.0000,0.7076,0.5346,0
lp,aggressive,lookahead,95089,44.7374,1.000000,40.0021,9.2000,64.4104,-68.8751,0.8002,0.5409,0.4591,0.6200,0.8612,0.6676,0
lp,aggressive,twap,95089,85.7554,1.000000,42.0777,20.8000,51.2149,-28.3372,0.7960,0.5197,0.4803,0.0000,0.7385,0.6428,0
lp,aggressive,lookahead,95090,113.1887,1.000000,34.7712,9.6000,50.0939,18.7236,0.7994,0.5156,0.4844,0.6000,0.8350,0.5813,0
lp,aggressive,twap,95090,114.3229,1.000000,39.4684,20.8000,45.8737,8.1809,0.8118,0.6347,0.3653,0.0000,0.7548,0.6041,0
lp,aggressive,lookahead,95091,168.4563,1.000000,40.9058,10.0000,61.0347,56.5159,0.8156,0.7144,0.2856,0.5800,0.8535,0.6041,0
lp,aggressive,twap,95091,127.4558,1.000000,39.7847,20.8000,46.3084,20.5627,0.8203,0.5747,0.4253,0.0000,0.7428,0.6283,0
lp,aggressive,lookahead,95092,81.6367,1.000000,38.2574,9.6000,57.2633,-23.4840,0.7874,0.5728,0.4272,0.6000,0.8843,0.6035,0
lp,aggressive,twap,95092,101.7485,1.000000,41.4885,20.8000,50.1844,-10.7244,0.7861,0.5577,0.4423,0.0000,0.7162,0.6038,0
lp,aggressive,lookahead,95093,152.0260,1.000000,37.6106,10.0000,50.2441,54.1713,0.8303,0.4608,0.5392,0.5400,0.8680,0.6412,0
lp,aggressive,twap,95093,121.1272,1.000000,40.4274,20.8000,47.7581,12.1417,0.8426,0.6500,0.3500,0.0000,0.7954,0.6958,0
lp,aggressive,lookahead,95094,157.9695,1.000000,35.2348,10.8000,46.1081,65.8266,0.8238,0.6068,0.3932,0.5200,0.8099,0.5370,0
lp,aggressive,twap,95094,135.6514,1.000000,39.5746,20.8000,45.8646,29.4122,0.8427,0.5265,0.4735,0.0000,0.7793,0.6951,0
lp,aggressive,lookahead,95095,108.3528,1.000000,36.3921,9.6000,52.0313,10.3294,0.8081,0.4298,0.5702,0.6000,0.8836,0.5799,0
lp,aggressive,twap,95095,105.0099,1.000000,40.5183,20.8000,48.0419,-4.3503,0.8159,0.6372,0.3628,0.0000,0.7738,0.7093,0
lp,aggressive,lookahead,95096,145.0991,1.000000,35.7259,10.0000,48.2640,51.1092,0.8134,0.6385,0.3615,0.5600,0.8420,0.5914,0
lp,aggressive,twap,95096,130.3040,1.000000,39.6649,20.8000,46.3121,23.5270,0.8194,0.5488,0.4512,0.0000,0.7117,0.5265,0
lp,aggressive,lookahead,95097,94.5532,1.000000,37.4827,10.0000,51.2551,-4.1846,0.8091,0.5460,0.4540,0.5800,0.8670,0.5799,0
lp,aggressive,twap,95097,105.7797,1.000000,41.0985,20.8000,49.3463,-5.4651,0.8238,0.4316,0.5684,0.0000,0.7657,0.5961,0
lp,aggressive,lookahead,95098,134.1531,1.000000,40.1578,9.2000,62.3689,22.4263,0.8124,0.5410,0.4590,0.6200,0.8944,0.6676,0
lp,aggressive,twap,95098,113.9445,1.000000,40.1034,20.8000,47.2263,5.8147,0.8226,0.6126,0.3874,0.0000,0.7572,0.6158,0
lp,aggressive,lookahead,95099,69.3818,1.000000,36.2449,9.2000,54.6649,-30.7280,0.7986,0.5594,0.4406,0.6000,0.8912,0.7238,0
lp,aggressive,twap,95099,98.5302,1.000000,39.1738,20.8000,45.5341,-6.9777,0.7949,0.6088,0.3912,0.0000,0.7308,0.6038,0
lp,aggressive,lookahead,95100,98.0783,1.000000,37.8178,8.8000,64.7542,-13.2938,0.8116,0.5515,0.4485,0.6400,0.8978,0.7093,0
lp,aggressive,twap,95100,108.5008,1.000000,41.3056,20.8000,49.6593,-3.2641,0.8172,0.5536,0.4464,0.0000,0.7357,0.6161,0
lp,aggressive,lookahead,95101,80.8928,1.000000,40.1305,9.2000,64.1326,-32.5703,0.8008,0.4700,0.5300,0.6200,0.8729,0.6543,0
lp,aggressive,twap,95101,115.3736,1.000000,41.9327,20.8000,50.8178,1.8230,0.7949,0.5996,0.4004,0.0000,0.7014,0.5139,0
lp,aggressive,lookahead,95102,122.7689,1.000000,36.3929,10.0000,47.9247,28.4513,0.8108,0.5692,0.4308,0.5600,0.8809,0.6683,0
lp,aggressive,twap,95102,125.8686,1.000000,41.5536,20.8000,49.7388,13.7762,0.8261,0.4742,0.5258,0.0000,0.7523,0.5801,0
lp,aggressive,lookahead,95103,152.6991,1.000000,37.9529,9.2000,58.5846,46.9616,0.8150,0.5616,0.4384,0.6200,0.8638,0.5583,0
lp,aggressive,twap,95103,131.6825,1.000000,39.6298,20.8000,46.1492,25.1035,0.8248,0.4770,0.5230,0.0000,0.7375,0.5929,0
lp,aggressive,lookahead,95104,74.6210,1.000000,38.4540,10.0000,54.5305,-28.3635,0.7932,0.5631,0.4369,0.5800,0.8641,0.6035,0
lp,aggressive,twap,95104,87.7215,1.000000,39.3716,20.8000,45.7671,-18.2172,0.7938,0.5976,0.4024,0.0000,0.7540,0.5914,0
lp,aggressive,lookahead,95105,50.9751,1.000000,39.4636,9.6000,59.2313,-57.3199,0.7829,0.5218,0.4782,0.5800,0.8524,0.6412,0
lp,aggressive,twap,95105,90.5052,1.000000,40.3202,20.8000,48.0704,-18.6855,0.7795,0.4709,0.5291,0.0000,0.7503,0.5914,0
lp,aggressive,lookahead,95106,90.3932,1.000000,37.4565,9.2000,60.1619,-16.4252,0.8100,0.4325,0.5675,0.6200,0.8687,0.6044,0
lp,aggressive,twap,95106,93.8915,1.000000,41.4562,20.8000,49.9412,-18.3059,0.8234,0.6228,0.3772,0.0000,0.7532,0.6080,0
lp,aggressive,lookahead,95107,120.1069,1.000000,36.2937,10.4000,49.3509,24.0622,0.8102,0.4575,0.5425,0.5600,0.8245,0.6035,0
lp,aggressive,twap,95107,117.5148,1.000000,41.0341,20.8000,49.0256,6.6551,0.8213,0.6150,0.3850,0.0000,0.7363,0.6044,0
lp,aggressive,lookahead,95108,60.4707,1.000000,40.1408,10.4000,62.4691,-52.5392,0.7933,0.5789,0.4211,0.5600,0.7597,0.5041,0
lp,aggressive,twap,95108,91.1297,1.000000,39.8223,20.8000,46.7543,-16.2469,0.8040,0.4905,0.5095,0.0000,0.7026,0.5134,0
lp,aggressive,lookahead,95109,117.9546,1.000000,33.6191,10.0000,45.4338,28.9016,0.8114,0.5880,0.4120,0.5600,0.8248,0.6050,0
lp,aggressive,twap,95109,133.7561,1.000000,40.5810,20.8000,48.1007,24.2743,0.8096,0.5638,0.4362,0.0000,0.7317,0.6287,0
lp,aggressive,lookahead,95110,101.4508,1.000000,38.8316,10.0000,57.9938,-5.3746,0.7941,0.4957,0.5043,0.5800,0.8115,0.5914,0
lp,aggressive,twap,95110,113.6527,1.000000,40.8360,20.8000,48.7275,3.2892,0.7948,0.4386,0.5614,0.0000,0.7403,0.6437,0
lp,aggressive,lookahead,95111,153.0841,1.000000,36.2931,9.6000,52.1319,55.0591,0.8273,0.4575,0.5425,0.5800,0.8204,0.5700,0
lp,aggressive,twap,95111,130.4922,1.000000,39.7414,20.8000,46.6437,23.3072,0.8330,0.5254,0.4746,0.0000,0.7510,0.5848,0
lp,aggressive,lookahead,95112,116.7400,1.000000,37.9315,9.6000,54.4856,14.7229,0.8011,0.5244,0.4756,0.5800,0.8536,0.6549,0
lp,aggressive,twap,95112,113.0792,1.000000,39.4840,20.8000,46.0475,6.7477,0.8066,0.5506,0.4494,0.0000,0.7264,0.5346,0
lp,aggressive,lookahead,95113,83.8861,1.000000,39.4182,9.6000,63.5110,-28.6432,0.8043,0.5056,0.4944,0.6000,0.8085,0.5566,0
lp,aggressive,twap,95113,112.6679,1.000000,42.7664,20.8000,52.4721,-3.3705,0.8125,0.5779,0.4221,0.0000,0.7169,0.5914,0
lp,aggressive,lookahead,95114,61.6969,1.000000,35.2736,9.6000,50.0511,-33.2278,0.8016,0.4958,0.5042,0.5600,0.8606,0.6543,0
lp,aggressive,twap,95114,100.5087,1.000000,42.5535,20.8000,52.1026,-14.9474,0.8092,0.6019,0.3981,0.0000,0.6907,0.5000,0
lp,aggressive,lookahead,95115,96.8736,1.000000,38.7915,9.6000,58.4175,-9.9354,0.8178,0.6887,0.3113,0.5800,0.8438,0.6283,0
lp,aggressive,twap,95115,100.2273,1.000000,40.7295,20.8000,48.5508,-9.8529,0.8291,0.5968,0.4032,0.0000,0.7247,0.5619,0
lp,aggressive,lookahead,95116,97.2091,1.000000,38.1169,8.8000,62.5152,-12.2230,0.7986,0.6043,0.3957,0.6200,0.8891,0.6812,0
lp,aggressive,twap,95116,116.4999,1.000000,41.3692,20.8000,49.6792,4.6515,0.8018,0.6148,0.3852,0.0000,0.7435,0.5000,0
lp,aggressive,lookahead,95117,44.2154,1.000000,40.7094,9.2000,65.7420,-71.4361,0.7919,0.5762,0.4238,0.6200,0.8630,0.6283,0
lp,aggressive,twap,95117,86.4553,1.000000,41.9607,20.8000,50.8571,-27.1625,0.7906,0.5579,0.4421,0.0000,0.6987,0.5170,0
lp,aggressive,lookahead,95118,90.0479,1.000000,37.1225,9.6000,52.3682,-9.0428,0.7955,0.5445,0.4555,0.5800,0.8622,0.6287,0
lp,aggressive,twap,95118,92.4311,1.000000,40.7869,20.8000,48.6610,-17.8168,0.7951,0.5221,0.4779,0.0000,0.7523,0.6158,0
