pool,unit_role,week,swaps,vol0,vol1,twl_active_liquidity,depth_1pct,depth_2pct,depth_5pct,lp_entry_count,lp_exit_count,unique_lp_count,jit_share_same_block,lp_fee_income_native1,lp_fee_income_per_active_liquidity,collect_amount1_native,position_duration_days,net_liq
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-35,12,36375.752863,0.223402,1301024493769576.5,1302301004029309.0,1302301004029309.0,1301829448295551.8,0,0,0,0.0,0.002234,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-36,19,78972.727932,0.510051,1171571654269754.0,859428793174996.0,859428793174996.0,858957237441238.6,0,2,1,0.0,0.005101,0.0,0.301741,85.14,-521679805642975
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-37,29,121074.377781,0.768171,859143754575216.2,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.007682,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-38,20,38927.71188,0.286861,859428793174996.1,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.002869,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-39,15,110058.051106,0.709375,859272702613363.6,859428793174996.0,859428793174996.0,859428793174996.0,0,2,1,0.0,0.007094,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-40,18,101632.009065,0.648927,858941544646507.5,858014125973724.0,858014125973724.0,858485681707481.4,0,0,0,0.0,0.006489,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-41,10,15820.859782,0.097756,858881369830998.5,859428793174996.0,858957237441238.6,858957237441238.6,0,0,0,0.0,0.000978,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-42,15,34175.488057,0.212193,858869435915554.0,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.002122,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-43,20,97266.310422,0.5649,858313311245516.8,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.005649,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-44,16,95774.963967,0.508683,858014125973724.1,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.005087,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-45,10,26084.658094,0.15074,858014125973724.0,858485681707481.4,858485681707481.4,858485681707481.4,0,0,0,0.0,0.001507,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-46,17,47398.41681,0.307927,859268354289409.9,859428793174996.0,858957237441238.6,858957237441238.6,0,0,0,0.0,0.003079,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-47,13,52590.831773,0.301509,858641433104523.6,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.003015,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-48,36,103653.638134,0.509044,858014125973724.0,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.00509,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-49,9,22203.044357,0.100087,858014125973724.0,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.001001,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-50,22,90818.233367,0.4348,858014125973724.0,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.004348,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-51,17,23899.191205,0.128971,858014125973724.1,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.00129,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2025-52,5,10743.464075,0.061872,858014125973724.0,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.000619,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-00,3,5161.881442,0.029636,858014125973723.9,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.000296,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-01,10,13932.047523,0.077943,858014125973724.0,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.000779,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-02,6,11969.569057,0.068479,858014125973724.1,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.000685,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-03,21,38094.837322,0.244983,859101064279100.6,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.00245,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-04,22,45931.475887,0.340685,859428793174996.0,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.003407,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-05,31,58171.46651,0.503894,786819214355937.8,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.005039,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-06,35,42321.239621,0.3292,859428793174995.9,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.003292,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-07,8,13408.994744,0.103098,859428793174996.0,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.001031,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-08,18,23562.588007,0.181499,859428793174995.8,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.001815,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-09,19,35248.797995,0.254281,859428793174996.0,859428793174996.0,859428793174996.0,859428793174996.0,0,0,0,0.0,0.002543,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-10,24,27217.136245,0.17258,859321203149769.6,858014125973724.0,858014125973724.0,858485681707481.4,0,0,0,0.0,0.001726,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-11,11,19775.860861,0.117039,858014125973724.0,858014125973724.0,858014125973724.0,858485681707481.4,0,0,0,0.0,0.00117,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-12,7,15282.567704,0.08897,858014125973724.1,858014125973724.0,858014125973724.0,858014125973724.0,0,0,0,0.0,0.00089,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-13,15,111142.089008,0.492532,858014125973724.1,858014125973724.0,612132609035182.4,572009417315816.0,0,0,0,0.0,0.004925,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-14,1,3000.0,0.010129,563628333007757.4,80246383438732.67,326127900377274.3,326127900377274.3,0,0,0,0.0,0.000101,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-15,0,0,0,120369575158099.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-16,5,55593.520728,0.190679,339763036864828.4,404256784728104.0,404256784728104.0,404256784728104.0,2,6,1,0.0,0.001907,0.0,0.047478,0.02,-139635022264764
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-17,4,19979.838176,0.055458,404256784728104.06,404256784728104.0,404256784728104.0,404256784728104.0,0,0,0,0.0,0.000555,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-18,6,30131.51355,0.074344,404256784728104.0,404256784728104.0,404256784728104.0,404256784728104.0,0,0,0,0.0,0.000743,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-19,4,5423.084624,0.012515,404256784728104.0,404256784728104.0,404256784728104.0,404256784728104.0,0,0,0,0.0,0.000125,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-20,13,52788.496246,0.154939,427346925272279.2,524626359886203.0,524626359886203.0,524626359886203.0,0,0,0,0.0,0.001549,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-21,8,28478.621659,0.112167,452153733174491.0,471797882098630.3,471797882098630.3,471797882098630.3,0,0,0,0.0,0.001122,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-22,23,66073.534093,0.346401,445475035197053.1,445383643204844.0,445383643204844.0,445383643204844.0,0,0,0,0.0,0.003464,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-23,3,5287.264568,0.028318,445383643204844.0,445383643204844.0,445383643204844.0,445383643204844.0,0,0,0,0.0,0.000283,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-24,7,13110.785074,0.075666,445383643204844.0,445383643204844.0,445383643204844.0,445855198938601.3,0,0,0,0.0,0.000757,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-25,8,25058.674523,0.132153,445383643204844.0,445383643204844.0,445383643204844.0,445383643204844.0,0,0,0,0.0,0.001322,0.0,0,0.0,0
0xc526429c000df97ac0782384b90698b352d13d20,matched_treated,2026-26,1,1242.160099,0.006248,445383643204844.06,445383643204844.0,445383643204844.0,445383643204844.0,0,0,0,0.0,6.2e-05,0.0,0,0.0,0
