pool,treated,tier,class,fr12_usd,fr4_usd,sw12,old,covered
0x703a177fcb4def281d180d3619a5edbae67ec7b5,0,10000,other,0.0,0.0,10,0,0
0xcfe1cc502dbd4d5b5f8b80d9c34bc282e4acdf86,0,10000,weth-pair,19.19,0.7,35,1,1
0x981887db3508b932a8e58f164339af81e4b3ec32,0,10000,weth-pair,0.67,0.0,2,0,1
0x508ac423bda03e62231c6ec48832ac2a13807820,0,10000,weth-pair,0.76,0.0,2,1,1
0x5b5ce64f1f2187d2f64d4f88500e552bccd05c22,0,10000,weth-pair,1.57,1.37,4,0,1
0x7d8c85072d305fa7719f4f2cc206ad853cccc238,0,3000,weth-pair,0.0,0.0,2,0,1
0x113ecd438bff3e63a95b0b9d18c38bbf066db5a0,0,10000,other,11.61,1.19,14,0,1
0x7c6776bac3ea54878a2ddc3fd1c26ef87c8f255f,0,10000,weth-pair,1.39,0.15,11,0,1
0xee8c9e76404360bf549060da16c5a4174afced70,0,10000,other,6.28,2.7,42,1,1
0xd72ce4e62ebe9b4c218138589b90965f423bfd3c,0,3000,weth-pair,0.0,0.0,2,0,1
0x242017ee869bf0734bc5e4feb086a52e6391dd0d,0,500,btc-pair,79.61,23.03,46,1,1
0xc1049edc8bb7a76c7184c42c14957fbb47bef3a2,0,10000,weth-pair,0.47,0.36,15,0,1
0xcde04ce4502a7d74c7f90db1b2f704703e1f9551,1,10000,weth-pair,33.9,0.68,35,0,1
0xdda881d733a3c8fb00b6dddfbc6fe6c6320e839e,0,3000,weth-pair,0.26,0.21,17,0,1
0x903451f625b5234083278f233684880a8f139188,0,10000,weth-pair,0.09,0.0,5,1,1
0xfba31f01058db09573a383f26a088f23774d4e5d,0,10000,weth-pair,98.14,0.02,114,1,1
0x6d467cc7da0493a93140999f5a8d339520e37432,0,10000,weth-pair,0.25,0.02,8,0,1
0x969e8b235096e94ba17e58873fb91d42b8296b52,0,3000,weth-pair,0.33,0.0,5,0,1
0x5eafef1f481acd69561ce02c3ef537cba1c5a02d,0,3000,other,0.67,0.01,10,1,1
0x780e5ef313dd4c36c192ba956b64daf9d16f80c3,0,10000,weth-pair,0.68,0.0,2,0,1
0x0b551aaf328681cb2aa55a5d6824fcdf5ea6f214,0,10000,weth-pair,182.85,3.94,176,0,1
0xe0cfa17aa9b8f930fd936633c0252d5cb745c2c3,0,10000,weth-pair,115.8,0.02,48,1,1
0x099bde3538bd8c597ea627fbebec9653b1dd0af0,0,3000,other,0.0,0.0,3,0,1
0xe228dc6a9f213967c27b55c564a893924470236c,0,10000,weth-pair,18.38,1.49,25,0,1
0x7684b29c85842a822e45e8c69f138f0e734eb1a1,0,3000,weth-pair,0.1,0.0,8,1,1
0x54e26693c842cc4313d758519d49217a9acf8388,0,3000,weth-pair,0.02,0.0,2,0,1
0x6abb15e565ae8a7ccabc2ad6c0f673d5cfc18a23,0,10000,other,0.0,0.0,3,0,0
0xea70f0d25545f4f93d4804ebd026d7329908a73a,0,3000,other,0.03,0.02,8,1,1
0x43c5e30bb55f1b6becc92623e60a90baae32f0e5,0,10000,weth-pair,6.67,0.35,35,0,1
0x683a07140ddd0dd08d41af29ccd0d9bd70e4b606,0,3000,weth-pair,0.0,0.0,4,0,1
0x48d7ac3aa9cbd69ff8b6c4c76c81fab8d8a539f1,0,3000,weth-pair,0.0,0.0,4,0,1
0xcd8bc67dc64e5e65caaa68daee14192d2f5a7a5d,1,3000,weth-pair,128.22,0.01,30,0,1
0xe58c8d87ac799dea55bfaacc1ac6957289ed746b,0,3000,weth-pair,6.78,0.0,4,0,1
0xe9283b130114650d022a246c23b3ea56bc29090a,0,3000,weth-pair,0.0,0.0,2,0,1
0x7a159428b7b8a165e99e3e196f676aacc5bb513e,0,10000,other,0.0,0.0,41,0,0
0xa5d87100ddb491a00acfa59ca276941ad6c83426,0,3000,other,0.0,0.0,77,0,0
0xb0db2730e12d2bb61ab30d160be5362a50eab280,0,3000,weth-pair,0.41,0.0,3,0,1
0xffdbe829d5a9afcd50482c23eb387b9050f1f825,1,10000,other,0.0,0.0,100,0,0
0x2bc82246ec27a0738dff9bc96fd66a66d182430a,0,3000,weth-pair,2.04,0.92,17,0,1
0x8f45ae6c83682e9bf69094abbcef02bf8d593387,0,500,other,0.0,0.0,2,0,1
0xd3248cdafddd8dda92dc53df4ce99a5031b9e897,0,3000,weth-pair,3.15,0.0,17,1,1
0x0b1d75729a8b6ccb38d62719a938493dca6b4f62,0,3000,weth-pair,0.87,0.0,9,0,1
0x07f3d316630719f4fc69c152f397c150f0831071,1,500,other,1.47,1.46,13,1,1
0xbefdaf0d0e12e72a71484d72425ff741174462d8,0,10000,weth-pair,0.37,0.02,6,0,1
0xd3a4582f2f672589d06732d599a8b41de89e1160,0,3000,other,0.0,0.0,34,1,0
0x7beb627b7db8b6c64926694fb16a870678abc4ae,0,10000,weth-pair,336.64,0.0,226,0,1
0x0045db3994a0dc7c4dff0a778aaf039c3a7fc3f5,0,3000,other,0.0,0.0,14,0,0
0x7f381ca673ca54e00ee91227e1997b7ec1fe52c1,0,10000,other,0.0,0.0,26,0,0
0x322c891014d765075e47779c358c7d50bf1357a5,0,10000,weth-pair,9.6,0.9,12,0,1
0x0511e23e7e22fcdbc37aef28b685333eb7186f02,0,3000,weth-pair,2.09,1.21,70,0,1
0x614d80879ec39ccf43d71fab160465132d0ac085,1,10000,weth-pair,43.19,13.64,28,0,1
0xd882cb06e2d7c9c52e5b97eab63283cfd85c1356,0,10000,other,0.0,0.0,2,0,0
0x1a6cd957cafd4dcd9d89fa4753ffbe252dedf621,0,3000,weth-pair,2.38,1.85,12,1,1
0x0d5d358680b97eaef0c18b6d85b8ea1bd4509f00,0,10000,weth-pair,0.22,0.0,2,1,1
0x074e6086d6dbbccf38f2ba450e9f5a54b35233c4,0,3000,weth-pair,0.56,0.0,2,0,1
0xe1bc3d6c1770c1ab23a9e56bf925e2273b6bcc88,0,10000,weth-pair,16.86,0.0,2,0,1
0x97d3f3bf6e0220f5784b0a7b42d54adc9e9f0dd5,0,3000,weth-pair,0.01,0.0,3,1,1
0x400ebe2eaea40ad353b9c559d90f05f33a063801,0,100,other,0.15,0.0,2,0,1
0x5366fd2778993b29fee5bfc087b9fac75c5fd10b,0,500,weth-pair,1.28,0.37,44,0,1
0x9d77a98501902047612030e114b61b0252b27985,0,10000,weth-pair,0.57,0.33,10,1,1
0xdf52e646c9193364f779e033499c8df8e8b67540,0,100,weth-pair,0.0,0.0,3,0,1
0x975d814cfa39ddb64c103b5cdd83e541d9cb9169,0,10000,weth-pair,2.6,0.06,20,0,1
0xc63bb808dcde204b03da2ab275f06aa2da669dc2,0,100,weth-pair,0.05,0.01,39,0,1
0x8526f956385b52265c97d5ae6e6a6e6df1e0251b,0,10000,weth-pair,8.22,0.15,8,0,1
0x9308630184ba99ac4380d446e2e9418e1fbc27b4,0,3000,other,3.91,0.88,18,0,1
0xdffafcc8259cbd07e4c6f51e93e733fadeaa9444,0,3000,weth-pair,1.66,0.0,11,0,1
0x4db0184a59811b74f6f1db4eca235ae850a92798,0,10000,weth-pair,0.83,0.07,9,1,1
0x963c32df8fca013ebdd5a42875e2873fc8e77651,0,3000,other,0.74,0.4,30,0,1
0xa61040b2579e75548a69f7ad353a72b43e8172cd,0,3000,weth-pair,0.0,0.0,2,0,1
0x40acf189370aadaf669a0dc866be6184058fca77,0,100,weth-pair,0.05,0.02,5,0,1
0x1526b1ec2567f94cfeba29f49ab913d465060a83,0,10000,other,0.0,0.0,2,0,0
0x1d72e13b2d36f65d3753fdc9dafb6f15bfdfa55d,0,3000,weth-pair,0.02,0.0,4,0,1
0x30b69707b3f40942fbe55ccbe5c97ce0abe1e7e1,0,3000,weth-pair,0.34,0.0,6,0,1
0x21a3b2e306f78ed1ccce13bd66600fb46329eb63,0,10000,weth-pair,1.12,0.37,11,0,1
0x9a556271e24fec2a429f4118562aea9c50268c73,0,3000,weth-pair,0.0,0.0,2,0,1
0x83695f776f5c8de31690e8a54e242a4567ba7a4b,0,10000,weth-pair,1.42,0.42,51,1,1
0x7b1335b08dea8145527d327dfe8a647994e8cecc,0,3000,weth-pair,0.0,0.0,2,0,1
0xc04c717941d17aaf37f645e9e96ca0aa42fe244a,0,10000,other,0.05,0.01,8,0,1
0x51607403450d8251086d982ec8b686d291600cdb,0,10000,weth-pair,0.47,0.0,11,0,1
0xf9adf9525342587bd4620e56c8a86c64ff3fed38,1,10000,other,160.58,125.35,77,0,1
0xd00ddd7c9e58a517687125ba996c3f70c52413ed,0,3000,other,0.43,0.07,3,0,1
0xb7b24ef590e8e5a1cbd8470793cef2424a2d84fe,0,3000,weth-pair,1.48,0.14,11,0,1
0xeb96a624f4f34b587ac017bc3aa9a5e817926d99,0,10000,weth-pair,0.59,0.0,7,0,1
0xb0da487de266c1fd79c72ee98e4b2855d7fd8096,0,100,weth-pair,0.02,0.01,11,0,1
0xc837fe2e91cc7210eeb6e054ec9dfb9fdc4a26dc,0,3000,other,5.6,2.85,129,1,1
0x637f3fe802b3119051fdacc15d46bba991ae5071,1,10000,weth-pair,45.23,13.26,30,1,1
0xf408de3d7692db204354e6bf9d024253c901afbe,0,10000,weth-pair,2.62,0.04,12,1,1
0xc52af529bcd1b88f9477f948b83a21d2c475358a,0,10000,weth-pair,5.79,0.0,2,0,1
0xfbd8d5c0a0bce6cffc85cb305dd0ab410e59523c,0,10000,weth-pair,0.01,0.01,3,0,1
0xa44c65f9521f48ba5adc72e80fd0d07d25bc105c,0,3000,other,0.0,0.0,6,0,0
0xcf4c6c0074f812470321b734c0bc5af03520e0d7,0,10000,other,3.38,0.25,8,0,1
0xc4002da5ceb8c65b3dd985f6c4a9bc961d932690,0,3000,weth-pair,0.72,0.17,37,1,1
0x71b6045bcc56308f6c89655a76d98fff965d03f3,0,10000,weth-pair,3.3,0.0,2,0,1
0xf5bde3f43c86b5ae86ac8e6cd54886c4d712b2ae,0,10000,weth-pair,3.2,0.0,2,0,1
0x00e5066de0a0265815699a1c8b448398af33cbe9,0,10000,other,0.0,0.0,17,0,0
0x47e0584a9542e8a19011046ff88906cc178646ef,0,10000,weth-pair,0.35,0.02,14,1,1
0xd2370594c6f128b5eb0cfbaa78aaf6ef1c5470bb,0,10000,weth-pair,3.3,0.0,2,0,1
0xf640258adf2e560dc73bf05b691becd839fd9d22,0,3000,weth-pair,0.95,0.02,22,0,1
0xd535506da335cef3213eb7b1565e2deccfdf03b9,0,100,other,0.0,0.0,379,0,0
0xf3c4789b01d0e6826b3a114c5f433d032b5f6b8f,0,500,weth-pair,0.0,0.0,3,0,1
0x6d88939b4534424c65a59fe9425af2fb60493be2,0,3000,weth-pair,0.0,0.0,2,0,1
0x1818024138ff7d2c80bce488f15769e8e5fdf1f8,0,10000,weth-pair,1.35,0.0,2,0,1
0x040f336abc4594a35217ff23aecac520d7208d98,0,3000,other,0.0,0.0,4,0,1
0x682b2683322ba1dbba520a38f344879ad672296e,0,10000,weth-pair,32.97,4.16,30,0,1
0xa5b4fd8ef19dccf228bc41a7e26d5a1704ed6409,0,3000,weth-pair,0.02,0.0,2,0,1
0xad57b47a8b403b1d756e3c2253248b3039c9b3e0,0,10000,other,0.0,0.0,31,1,0
0xa57ef40a7b9ea04c1d571605d968b6d7ec7bfbc0,0,10000,weth-pair,0.04,0.02,6,1,1
0x0a6fc72967d2b559507d2e03c631ccafb8bcb872,1,500,other,43.61,16.6,16,1,1
0xea7d10e9b963e28a2a59429f44cd7922482000b7,0,3000,weth-pair,0.13,0.0,62,1,1
0x0bdf4cf4b88c6b69271a8fe812c6b52f0e658e55,0,3000,weth-pair,5.46,0.0,42,0,1
0x5221aafc7f7e0ff5a7aeaa8555681c9f7f42a014,0,10000,weth-pair,125.17,0.07,46,1,1
0x89d8506a54ebce14a19ccfa74434c19f09849773,0,10000,weth-pair,29.94,0.0,2,0,1
0x44d5b91c46f1772fa4886e1babe0ce33ea5fbe82,0,10000,weth-pair,215.23,0.51,151,0,1
0xabe928d580db4ca4e726fbbec2111962413676a2,0,3000,weth-pair,0.14,0.0,2,0,1
0x9c13340b57ea407ecd24faaa623fc311ea40e9a0,0,3000,weth-pair,0.0,0.0,3,0,1
0xce8f4b5b3197c61793f218c75bac92055001a863,0,3000,weth-pair,0.0,0.0,2,0,1
0x1cd692eca172a2254de215dd31e6a7a77bf2431d,0,3000,weth-pair,0.31,0.03,40,0,1
0x9e36f35da0478febb4d40fc8e5a968f27d2c95f8,0,10000,other,0.0,0.0,5,0,0
0x5839a39ff94c1e602b6d7284df9f68bb296ef7b9,0,500,other,0.02,0.01,9,0,1
0xd9c591c1175692ff4bc63d47665160a5b4e1e652,0,3000,other,0.0,0.0,7,0,0
0xa32c57041a08473a05a1a51c47ad2fb22a0a6862,0,10000,weth-pair,0.47,0.34,5,1,1
0xed9b6bdbbcbdbf2d1ad4a5fd9017c88e5bc3a6d4,0,10000,other,0.4,0.0,46,0,1
0xdfdcff2363c597902f06cb41020a85e0d502a3aa,0,10000,other,0.0,0.0,2,0,0
0x884e5c3e2d9396ca22ee2ec472164e2d794718a9,0,10000,other,0.0,0.0,25,1,0
0x316396388a4eb0f05f1d7fa32c1d7d90a41b160c,0,10000,weth-pair,0.13,0.01,13,0,1
0x2068b8e693bd4081588ea28c06879fb9f908e0a7,0,3000,weth-pair,1.11,1.07,86,0,1
0x3a9c04ccdeb329396319341b8e6fcccbbb8090f6,0,10000,weth-pair,24.1,0.0,56,0,1
0xbc20d89bba2773c33c6c17cfea3d503b142fcb70,0,10000,weth-pair,0.85,0.17,6,0,1
0x3c0a1a9e0e22b9acc9248d9f358286e9e9205b0a,0,500,other,0.0,0.0,4,0,0
0x203d5966de8b591860778b7e5fb7f0394d46b3a4,0,10000,weth-pair,1.22,0.0,2,0,1
0x6a9850e46518231b23e50467c975fa94026be5d5,0,500,other,0.03,0.01,42,0,1
0x68b4c293d39d403c11f24e960655daf61cbe5cbb,0,10000,weth-pair,0.08,0.0,3,1,1
0xa3c7d9bb879860bb4dd701e82bfe681498e38aae,0,10000,weth-pair,5.95,0.87,41,1,1
0xd6ea97125b9aee8e72f52f790929b1f0824b775b,0,10000,weth-pair,0.92,0.0,22,0,1
0xc90ea5fa2d3eacbd63ae9e37c80a5772e57785b6,0,10000,other,0.0,0.0,25,1,0
0x3f01b80ebb699cd8a2f50fe7ecd36b68b96ab0e8,0,10000,other,0.0,0.0,1,0,0
0x698ac4c529b2955513f264015d08b5b18fc95100,0,3000,weth-pair,5.95,0.12,59,1,1
0x60ed9a1055927491714866c99b136e8884f1d094,0,10000,weth-pair,0.13,0.0,2,0,1
0x86ab6ebca31d1f500e95660aaeedd3199d6ba4c7,0,10000,weth-pair,0.0,0.0,1,0,1
0xb442a660450aeb6bd852438ed32ee7a519c0da4f,0,10000,weth-pair,0.07,0.0,21,0,1
0x9ae50ffb9b663792c82b2ab04cf8dedad93f287f,0,10000,other,0.0,0.0,1,0,1
0x23dd62472cbe30501d4e61f60333ee1b376dcd2c,0,10000,weth-pair,9.17,0.0,16,0,1
0xe72d262158f402faf553179b2b4aff23dfad6d4c,0,10000,weth-pair,0.03,0.0,2,0,1
0x294f249458b9fd9bccd08e6a40fe8a3dc9fc554d,0,3000,weth-pair,0.0,0.0,1,0,1
0x2c5ab005a2b8c3ced79a1131a9edf077edb42ac2,0,10000,weth-pair,0.51,0.15,22,0,1
0x1c3291433c1e3dd065863063dacbb6e170b92a47,0,10000,weth-pair,26.72,0.0,47,0,1
0xb4ba02a8a6b6c492de79d39b14db725b12a4f758,0,10000,weth-pair,595.75,0.24,289,0,1
0xb1b478e194d5243a75505ca2ce0a464188fe0d36,0,3000,btc-pair,0.0,0.0,2,0,0
0x8b09b369f92ada07b84912f9dde9277197f5cb97,0,3000,weth-pair,0.01,0.0,4,0,1
0xb3faf1b13083e4d74b1b4132a4ddaacbcc8a8122,0,10000,weth-pair,1.34,0.0,1,0,1
0x79a3dfec0c2bbf41a42d0351e4edeaff32b172a7,0,3000,other,106.29,26.99,141,1,1
0xa3a63ac056685c910805335e2c8c8ecb3f5f9063,0,3000,weth-pair,0.02,0.0,8,0,1
0x6aeb4f36c764b3d0a239690266a8668c6786e089,0,10000,weth-pair,9.01,0.0,27,1,1
0x0eb86eec804f21ee77038b71783ab0a24afed649,1,10000,weth-pair,30.77,18.41,22,0,1
0xeb7a16bc831ca1dc20365597381f8289f99b09b6,0,10000,other,0.0,0.0,11,0,0
0x618004783d422dfb792d07d742549d5a24648df2,0,3000,btc-pair,0.02,0.01,8,1,1
0x52e2ef520e08836ad7e5e8856c0b8b5f7d36e4c0,0,10000,weth-pair,287.28,0.46,169,0,1
0x0b2dff4ab237af0d9c18183b542a590eac097ff6,0,10000,weth-pair,1.86,0.0,2,0,1
0x740e1e4c3ddb6f63b2b2872520bd087a6cdfb8ca,0,10000,other,5.08,3.66,40,1,1
0x1ccb03257b5408f7926afa339218a492e1b0340f,0,10000,weth-pair,0.28,0.0,1,0,1
0xcaa3a5e0f8f8e267208fab5a71f38a20df51c498,0,10000,weth-pair,6.08,1.77,5,0,1
0xb50b648191238263501a39b2b9795162fe8c190d,0,10000,weth-pair,4.23,0.06,6,1,1
0x6d4fb32915ff8d13adba31b5a973994a7e298130,0,100,weth-pair,0.0,0.0,3,0,1
0x8abdf6d6f181e0187ebe1acf5b3ef7025478711d,0,10000,weth-pair,0.05,0.02,13,0,1
0xf4762055a367f2b3c30ce63d6e28ee3b0becd5b9,0,10000,other,0.0,0.0,1,0,0
0xdd1a6053d1bbb399d3a8c802aab42ae8b58bda99,0,10000,weth-pair,1.96,0.0,7,1,1
0x078e6e5c852107dec6db403363e385d5daf99c4b,0,10000,weth-pair,0.3,0.0,1,0,1
0x1ef4dea419b28c6622ea4e7b6e2a4186ff267ac8,0,10000,weth-pair,0.18,0.04,5,0,1
0x62773f00cd3e0df3d70beca5aee342b0151fe78a,1,500,other,0.02,0.0,4,0,1
0x291e9d0928b055b3b7553eec9ec705e6e5d08c21,0,10000,weth-pair,1093.23,0.4,353,0,1
0xcedbc82aa42638167bb3cce40e04556608a91afe,0,10000,weth-pair,989.89,1.34,533,0,1
0x00ffc69d39f2402900b26076ac30b780d6c6ced6,0,10000,weth-pair,7.2,2.82,3,0,1
0xc90fc5728e6fdbe663751cda62decd59fd260cff,0,10000,weth-pair,0.0,0.0,1,0,1
0x7cdc4e78167cc17d8d389353636cc4cba6fb397d,0,10000,weth-pair,0.21,0.09,3,0,1
0x6127cc12b45b7a765d6509e191d23ca97badd8d1,1,3000,weth-pair,4.57,0.0,33,1,1
0x03ee825ea54021617d1866b0148920b2ac0da121,0,10000,weth-pair,4.04,3.09,10,1,1
0x22c628ef777c87f1314b03776a024ee7c694b622,0,3000,other,3.07,0.0,11,0,1
0xcffba57972b49d69ffa118763566522d8e38587a,0,10000,weth-pair,18.98,0.0,21,0,1
0x466ab365f36b3eb459eaad63772243348d26312a,0,10000,weth-pair,9.79,0.0,9,0,1
0x2a8777b1768fc304b7e4baf5fb84cb4da6007976,0,3000,weth-pair,1.07,0.0,4,0,1
0x66269cb64beb878f1a33ef29e0fe17a2836b2203,0,3000,weth-pair,0.05,0.02,10,0,1
0x7c5de2976d566b3f2293db7837f43bb5e6b7f99d,0,10000,weth-pair,1.24,0.0,5,0,1
0x265cf697af94690f7ce4d46c26bdd48181f2374b,0,10000,weth-pair,2.99,2.95,4,0,1
0x482b4bdf407536c4b243f51b667d4eb2c41fbad7,0,3000,other,0.87,0.51,33,0,1
0xb9814eccba55ce852e043328dc625b3a3cd7cc50,1,10000,weth-pair,13.74,0.0,5,0,1
0x3ae1c70b5e70a586556466ad6b3a60ee194d8fb9,0,3000,weth-pair,0.0,0.0,1,0,1
0x8c54aa2a32a779e6f6fbea568ad85a19e0109c26,1,500,other,0.55,0.14,25,1,1
0x13d4ec771e1ae550bd25666d7ea440bd545eb41a,0,3000,weth-pair,0.0,0.0,1,0,1
0x87e0c20bffda76ec41f16aa4acf18bb50411bf53,0,10000,weth-pair,3.28,0.0,11,0,1
0x58acf4a512aafebd2c3786e093da09cafc7dd6a8,0,10000,weth-pair,2.6,0.14,10,0,1
0x17446fc6a0d1b486ed110c9885bc1f8549f3cbf6,0,10000,weth-pair,2.74,0.0,5,0,1
0x4f4fcd264a98641bc75ff7751640cd38100ef6b3,0,10000,weth-pair,0.16,0.0,1,0,1
0x14e5a507fae55cc568b1c36478bba767509c0238,0,10000,weth-pair,0.67,0.0,1,0,1
0x6913a9769443c8ae1b8fbcfa425fcfd04b049c05,0,10000,weth-pair,0.69,0.0,1,0,1
0x2537e6272284f41b2b3d60df01a2df3a7f813c93,0,10000,weth-pair,0.79,0.28,2,0,1
0x5ba84601bd66a09034318836761041a5cc9a7ccb,0,500,weth-pair,0.96,0.21,25,1,1
0x4c8b854422761ea80a4c1a548678f709130eb2d4,0,10000,weth-pair,132.95,4.71,72,0,1
0x8a8b7e632e4cfdd579392b64d12e0b3e64a4e6f6,0,10000,weth-pair,3.03,0.0,9,0,1
0x76838fd2f22bdc1d3e96069971e65653173edb2a,0,3000,weth-pair,0.01,0.01,7,1,1
0xda7434a06b3f34aaa27c278fbadab64183ee6bf7,0,10000,weth-pair,0.9,0.0,1,0,1
0x2a8a13873015c09c9b42ce2e5df2196289e956d5,0,10000,weth-pair,0.9,0.0,1,0,1
0x8c3449d22c5a6cff49d29778f0f68db9b51635f6,0,10000,weth-pair,1.25,0.0,1,0,1
0xa80dadac6129cf1b99f767deef6a6114ad4648cf,0,10000,other,0.0,0.0,79,0,0
0x63073492aa0ad76686f8e774d9f0da37bce42106,0,10000,weth-pair,0.71,0.0,1,0,1
0x9e25b9bc0017e021ce1db2438c60454055560bd1,0,10000,weth-pair,0.21,0.0,9,0,1
0xcb9506b6e8e77cd5f9d21991903ec1b8289b5fba,0,10000,weth-pair,0.25,0.0,1,0,1
0x41ff5e19ff6ba796689647c2c59e4df57e150c12,0,10000,weth-pair,0.88,0.0,1,0,1
0x4ae2ec83c17cd2ea45047c3a4f2d37684f4dd2b5,0,3000,weth-pair,0.07,0.01,11,0,1
0x2dd74e704be7e292cc83d3a7af6b8d978fa412d9,0,10000,weth-pair,88.15,0.0,9,0,1
0x6895cd0cdff8ebed17f4857c8a671bbc684588d5,0,10000,weth-pair,6.92,3.63,11,0,1
0x0e35d429fbcc4d40e145cdf8b99532ae4b2083b1,0,10000,weth-pair,0.43,0.03,6,1,1
0x1332340c56ab064cfe4572f7c33b963a4f9a031c,0,10000,weth-pair,0.07,0.0,1,0,1
0x5e7e92b7cdc44fdecdb96c249e1b941c262d4bed,0,10000,weth-pair,1.66,0.0,1,0,1
0xccc42cf5d6a2f3ed8f948541455950ed6ce14707,1,10000,weth-pair,57.63,22.65,75,1,1
0x578d13d3b967881c643b44f44bbb152c7e0aea35,0,10000,weth-pair,1.42,0.0,3,0,1
0x5dc70297bcfd2887af5116ed3ea77e67939dceff,0,3000,weth-pair,0.06,0.0,2,0,1
0xcdbc3a56e8a981bbb583053357639f989c2362ba,0,10000,weth-pair,16.82,0.1,7,0,1
0x9b0c3a52876e66826828d562dd9726e64fd46654,0,3000,weth-pair,0.01,0.0,6,0,1
0x586b4d0c3e009e9fe90ec8021a031b9ca82d5313,0,10000,weth-pair,0.62,0.0,1,0,1
0x480c873fb0d4ed91b7e2fa32db78dbd100428d28,0,10000,weth-pair,1.1,0.3,3,0,1
0x9481b31ecc2ee62f9d3165ab4bfe5e9064ca4e7a,0,10000,other,0.51,0.41,3,0,1
0xd0160d31ff6561f658e1f08664914fa0a3b90e35,0,10000,weth-pair,0.31,0.15,2,0,1
0x65797f5c6f35839d47cfccc9e187030716da281b,0,3000,btc-pair,0.04,0.0,3,0,1
0x64b05a3929493f11d1538a55f7fadee0a91bfda7,1,10000,weth-pair,31.38,3.87,36,1,1
0x1d82a55eb16baa8968b25605a1f27d2fdf3492ac,0,10000,weth-pair,0.48,0.0,3,0,1
0xe8af339e62609becf31073225e537fdaea1a45ee,0,3000,weth-pair,0.0,0.0,2,0,1
0x23669a45fa106ece9eb525f7ae4e2236c710fba7,0,3000,weth-pair,0.0,0.0,1,0,1
0xffa858ec5ad86fc86fd057eff22a60c76282406f,0,3000,weth-pair,0.0,0.0,3,0,1
0xc5d024cf2fa170db2096bf995e24227bb40c3566,0,3000,weth-pair,0.0,0.0,1,0,1
0xdb151ddcfebb81902421e975c9a7c94f91debb83,0,3000,weth-pair,0.16,0.16,6,0,1
0xc0471580416107056f30ae081bb2da65a2e74db4,0,3000,weth-pair,0.0,0.0,1,0,1
0x38481866cd4cff1e8edba15fd8b1e0f9d21c26f7,0,3000,weth-pair,1.23,1.23,7,0,1
0xef3fffc32208a4f5d3322be6da8e03fd48911fdb,0,3000,weth-pair,0.37,0.35,13,0,1
0xc49a1c5c856766f74c6c01affea592d11258bc7c,0,3000,weth-pair,0.0,0.0,1,0,1
0x436f235aab7db6357ea8d00838553075cda7a18c,0,3000,weth-pair,0.0,0.0,1,0,1
0x2422f3a77dee15bf88d50d8203dc02f22f31f6d8,0,3000,weth-pair,150.03,0.0,57,0,1
0x18444b3f15d75ae9f5091f65a0fb40dc9bad29b3,0,3000,weth-pair,0.0,0.0,1,0,1
0x15ee03862c243739708060af25b6aa0f8a60642d,0,10000,weth-pair,0.33,0.06,3,0,1
0x4a5d62ed163f9237d71fa22c22acf93196b3b84f,0,3000,weth-pair,4.46,3.37,28,0,1
0x3ae8f16d7b9d6b415ed850ea4e79d3c554df7433,0,3000,weth-pair,4.66,4.66,18,0,1
0xf9ee3acb3adb1af02daba74027086840027f11a6,0,3000,weth-pair,0.01,0.01,4,0,1
0x3dc3971f6ca53b361f9ff90ae80491f3b9c167e7,0,3000,weth-pair,0.0,0.0,3,0,1
0xa8cfb59a886feba4baeb9bae67bb45582ee546d5,0,3000,weth-pair,0.0,0.0,1,0,1
0xc7688a680726dde8ba467e784bb4ce8533ccad24,0,3000,weth-pair,0.0,0.0,2,0,1
0xe64fff649d95bdb197bea006f9d7be6f8d416ad2,0,3000,weth-pair,0.0,0.0,2,0,1
0x931ac1bb06ae35dd2f8b73126112957c38436e5c,0,3000,weth-pair,0.0,0.0,3,0,1
0x2562241381894532ef6ecd2bae43de906e55e12f,0,100,weth-pair,0.0,0.0,5,0,1
0x2f6a0ad19c5d30f8451831e5e7000af24737790c,0,3000,other,0.0,0.0,2,0,1
0x1f35b6f583557ba2dd10c3431990c5e26880c2e1,0,10000,other,0.0,0.0,31,1,0
0x6ad47733726c86d0622188ea2197945977be3f54,0,3000,other,0.0,0.0,3,0,0
0x116a81dc663b4674ff46fdfd406276a46b128cc7,0,3000,weth-pair,1.05,0.0,3,0,1
0xe6acb2b792e535da7dbd7454d6f58f01d92a0407,0,10000,weth-pair,18.01,0.43,18,0,1
0x0408bd113363cd22e7a4b9fc0b78cef6488ea75f,0,100,other,0.0,0.0,1,0,0
0x832977f17b840047792a3564b9b6061f1a9f5d8e,0,10000,weth-pair,2.64,0.0,1,0,1
0x08df11092c6a56283cba052fbd61674368ac4c62,0,10000,weth-pair,2.67,0.0,1,0,1
0x37c3e5c2f857dfd7c5a9afeef463b8f1cb03f410,0,10000,weth-pair,2.36,0.33,3,0,1
0x3ebfc603e98e4274e8ecb0c01656d669702b420a,0,100,weth-pair,0.0,0.0,1,0,1
0x496eb82c49fd0d01ecec6faf91661f2e459eea3c,0,10000,weth-pair,2.64,0.0,1,0,1
0xc9a6818b6a17424861630981cfebd878d3a225bb,0,100,other,0.0,0.0,1,0,1
0xd44d111e76274303ad3e3f030ed54d6b36d9a29f,0,3000,weth-pair,0.01,0.0,1,0,1
0xc9b03c1c3c8567e8115dec30c62dbd3df8071ec3,0,10000,weth-pair,4.01,0.12,5,0,1
