policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,lp_vs_hold_pct,fee_revenues,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price
tabular_rl,5007,15.9986,0.2746,-0.8148,-0.0407,0.6829,0.4083,573.6242,15,1427,0.943726,0.943726
tabular_rl,5008,15.7403,0.2848,-0.0706,-0.0035,0.6707,0.3858,594.6680,20,1408,1.016892,1.016180
tabular_rl,5009,15.6326,0.2823,-0.0182,-0.0009,0.6617,0.3793,615.6921,25,1406,0.991477,0.991477
tabular_rl,5010,15.7896,0.2718,-0.0114,-0.0006,0.6491,0.3773,572.1765,18,1422,0.992961,0.990981
tabular_rl,5011,15.7014,0.2821,-0.0917,-0.0046,0.6866,0.4045,585.7106,17,1419,1.019242,1.019242
tabular_rl,5012,16.2889,0.2735,0.0010,0.0000,0.7117,0.4382,580.8258,25,1428,1.000221,1.002228
tabular_rl,5013,16.0097,0.2722,-0.0273,-0.0014,0.6227,0.3505,572.9846,19,1392,0.989538,0.990530
tabular_rl,5014,15.7424,0.2786,-0.0344,-0.0017,0.6616,0.3830,596.0750,15,1423,0.988141,0.990124
tabular_rl,5015,15.9792,0.2592,-0.4005,-0.0200,0.6084,0.3492,551.4146,16,1397,0.960374,0.960374
tabular_rl,5016,15.7979,0.2817,-0.1156,-0.0058,0.7049,0.4231,618.6838,27,1422,0.978609,0.978609
tabular_rl,5017,16.0660,0.2842,-0.0051,-0.0003,0.7025,0.4183,564.7395,8,1436,1.004941,1.002938
tabular_rl,5018,16.0861,0.2729,-0.0684,-0.0034,0.6403,0.3673,563.3890,19,1408,0.983510,0.982822
tabular_rl,5019,15.7139,0.2673,-1.9894,-0.0995,0.6174,0.3501,592.0828,17,1409,0.912764,0.910944
tabular_rl,5020,16.2674,0.2764,-0.0069,-0.0003,0.6885,0.4121,587.9177,20,1390,1.005615,1.003610
tabular_rl,5021,15.5104,0.2947,-0.1226,-0.0061,0.6914,0.3968,581.9922,15,1433,1.022265,1.022265
tabular_rl,5022,15.5903,0.2771,0.0008,0.0000,0.6392,0.3621,576.3817,14,1420,1.000798,1.002805
tabular_rl,5023,15.6660,0.2721,-0.2909,-0.0145,0.6576,0.3854,585.6860,23,1426,0.966167,0.965203
tabular_rl,5024,17.7965,0.2759,-0.0711,-0.0036,0.6760,0.4001,561.7010,13,1398,0.983201,0.983201
tabular_rl,5025,15.7889,0.2828,-0.3557,-0.0178,0.6641,0.3812,569.7874,9,1427,1.038090,1.037054
tabular_rl,5026,16.0764,0.2815,-0.6609,-0.0330,0.6973,0.4158,585.0609,20,1416,1.052082,1.051345
tabular_rl,5027,17.5743,0.2704,-0.0449,-0.0022,0.7049,0.4345,572.8971,13,1400,0.986495,0.988474
tabular_rl,5028,15.7389,0.2792,-0.0293,-0.0015,0.6853,0.4061,573.0696,16,1415,1.010863,1.010863
tabular_rl,5029,15.9146,0.2788,-0.0062,-0.0003,0.6732,0.3944,596.0048,24,1409,1.005035,1.004331
tabular_rl,5030,15.4819,0.2814,-0.0506,-0.0025,0.6396,0.3582,562.8962,13,1417,1.014298,1.013588
tabular_rl,5031,16.7167,0.2644,-0.3773,-0.0189,0.6110,0.3466,577.5998,24,1382,0.961516,0.960556
tabular_rl,5032,15.4500,0.2867,-0.0187,-0.0009,0.6445,0.3578,571.1355,13,1420,1.008663,1.008663
tabular_rl,5033,15.4903,0.2882,-0.4529,-0.0226,0.6422,0.3540,553.4828,5,1436,1.043020,1.042290
tabular_rl,5034,16.2556,0.2746,-0.3623,-0.0181,0.5868,0.3122,573.8323,15,1389,0.962295,0.962295
tabular_rl,5035,15.6049,0.2770,-0.2931,-0.0147,0.6433,0.3663,578.7668,16,1414,0.965997,0.964070
tabular_rl,5036,15.3306,0.2785,-0.0701,-0.0035,0.6104,0.3319,553.3553,8,1429,0.983210,0.981249
tabular_rl,5037,16.7674,0.2720,-1.2267,-0.0613,0.7121,0.4401,541.3844,19,1412,1.071306,1.069170
tabular_rl,5038,16.0750,0.2711,-1.0621,-0.0531,0.6413,0.3702,554.8259,10,1424,0.935881,0.935881
tabular_rl,5039,17.8792,0.2709,-0.6163,-0.0308,0.7232,0.4522,560.2254,21,1399,0.950956,0.951908
tabular_rl,5040,16.3535,0.2784,-0.1743,-0.0087,0.6847,0.4064,585.2425,15,1424,0.973697,0.975650
tabular_rl,5041,15.4590,0.2907,-0.2418,-0.0121,0.6946,0.4040,606.9689,18,1421,1.031357,1.030327
tabular_rl,5042,16.1056,0.2741,-0.0024,-0.0001,0.6542,0.3801,564.9355,17,1416,0.996894,0.996894
tabular_rl,5043,15.9549,0.2825,-0.0011,-0.0001,0.6805,0.3980,572.2762,12,1426,0.997925,0.997925
tabular_rl,5044,16.1736,0.2738,-0.3919,-0.0196,0.6712,0.3974,557.1065,11,1428,0.960752,0.958836
tabular_rl,5045,16.2486,0.2918,-3.5096,-0.1755,0.7357,0.4439,562.9652,14,1423,1.122012,1.124263
tabular_rl,5046,16.5118,0.2809,-0.0070,-0.0003,0.6917,0.4108,575.2294,13,1415,0.994728,0.994728
tabular_rl,5047,16.4861,0.2761,-0.0106,-0.0005,0.6821,0.4060,550.4070,11,1419,0.993413,0.994408
tabular_rl,5048,16.4493,0.2701,-0.8027,-0.0401,0.6673,0.3972,568.2987,18,1408,0.944106,0.946000
tabular_rl,5049,16.6333,0.2695,-0.0344,-0.0017,0.6522,0.3827,536.0096,13,1426,0.988278,0.987586
tabular_rl,5050,15.8771,0.2826,-0.3422,-0.0171,0.6552,0.3726,587.5614,16,1405,0.963346,0.963346
tabular_rl,5051,15.4917,0.2738,-0.6894,-0.0345,0.6163,0.3425,587.6585,17,1394,0.948170,0.947507
tabular_rl,5052,17.0562,0.2652,-0.1669,-0.0083,0.6725,0.4073,580.9893,27,1397,0.974313,0.973341
tabular_rl,5053,16.5660,0.2750,-0.0160,-0.0008,0.6872,0.4122,540.1574,10,1431,1.008077,1.007071
tabular_rl,5054,16.4187,0.2808,-0.9708,-0.0485,0.7221,0.4413,604.9356,19,1420,0.938648,0.939589
tabular_rl,5055,15.4243,0.2878,-1.1912,-0.0596,0.6568,0.3690,601.6135,11,1429,0.932158,0.931228
tabular_rl,5056,16.5035,0.2754,-0.0496,-0.0025,0.6930,0.4175,583.0017,15,1422,0.985930,0.984946
tabular_rl,5057,15.6368,0.2735,-1.2127,-0.0606,0.6753,0.4018,593.1010,18,1427,0.931559,0.932492
tabular_rl,5058,15.8424,0.2727,-1.6114,-0.0806,0.6211,0.3484,585.7697,12,1410,0.921305,0.919468
tabular_rl,5059,16.2611,0.2775,-0.1229,-0.0061,0.7112,0.4337,567.8230,15,1432,1.022308,1.021592
tabular_rl,5060,15.4257,0.2789,-0.8577,-0.0429,0.6456,0.3667,578.9592,9,1429,0.942252,0.940373
tabular_rl,5061,15.5813,0.2704,-0.8916,-0.0446,0.6409,0.3705,582.7420,16,1421,0.941172,0.941172
tabular_rl,5062,15.7215,0.2814,-0.1174,-0.0059,0.6671,0.3856,575.0764,11,1417,1.021784,1.021784
tabular_rl,5063,16.4458,0.2800,-0.0017,-0.0001,0.6676,0.3876,573.8275,14,1420,1.002799,1.003804
tabular_rl,5064,16.1465,0.2838,-0.0034,-0.0002,0.6861,0.4023,565.6612,11,1430,1.003824,1.004830
tabular_rl,5065,16.1826,0.2758,0.0001,0.0000,0.6712,0.3953,586.4108,18,1414,1.000316,0.999616
tabular_rl,5066,16.7097,0.2831,-0.4757,-0.0238,0.7093,0.4262,558.7192,11,1429,1.044096,1.044096
tabular_rl,5067,16.3938,0.2701,-0.4983,-0.0249,0.6511,0.3810,529.0760,15,1413,1.045191,1.043107
tabular_rl,5068,15.8521,0.2707,-0.1720,-0.0086,0.6334,0.3627,575.0419,14,1408,0.973935,0.973253
tabular_rl,5069,16.0896,0.2747,-0.1345,-0.0067,0.6980,0.4233,593.5559,25,1415,0.976918,0.975943
tabular_rl,5070,18.9132,0.2634,-0.0670,-0.0033,0.6822,0.4188,540.9837,17,1363,1.016435,1.016435
tabular_rl,5071,16.4639,0.2834,-3.3274,-0.1664,0.7277,0.4443,543.0130,15,1421,1.118694,1.118694
tabular_rl,5072,15.9722,0.2745,-0.0266,-0.0013,0.6685,0.3940,538.1899,13,1430,1.010340,1.010340
tabular_rl,5073,17.4035,0.2668,-0.0466,-0.0023,0.6666,0.3999,533.7186,20,1408,1.013725,1.013015
tabular_rl,5074,16.0944,0.2639,-0.3326,-0.0166,0.7015,0.4376,580.1047,24,1434,0.963846,0.962884
tabular_rl,5075,16.3625,0.2683,-1.2787,-0.0639,0.6694,0.4011,538.5645,19,1413,1.072797,1.072797
tabular_rl,5076,16.6292,0.2778,-0.0016,-0.0001,0.7069,0.4291,563.4391,9,1433,1.002513,1.002513
tabular_rl,5077,15.3604,0.2869,-0.2361,-0.0118,0.6584,0.3715,598.6388,11,1428,0.969505,0.969505
tabular_rl,5078,16.4854,0.2705,-0.5746,-0.0287,0.6990,0.4286,542.3102,14,1429,1.048520,1.047785
tabular_rl,5079,15.3764,0.2815,-0.0581,-0.0029,0.6455,0.3640,575.1051,14,1427,0.984680,0.986656
tabular_rl,5080,15.5431,0.2753,-0.1247,-0.0062,0.6687,0.3934,597.6373,22,1407,0.977794,0.977794
tabular_rl,5081,15.8424,0.2840,-0.1833,-0.0092,0.7009,0.4170,603.9278,16,1431,0.973109,0.973109
tabular_rl,5082,15.5965,0.2819,-0.3082,-0.0154,0.6678,0.3859,585.3001,12,1431,0.965192,0.964516
tabular_rl,5083,16.5833,0.2790,-0.0155,-0.0008,0.7362,0.4572,569.5165,16,1426,1.007892,1.007892
tabular_rl,5084,15.9972,0.2860,-0.3451,-0.0173,0.6705,0.3846,586.1050,12,1417,0.963193,0.963193
tabular_rl,5085,15.6403,0.2733,-0.0050,-0.0002,0.6397,0.3664,572.6466,17,1428,0.995481,0.994784
tabular_rl,5086,15.8118,0.2681,-0.0006,-0.0000,0.6706,0.4025,591.5441,25,1422,0.998493,0.998493
tabular_rl,5087,16.0646,0.2735,-0.2945,-0.0147,0.6532,0.3798,593.3166,21,1409,0.965961,0.964997
tabular_rl,5088,16.5403,0.2709,-1.5221,-0.0761,0.7251,0.4542,553.1802,26,1408,1.079549,1.079549
tabular_rl,5089,16.1146,0.2818,-0.0003,-0.0000,0.6673,0.3855,589.1048,15,1412,0.998549,0.999550
tabular_rl,5090,17.1368,0.2892,-2.1199,-0.1060,0.7099,0.4206,584.3923,21,1414,1.094230,1.096425
tabular_rl,5091,16.2854,0.2760,-0.0252,-0.0013,0.6435,0.3675,559.9535,18,1409,1.010097,1.009390
tabular_rl,5092,15.7111,0.2763,-0.1596,-0.0080,0.6576,0.3812,564.5300,16,1438,0.974891,0.974891
tabular_rl,5093,16.2264,0.2688,-0.0069,-0.0003,0.6981,0.4294,573.1162,22,1408,0.994710,0.994014
tabular_rl,5094,15.5938,0.2848,-0.3206,-0.0160,0.6756,0.3908,575.3080,11,1423,1.036146,1.037184
tabular_rl,5095,15.4257,0.2869,-1.0210,-0.0511,0.6655,0.3785,589.7402,20,1411,1.064929,1.064929
tabular_rl,5096,15.9729,0.2797,-0.2455,-0.0123,0.6658,0.3861,574.9162,12,1431,0.968893,0.969864
tabular_rl,5097,16.6681,0.2646,-0.0393,-0.0020,0.6771,0.4126,573.3505,23,1391,1.012744,1.010724
tabular_rl,5098,16.1229,0.2782,-0.0515,-0.0026,0.6753,0.3972,564.1979,14,1428,1.014440,1.015456
tabular_rl,5099,15.5278,0.2862,-0.4896,-0.0245,0.7024,0.4161,599.7401,13,1435,0.956223,0.955269
tabular_rl,5100,15.2472,0.2844,-0.0585,-0.0029,0.6416,0.3572,575.2286,14,1431,0.984744,0.984054
tabular_rl,5101,16.0208,0.2757,-0.0372,-0.0019,0.7002,0.4245,557.1339,16,1436,0.987833,0.987833
tabular_rl,5102,15.7937,0.2854,-0.5888,-0.0294,0.7017,0.4163,565.6342,11,1435,1.049120,1.049120
tabular_rl,5103,15.7708,0.2779,-0.0427,-0.0021,0.6542,0.3763,561.7890,8,1430,0.986958,0.986267
tabular_rl,5104,16.6882,0.2843,-0.4362,-0.0218,0.7598,0.4755,567.7566,18,1429,1.042206,1.042206
tabular_rl,5105,16.3583,0.2695,-0.2670,-0.0134,0.6789,0.4094,549.7570,20,1413,1.032965,1.034000
tabular_rl,5106,15.5687,0.2742,-0.0001,-0.0000,0.6355,0.3613,556.5351,14,1423,1.000608,1.000608
tabular_rl,5107,15.9146,0.2670,-0.7486,-0.0374,0.6434,0.3764,565.7016,14,1424,0.946020,0.945076
tabular_rl,5108,15.9396,0.2727,-0.0686,-0.0034,0.6586,0.3859,567.3822,19,1410,1.016659,1.017678
tabular_rl,5109,15.7792,0.2799,-1.2692,-0.0635,0.6723,0.3924,552.7463,14,1426,1.072528,1.073603
tabular_rl,5110,15.9757,0.2803,-0.0789,-0.0039,0.6759,0.3956,585.5407,16,1407,1.017848,1.017848
tabular_rl,5111,16.3833,0.2816,-0.8946,-0.0447,0.7027,0.4211,555.4005,13,1424,1.060751,1.062879
tabular_rl,5112,15.7667,0.2841,-0.3770,-0.0188,0.6453,0.3613,587.1284,15,1411,1.039222,1.038184
tabular_rl,5113,15.6465,0.2815,-0.0246,-0.0012,0.6306,0.3490,556.0784,9,1409,1.009970,1.009263
tabular_rl,5114,16.0083,0.2800,-0.0568,-0.0028,0.6770,0.3970,563.0878,16,1415,0.984953,0.983970
tabular_rl,5115,16.6257,0.2716,-1.3444,-0.0672,0.6919,0.4203,563.2241,23,1411,1.074685,1.075762
tabular_rl,5116,16.0236,0.2712,-0.3293,-0.0165,0.6538,0.3826,557.8809,10,1426,0.964035,0.964035
tabular_rl,5117,16.3375,0.2771,-0.0029,-0.0001,0.7154,0.4383,569.7970,18,1429,1.003943,1.001941
tabular_rl,5118,15.2778,0.2824,-0.1592,-0.0080,0.6488,0.3664,604.9157,23,1429,0.974926,0.974926
tabular_rl,5119,15.5556,0.2825,-0.5087,-0.0254,0.6705,0.3880,573.9936,13,1420,1.045628,1.044585
tabular_rl,5120,16.2444,0.2765,-0.1713,-0.0086,0.6876,0.4111,580.1032,16,1410,1.026422,1.024375
tabular_rl,5121,16.6382,0.2761,-0.0547,-0.0027,0.6845,0.4084,582.5765,21,1411,0.985251,0.984562
tabular_rl,5122,15.5924,0.2840,-0.0557,-0.0028,0.6338,0.3497,585.3880,15,1425,1.014980,1.014980
tabular_rl,5123,16.8319,0.2737,-1.0491,-0.0525,0.7266,0.4530,559.8249,17,1422,1.065837,1.064773
tabular_rl,5124,15.5354,0.2816,-0.1512,-0.0076,0.6523,0.3706,582.5207,16,1418,1.024755,1.024038
tabular_rl,5125,16.0903,0.2820,-2.6567,-0.1328,0.7008,0.4188,551.5857,17,1414,1.105745,1.104970
tabular_rl,5126,16.7722,0.2625,-0.3905,-0.0195,0.6885,0.4261,547.5963,17,1425,0.960821,0.958905
tabular_rl,5127,15.6729,0.2803,-0.0010,-0.0000,0.6636,0.3833,552.9268,12,1422,0.998050,0.998050
tabular_rl,5128,15.0222,0.2824,-0.1604,-0.0080,0.6196,0.3372,604.0719,18,1404,0.974808,0.975785
tabular_rl,5129,16.2042,0.2634,-1.0255,-0.0513,0.6651,0.4017,576.7135,21,1417,0.936980,0.936980
tabular_rl,5130,17.7785,0.2652,-0.0755,-0.0038,0.7142,0.4490,593.3736,23,1385,0.982667,0.983652
tabular_rl,5131,17.4354,0.2666,-1.1108,-0.0555,0.6519,0.3853,545.6254,9,1403,0.934450,0.933796
tabular_rl,5132,17.4715,0.2714,-0.2223,-0.0111,0.6945,0.4231,568.9635,19,1410,1.030052,1.029331
tabular_rl,5133,16.1931,0.2762,-0.0783,-0.0039,0.6650,0.3888,568.3264,17,1415,0.982368,0.981680
tabular_rl,5134,15.4021,0.2720,-1.6534,-0.0827,0.5928,0.3207,564.7404,11,1412,0.920329,0.920329
tabular_rl,5135,16.3917,0.2810,-0.0335,-0.0017,0.7019,0.4209,586.2154,13,1413,1.011788,1.009770
tabular_rl,5136,15.5958,0.2795,-0.0037,-0.0002,0.6461,0.3667,561.7836,13,1433,1.003998,1.002996
tabular_rl,5137,16.2222,0.2737,-0.0000,-0.0000,0.6622,0.3886,544.1043,19,1415,0.998920,0.997923
tabular_rl,5138,16.7840,0.2807,-0.0053,-0.0003,0.6998,0.4191,566.8532,12,1418,1.004641,1.004239
tabular_rl,5139,15.7708,0.2782,-0.4799,-0.0240,0.6315,0.3532,592.9392,16,1410,0.956657,0.955702
tabular_rl,5140,15.5868,0.2814,-0.5011,-0.0251,0.6256,0.3443,589.4292,11,1418,0.955722,0.954768
tabular_rl,5141,16.1187,0.2751,-0.0475,-0.0024,0.6804,0.4053,572.6386,17,1411,1.013869,1.014885
tabular_rl,5142,16.4549,0.2783,-1.3718,-0.0686,0.6957,0.4174,559.3835,12,1423,1.075476,1.073331
tabular_rl,5143,16.0312,0.2734,-0.0079,-0.0004,0.6645,0.3911,567.9829,10,1424,1.005973,1.003967
tabular_rl,5144,15.8063,0.2708,-0.0117,-0.0006,0.6594,0.3887,572.9195,16,1414,1.007153,1.005145
tabular_rl,5145,16.7924,0.2800,-0.1991,-0.0100,0.7357,0.4557,557.1133,15,1429,1.028422,1.028422
tabular_rl,5146,17.5021,0.2686,-0.1530,-0.0076,0.6912,0.4226,572.2022,25,1393,0.975398,0.976376
tabular_rl,5147,16.5528,0.2788,-0.0463,-0.0023,0.6942,0.4154,558.5242,9,1423,0.986399,0.985414
tabular_rl,5148,17.6944,0.2696,-0.6289,-0.0314,0.6711,0.4016,552.3506,11,1403,0.950467,0.949801
tabular_rl,5149,15.4361,0.2772,-2.1736,-0.1087,0.6181,0.3410,590.9393,6,1423,0.908929,0.908929
tabular_rl,5150,16.1715,0.2760,-0.0067,-0.0003,0.6725,0.3965,576.8806,14,1427,0.994745,0.993752
tabular_rl,5151,15.7972,0.2825,-1.9990,-0.0999,0.6866,0.4041,595.3933,17,1428,0.912577,0.911938
tabular_rl,5152,15.3986,0.2684,-0.0016,-0.0001,0.6583,0.3899,617.2992,32,1408,1.002689,1.001688
tabular_rl,5153,16.7507,0.2809,-0.6122,-0.0306,0.7064,0.4254,547.6930,16,1414,1.050109,1.049061
tabular_rl,5154,16.7028,0.2701,-0.0365,-0.0018,0.6758,0.4058,535.4999,12,1420,0.987941,0.987249
tabular_rl,5155,15.4861,0.2882,-0.0106,-0.0005,0.6489,0.3607,576.0311,16,1419,1.006596,1.007604
tabular_rl,5156,15.9333,0.2757,-0.0199,-0.0010,0.6402,0.3644,547.8523,7,1425,0.991039,0.990050
tabular_rl,5157,16.2278,0.2830,-0.4720,-0.0236,0.7163,0.4333,574.2243,20,1421,1.043921,1.043921
tabular_rl,5158,16.1556,0.2818,-0.6855,-0.0343,0.6752,0.3933,558.8157,13,1424,1.053090,1.055202
tabular_rl,5159,15.3736,0.2745,-0.9645,-0.0482,0.6534,0.3789,590.3401,20,1420,0.938851,0.938851
tabular_rl,5160,16.2486,0.2735,-0.2225,-0.0111,0.6885,0.4150,573.1877,24,1404,1.030056,1.030056
tabular_rl,5161,15.5174,0.2760,-0.9010,-0.0451,0.6207,0.3447,568.0436,11,1431,0.940866,0.940866
tabular_rl,5162,16.5889,0.2732,-0.0221,-0.0011,0.6708,0.3976,555.3882,16,1397,1.009637,1.011663
tabular_rl,5163,16.2493,0.2836,-0.4061,-0.0203,0.7232,0.4396,588.8136,21,1425,1.040713,1.040297
tabular_rl,5164,16.1181,0.2815,-0.1036,-0.0052,0.6870,0.4055,563.1994,14,1432,1.020462,1.020462
tabular_rl,5165,16.2104,0.2765,-0.0878,-0.0044,0.6752,0.3987,550.9425,11,1435,0.981323,0.982306
tabular_rl,5166,15.9514,0.2817,-0.1841,-0.0092,0.6795,0.3978,574.9187,15,1411,1.027320,1.027320
tabular_rl,5167,15.8917,0.2828,-0.0232,-0.0012,0.6458,0.3630,557.1039,12,1413,1.009700,1.008693
tabular_rl,5168,15.5958,0.2781,-1.0071,-0.0504,0.6438,0.3657,572.8674,13,1429,0.937538,0.937538
tabular_rl,5169,18.3590,0.2654,-0.1326,-0.0066,0.6800,0.4147,557.2017,20,1387,0.977085,0.976110
tabular_rl,5170,15.9583,0.2835,-0.9606,-0.0480,0.6975,0.4139,581.1239,18,1416,1.062983,1.060863
tabular_rl,5171,15.6222,0.2777,-0.2780,-0.0139,0.6716,0.3939,603.1107,18,1428,0.966924,0.966247
tabular_rl,5172,15.8590,0.2815,-0.0855,-0.0043,0.6867,0.4052,594.0198,19,1429,0.981571,0.982554
tabular_rl,5173,15.5097,0.2746,0.0007,0.0000,0.6415,0.3669,586.9921,24,1415,0.998905,1.000909
tabular_rl,5174,16.0021,0.2761,-0.0116,-0.0006,0.6855,0.4094,589.2699,23,1413,1.006837,1.006837
tabular_rl,5175,15.7681,0.2757,-0.3958,-0.0198,0.6533,0.3776,578.3901,12,1435,0.960601,0.959928
tabular_rl,5176,16.1569,0.2735,-0.0027,-0.0001,0.6469,0.3734,565.5578,12,1419,0.996595,0.995600
tabular_rl,5177,15.8764,0.2757,-0.1175,-0.0059,0.6529,0.3772,591.6176,21,1393,0.978346,0.980309
tabular_rl,5178,15.8993,0.2764,-0.0249,-0.0012,0.6641,0.3877,584.8922,14,1415,1.010033,1.009326
tabular_rl,5179,15.8479,0.2793,-0.0316,-0.0016,0.6567,0.3773,547.0612,7,1434,1.011272,1.011272
tabular_rl,5180,16.2375,0.2745,-0.0627,-0.0031,0.6981,0.4236,558.0413,21,1413,1.015900,1.015900
tabular_rl,5181,16.5736,0.2711,-0.7612,-0.0381,0.6984,0.4272,560.0496,19,1422,1.055952,1.054898
tabular_rl,5182,15.3229,0.2752,-0.1276,-0.0064,0.6413,0.3662,584.6023,17,1425,0.977531,0.977531
tabular_rl,5183,15.6674,0.2635,-0.1968,-0.0098,0.6891,0.4256,598.0854,33,1411,0.972137,0.971680
tabular_rl,5184,16.5847,0.2667,-1.4961,-0.0748,0.6735,0.4068,583.3932,18,1417,0.924133,0.923425
tabular_rl,5185,15.3938,0.2770,-0.0080,-0.0004,0.6329,0.3559,579.0148,15,1423,0.994276,0.993284
tabular_rl,5186,15.7736,0.2862,-0.3051,-0.0153,0.6471,0.3609,563.6859,15,1419,1.035300,1.033236
tabular_rl,5187,15.5299,0.2694,-0.6546,-0.0327,0.6389,0.3695,577.9533,18,1418,0.949486,0.949486
tabular_rl,5188,17.2146,0.2700,-0.1119,-0.0056,0.6694,0.3994,570.9685,13,1403,0.978954,0.978954
tabular_rl,5189,16.4458,0.2731,-0.2141,-0.0107,0.6849,0.4118,547.2629,19,1416,1.029476,1.029476
tabular_rl,5190,17.8715,0.2620,-0.2413,-0.0121,0.6727,0.4106,546.2583,17,1392,0.969109,0.971053
tabular_rl,5191,18.7146,0.2586,-0.0045,-0.0002,0.6957,0.4371,525.3885,13,1394,0.995720,0.995023
tabular_rl,5192,16.1083,0.2825,-0.2186,-0.0109,0.6937,0.4111,578.8304,21,1408,1.029858,1.031924
tabular_rl,5193,15.5569,0.2680,-0.9918,-0.0496,0.6566,0.3885,584.9760,19,1428,0.938006,0.938006
tabular_rl,5194,16.1507,0.2630,-0.1943,-0.0097,0.6307,0.3677,561.3574,17,1415,0.972305,0.971624
tabular_rl,5195,15.6632,0.2812,-0.0048,-0.0002,0.6315,0.3503,576.8974,15,1411,1.004491,1.003488
tabular_rl,5196,15.6903,0.2738,-1.3569,-0.0678,0.6283,0.3546,585.0142,15,1419,0.927659,0.925809
tabular_rl,5197,17.1042,0.2648,-0.0581,-0.0029,0.6874,0.4226,581.8277,20,1391,0.984810,0.984810
tabular_rl,5198,16.1965,0.2778,-0.5173,-0.0259,0.6919,0.4142,564.3943,17,1420,1.046018,1.047066
tabular_rl,5199,15.8118,0.2779,-0.0000,-0.0000,0.6621,0.3841,577.9250,16,1420,0.999840,0.999840
tabular_rl,5200,15.6556,0.2829,-0.8261,-0.0413,0.6531,0.3702,577.2034,9,1417,0.943333,0.944279
tabular_rl,5201,16.8118,0.2718,-0.0073,-0.0004,0.6717,0.3999,557.2407,18,1404,0.994501,0.993508
tabular_rl,5202,16.9090,0.2722,-0.0024,-0.0001,0.6631,0.3909,557.1716,17,1398,1.003129,1.003129
tabular_rl,5203,18.1319,0.2700,-0.1583,-0.0079,0.6875,0.4174,588.8319,21,1378,0.974974,0.974001
tabular_rl,5204,16.0500,0.2769,-0.0089,-0.0004,0.6463,0.3694,554.7360,11,1416,0.994026,0.994026
tabular_rl,5205,16.4181,0.2773,-0.0000,-0.0000,0.6635,0.3862,560.8562,15,1408,1.002030,1.000032
tabular_rl,5206,16.7618,0.2714,-0.3252,-0.0163,0.6927,0.4213,548.8756,17,1420,1.036392,1.036392
tabular_rl,5207,16.3326,0.2763,-0.0121,-0.0006,0.6774,0.4010,570.1008,18,1413,1.007039,1.006034
tabular_rl,5208,16.4958,0.2648,-0.3175,-0.0159,0.6862,0.4214,578.8915,20,1403,0.964679,0.964679
tabular_rl,5209,16.3007,0.2776,-0.0658,-0.0033,0.6668,0.3892,580.4637,17,1407,1.016414,1.018453
tabular_rl,5210,15.8854,0.2791,-0.0346,-0.0017,0.6421,0.3631,579.0634,16,1410,1.011841,1.010831
tabular_rl,5211,16.3868,0.2762,-0.0641,-0.0032,0.7087,0.4326,567.4811,14,1426,1.016072,1.016072
tabular_rl,5212,15.6972,0.2730,-0.1432,-0.0072,0.6374,0.3644,569.6961,12,1422,0.976210,0.976210
tabular_rl,5213,16.1979,0.2806,-0.0031,-0.0002,0.7071,0.4265,581.8296,14,1424,0.995940,0.997938
tabular_rl,5214,15.9347,0.2800,-0.1944,-0.0097,0.6800,0.4000,564.6945,19,1419,1.028102,1.029132
tabular_rl,5215,16.3833,0.2798,-0.4677,-0.0234,0.7065,0.4267,565.0980,17,1425,1.043734,1.042692
tabular_rl,5216,16.6833,0.2605,-0.3916,-0.0196,0.6813,0.4208,567.1177,24,1406,0.960811,0.960811
tabular_rl,5217,16.2271,0.2790,-0.2663,-0.0133,0.7174,0.4384,563.7197,25,1415,1.032905,1.032905
tabular_rl,5218,16.1028,0.2789,-0.2099,-0.0105,0.6689,0.3900,548.9041,10,1424,1.029186,1.029186
tabular_rl,5219,16.3729,0.2770,-0.0490,-0.0024,0.6521,0.3751,562.8606,16,1401,1.014061,1.013351
tabular_rl,5220,16.6521,0.2780,-0.5605,-0.0280,0.7448,0.4667,558.1071,17,1428,1.047923,1.048973
tabular_rl,5221,16.6403,0.2785,-0.7962,-0.0398,0.7056,0.4271,540.5161,21,1430,1.057239,1.058298
tabular_rl,5222,16.1611,0.2687,-0.1060,-0.0053,0.6543,0.3855,545.5249,11,1420,0.979510,0.979510
tabular_rl,5223,16.3556,0.2766,-0.0812,-0.0041,0.6914,0.4149,571.9127,12,1409,1.018100,1.018100
tabular_rl,5224,16.9868,0.2751,-1.2699,-0.0635,0.7159,0.4408,544.7108,20,1417,1.072548,1.071477
tabular_rl,5225,15.9354,0.2828,-0.2771,-0.0139,0.6820,0.3992,577.4108,16,1429,1.033572,1.033572
tabular_rl,5226,15.8812,0.2777,-0.9313,-0.0466,0.6871,0.4095,592.0749,13,1430,0.939865,0.941751
tabular_rl,5227,15.6535,0.2875,-0.0579,-0.0029,0.6742,0.3867,592.6780,20,1427,1.015405,1.013380
tabular_rl,5228,16.3694,0.2773,-1.1377,-0.0569,0.7386,0.4613,557.0347,21,1429,1.068630,1.070773
tabular_rl,5229,15.7806,0.2747,-0.0172,-0.0009,0.6794,0.4047,562.8858,19,1429,1.008324,1.008324
tabular_rl,5230,15.6472,0.2791,-0.0792,-0.0040,0.6410,0.3618,566.0789,10,1427,0.982263,0.981575
