scenario,policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,fee_revenue,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price,normal_hedged_pnl,toxic_hedged_pnl,normal_steps,toxic_steps
campbell_rl_normal,fixed_6bps,5167,6.0000,0.4280,-0.0234,0.8123,0.3842,1328.5633,217,1440,1.009700,1.009296,0.4280,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5168,6.0000,0.4136,-1.0070,0.7898,0.3762,1343.5311,217,1440,0.937538,0.937163,0.4136,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5169,6.0000,0.4171,-0.1328,0.7973,0.3802,1335.9182,216,1440,0.977085,0.976694,0.4171,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5170,6.0000,0.4069,-0.9616,0.8344,0.4275,1351.6847,250,1440,1.062983,1.062558,0.4069,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5171,6.0000,0.4022,-0.2781,0.7914,0.3892,1357.4194,223,1440,0.966924,0.966537,0.4022,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5172,6.0000,0.3939,-0.0857,0.8030,0.4091,1348.3438,226,1440,0.981571,0.981178,0.3939,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5173,6.0000,0.4005,-0.0003,0.8114,0.4109,1340.8303,230,1440,0.998905,0.998505,0.4005,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5174,6.0000,0.4031,-0.0116,0.8048,0.4018,1352.5104,228,1440,1.006837,1.006434,0.4031,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5175,6.0000,0.4020,-0.3959,0.7889,0.3869,1360.1349,222,1440,0.960601,0.960216,0.4020,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5176,6.0000,0.3930,-0.0029,0.8112,0.4182,1376.5706,238,1440,0.996595,0.996196,0.3930,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5177,6.0000,0.4201,-0.1185,0.8044,0.3844,1336.6247,226,1440,0.978346,0.977955,0.4201,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5178,6.0000,0.4153,-0.0250,0.8008,0.3855,1345.7523,209,1440,1.010033,1.009629,0.4153,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5179,6.0000,0.4113,-0.0315,0.8187,0.4073,1353.2612,235,1440,1.011272,1.010867,0.4113,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5180,6.0000,0.4078,-0.0627,0.8133,0.4056,1344.2192,223,1440,1.015900,1.015494,0.4078,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5181,6.0000,0.3973,-0.7615,0.8243,0.4270,1370.1730,254,1440,1.055952,1.055530,0.3973,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5182,6.0000,0.4164,-0.1276,0.7891,0.3726,1358.5957,210,1440,0.977531,0.977140,0.4164,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5183,6.0000,0.4169,-0.1968,0.7995,0.3826,1328.1812,216,1440,0.972137,0.971747,0.4169,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5184,6.0000,0.3966,-1.4962,0.7727,0.3760,1367.8936,229,1440,0.924133,0.923763,0.3966,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5185,6.0000,0.4114,-0.0082,0.8090,0.3976,1357.1452,226,1440,0.994276,0.993878,0.4114,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5186,6.0000,0.4234,-0.3061,0.8191,0.3957,1331.4786,214,1440,1.035300,1.034886,0.4234,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5187,6.0000,0.4051,-0.6545,0.7784,0.3733,1342.1201,207,1440,0.949486,0.949106,0.4051,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5188,6.0000,0.4122,-0.1119,0.7860,0.3738,1344.6380,216,1440,0.978954,0.978562,0.4122,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5189,6.0000,0.3848,-0.2140,0.8309,0.4460,1360.4230,269,1440,1.029476,1.029064,0.3848,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5190,6.0000,0.4144,-0.2423,0.7953,0.3810,1333.9851,210,1440,0.969109,0.968721,0.4144,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5191,6.0000,0.4068,-0.0045,0.8101,0.4033,1340.6890,238,1440,0.995720,0.995321,0.4068,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5192,6.0000,0.4195,-0.2196,0.8217,0.4021,1340.4980,227,1440,1.029858,1.029446,0.4195,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5193,6.0000,0.3933,-0.9918,0.7853,0.3920,1350.1306,218,1440,0.938006,0.937630,0.3933,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5194,6.0000,0.4230,-0.1944,0.7891,0.3661,1359.4436,209,1440,0.972305,0.971916,0.4230,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5195,6.0000,0.4301,-0.0050,0.8098,0.3797,1333.3645,205,1440,1.004491,1.004089,0.4301,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5196,6.0000,0.4113,-1.3578,0.7752,0.3639,1339.6379,210,1440,0.927659,0.927288,0.4113,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5197,6.0000,0.4114,-0.0581,0.8005,0.3891,1348.0174,209,1440,0.984810,0.984416,0.4114,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5198,6.0000,0.4053,-0.5175,0.8211,0.4159,1337.3768,218,1440,1.046018,1.045599,0.4053,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5199,6.0000,0.4207,0.0000,0.7996,0.3789,1351.0270,225,1440,0.999840,0.999440,0.4207,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5200,6.0000,0.4143,-0.8263,0.7951,0.3808,1331.3383,220,1440,0.943333,0.942956,0.4143,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5201,6.0000,0.4215,-0.0075,0.7998,0.3783,1319.6909,201,1440,0.994501,0.994102,0.4215,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5202,6.0000,0.4020,-0.0024,0.8089,0.4069,1348.5051,226,1440,1.003129,1.002728,0.4020,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5203,6.0000,0.4017,-0.1585,0.7916,0.3899,1341.8869,229,1440,0.974974,0.974584,0.4017,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5204,6.0000,0.4093,-0.0089,0.8021,0.3927,1337.9256,216,1440,0.994026,0.993628,0.4093,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5205,6.0000,0.4171,-0.0010,0.8130,0.3958,1334.0314,223,1440,1.002030,1.001629,0.4171,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5206,6.0000,0.4150,-0.3252,0.8221,0.4071,1337.5037,223,1440,1.036392,1.035977,0.4150,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5207,6.0000,0.4143,-0.0123,0.8062,0.3918,1335.2799,222,1440,1.007039,1.006636,0.4143,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5208,6.0000,0.4155,-0.3175,0.7932,0.3777,1339.8234,208,1440,0.964679,0.964292,0.4155,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5209,6.0000,0.4210,-0.0668,0.8110,0.3900,1336.7195,219,1440,1.016414,1.016007,0.4210,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5210,6.0000,0.4077,-0.0348,0.7978,0.3901,1344.8409,219,1440,1.011841,1.011436,0.4077,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5211,6.0000,0.3985,-0.0640,0.8196,0.4211,1360.3683,231,1440,1.016072,1.015665,0.3985,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5212,6.0000,0.4166,-0.1432,0.7972,0.3806,1348.8210,218,1440,0.976210,0.975819,0.4166,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5213,6.0000,0.4091,-0.0041,0.8014,0.3923,1332.4951,218,1440,0.995940,0.995542,0.4091,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5214,6.0000,0.4060,-0.1947,0.8224,0.4164,1336.9879,218,1440,1.028102,1.027690,0.4060,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5215,6.0000,0.4083,-0.4679,0.8200,0.4118,1345.4864,237,1440,1.043734,1.043316,0.4083,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5216,6.0000,0.4049,-0.3916,0.7936,0.3887,1348.9128,201,1440,0.960811,0.960427,0.4049,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5217,6.0000,0.3914,-0.2663,0.8353,0.4439,1351.5625,232,1440,1.032905,1.032491,0.3914,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5218,6.0000,0.4071,-0.2099,0.8177,0.4106,1343.7146,219,1440,1.029186,1.028774,0.4071,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5219,6.0000,0.4217,-0.0490,0.8212,0.3996,1343.9911,227,1440,1.014061,1.013655,0.4217,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5220,6.0000,0.3800,-0.5607,0.8379,0.4579,1367.4738,273,1440,1.047923,1.047503,0.3800,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5221,6.0000,0.4111,-0.7964,0.8503,0.4392,1332.5112,243,1440,1.057239,1.056815,0.4111,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5222,6.0000,0.4070,-0.1060,0.7974,0.3904,1347.4905,230,1440,0.979510,0.979118,0.4070,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5223,6.0000,0.4054,-0.0811,0.8149,0.4095,1361.9411,233,1440,1.018100,1.017692,0.4054,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5224,6.0000,0.4063,-1.2701,0.8406,0.4343,1338.4045,238,1440,1.072548,1.072118,0.4063,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5225,6.0000,0.4100,-0.2771,0.8222,0.4122,1341.0843,219,1440,1.033572,1.033158,0.4100,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5226,6.0000,0.3995,-0.9323,0.7923,0.3928,1355.5957,221,1440,0.939865,0.939489,0.3995,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5227,6.0000,0.4078,-0.0588,0.8158,0.4080,1337.3793,225,1440,1.015405,1.014999,0.4078,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5228,6.0000,0.4055,-1.1387,0.8371,0.4316,1340.8118,240,1440,1.068630,1.068202,0.4055,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5229,6.0000,0.3975,-0.0172,0.8145,0.4170,1356.9649,237,1440,1.008324,1.007920,0.3975,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5230,6.0000,0.4105,-0.0793,0.7958,0.3853,1339.5472,229,1440,0.982263,0.981870,0.4105,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5231,6.0000,0.4049,-0.0032,0.8086,0.4037,1348.1702,222,1440,1.003586,1.003184,0.4049,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5232,6.0000,0.4076,-0.0000,0.8134,0.4058,1359.3970,234,1440,1.000498,1.000097,0.4076,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5233,6.0000,0.3919,-0.0006,0.8123,0.4204,1366.3300,239,1440,1.001643,1.001242,0.3919,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5234,6.0000,0.3895,-0.0623,0.7986,0.4091,1359.7055,232,1440,0.984271,0.983877,0.3895,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5235,6.0000,0.3922,-0.1648,0.8261,0.4339,1355.5896,256,1440,1.025840,1.025430,0.3922,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5236,6.0000,0.3965,-0.3084,0.7938,0.3973,1350.3489,212,1440,0.965184,0.964798,0.3965,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5237,6.0000,0.4230,-1.0829,0.7823,0.3593,1340.6807,204,1440,0.935267,0.934892,0.4230,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5238,6.0000,0.4118,-0.6122,0.7901,0.3783,1347.4192,216,1440,0.951126,0.950745,0.4118,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5239,6.0000,0.4114,-1.6764,0.7733,0.3619,1347.8364,208,1440,0.919789,0.919421,0.4114,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5240,6.0000,0.3994,-0.4771,0.7864,0.3870,1345.9512,226,1440,0.956788,0.956406,0.3994,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5241,6.0000,0.4065,-0.0783,0.8153,0.4089,1328.1915,233,1440,1.017776,1.017369,0.4065,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5242,6.0000,0.4206,-0.6505,0.8237,0.4031,1345.3601,235,1440,1.051661,1.051241,0.4206,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5243,6.0000,0.4062,-0.2763,0.7935,0.3873,1357.4433,205,1440,0.967030,0.966643,0.4062,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5244,6.0000,0.4002,-0.1262,0.8026,0.4024,1360.5464,234,1440,0.977655,0.977264,0.4002,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5245,6.0000,0.4036,-0.3580,0.8303,0.4267,1344.3162,240,1440,1.038202,1.037786,0.4036,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5246,6.0000,0.3879,-1.1646,0.7766,0.3887,1390.2793,224,1440,0.932911,0.932537,0.3879,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5247,6.0000,0.4147,-0.0181,0.8075,0.3928,1351.9329,231,1440,1.008527,1.008123,0.4147,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5248,6.0000,0.4021,-1.2725,0.7812,0.3791,1348.2330,222,1440,0.929928,0.929556,0.4021,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5249,6.0000,0.3965,-0.0498,0.8185,0.4220,1350.1110,241,1440,1.014172,1.013766,0.3965,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5250,6.0000,0.4222,-0.5653,0.8209,0.3986,1336.6238,220,1440,1.048120,1.047701,0.4222,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5251,6.0000,0.4130,-1.0786,0.8212,0.4082,1344.0419,224,1440,1.066765,1.066338,0.4130,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5252,6.0000,0.4179,-0.4193,0.8179,0.4000,1316.2424,214,1440,1.041374,1.040958,0.4179,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5253,6.0000,0.4047,-0.4675,0.7842,0.3795,1356.5370,217,1440,0.957220,0.956837,0.4047,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5254,6.0000,0.4042,-0.0452,0.8236,0.4194,1360.1639,229,1440,1.013496,1.013090,0.4042,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5255,6.0000,0.4246,-0.0526,0.7931,0.3685,1323.7053,198,1440,0.985540,0.985146,0.4246,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5256,6.0000,0.4154,-1.1846,0.8347,0.4193,1334.6799,230,1440,1.070021,1.069593,0.4154,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5257,6.0000,0.4037,-0.3457,0.8117,0.4079,1363.2872,231,1440,1.037535,1.037119,0.4037,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5258,6.0000,0.4078,-0.1455,0.8051,0.3973,1337.8521,213,1440,0.976017,0.975627,0.4078,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5259,6.0000,0.4168,-0.0404,0.8152,0.3984,1344.7046,244,1440,1.012765,1.012359,0.4168,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5260,6.0000,0.4020,-0.2972,0.8271,0.4251,1343.6446,234,1440,1.034781,1.034367,0.4020,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5261,6.0000,0.4156,-0.1102,0.8126,0.3970,1332.9922,220,1440,1.021110,1.020701,0.4156,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5262,6.0000,0.4089,-0.0140,0.8028,0.3939,1359.0923,214,1440,0.992507,0.992110,0.4089,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5263,6.0000,0.4160,-0.0008,0.8028,0.3868,1338.0132,213,1440,0.998212,0.997812,0.4160,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5264,6.0000,0.4156,-0.0773,0.7926,0.3770,1357.7501,218,1440,0.982489,0.982096,0.4156,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5265,6.0000,0.4094,-1.0993,0.7762,0.3668,1337.4741,199,1440,0.934786,0.934412,0.4094,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5266,6.0000,0.4021,-0.1613,0.8207,0.4186,1364.5138,245,1440,1.025566,1.025155,0.4021,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5267,6.0000,0.3969,-0.4763,0.8003,0.4035,1345.4421,234,1440,0.956827,0.956444,0.3969,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5268,6.0000,0.4032,-0.1689,0.8291,0.4258,1348.1616,242,1440,1.026168,1.025757,0.4032,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5269,6.0000,0.3857,-0.1301,0.8353,0.4497,1377.8444,231,1440,1.022945,1.022536,0.3857,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5270,6.0000,0.4065,-0.9923,0.8377,0.4312,1345.1444,252,1440,1.063996,1.063570,0.4065,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5271,6.0000,0.4043,-0.0094,0.8087,0.4043,1355.9230,238,1440,1.006147,1.005745,0.4043,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5272,6.0000,0.4064,-0.0018,0.8099,0.4034,1348.1513,222,1440,1.002686,1.002284,0.4064,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5273,6.0000,0.4298,-0.5132,0.8153,0.3854,1336.6249,225,1440,1.045823,1.045404,0.4298,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5274,6.0000,0.4034,-1.4551,0.8442,0.4408,1354.2816,244,1440,1.077748,1.077316,0.4034,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5275,6.0000,0.4277,-0.1223,0.7742,0.3465,1325.1550,198,1440,0.978004,0.977612,0.4277,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5276,6.0000,0.4192,-0.0015,0.8026,0.3834,1325.9134,216,1440,0.997523,0.997124,0.4192,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5277,6.0000,0.3958,-0.9405,0.7707,0.3749,1366.9052,223,1440,0.939605,0.939229,0.3958,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5278,6.0000,0.3967,-0.1167,0.8077,0.4110,1343.2696,213,1440,1.021725,1.021316,0.3967,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5279,6.0000,0.4228,-0.1231,0.7945,0.3717,1346.1837,207,1440,0.977925,0.977534,0.4228,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5280,6.0000,0.4161,-0.2923,0.8217,0.4055,1324.0739,218,1440,1.034486,1.034072,0.4161,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5281,6.0000,0.4134,-0.1262,0.7983,0.3849,1350.3176,203,1440,0.977654,0.977263,0.4134,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5282,6.0000,0.4135,-0.3064,0.7997,0.3861,1326.3249,220,1440,0.965293,0.964907,0.4135,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5283,6.0000,0.4114,-0.3042,0.7906,0.3792,1341.1419,208,1440,0.965419,0.965032,0.4114,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5284,6.0000,0.4049,-0.0000,0.8039,0.3990,1332.7637,219,1440,0.999438,0.999038,0.4049,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5285,6.0000,0.4144,-0.7434,0.8318,0.4173,1346.3038,232,1440,1.055276,1.054853,0.4144,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5286,6.0000,0.4229,-1.1472,0.8314,0.4085,1329.1455,218,1440,1.068891,1.068463,0.4229,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5287,6.0000,0.4133,-0.5123,0.8157,0.4024,1356.5678,233,1440,1.045784,1.045365,0.4133,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5288,6.0000,0.4110,-0.2600,0.8014,0.3904,1345.0322,223,1440,0.968011,0.967623,0.4110,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5289,6.0000,0.4055,-0.1420,0.8140,0.4085,1345.4031,223,1440,1.023979,1.023570,0.4055,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5290,6.0000,0.4002,-0.0689,0.8126,0.4124,1336.5476,237,1440,0.983465,0.983071,0.4002,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5291,6.0000,0.4016,-0.1780,0.7995,0.3979,1352.2310,213,1440,0.973490,0.973100,0.4016,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5292,6.0000,0.4178,-0.2168,0.7899,0.3721,1333.1890,224,1440,0.970767,0.970378,0.4178,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5293,6.0000,0.4025,-0.1201,0.8145,0.4119,1350.9111,224,1440,1.022039,1.021630,0.4025,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5294,6.0000,0.4264,-0.3675,0.8152,0.3887,1332.9229,210,1440,1.038713,1.038297,0.4264,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5295,6.0000,0.4157,-0.5021,0.7924,0.3767,1351.7812,211,1440,0.955684,0.955302,0.4157,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5296,6.0000,0.4054,-0.1684,0.8092,0.4038,1340.9316,245,1440,1.026128,1.025717,0.4054,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5297,6.0000,0.4264,-0.5258,0.7821,0.3557,1333.0603,203,1440,0.954662,0.954280,0.4264,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5298,6.0000,0.4036,-1.9207,0.7697,0.3661,1362.7863,212,1440,0.914268,0.913902,0.4036,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5299,6.0000,0.3867,-0.3607,0.8069,0.4202,1372.2909,251,1440,0.962376,0.961991,0.3867,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5300,6.0000,0.4229,-0.0026,0.8072,0.3844,1338.1415,210,1440,0.996756,0.996357,0.4229,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5301,6.0000,0.4296,-1.6099,0.8408,0.4112,1326.4989,229,1440,1.081858,1.081425,0.4296,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5302,6.0000,0.4143,-0.5002,0.8167,0.4024,1332.5060,222,1440,1.045231,1.044812,0.4143,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5303,6.0000,0.4158,-0.5856,0.8214,0.4056,1347.9363,227,1440,1.048986,1.048566,0.4158,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5304,6.0000,0.3949,-0.0860,0.8028,0.4078,1364.9680,246,1440,0.981540,0.981147,0.3949,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5305,6.0000,0.4137,-0.4470,0.7849,0.3712,1353.9929,204,1440,0.958160,0.957776,0.4137,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5306,6.0000,0.3938,-0.4470,0.8357,0.4419,1354.0580,274,1440,1.042734,1.042317,0.3938,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5307,6.0000,0.4106,-0.0884,0.8194,0.4088,1348.1725,229,1440,1.018900,1.018492,0.4106,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5308,6.0000,0.4071,-0.3224,0.7902,0.3831,1323.4823,218,1440,0.964408,0.964022,0.4071,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5309,6.0000,0.4080,-0.6222,0.8347,0.4268,1341.0174,219,1440,1.050510,1.050089,0.4080,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5310,6.0000,0.4047,-0.3700,0.7818,0.3770,1356.5855,227,1440,0.961896,0.961511,0.4047,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5311,6.0000,0.4102,-0.0060,0.8009,0.3908,1343.2836,219,1440,1.004925,1.004523,0.4102,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5312,6.0000,0.3989,-0.2472,0.8223,0.4233,1344.6630,235,1440,1.031695,1.031282,0.3989,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5313,6.0000,0.4113,-0.2840,0.7947,0.3833,1362.7750,208,1440,0.966579,0.966192,0.4113,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5314,6.0000,0.3988,-0.0143,0.8081,0.4093,1346.4732,237,1440,0.992433,0.992036,0.3988,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5315,6.0000,0.3945,-0.2462,0.7981,0.4036,1347.0850,224,1440,0.968862,0.968474,0.3945,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5316,6.0000,0.4251,-0.1081,0.7911,0.3660,1334.4516,210,1440,0.979307,0.978915,0.4251,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5317,6.0000,0.4143,-0.0560,0.8096,0.3952,1337.4779,220,1440,1.015026,1.014620,0.4143,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5318,6.0000,0.4090,-0.0209,0.8121,0.4031,1351.3250,225,1440,1.009171,1.008767,0.4090,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5319,6.0000,0.4051,-0.0665,0.8011,0.3960,1359.8431,235,1440,0.983753,0.983360,0.4051,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5320,6.0000,0.3904,-0.2629,0.8065,0.4161,1349.7408,241,1440,0.967832,0.967445,0.3904,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5321,6.0000,0.4086,-0.1700,0.7969,0.3883,1352.1796,236,1440,0.974087,0.973697,0.4086,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5322,6.0000,0.4068,-0.4864,0.8186,0.4118,1355.3370,223,1440,1.044599,1.044181,0.4068,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5323,6.0000,0.3998,-0.3073,0.8300,0.4302,1357.8838,230,1440,1.035372,1.034958,0.3998,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5324,6.0000,0.4009,-1.5889,0.8406,0.4397,1364.7398,236,1440,1.081312,1.080879,0.4009,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5325,6.0000,0.3958,-0.0129,0.8133,0.4175,1374.4720,247,1440,1.007213,1.006810,0.3958,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5326,6.0000,0.3951,-1.3244,0.7767,0.3816,1352.7077,218,1440,0.928538,0.928166,0.3951,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5327,6.0000,0.4109,-0.7742,0.8224,0.4115,1340.8722,246,1440,1.056424,1.056001,0.4109,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5328,6.0000,0.4078,-1.0484,0.8366,0.4288,1331.4252,231,1440,1.065808,1.065382,0.4078,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5329,6.0000,0.3858,-0.9387,0.8293,0.4435,1375.0357,253,1440,1.062216,1.061791,0.3858,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5330,6.0000,0.4212,-0.8337,0.8423,0.4212,1321.7094,236,1440,1.058583,1.058159,0.4212,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5331,6.0000,0.4155,-2.3948,0.8449,0.4294,1338.2405,232,1440,1.100269,1.099829,0.4155,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5332,6.0000,0.3927,-1.4084,0.7814,0.3887,1362.3855,222,1440,0.926350,0.925979,0.3927,0.0000,1440,0
campbell_rl_normal,fixed_6bps,5333,6.0000,0.4067,-0.1050,0.8073,0.4006,1354.7371,226,1440,1.020605,1.020196,0.4067,0.0000,1440,0
