scenario,policy,seed,hedged_pnl,fee_revenue,lvr,volume,arb_volume,fund_volume,avg_fee_bps
campbell_rl_normal,fixed_10bps,5160,0.205082,0.601027,0.395945,582.817680,16.943813,565.873867,10.0000
campbell_rl_normal,fixed_10bps,5161,0.213546,0.581455,0.367909,599.844777,11.982218,587.862559,10.0000
campbell_rl_normal,fixed_10bps,5162,0.198595,0.607015,0.408420,599.956166,20.238710,579.717457,10.0000
campbell_rl_normal,fixed_10bps,5163,0.200932,0.622643,0.421712,610.950368,19.110788,591.839581,10.0000
campbell_rl_normal,fixed_10bps,5164,0.201420,0.614552,0.413132,612.599303,18.701249,593.898054,10.0000
campbell_rl_normal,fixed_10bps,5165,0.216264,0.599482,0.383218,603.736944,11.649259,592.087685,10.0000
campbell_rl_normal,fixed_10bps,5166,0.199638,0.614036,0.414398,600.123052,19.346912,580.776140,10.0000
campbell_rl_normal,fixed_10bps,5167,0.216056,0.598019,0.381963,586.880572,13.897040,572.983532,10.0000
campbell_rl_normal,fixed_10bps,5168,0.210434,0.599224,0.388790,611.691579,13.915710,597.775869,10.0000
campbell_rl_normal,fixed_10bps,5169,0.205198,0.589892,0.384694,593.101686,16.184154,576.917531,10.0000
campbell_rl_normal,fixed_10bps,5170,0.209688,0.625115,0.415427,607.706756,16.482708,591.224049,10.0000
campbell_rl_normal,fixed_10bps,5171,0.204676,0.600645,0.395969,617.777420,16.342204,601.435216,10.0000
campbell_rl_normal,fixed_10bps,5172,0.192616,0.605359,0.412743,609.815802,20.606001,589.209801,10.0000
campbell_rl_normal,fixed_10bps,5173,0.203095,0.614437,0.411342,609.125995,16.398840,592.727155,10.0000
campbell_rl_normal,fixed_10bps,5174,0.205268,0.605588,0.400320,610.602027,17.561663,593.040364,10.0000
campbell_rl_normal,fixed_10bps,5175,0.202700,0.597706,0.395006,618.190973,18.702365,599.488609,10.0000
campbell_rl_normal,fixed_10bps,5176,0.200463,0.619464,0.419001,630.852561,17.618805,613.233756,10.0000
campbell_rl_normal,fixed_10bps,5177,0.197092,0.585891,0.388799,584.349827,18.056979,566.292848,10.0000
campbell_rl_normal,fixed_10bps,5178,0.212486,0.596394,0.383909,601.427234,13.478547,587.948687,10.0000
campbell_rl_normal,fixed_10bps,5179,0.204002,0.609438,0.405436,604.349100,18.082647,586.266453,10.0000
campbell_rl_normal,fixed_10bps,5180,0.201808,0.604267,0.402459,599.264262,18.298686,580.965576,10.0000
campbell_rl_normal,fixed_10bps,5181,0.201834,0.617975,0.416142,616.863194,20.328021,596.535174,10.0000
campbell_rl_normal,fixed_10bps,5182,0.202320,0.579711,0.377391,598.784410,14.889988,583.894422,10.0000
campbell_rl_normal,fixed_10bps,5183,0.207800,0.596021,0.388220,594.120814,16.987000,577.133813,10.0000
campbell_rl_normal,fixed_10bps,5184,0.205054,0.596419,0.391366,633.111860,15.815620,617.296240,10.0000
campbell_rl_normal,fixed_10bps,5185,0.195396,0.594111,0.398715,598.196293,18.808383,579.387910,10.0000
campbell_rl_normal,fixed_10bps,5186,0.209954,0.598833,0.388879,583.801736,13.561587,570.240150,10.0000
campbell_rl_normal,fixed_10bps,5187,0.209155,0.592546,0.383391,613.295888,14.800214,598.495674,10.0000
campbell_rl_normal,fixed_10bps,5188,0.199107,0.576789,0.377682,592.029577,15.744092,576.285485,10.0000
campbell_rl_normal,fixed_10bps,5189,0.199796,0.639995,0.440199,628.801714,18.420097,610.381617,10.0000
campbell_rl_normal,fixed_10bps,5190,0.206976,0.594131,0.387155,597.807154,15.484728,582.322427,10.0000
campbell_rl_normal,fixed_10bps,5191,0.206237,0.610368,0.404131,605.971608,16.742657,589.228951,10.0000
campbell_rl_normal,fixed_10bps,5192,0.208734,0.604854,0.396120,592.091265,17.293935,574.797331,10.0000
campbell_rl_normal,fixed_10bps,5193,0.200650,0.605021,0.404371,623.996824,18.097234,605.899590,10.0000
campbell_rl_normal,fixed_10bps,5194,0.202873,0.574601,0.371728,593.883300,14.701790,579.181509,10.0000
campbell_rl_normal,fixed_10bps,5195,0.207486,0.586559,0.379073,579.648794,15.500998,564.147796,10.0000
campbell_rl_normal,fixed_10bps,5196,0.204086,0.582618,0.378531,604.533109,14.969649,589.563460,10.0000
campbell_rl_normal,fixed_10bps,5197,0.196706,0.588602,0.391896,594.564847,17.980616,576.584231,10.0000
campbell_rl_normal,fixed_10bps,5198,0.211732,0.618493,0.406761,604.433699,18.587678,585.846021,10.0000
campbell_rl_normal,fixed_10bps,5199,0.209891,0.588930,0.379038,596.993860,13.211495,583.782365,10.0000
campbell_rl_normal,fixed_10bps,5200,0.208391,0.600602,0.392211,603.701831,16.281445,587.420385,10.0000
campbell_rl_normal,fixed_10bps,5201,0.205837,0.584914,0.379077,579.207980,14.839384,564.368597,10.0000
campbell_rl_normal,fixed_10bps,5202,0.213910,0.620157,0.406247,620.216050,14.889293,605.326758,10.0000
campbell_rl_normal,fixed_10bps,5203,0.202361,0.597057,0.394697,607.236106,18.539977,588.696129,10.0000
campbell_rl_normal,fixed_10bps,5204,0.213155,0.607313,0.394158,607.883282,14.065522,593.817760,10.0000
campbell_rl_normal,fixed_10bps,5205,0.211562,0.607026,0.395464,597.692703,17.631476,580.061228,10.0000
campbell_rl_normal,fixed_10bps,5206,0.211602,0.611313,0.399710,596.725965,16.777241,579.948723,10.0000
campbell_rl_normal,fixed_10bps,5207,0.204447,0.594926,0.390478,591.317850,17.471705,573.846145,10.0000
campbell_rl_normal,fixed_10bps,5208,0.210650,0.595467,0.384816,603.454099,14.402601,589.051498,10.0000
campbell_rl_normal,fixed_10bps,5209,0.208495,0.595365,0.386870,588.957215,14.697733,574.259481,10.0000
campbell_rl_normal,fixed_10bps,5210,0.202111,0.589862,0.387751,596.519267,19.623019,576.896248,10.0000
campbell_rl_normal,fixed_10bps,5211,0.207922,0.625503,0.417581,622.952507,17.612944,605.339563,10.0000
campbell_rl_normal,fixed_10bps,5212,0.206503,0.591942,0.385439,601.133321,16.123929,585.009392,10.0000
campbell_rl_normal,fixed_10bps,5213,0.202575,0.595690,0.393116,594.242035,17.366955,576.875080,10.0000
campbell_rl_normal,fixed_10bps,5214,0.210319,0.621179,0.410860,605.871291,17.695164,588.176127,10.0000
campbell_rl_normal,fixed_10bps,5215,0.205188,0.608139,0.402951,598.954523,18.380016,580.574507,10.0000
campbell_rl_normal,fixed_10bps,5216,0.196165,0.592717,0.396553,604.430670,20.813808,583.616862,10.0000
campbell_rl_normal,fixed_10bps,5217,0.199357,0.636520,0.437163,617.852623,20.787710,597.064914,10.0000
campbell_rl_normal,fixed_10bps,5218,0.207250,0.612266,0.405016,603.697407,18.075849,585.621558,10.0000
campbell_rl_normal,fixed_10bps,5219,0.209991,0.606401,0.396410,595.595840,13.670702,581.925138,10.0000
campbell_rl_normal,fixed_10bps,5220,0.195330,0.643304,0.447974,630.010653,21.066216,608.944437,10.0000
campbell_rl_normal,fixed_10bps,5221,0.208623,0.636404,0.427781,598.362294,17.713102,580.649192,10.0000
campbell_rl_normal,fixed_10bps,5222,0.209449,0.603611,0.394162,612.078678,15.797095,596.281583,10.0000
campbell_rl_normal,fixed_10bps,5223,0.204887,0.610750,0.405863,612.426632,16.860544,595.566088,10.0000
campbell_rl_normal,fixed_10bps,5224,0.198296,0.618652,0.420357,591.137961,20.596531,570.541430,10.0000
campbell_rl_normal,fixed_10bps,5225,0.207075,0.612751,0.405677,599.689219,16.621361,583.067858,10.0000
campbell_rl_normal,fixed_10bps,5226,0.200837,0.605852,0.405016,621.883704,20.398461,601.485244,10.0000
campbell_rl_normal,fixed_10bps,5227,0.196702,0.601993,0.405291,592.136477,20.396462,571.740015,10.0000
campbell_rl_normal,fixed_10bps,5228,0.209651,0.627869,0.418218,603.321705,17.714890,585.606815,10.0000
campbell_rl_normal,fixed_10bps,5229,0.204566,0.619957,0.415391,619.635939,17.979958,601.655981,10.0000
campbell_rl_normal,fixed_10bps,5230,0.204679,0.593503,0.388824,599.367524,16.264700,583.102824,10.0000
campbell_rl_normal,fixed_10bps,5231,0.206394,0.609203,0.402808,609.511538,17.770948,591.740591,10.0000
campbell_rl_normal,fixed_10bps,5232,0.207263,0.612794,0.405530,614.648902,15.316621,599.332280,10.0000
campbell_rl_normal,fixed_10bps,5233,0.197826,0.618455,0.420629,624.130571,18.787910,605.342661,10.0000
campbell_rl_normal,fixed_10bps,5234,0.195746,0.608031,0.412285,621.131435,20.077117,601.054319,10.0000
campbell_rl_normal,fixed_10bps,5235,0.198831,0.627090,0.428260,617.508174,19.454188,598.053986,10.0000
campbell_rl_normal,fixed_10bps,5236,0.199284,0.603615,0.404331,616.231015,19.846711,596.384304,10.0000
campbell_rl_normal,fixed_10bps,5237,0.202368,0.574617,0.372249,590.905597,15.157880,575.747717,10.0000
campbell_rl_normal,fixed_10bps,5238,0.194387,0.582661,0.388274,596.202054,20.442434,575.759620,10.0000
campbell_rl_normal,fixed_10bps,5239,0.206567,0.584570,0.378003,611.171568,14.811825,596.359743,10.0000
campbell_rl_normal,fixed_10bps,5240,0.202850,0.598441,0.395591,614.736053,16.972581,597.763472,10.0000
campbell_rl_normal,fixed_10bps,5241,0.208013,0.613333,0.405320,599.436642,16.212270,583.224372,10.0000
campbell_rl_normal,fixed_10bps,5242,0.218385,0.611309,0.392924,598.846043,11.501896,587.344148,10.0000
campbell_rl_normal,fixed_10bps,5243,0.203229,0.597619,0.394390,613.030603,18.040452,594.990151,10.0000
campbell_rl_normal,fixed_10bps,5244,0.200283,0.606946,0.406663,617.177756,18.026617,599.151138,10.0000
campbell_rl_normal,fixed_10bps,5245,0.200462,0.619716,0.419253,601.916940,21.735933,580.181007,10.0000
campbell_rl_normal,fixed_10bps,5246,0.200837,0.603007,0.402170,647.253079,18.039007,629.214072,10.0000
campbell_rl_normal,fixed_10bps,5247,0.209376,0.600136,0.390760,602.891478,13.896718,588.994760,10.0000
campbell_rl_normal,fixed_10bps,5248,0.195467,0.588822,0.393355,609.916903,19.924534,589.992369,10.0000
campbell_rl_normal,fixed_10bps,5249,0.205919,0.624800,0.418881,618.380255,17.589700,600.790555,10.0000
campbell_rl_normal,fixed_10bps,5250,0.214848,0.603771,0.388924,589.989341,13.462908,576.526433,10.0000
campbell_rl_normal,fixed_10bps,5251,0.204431,0.599613,0.395182,589.034802,17.539667,571.495135,10.0000
campbell_rl_normal,fixed_10bps,5252,0.214154,0.605785,0.391631,584.974020,16.069563,568.904458,10.0000
campbell_rl_normal,fixed_10bps,5253,0.209834,0.597961,0.388127,620.681097,15.029500,605.651597,10.0000
campbell_rl_normal,fixed_10bps,5254,0.202664,0.619201,0.416538,613.504820,19.938615,593.566205,10.0000
campbell_rl_normal,fixed_10bps,5255,0.205003,0.576480,0.371477,577.221479,15.392722,561.828757,10.0000
campbell_rl_normal,fixed_10bps,5256,0.210736,0.616292,0.405556,591.077384,15.291415,575.785968,10.0000
campbell_rl_normal,fixed_10bps,5257,0.205750,0.606162,0.400411,611.231401,16.892141,594.339259,10.0000
campbell_rl_normal,fixed_10bps,5258,0.197720,0.599526,0.401807,597.961426,19.936462,578.024964,10.0000
campbell_rl_normal,fixed_10bps,5259,0.210133,0.605845,0.395712,599.645870,15.841772,583.804098,10.0000
campbell_rl_normal,fixed_10bps,5260,0.201059,0.619473,0.418414,603.776166,19.405402,584.370764,10.0000
campbell_rl_normal,fixed_10bps,5261,0.203702,0.596701,0.393000,587.360593,17.015117,570.345476,10.0000
campbell_rl_normal,fixed_10bps,5262,0.206229,0.601768,0.395539,611.284891,15.268131,596.016759,10.0000
campbell_rl_normal,fixed_10bps,5263,0.208073,0.595256,0.387183,595.319317,15.773517,579.545800,10.0000
campbell_rl_normal,fixed_10bps,5264,0.208600,0.589289,0.380689,605.605286,15.676515,589.928771,10.0000
campbell_rl_normal,fixed_10bps,5265,0.213450,0.593587,0.380137,613.768224,15.225819,598.542406,10.0000
campbell_rl_normal,fixed_10bps,5266,0.197149,0.610602,0.413453,609.222805,19.848616,589.374189,10.0000
campbell_rl_normal,fixed_10bps,5267,0.203057,0.615280,0.412223,620.790871,17.305423,603.485448,10.0000
campbell_rl_normal,fixed_10bps,5268,0.202091,0.622706,0.420615,607.354457,19.937380,587.417077,10.0000
campbell_rl_normal,fixed_10bps,5269,0.187266,0.632386,0.445120,626.005988,24.018131,601.987857,10.0000
campbell_rl_normal,fixed_10bps,5270,0.208516,0.627129,0.418613,604.221501,17.536014,586.685487,10.0000
campbell_rl_normal,fixed_10bps,5271,0.204077,0.607220,0.403143,610.781461,15.803673,594.977788,10.0000
campbell_rl_normal,fixed_10bps,5272,0.210918,0.613765,0.402847,613.110253,15.321335,597.788919,10.0000
campbell_rl_normal,fixed_10bps,5273,0.216946,0.592634,0.375688,582.930575,11.736812,571.193763,10.0000
campbell_rl_normal,fixed_10bps,5274,0.210709,0.636345,0.425636,612.504899,16.470438,596.034461,10.0000
campbell_rl_normal,fixed_10bps,5275,0.213310,0.564231,0.350921,579.360461,10.685132,568.675329,10.0000
campbell_rl_normal,fixed_10bps,5276,0.210173,0.594219,0.384046,589.087300,13.756398,575.330903,10.0000
campbell_rl_normal,fixed_10bps,5277,0.201214,0.588623,0.387409,625.988875,16.113290,609.875584,10.0000
campbell_rl_normal,fixed_10bps,5278,0.201244,0.608448,0.407205,607.360448,21.171358,586.189090,10.0000
campbell_rl_normal,fixed_10bps,5279,0.210991,0.587073,0.376082,596.705099,13.401945,583.303154,10.0000
campbell_rl_normal,fixed_10bps,5280,0.208978,0.607729,0.398751,587.621076,16.595937,571.025139,10.0000
campbell_rl_normal,fixed_10bps,5281,0.204860,0.594236,0.389376,603.014114,16.636393,586.377721,10.0000
campbell_rl_normal,fixed_10bps,5282,0.205635,0.598745,0.393110,596.041081,17.129916,578.911166,10.0000
campbell_rl_normal,fixed_10bps,5283,0.205867,0.592150,0.386284,602.885308,16.055820,586.829488,10.0000
campbell_rl_normal,fixed_10bps,5284,0.207859,0.607030,0.399172,603.641568,17.156696,586.484873,10.0000
campbell_rl_normal,fixed_10bps,5285,0.209546,0.615952,0.406407,598.162195,15.318712,582.843483,10.0000
campbell_rl_normal,fixed_10bps,5286,0.209081,0.604041,0.394960,579.213624,16.355578,562.858046,10.0000
campbell_rl_normal,fixed_10bps,5287,0.212162,0.605731,0.393569,604.535847,15.423287,589.112560,10.0000
campbell_rl_normal,fixed_10bps,5288,0.201852,0.598805,0.396953,602.900647,16.651600,586.249047,10.0000
campbell_rl_normal,fixed_10bps,5289,0.204922,0.608417,0.403495,603.491522,16.660605,586.830916,10.0000
campbell_rl_normal,fixed_10bps,5290,0.208227,0.623924,0.415697,615.731776,17.188733,598.543043,10.0000
campbell_rl_normal,fixed_10bps,5291,0.199813,0.602858,0.403045,611.793587,19.781474,592.012112,10.0000
campbell_rl_normal,fixed_10bps,5292,0.202951,0.580849,0.377898,588.171756,16.322616,571.849140,10.0000
campbell_rl_normal,fixed_10bps,5293,0.193918,0.601229,0.407311,598.441789,21.549874,576.891914,10.0000
campbell_rl_normal,fixed_10bps,5294,0.207934,0.588946,0.381012,577.701761,15.925332,561.776428,10.0000
campbell_rl_normal,fixed_10bps,5295,0.202962,0.588548,0.385586,602.560316,15.904739,586.655577,10.0000
campbell_rl_normal,fixed_10bps,5296,0.207950,0.606517,0.398567,603.018508,16.434375,586.584133,10.0000
campbell_rl_normal,fixed_10bps,5297,0.208879,0.573623,0.364743,586.613154,11.876773,574.736381,10.0000
campbell_rl_normal,fixed_10bps,5298,0.201114,0.584507,0.383393,620.679772,16.768854,603.910918,10.0000
campbell_rl_normal,fixed_10bps,5299,0.197068,0.624836,0.427768,637.781128,18.620932,619.160196,10.0000
campbell_rl_normal,fixed_10bps,5300,0.216274,0.601182,0.384909,597.919980,13.139628,584.780352,10.0000
campbell_rl_normal,fixed_10bps,5301,0.214816,0.609542,0.394726,576.950952,14.028437,562.922514,10.0000
campbell_rl_normal,fixed_10bps,5302,0.205994,0.599557,0.393562,587.117920,17.026987,570.090933,10.0000
campbell_rl_normal,fixed_10bps,5303,0.209178,0.604821,0.395643,595.362633,16.906962,578.455672,10.0000
campbell_rl_normal,fixed_10bps,5304,0.205376,0.617061,0.411685,629.508402,17.900215,611.608187,10.0000
campbell_rl_normal,fixed_10bps,5305,0.204651,0.584487,0.379836,604.982440,15.798491,589.183948,10.0000
campbell_rl_normal,fixed_10bps,5306,0.199133,0.632532,0.433399,615.048459,19.410753,595.637706,10.0000
campbell_rl_normal,fixed_10bps,5307,0.209083,0.614328,0.405245,606.523215,16.161115,590.362100,10.0000
campbell_rl_normal,fixed_10bps,5308,0.208293,0.598693,0.390400,601.576571,14.857733,586.718839,10.0000
campbell_rl_normal,fixed_10bps,5309,0.209661,0.625976,0.416315,603.073809,18.795670,584.278139,10.0000
campbell_rl_normal,fixed_10bps,5310,0.198145,0.582759,0.384613,606.664925,19.404908,587.260017,10.0000
campbell_rl_normal,fixed_10bps,5311,0.205552,0.595409,0.389857,599.320378,16.403143,582.917235,10.0000
campbell_rl_normal,fixed_10bps,5312,0.205082,0.622262,0.417180,610.469861,17.469085,593.000776,10.0000
campbell_rl_normal,fixed_10bps,5313,0.200231,0.590033,0.389802,607.081556,17.375351,589.706205,10.0000
campbell_rl_normal,fixed_10bps,5314,0.203104,0.613961,0.410857,613.764818,18.714454,595.050364,10.0000
campbell_rl_normal,fixed_10bps,5315,0.197334,0.607174,0.409840,614.828714,21.059749,593.768965,10.0000
campbell_rl_normal,fixed_10bps,5316,0.214129,0.584688,0.370559,591.587080,12.261419,579.325661,10.0000
campbell_rl_normal,fixed_10bps,5317,0.212938,0.605062,0.392124,599.637594,16.270776,583.366817,10.0000
campbell_rl_normal,fixed_10bps,5318,0.206356,0.607740,0.401383,606.692817,16.266633,590.426184,10.0000
campbell_rl_normal,fixed_10bps,5319,0.203734,0.602858,0.399124,613.935503,15.660561,598.274943,10.0000
campbell_rl_normal,fixed_10bps,5320,0.190115,0.612717,0.422603,615.417956,23.255127,592.162828,10.0000
campbell_rl_normal,fixed_10bps,5321,0.206893,0.600538,0.393646,611.497223,15.329166,596.168057,10.0000
campbell_rl_normal,fixed_10bps,5322,0.194042,0.597280,0.403238,593.744769,19.218732,574.526037,10.0000
campbell_rl_normal,fixed_10bps,5323,0.210998,0.633962,0.422964,622.582034,17.733739,604.848295,10.0000
campbell_rl_normal,fixed_10bps,5324,0.204888,0.628869,0.423981,613.127332,16.780843,596.346489,10.0000
campbell_rl_normal,fixed_10bps,5325,0.195510,0.611475,0.415965,619.893590,21.033112,598.860478,10.0000
campbell_rl_normal,fixed_10bps,5326,0.192151,0.588275,0.396124,614.708280,19.460454,595.247825,10.0000
campbell_rl_normal,fixed_10bps,5327,0.208978,0.609179,0.400201,595.920691,17.274660,578.646032,10.0000
campbell_rl_normal,fixed_10bps,5328,0.209953,0.625877,0.415924,597.838543,17.916315,579.922228,10.0000
campbell_rl_normal,fixed_10bps,5329,0.203254,0.634442,0.431188,631.129691,17.369808,613.759883,10.0000
campbell_rl_normal,fixed_10bps,5330,0.215607,0.625331,0.409724,588.311597,13.375489,574.936108,10.0000
campbell_rl_normal,fixed_10bps,5331,0.212236,0.621878,0.409642,590.735440,17.231216,573.504224,10.0000
campbell_rl_normal,fixed_10bps,5332,0.196465,0.600182,0.403717,627.528630,19.428026,608.100604,10.0000
campbell_rl_normal,fixed_10bps,5333,0.205373,0.601991,0.396619,606.289305,17.776036,588.513269,10.0000
campbell_rl_normal,fixed_10bps,5334,0.206453,0.600471,0.394018,606.863441,18.054736,588.808705,10.0000
campbell_rl_normal,fixed_10bps,5335,0.213379,0.594738,0.381359,589.557751,14.088776,575.468975,10.0000
campbell_rl_normal,fixed_10bps,5336,0.206300,0.578527,0.372226,591.228728,14.474659,576.754069,10.0000
campbell_rl_normal,fixed_10bps,5337,0.196853,0.628064,0.431211,625.462727,20.492311,604.970417,10.0000
campbell_rl_normal,fixed_10bps,5338,0.216785,0.618442,0.401657,605.123191,14.541784,590.581407,10.0000
campbell_rl_normal,fixed_10bps,5339,0.202737,0.608220,0.405483,619.216902,17.715578,601.501324,10.0000
campbell_rl_normal,fixed_10bps,5340,0.204482,0.597538,0.393056,606.706765,17.713711,588.993054,10.0000
campbell_rl_normal,fixed_10bps,5341,0.198521,0.615329,0.416808,634.401054,19.629969,614.771085,10.0000
campbell_rl_normal,fixed_10bps,5342,0.203275,0.595326,0.392050,596.695879,14.733431,581.962448,10.0000
campbell_rl_normal,fixed_10bps,5343,0.212936,0.606371,0.393435,580.148602,15.378814,564.769787,10.0000
campbell_rl_normal,fixed_10bps,5344,0.203491,0.611837,0.408345,621.054220,16.354148,604.700072,10.0000
campbell_rl_normal,fixed_10bps,5345,0.210927,0.598604,0.387677,607.506857,13.315458,594.191400,10.0000
campbell_rl_normal,fixed_10bps,5346,0.202795,0.625103,0.422308,597.961602,18.176796,579.784806,10.0000
campbell_rl_normal,fixed_10bps,5347,0.197680,0.588998,0.391319,634.344704,17.674141,616.670562,10.0000
campbell_rl_normal,fixed_10bps,5348,0.204208,0.602198,0.397990,608.596972,17.164915,591.432057,10.0000
campbell_rl_normal,fixed_10bps,5349,0.210334,0.594615,0.384281,589.289386,15.063035,574.226351,10.0000
campbell_rl_normal,fixed_10bps,5350,0.198516,0.586761,0.388245,602.582614,18.063387,584.519227,10.0000
campbell_rl_normal,fixed_10bps,5351,0.215861,0.591962,0.376101,600.940195,11.445911,589.494285,10.0000
campbell_rl_normal,fixed_10bps,5352,0.206837,0.579821,0.372984,578.198637,15.341796,562.856840,10.0000
campbell_rl_normal,fixed_10bps,5353,0.214410,0.590823,0.376412,580.521295,12.105950,568.415344,10.0000
campbell_rl_normal,fixed_10bps,5354,0.217333,0.617875,0.400542,617.012626,12.649740,604.362886,10.0000
campbell_rl_normal,fixed_10bps,5355,0.200118,0.593555,0.393437,585.651215,17.281090,568.370125,10.0000
campbell_rl_normal,fixed_10bps,5356,0.204838,0.577188,0.372350,577.288874,15.198542,562.090332,10.0000
campbell_rl_normal,fixed_10bps,5357,0.202010,0.606817,0.404807,614.533990,18.244493,596.289496,10.0000
campbell_rl_normal,fixed_10bps,5358,0.206875,0.605616,0.398740,608.394889,13.740277,594.654611,10.0000
campbell_rl_normal,fixed_10bps,5359,0.197374,0.594164,0.396791,621.243341,18.486263,602.757078,10.0000
campbell_rl_normal,fixed_10bps,5360,0.198528,0.610986,0.412458,603.045084,21.645708,581.399376,10.0000
campbell_rl_normal,fixed_10bps,5361,0.215050,0.601174,0.386124,587.328293,12.739220,574.589073,10.0000
campbell_rl_normal,fixed_10bps,5362,0.209329,0.616901,0.407572,610.340222,17.244810,593.095412,10.0000
campbell_rl_normal,fixed_10bps,5363,0.214568,0.606854,0.392286,606.397094,12.137347,594.259747,10.0000
campbell_rl_normal,fixed_10bps,5364,0.197467,0.583718,0.386251,603.771957,19.419692,584.352265,10.0000
campbell_rl_normal,fixed_10bps,5365,0.208616,0.572328,0.363713,586.692517,13.731759,572.960758,10.0000
campbell_rl_normal,fixed_10bps,5366,0.214194,0.598612,0.384418,577.545429,12.553003,564.992425,10.0000
campbell_rl_normal,fixed_10bps,5367,0.202737,0.609098,0.406362,594.082772,16.594660,577.488112,10.0000
campbell_rl_normal,fixed_10bps,5368,0.210208,0.621216,0.411008,611.502142,16.377014,595.125127,10.0000
campbell_rl_normal,fixed_10bps,5369,0.205924,0.606175,0.400251,597.756474,16.523527,581.232947,10.0000
campbell_rl_normal,fixed_10bps,5370,0.193793,0.624776,0.430982,627.589721,22.757300,604.832421,10.0000
campbell_rl_normal,fixed_10bps,5371,0.207800,0.592237,0.384437,591.574357,15.432127,576.142230,10.0000
campbell_rl_normal,fixed_10bps,5372,0.205869,0.599817,0.393948,603.411095,17.054155,586.356941,10.0000
campbell_rl_normal,fixed_10bps,5373,0.204204,0.603351,0.399147,609.301897,17.393578,591.908319,10.0000
campbell_rl_normal,fixed_10bps,5374,0.208277,0.603758,0.395481,623.478272,18.282121,605.196151,10.0000
campbell_rl_normal,fixed_10bps,5375,0.210904,0.591208,0.380304,598.026527,13.750020,584.276506,10.0000
campbell_rl_normal,fixed_10bps,5376,0.211704,0.599478,0.387775,590.239917,15.036232,575.203685,10.0000
campbell_rl_normal,fixed_10bps,5377,0.215388,0.578029,0.362640,584.553959,11.000790,573.553170,10.0000
campbell_rl_normal,fixed_10bps,5378,0.206022,0.621215,0.415194,621.778856,17.408885,604.369971,10.0000
campbell_rl_normal,fixed_10bps,5379,0.200341,0.602534,0.402193,607.229408,16.555298,590.674110,10.0000
campbell_rl_normal,fixed_10bps,5380,0.203481,0.624484,0.421003,619.760744,16.970387,602.790357,10.0000
campbell_rl_normal,fixed_10bps,5381,0.202279,0.602699,0.400420,590.832059,19.169504,571.662555,10.0000
campbell_rl_normal,fixed_10bps,5382,0.211179,0.606798,0.395619,608.345783,14.469619,593.876164,10.0000
campbell_rl_normal,fixed_10bps,5383,0.206009,0.604009,0.398000,616.389493,15.552250,600.837244,10.0000
campbell_rl_normal,fixed_10bps,5384,0.203945,0.612527,0.408582,603.136722,16.942843,586.193879,10.0000
campbell_rl_normal,fixed_10bps,5385,0.210399,0.607603,0.397204,621.319197,14.913399,606.405798,10.0000
campbell_rl_normal,fixed_10bps,5386,0.206446,0.599976,0.393530,587.635721,17.573507,570.062215,10.0000
campbell_rl_normal,fixed_10bps,5387,0.205741,0.616066,0.410325,608.501857,18.176091,590.325766,10.0000
campbell_rl_normal,fixed_10bps,5388,0.200977,0.607414,0.406437,603.950430,18.211731,585.738699,10.0000
campbell_rl_normal,fixed_10bps,5389,0.203534,0.630765,0.427231,613.796660,19.222246,594.574414,10.0000
campbell_rl_normal,fixed_10bps,5390,0.204843,0.588016,0.383173,603.933795,18.011802,585.921993,10.0000
campbell_rl_normal,fixed_10bps,5391,0.201021,0.619810,0.418789,608.259566,19.174002,589.085564,10.0000
campbell_rl_normal,fixed_10bps,5392,0.213699,0.616723,0.403024,599.795313,16.762150,583.033163,10.0000
campbell_rl_normal,fixed_10bps,5393,0.203562,0.612803,0.409241,614.140982,18.406482,595.734500,10.0000
campbell_rl_normal,fixed_10bps,5394,0.208659,0.613223,0.404564,614.636081,16.358127,598.277954,10.0000
campbell_rl_normal,fixed_10bps,5395,0.203918,0.603587,0.399668,614.362873,18.287357,596.075516,10.0000
campbell_rl_normal,fixed_10bps,5396,0.206822,0.590796,0.383973,608.219031,16.968256,591.250775,10.0000
campbell_rl_normal,fixed_10bps,5397,0.205115,0.639394,0.434279,615.968044,17.495272,598.472772,10.0000
campbell_rl_normal,fixed_10bps,5398,0.206369,0.612994,0.406625,609.003755,15.159169,593.844586,10.0000
campbell_rl_normal,fixed_10bps,5399,0.193246,0.594564,0.401318,613.926995,21.577001,592.349994,10.0000
campbell_rl_normal,fixed_10bps,5400,0.207262,0.595161,0.387899,585.136177,16.494019,568.642158,10.0000
campbell_rl_normal,fixed_10bps,5401,0.202843,0.620488,0.417645,622.153321,17.894295,604.259026,10.0000
campbell_rl_normal,fixed_10bps,5402,0.214103,0.623564,0.409461,611.284246,16.159065,595.125181,10.0000
campbell_rl_normal,fixed_10bps,5403,0.204718,0.602691,0.397973,635.532179,18.573866,616.958314,10.0000
campbell_rl_normal,fixed_10bps,5404,0.213737,0.615056,0.401319,600.137606,15.942167,584.195439,10.0000
campbell_rl_normal,fixed_10bps,5405,0.210419,0.631941,0.421521,615.178043,15.955941,599.222102,10.0000
campbell_rl_normal,fixed_10bps,5406,0.210471,0.606481,0.396010,607.283366,14.452176,592.831190,10.0000
campbell_rl_normal,fixed_10bps,5407,0.204703,0.596631,0.391928,602.270172,15.371201,586.898971,10.0000
campbell_rl_normal,fixed_10bps,5408,0.213630,0.614337,0.400707,600.978627,15.291933,585.686694,10.0000
