scenario,policy,seed,avg_fee_bps,fee_std_bps,fee_min_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,avg_fundamental_size,avg_arb_size,final_external_price
campbell_rl_normal,oracle_gap,5112,6.8495,0.6458,6.0002,9.3804,0.4404,0.8136,0.0229,0.7908,0.3732,1127.92,26.8649,1154.7849,1440,142,0.783278,0.189189,1.039222
campbell_rl_normal,oracle_gap,5113,6.8739,0.6475,6.0002,9.7371,0.4406,0.8334,0.025,0.8085,0.3929,1132.3677,28.7152,1161.0829,1440,143,0.786366,0.200806,1.00997
campbell_rl_normal,oracle_gap,5114,6.8689,0.6503,6.0016,9.9164,0.4309,0.8199,0.0252,0.7946,0.389,1122.649,29.2868,1151.9357,1440,134,0.779617,0.218558,0.984953
campbell_rl_normal,oracle_gap,5115,6.88,0.6719,6.0007,9.7577,0.4287,0.8394,0.0299,0.8095,0.4107,1119.3889,33.7315,1153.1204,1440,158,0.777353,0.213491,1.074685
campbell_rl_normal,oracle_gap,5116,6.8796,0.6468,6.0,10.0658,0.4238,0.813,0.0245,0.7885,0.3892,1142.5097,29.1067,1171.6165,1440,142,0.79341,0.204977,0.964035
campbell_rl_normal,oracle_gap,5117,6.9162,0.691,6.0001,9.9874,0.4087,0.8497,0.0337,0.816,0.441,1140.5052,38.7009,1179.2061,1440,179,0.792017,0.216206,1.003943
campbell_rl_normal,oracle_gap,5118,6.8738,0.6486,6.0009,10.3272,0.4269,0.8151,0.0239,0.7913,0.3882,1136.3523,27.9789,1164.3312,1440,145,0.789134,0.192958,0.974926
campbell_rl_normal,oracle_gap,5119,6.8783,0.6632,6.0006,10.4056,0.4312,0.8341,0.0273,0.8068,0.4029,1128.4084,31.456,1159.8644,1440,166,0.783617,0.189494,1.045628
campbell_rl_normal,oracle_gap,5120,6.8801,0.6706,6.0008,9.4781,0.4258,0.8315,0.0286,0.8029,0.4058,1131.7041,33.2528,1164.9569,1440,154,0.785906,0.215927,1.026422
campbell_rl_normal,oracle_gap,5121,6.8823,0.6739,6.0002,9.9097,0.4154,0.8228,0.0289,0.794,0.4074,1126.0071,33.8399,1159.8471,1440,168,0.781949,0.201428,0.985251
campbell_rl_normal,oracle_gap,5122,6.8647,0.6465,6.0012,9.3157,0.4336,0.814,0.0224,0.7915,0.3804,1144.3,26.9328,1171.2327,1440,150,0.794653,0.179552,1.01498
campbell_rl_normal,oracle_gap,5123,6.8826,0.657,6.0001,9.6735,0.4387,0.8453,0.0273,0.818,0.4065,1123.0342,30.6213,1153.6555,1440,141,0.779885,0.217172,1.065837
campbell_rl_normal,oracle_gap,5124,6.8605,0.6664,6.0013,9.8451,0.4352,0.8263,0.0281,0.7982,0.3911,1128.7933,32.607,1161.4003,1440,153,0.783884,0.213118,1.024755
campbell_rl_normal,oracle_gap,5125,6.8868,0.6793,6.0007,9.6747,0.43,0.8525,0.0325,0.82,0.4225,1112.3795,36.0939,1148.4734,1440,166,0.772486,0.217433,1.105745
campbell_rl_normal,oracle_gap,5126,6.8722,0.6919,6.0011,10.3648,0.4081,0.8146,0.032,0.7826,0.4065,1128.6995,37.2312,1165.9307,1440,156,0.783819,0.238661,0.960821
campbell_rl_normal,oracle_gap,5127,6.8546,0.6492,6.0029,9.4208,0.4414,0.8233,0.0238,0.7994,0.3818,1117.1893,27.446,1144.6353,1440,140,0.775826,0.196043,0.99805
campbell_rl_normal,oracle_gap,5128,6.8386,0.6522,6.0018,9.6166,0.4291,0.7944,0.0245,0.7699,0.3654,1122.0782,29.1455,1151.2237,1440,137,0.779221,0.212741,0.974808
campbell_rl_normal,oracle_gap,5129,6.8526,0.6746,6.0001,9.572,0.4145,0.7955,0.0277,0.7678,0.381,1136.7314,33.508,1170.2394,1440,155,0.789397,0.216181,0.93698
campbell_rl_normal,oracle_gap,5130,6.8757,0.6646,6.0005,9.8212,0.4205,0.8183,0.0265,0.7917,0.3978,1130.577,30.9666,1161.5437,1440,157,0.785123,0.19724,0.982667
campbell_rl_normal,oracle_gap,5131,6.8762,0.6507,6.0,10.1955,0.4212,0.8091,0.0233,0.7858,0.3879,1144.7125,27.7933,1172.5058,1440,156,0.794939,0.178162,0.93445
campbell_rl_normal,oracle_gap,5132,6.9104,0.6748,6.0,9.4664,0.4136,0.8402,0.0292,0.811,0.4266,1146.6026,34.0215,1180.6242,1440,163,0.796252,0.208721,1.030052
campbell_rl_normal,oracle_gap,5133,6.8786,0.6431,6.001,10.0993,0.4333,0.8256,0.0231,0.8024,0.3923,1130.9574,26.6059,1157.5633,1440,130,0.785387,0.204661,0.982368
campbell_rl_normal,oracle_gap,5134,6.8456,0.6261,6.0041,9.5069,0.4348,0.7878,0.0205,0.7673,0.353,1150.9919,25.3092,1176.3011,1440,126,0.7993,0.200867,0.920329
campbell_rl_normal,oracle_gap,5135,6.8899,0.6575,6.0005,10.0017,0.4205,0.8241,0.0262,0.7979,0.4037,1137.0079,30.7734,1167.7812,1440,157,0.789589,0.196009,1.011788
campbell_rl_normal,oracle_gap,5136,6.8756,0.6601,6.0002,10.0414,0.4279,0.8247,0.0266,0.7981,0.3968,1134.3778,30.5396,1164.9174,1440,144,0.787762,0.212081,1.003998
campbell_rl_normal,oracle_gap,5137,6.8666,0.6545,6.0002,9.8569,0.4353,0.8253,0.0256,0.7997,0.39,1127.144,29.5939,1156.7379,1440,153,0.782739,0.193424,0.99892
campbell_rl_normal,oracle_gap,5138,6.8817,0.6736,6.0015,9.9842,0.4218,0.8277,0.0295,0.7983,0.4059,1140.1307,34.3616,1174.4923,1440,158,0.791757,0.217478,1.004641
campbell_rl_normal,oracle_gap,5139,6.8551,0.6444,6.0003,9.8072,0.4296,0.8011,0.024,0.7771,0.3714,1136.3036,28.4257,1164.7293,1440,127,0.7891,0.223825,0.956657
campbell_rl_normal,oracle_gap,5140,6.8542,0.6363,6.0006,9.2966,0.4276,0.7941,0.0219,0.7721,0.3664,1131.6693,26.5586,1158.228,1440,135,0.785881,0.196731,0.955722
campbell_rl_normal,oracle_gap,5141,6.8647,0.6567,6.0015,9.8473,0.4293,0.8175,0.0269,0.7906,0.3881,1124.0788,31.415,1155.4939,1440,147,0.78061,0.213708,1.013869
campbell_rl_normal,oracle_gap,5142,6.8997,0.6449,6.0008,9.7893,0.4368,0.8488,0.0261,0.8227,0.4121,1129.4267,29.3837,1158.8104,1440,145,0.784324,0.202646,1.075476
campbell_rl_normal,oracle_gap,5143,6.8605,0.6483,6.0001,9.6045,0.4274,0.8059,0.0242,0.7817,0.3785,1129.3015,28.8865,1158.1881,1440,142,0.784237,0.203426,1.005973
campbell_rl_normal,oracle_gap,5144,6.896,0.6736,6.0009,10.0025,0.4146,0.831,0.0295,0.8015,0.4164,1135.6142,34.0308,1169.645,1440,158,0.788621,0.215385,1.007153
campbell_rl_normal,oracle_gap,5145,6.8851,0.6636,6.0002,9.5574,0.4319,0.8427,0.0286,0.8141,0.4108,1119.7487,32.0583,1151.807,1440,146,0.777603,0.219577,1.028422
campbell_rl_normal,oracle_gap,5146,6.866,0.6608,6.0,10.2154,0.4297,0.8198,0.0266,0.7932,0.3901,1132.3945,30.8436,1163.2381,1440,153,0.786385,0.201592,0.975398
campbell_rl_normal,oracle_gap,5147,6.8585,0.6422,6.0001,9.6906,0.4345,0.8088,0.023,0.7858,0.3743,1136.5463,27.4187,1163.965,1440,149,0.789268,0.184018,0.986399
campbell_rl_normal,oracle_gap,5148,6.8818,0.6571,6.0002,9.3194,0.4199,0.8155,0.0258,0.7897,0.3956,1141.7721,31.0276,1172.7997,1440,160,0.792897,0.193922,0.950467
campbell_rl_normal,oracle_gap,5149,6.8858,0.661,6.0019,9.6111,0.4046,0.7975,0.0277,0.7698,0.3929,1153.5747,33.8679,1187.4426,1440,149,0.801094,0.227301,0.908929
campbell_rl_normal,oracle_gap,5150,6.892,0.6803,6.0002,9.9364,0.4116,0.825,0.0309,0.7941,0.4134,1145.3387,36.5621,1181.9008,1440,175,0.795374,0.208926,0.994745
campbell_rl_normal,oracle_gap,5151,6.8612,0.6513,6.0002,9.2435,0.4217,0.8012,0.0248,0.7764,0.3795,1128.5273,29.5492,1158.0765,1440,147,0.7837,0.201015,0.912577
campbell_rl_normal,oracle_gap,5152,6.8593,0.6552,6.0017,9.5272,0.4314,0.8146,0.0254,0.7892,0.3832,1126.537,30.1194,1156.6564,1440,156,0.782317,0.193073,1.002689
campbell_rl_normal,oracle_gap,5153,6.9086,0.6945,6.0015,9.7252,0.4148,0.8589,0.0351,0.8238,0.4441,1118.3536,39.1334,1157.4871,1440,180,0.776634,0.217408,1.050109
campbell_rl_normal,oracle_gap,5154,6.8939,0.6579,6.0006,9.683,0.4232,0.8312,0.0276,0.8035,0.408,1137.6813,32.2822,1169.9635,1440,162,0.790056,0.199273,0.987941
campbell_rl_normal,oracle_gap,5155,6.8535,0.638,6.0006,9.5045,0.4426,0.8174,0.0227,0.7948,0.3748,1117.0451,26.024,1143.0691,1440,129,0.775726,0.201736,1.006596
campbell_rl_normal,oracle_gap,5156,6.8513,0.6449,6.002,9.4786,0.4372,0.8095,0.0238,0.7857,0.3723,1130.2023,27.9818,1158.1842,1440,140,0.784863,0.19987,0.991039
campbell_rl_normal,oracle_gap,5157,6.877,0.6387,6.001,9.6906,0.4498,0.845,0.0225,0.8225,0.3952,1124.5713,25.5227,1150.0939,1440,149,0.780952,0.171293,1.043921
campbell_rl_normal,oracle_gap,5158,6.8898,0.68,6.0015,10.0711,0.4227,0.8438,0.0317,0.8121,0.4211,1120.6677,35.5861,1156.2538,1440,159,0.778241,0.223812,1.05309
campbell_rl_normal,oracle_gap,5159,6.8588,0.6638,6.0001,10.1116,0.4193,0.8021,0.0275,0.7747,0.3829,1131.2867,32.4998,1163.7865,1440,156,0.785616,0.208332,0.938851
campbell_rl_normal,oracle_gap,5160,6.8702,0.6662,6.001,9.8008,0.4394,0.8413,0.0279,0.8134,0.4018,1121.5277,31.6882,1153.2159,1440,161,0.778839,0.196821,1.030056
campbell_rl_normal,oracle_gap,5161,6.8512,0.6293,6.0003,9.4927,0.431,0.7918,0.0206,0.7712,0.3609,1135.3509,25.139,1160.4898,1440,137,0.788438,0.183496,0.940866
campbell_rl_normal,oracle_gap,5162,6.8769,0.6785,6.0004,10.4496,0.4225,0.831,0.0311,0.8,0.4086,1123.3071,35.1413,1158.4484,1440,156,0.780074,0.225265,1.009637
campbell_rl_normal,oracle_gap,5163,6.9089,0.668,6.0022,9.2766,0.4255,0.852,0.0309,0.8212,0.4266,1140.3216,35.4417,1175.7633,1440,177,0.79189,0.200235,1.040713
campbell_rl_normal,oracle_gap,5164,6.8968,0.6725,6.0001,9.9482,0.4201,0.8373,0.0289,0.8084,0.4172,1141.837,33.5176,1175.3546,1440,158,0.792942,0.212137,1.020462
campbell_rl_normal,oracle_gap,5165,6.8729,0.6281,6.0002,9.1996,0.4375,0.8161,0.0205,0.7957,0.3786,1140.102,24.6111,1164.7131,1440,143,0.791738,0.172106,0.981323
campbell_rl_normal,oracle_gap,5166,6.8922,0.6765,6.0033,9.9408,0.4235,0.8437,0.0312,0.8125,0.4202,1125.8629,35.3382,1161.201,1440,177,0.781849,0.199651,1.02732
campbell_rl_normal,oracle_gap,5167,6.8693,0.6364,6.0003,9.8604,0.4406,0.8257,0.0221,0.8036,0.3851,1122.3492,25.2408,1147.59,1440,130,0.779409,0.19416,1.0097
campbell_rl_normal,oracle_gap,5168,6.871,0.6344,6.0,9.4782,0.4264,0.8041,0.0221,0.782,0.3778,1135.8901,26.6666,1162.5567,1440,147,0.788813,0.181406,0.937538
campbell_rl_normal,oracle_gap,5169,6.8564,0.6531,6.0023,9.7274,0.4309,0.8107,0.0251,0.7856,0.3798,1125.8034,29.3542,1155.1576,1440,142,0.781808,0.20672,0.977085
campbell_rl_normal,oracle_gap,5170,6.8998,0.6713,6.0006,9.6917,0.4271,0.8509,0.0292,0.8217,0.4238,1130.2167,33.3806,1163.5973,1440,176,0.784873,0.189663,1.062983
campbell_rl_normal,oracle_gap,5171,6.8735,0.6604,6.0015,10.1474,0.4163,0.8062,0.0254,0.7808,0.3899,1141.8622,30.1931,1172.0554,1440,138,0.79296,0.218791,0.966924
campbell_rl_normal,oracle_gap,5172,6.8806,0.6872,6.0024,10.5471,0.4105,0.8217,0.0328,0.7889,0.4113,1127.6852,38.2086,1165.8937,1440,158,0.783115,0.241826,0.981571
campbell_rl_normal,oracle_gap,5173,6.884,0.6736,6.0012,10.0249,0.4178,0.8282,0.0308,0.7973,0.4103,1121.3094,35.7095,1157.0188,1440,166,0.778687,0.215117,0.998905
campbell_rl_normal,oracle_gap,5174,6.8813,0.671,6.0011,9.693,0.4172,0.821,0.0291,0.792,0.4038,1132.8485,34.1362,1166.9847,1440,160,0.7867,0.213351,1.006837
campbell_rl_normal,oracle_gap,5175,6.8711,0.6636,6.0004,9.7468,0.4159,0.8044,0.0262,0.7782,0.3885,1144.5507,31.5048,1176.0555,1440,151,0.794827,0.208641,0.960601
campbell_rl_normal,oracle_gap,5176,6.907,0.671,6.0001,10.3304,0.4108,0.8294,0.0289,0.8005,0.4187,1152.9002,34.3197,1187.2199,1440,171,0.800625,0.2007,0.996595
campbell_rl_normal,oracle_gap,5177,6.8509,0.6657,6.0009,9.7869,0.4337,0.8174,0.0267,0.7907,0.3837,1124.5494,30.9404,1155.4897,1440,154,0.780937,0.200911,0.978346
campbell_rl_normal,oracle_gap,5178,6.8709,0.6457,6.0014,9.9829,0.4291,0.8143,0.0248,0.7895,0.3852,1132.5367,29.2205,1161.7572,1440,145,0.786484,0.201521,1.010033
campbell_rl_normal,oracle_gap,5179,6.8876,0.6607,6.0058,9.6463,0.4277,0.8341,0.027,0.8071,0.4064,1136.0272,31.1926,1167.2198,1440,148,0.788908,0.210761,1.011272
campbell_rl_normal,oracle_gap,5180,6.8778,0.6704,6.0001,9.6816,0.4234,0.8281,0.0304,0.7976,0.4046,1123.4212,35.0989,1158.5201,1440,164,0.780154,0.214018,1.0159
campbell_rl_normal,oracle_gap,5181,6.9035,0.6799,6.0003,10.8587,0.4157,0.8407,0.0307,0.81,0.4249,1142.7581,35.2631,1178.0212,1440,159,0.793582,0.22178,1.055952
campbell_rl_normal,oracle_gap,5182,6.8589,0.6521,6.0007,9.4922,0.4281,0.8038,0.0243,0.7795,0.3757,1147.9454,29.37,1177.3154,1440,152,0.797184,0.193224,0.977531
campbell_rl_normal,oracle_gap,5183,6.8568,0.6544,6.0001,9.4334,0.4308,0.8132,0.0262,0.787,0.3823,1117.8849,30.4934,1148.3783,1440,143,0.776309,0.21324,0.972137
campbell_rl_normal,oracle_gap,5184,6.8751,0.6464,6.0035,9.3612,0.4099,0.7883,0.0235,0.7648,0.3784,1154.0883,29.4516,1183.5399,1440,145,0.80145,0.203114,0.924133
campbell_rl_normal,oracle_gap,5185,6.8767,0.6669,6.0002,11.2538,0.4262,0.8251,0.0272,0.7979,0.399,1141.9356,31.3531,1173.2887,1440,144,0.793011,0.21773,0.994276
campbell_rl_normal,oracle_gap,5186,6.8661,0.6557,6.0003,9.754,0.4384,0.8317,0.0258,0.8059,0.3933,1118.582,29.3973,1147.9793,1440,150,0.776793,0.195982,1.0353
campbell_rl_normal,oracle_gap,5187,6.864,0.6474,6.0006,9.9188,0.4166,0.7931,0.0252,0.7679,0.3765,1131.1107,30.3801,1161.4908,1440,146,0.785494,0.208083,0.949486
campbell_rl_normal,oracle_gap,5188,6.8475,0.6601,6.0017,10.5212,0.4237,0.7973,0.0252,0.7721,0.3735,1130.3693,29.7988,1160.1681,1440,143,0.784979,0.208383,0.978954
campbell_rl_normal,oracle_gap,5189,6.9179,0.6927,6.0027,10.5477,0.4055,0.85,0.0328,0.8172,0.4445,1132.1457,37.3713,1169.517,1440,172,0.786212,0.217275,1.029476
campbell_rl_normal,oracle_gap,5190,6.8638,0.6501,6.0006,9.6981,0.4277,0.8107,0.0252,0.7855,0.383,1126.0134,29.3185,1155.3318,1440,143,0.781954,0.205024,0.969109
campbell_rl_normal,oracle_gap,5191,6.8822,0.6659,6.0011,9.5544,0.4218,0.8269,0.0283,0.7986,0.4051,1125.084,32.9308,1158.0149,1440,168,0.781308,0.196017,0.99572
campbell_rl_normal,oracle_gap,5192,6.879,0.6554,6.0015,9.4049,0.4349,0.8357,0.0269,0.8087,0.4008,1124.6544,30.8792,1155.5336,1440,151,0.78101,0.204498,1.029858
campbell_rl_normal,oracle_gap,5193,6.8727,0.6709,6.0015,9.5546,0.4077,0.8014,0.0286,0.7728,0.3938,1132.2434,34.3361,1166.5794,1440,158,0.78628,0.217317,0.938006
campbell_rl_normal,oracle_gap,5194,6.8543,0.6395,6.0006,9.4915,0.4339,0.801,0.0225,0.7784,0.3671,1148.4034,27.3667,1175.7701,1440,143,0.797502,0.191376,0.972305
campbell_rl_normal,oracle_gap,5195,6.8506,0.6517,6.0002,9.7931,0.4415,0.8202,0.0251,0.795,0.3786,1120.9544,28.8544,1149.8088,1440,134,0.778441,0.215331,1.004491
campbell_rl_normal,oracle_gap,5196,6.8454,0.6499,6.0,9.9395,0.4231,0.7886,0.0235,0.7651,0.3655,1132.3155,28.6408,1160.9563,1440,133,0.78633,0.215345,0.927659
campbell_rl_normal,oracle_gap,5197,6.8643,0.6663,6.0005,9.5163,0.425,0.8152,0.0284,0.7868,0.3902,1131.8717,33.2897,1165.1613,1440,151,0.786022,0.220461,0.98481
campbell_rl_normal,oracle_gap,5198,6.8879,0.6677,6.0002,10.2197,0.4235,0.8365,0.0303,0.8062,0.413,1117.0987,34.1006,1151.1993,1440,141,0.775763,0.241848,1.046018
campbell_rl_normal,oracle_gap,5199,6.8654,0.6452,6.0009,9.4652,0.4335,0.8138,0.0235,0.7903,0.3804,1141.3162,27.991,1169.3072,1440,152,0.792581,0.184151,0.99984
campbell_rl_normal,oracle_gap,5200,6.8649,0.647,6.0048,9.4052,0.4276,0.8101,0.0247,0.7854,0.3825,1123.4915,29.1183,1152.6098,1440,139,0.780202,0.209484,0.943333
campbell_rl_normal,oracle_gap,5201,6.8432,0.6556,6.0039,10.7175,0.436,0.8115,0.0257,0.7859,0.3756,1111.4845,28.958,1140.4426,1440,120,0.771864,0.241317,0.994501
campbell_rl_normal,oracle_gap,5202,6.8919,0.6599,6.0017,10.0384,0.4181,0.8252,0.0269,0.7983,0.4072,1131.4804,31.4518,1162.9322,1440,151,0.78575,0.20829,1.003129
campbell_rl_normal,oracle_gap,5203,6.8615,0.673,6.0009,9.9793,0.4163,0.8065,0.0283,0.7782,0.3902,1125.8477,33.3435,1159.1912,1440,153,0.781839,0.217931,0.974974
campbell_rl_normal,oracle_gap,5204,6.8732,0.6499,6.0016,10.2367,0.4249,0.8149,0.0252,0.7897,0.3901,1123.4162,29.3571,1152.7733,1440,133,0.78015,0.22073,0.994026
campbell_rl_normal,oracle_gap,5205,6.8781,0.6523,6.0025,9.5467,0.43,0.8276,0.0269,0.8007,0.3976,1120.0156,30.8135,1150.8291,1440,147,0.777789,0.209616,1.00203
campbell_rl_normal,oracle_gap,5206,6.8797,0.662,6.0012,9.7911,0.4304,0.8352,0.0263,0.809,0.4048,1120.7804,29.651,1150.4313,1440,151,0.77832,0.196364,1.036392
campbell_rl_normal,oracle_gap,5207,6.8654,0.6635,6.0007,9.7723,0.4281,0.821,0.0283,0.7926,0.3928,1120.8803,32.7261,1153.6065,1440,145,0.778389,0.225697,1.007039
campbell_rl_normal,oracle_gap,5208,6.8649,0.6438,6.0011,9.3019,0.4287,0.8082,0.0239,0.7843,0.3795,1132.0805,28.4715,1160.552,1440,143,0.786167,0.199102,0.964679
campbell_rl_normal,oracle_gap,5209,6.8645,0.6565,6.0003,9.7106,0.4345,0.8243,0.0255,0.7988,0.3897,1124.5774,29.4432,1154.0206,1440,154,0.780957,0.19119,1.016414
campbell_rl_normal,oracle_gap,5210,6.8613,0.6724,6.0002,10.1548,0.4203,0.8113,0.0307,0.7806,0.391,1123.9519,35.7397,1159.6916,1440,154,0.780522,0.232076,1.011841
campbell_rl_normal,oracle_gap,5211,6.9061,0.6661,6.0002,9.7228,0.4164,0.837,0.0294,0.8076,0.4205,1137.9159,33.9745,1171.8904,1440,162,0.790219,0.209719,1.016072
campbell_rl_normal,oracle_gap,5212,6.8637,0.6525,6.0001,9.3081,0.429,0.8111,0.0244,0.7867,0.3821,1137.0086,29.1464,1166.155,1440,142,0.789589,0.205256,0.97621
campbell_rl_normal,oracle_gap,5213,6.8606,0.6697,6.0007,9.8291,0.4241,0.8161,0.0289,0.7872,0.3919,1118.0638,33.239,1151.3028,1440,147,0.776433,0.226116,0.99594
campbell_rl_normal,oracle_gap,5214,6.8889,0.6685,6.0006,9.6817,0.4239,0.8383,0.0311,0.8072,0.4145,1116.9638,35.108,1152.0718,1440,151,0.775669,0.232503,1.028102
campbell_rl_normal,oracle_gap,5215,6.8792,0.675,6.0005,9.6686,0.4242,0.8333,0.03,0.8033,0.4091,1121.9882,34.3281,1156.3162,1440,158,0.779158,0.217266,1.043734
campbell_rl_normal,oracle_gap,5216,6.8639,0.6698,6.0,10.2089,0.4195,0.8091,0.0285,0.7806,0.3896,1133.4585,33.4069,1166.8654,1440,145,0.787124,0.230393,0.960811
campbell_rl_normal,oracle_gap,5217,6.9151,0.6888,6.0001,9.5444,0.4119,0.8552,0.0358,0.8194,0.4433,1123.5017,40.4008,1163.9025,1440,175,0.780209,0.230862,1.032905
campbell_rl_normal,oracle_gap,5218,6.8875,0.6654,6.0004,9.7623,0.4233,0.8331,0.0299,0.8032,0.4097,1123.7313,33.9425,1157.6738,1440,149,0.780369,0.227802,1.029186
campbell_rl_normal,oracle_gap,5219,6.8824,0.648,6.0029,9.478,0.4352,0.834,0.024,0.81,0.3988,1129.251,27.9353,1157.1863,1440,159,0.784202,0.175694,1.014061
campbell_rl_normal,oracle_gap,5220,6.926,0.7013,6.0006,9.9014,0.4028,0.858,0.036,0.822,0.4551,1133.6092,41.1118,1174.721,1440,190,0.787229,0.216378,1.047923
campbell_rl_normal,oracle_gap,5221,6.904,0.6771,6.0002,9.4895,0.4305,0.8672,0.0326,0.8346,0.4367,1110.2647,35.8383,1146.103,1440,172,0.771017,0.208362,1.057239
campbell_rl_normal,oracle_gap,5222,6.8753,0.6554,6.0,9.8278,0.4215,0.8129,0.0244,0.7885,0.3914,1135.6611,28.8883,1164.5494,1440,147,0.788654,0.196519,0.97951
campbell_rl_normal,oracle_gap,5223,6.893,0.667,6.0002,9.5795,0.4207,0.8314,0.0289,0.8025,0.4107,1140.8533,33.7843,1174.6376,1440,156,0.792259,0.216566,1.0181
campbell_rl_normal,oracle_gap,5224,6.8848,0.6951,6.0005,10.6145,0.4259,0.8551,0.0329,0.8221,0.4292,1113.1083,35.9438,1149.0521,1440,162,0.772992,0.221875,1.072548
campbell_rl_normal,oracle_gap,5225,6.8849,0.6715,6.0006,9.8279,0.4267,0.8392,0.0302,0.809,0.4125,1123.8665,34.31,1158.1765,1440,154,0.780463,0.222792,1.033572
campbell_rl_normal,oracle_gap,5226,6.881,0.6629,6.0002,9.9682,0.414,0.8101,0.0271,0.7831,0.3962,1141.3621,32.3382,1173.7003,1440,149,0.792613,0.217035,0.939865
campbell_rl_normal,oracle_gap,5227,6.8716,0.6812,6.0002,10.3306,0.4247,0.8322,0.0325,0.7997,0.4075,1118.5736,36.6594,1155.233,1440,156,0.776787,0.234996,1.015405
campbell_rl_normal,oracle_gap,5228,6.8937,0.6813,6.0003,10.0192,0.4245,0.8518,0.0315,0.8203,0.4273,1115.9056,35.2433,1151.1489,1440,165,0.774934,0.213596,1.06863
campbell_rl_normal,oracle_gap,5229,6.8918,0.6769,6.0034,9.9403,0.4146,0.8299,0.0289,0.801,0.4153,1133.9794,33.4899,1167.4692,1440,160,0.787486,0.209312,1.008324
campbell_rl_normal,oracle_gap,5230,6.8626,0.6637,6.0016,9.6763,0.4224,0.8103,0.0264,0.7839,0.3879,1126.2729,31.29,1157.5629,1440,150,0.782134,0.2086,0.982263
campbell_rl_normal,oracle_gap,5231,6.8834,0.6619,6.0009,10.6773,0.421,0.8235,0.0286,0.7949,0.4024,1128.9373,33.0856,1162.0229,1440,159,0.783984,0.208086,1.003586
campbell_rl_normal,oracle_gap,5232,6.8962,0.6514,6.0041,9.3263,0.4242,0.8296,0.0265,0.8031,0.4054,1141.5658,31.3884,1172.9542,1440,166,0.792754,0.189087,1.000498
campbell_rl_normal,oracle_gap,5233,6.8975,0.6826,6.0007,10.296,0.4095,0.8294,0.0307,0.7987,0.4199,1141.3679,35.5594,1176.9274,1440,161,0.792617,0.220866,1.001643
campbell_rl_normal,oracle_gap,5234,6.8854,0.6864,6.0003,9.8473,0.4057,0.8169,0.032,0.785,0.4112,1136.9193,37.8188,1174.7381,1440,164,0.789527,0.230602,0.984271
campbell_rl_normal,oracle_gap,5235,6.8976,0.697,6.0012,9.926,0.4115,0.8438,0.0333,0.8105,0.4323,1128.4009,38.3799,1166.7808,1440,181,0.783612,0.212044,1.02584
campbell_rl_normal,oracle_gap,5236,6.8783,0.6678,6.0005,10.119,0.4126,0.8104,0.0294,0.7811,0.3978,1132.7616,34.249,1167.0106,1440,147,0.78664,0.232987,0.965184
campbell_rl_normal,oracle_gap,5237,6.8391,0.6474,6.0009,9.5727,0.4326,0.7946,0.0225,0.7722,0.362,1134.6317,27.1169,1161.7486,1440,140,0.787939,0.193692,0.935267
campbell_rl_normal,oracle_gap,5238,6.8542,0.6633,6.0006,10.1761,0.4242,0.8041,0.028,0.7762,0.38,1132.8788,33.0537,1165.9325,1440,154,0.786721,0.214634,0.951126
campbell_rl_normal,oracle_gap,5239,6.8583,0.6361,6.0001,9.341,0.4221,0.788,0.0219,0.7661,0.3659,1142.2292,26.8208,1169.05,1440,145,0.793215,0.184971,0.919789
campbell_rl_normal,oracle_gap,5240,6.8675,0.6663,6.0031,9.5756,0.4139,0.8027,0.0269,0.7758,0.3888,1131.7904,32.6058,1164.3962,1440,159,0.785966,0.205068,0.956788
campbell_rl_normal,oracle_gap,5241,6.877,0.6695,6.0011,9.7899,0.4244,0.8311,0.0299,0.8012,0.4066,1111.72,34.147,1145.8671,1440,163,0.772028,0.209491,1.017776
campbell_rl_normal,oracle_gap,5242,6.8865,0.6445,6.0011,9.3415,0.4364,0.837,0.0234,0.8136,0.4006,1131.5729,27.0816,1158.6545,1440,154,0.785815,0.175855,1.051661
campbell_rl_normal,oracle_gap,5243,6.8734,0.6539,6.0026,9.943,0.4208,0.8082,0.0259,0.7823,0.3874,1142.5043,30.3508,1172.8551,1440,144,0.793406,0.210769,0.96703
campbell_rl_normal,oracle_gap,5244,6.8824,0.6724,6.0007,9.6777,0.4158,0.8193,0.028,0.7912,0.4034,1142.0588,33.3272,1175.3861,1440,159,0.793096,0.209605,0.977655
campbell_rl_normal,oracle_gap,5245,6.8946,0.6822,6.0005,10.4328,0.4215,0.8473,0.0324,0.8149,0.4258,1120.8864,36.546,1157.4324,1440,168,0.778393,0.217535,1.038202
campbell_rl_normal,oracle_gap,5246,6.8945,0.6587,6.0001,9.4353,0.4014,0.7954,0.026,0.7694,0.394,1170.964,32.8118,1203.7758,1440,154,0.813169,0.213064,0.932911
campbell_rl_normal,oracle_gap,5247,6.8742,0.6534,6.0021,9.3937,0.4294,0.821,0.0251,0.7959,0.3916,1136.6008,29.8137,1166.4145,1440,157,0.789306,0.189896,1.008527
campbell_rl_normal,oracle_gap,5248,6.8576,0.6669,6.0002,10.8439,0.4153,0.7967,0.0259,0.7708,0.3814,1136.9567,30.7849,1167.7417,1440,156,0.789553,0.197339,0.929928
