policy,step,external_price,amm_price,oracle_gap_bps,inventory_skew,recent_vol,fee_bps,trade_type,pool_x,pool_y,fee_revenue,lvr
fixed_10bps,933,2017.810847,2017.810847,-3.1177,-0.000156,0.00102776,10.0000,fund,1004442.8424,497.7884,0.156592,256.6283
fixed_10bps,934,2015.783151,2015.783151,10.0591,0.000503,0.00105162,10.0000,fund,1003938.0337,498.0387,0.504809,256.8820
fixed_10bps,935,2015.661867,2015.661867,0.6017,0.000030,0.00104810,10.0000,fund,1003907.8313,498.0537,0.030202,256.8829
fixed_10bps,936,2019.926488,2019.926488,-21.1127,-0.001057,0.00102906,10.0000,arb+fund,1004969.2750,497.5276,1.061444,258.0052
fixed_10bps,937,2015.628462,2015.628462,21.3235,0.001065,0.00109415,10.0000,arb+fund,1003899.5124,498.0578,1.069763,259.1439
fixed_10bps,938,2017.638222,2017.638222,-9.9610,-0.000498,0.00103165,10.0000,fund,1004399.8761,497.8097,0.500364,259.3933
fixed_10bps,939,2019.123187,2019.123187,-7.3545,-0.000368,0.00103897,10.0000,fund,1004769.4231,497.6266,0.369547,259.5293
fixed_10bps,940,2017.148833,2017.148833,9.7878,0.000489,0.00101871,10.0000,fund,1004278.0574,497.8701,0.491366,259.7696
fixed_10bps,941,2017.046414,2017.046414,0.5078,0.000025,0.00100816,10.0000,fund,1004252.5615,497.8827,0.025496,259.7702
fixed_10bps,942,2019.290179,2019.290179,-11.1117,-0.000556,0.00103552,10.0000,fund,1004810.9721,497.6060,0.558411,260.0807
fixed_10bps,943,2022.519519,2022.519519,-15.9669,-0.000799,0.00104964,10.0000,fund,1005614.1206,497.2086,0.803148,260.7227
fixed_10bps,944,2024.279314,2024.279314,-8.6934,-0.000435,0.00104059,10.0000,fund,1006051.5181,496.9924,0.437398,260.9130
fixed_10bps,945,2018.755236,2018.755236,27.3638,0.001366,0.00120825,10.0000,arb+fund,1004677.8678,497.6720,1.373650,262.7885
fixed_10bps,946,2023.682024,2023.682024,-24.3457,-0.001219,0.00130192,10.0000,arb+fund,1005903.0827,497.0658,1.225215,264.2827
fixed_10bps,947,2022.480118,2022.480118,5.9427,0.000297,0.00128950,10.0000,fund,1005604.3253,497.2135,0.298757,264.3714
fixed_10bps,948,2022.123175,2022.123175,1.7652,0.000088,0.00128757,10.0000,fund,1005515.5830,497.2573,0.088742,264.3792
fixed_10bps,949,2022.902542,2022.902542,-3.8527,-0.000193,0.00128097,10.0000,fund,1005709.3373,497.1615,0.193754,264.4166
fixed_10bps,950,2023.397413,2023.397413,-2.4457,-0.000122,0.00126917,10.0000,fund,1005832.3451,497.1007,0.123008,264.4316
fixed_10bps,951,2022.992579,2022.992579,2.0012,0.000100,0.00124254,10.0000,fund,1005731.7185,497.1505,0.100627,264.4417
fixed_10bps,952,2023.132879,2023.132879,-0.6935,-0.000035,0.00124033,10.0000,fund,1005766.5929,497.1332,0.034874,264.4429
fixed_10bps,953,2020.209904,2020.209904,14.4687,0.000723,0.00128695,10.0000,fund,1005039.7763,497.4927,0.726817,264.9681
fixed_10bps,954,2019.555792,2019.555792,3.2389,0.000162,0.00126717,10.0000,fund,1004877.0552,497.5733,0.162721,264.9945
fixed_10bps,955,2021.707134,2021.707134,-10.6412,-0.000532,0.00128396,10.0000,fund,1005412.1378,497.3085,0.535083,265.2794
fixed_10bps,956,2022.732752,2022.732752,-5.0705,-0.000254,0.00120651,10.0000,fund,1005667.1298,497.1824,0.254992,265.3441
fixed_10bps,957,2024.732152,2024.732152,-9.8749,-0.000494,0.00110980,10.0000,fund,1006164.0402,496.9369,0.496910,265.5896
fixed_10bps,958,2029.430995,2029.430995,-23.1535,-0.001159,0.00119018,10.0000,arb+fund,1007330.8778,496.3612,1.166838,266.9428
fixed_10bps,959,2027.472158,2027.472158,9.6615,0.000483,0.00121590,10.0000,fund,1006844.6151,496.6010,0.486263,267.1775
fixed_10bps,960,2023.851464,2023.851464,17.8901,0.000894,0.00126703,10.0000,fund,1005945.1933,497.0450,0.899422,267.9810
fixed_10bps,961,2027.051733,2027.051733,-15.7878,-0.000790,0.00130245,10.0000,fund,1006740.2180,496.6525,0.795025,268.6093
fixed_10bps,962,2028.246455,2028.246455,-5.8904,-0.000295,0.00129003,10.0000,fund,1007036.8550,496.5062,0.296637,268.6967
fixed_10bps,963,2025.561687,2025.561687,13.2544,0.000662,0.00129133,10.0000,fund,1006370.1326,496.8351,0.666722,269.1381
fixed_10bps,964,2026.798974,2026.798974,-6.1046,-0.000305,0.00128458,10.0000,fund,1006677.4493,496.6834,0.307317,269.2320
fixed_10bps,965,2026.891944,2026.891944,-0.4587,-0.000023,0.00111368,10.0000,fund,1006700.5373,496.6720,0.023088,269.2325
fixed_10bps,966,2025.798960,2025.798960,5.3953,0.000270,0.00099774,10.0000,fund,1006429.0735,496.8060,0.271464,269.3057
fixed_10bps,967,2025.778530,2025.778530,0.1009,0.000005,0.00098688,10.0000,fund,1006423.9985,496.8085,0.005075,269.3057
fixed_10bps,968,2027.149381,2027.149381,-6.7625,-0.000338,0.00099322,10.0000,fund,1006764.4661,496.6405,0.340468,269.4209
fixed_10bps,969,2026.899535,2026.899535,1.2327,0.000062,0.00099272,10.0000,fund,1006702.4224,496.6711,0.062044,269.4247
fixed_10bps,970,2025.034278,2025.034278,9.2110,0.000460,0.00101636,10.0000,fund,1006239.1062,496.8998,0.463316,269.6379
fixed_10bps,971,2023.980149,2023.980149,5.2082,0.000260,0.00102253,10.0000,fund,1005977.1740,497.0292,0.261932,269.7061
fixed_10bps,972,2023.173399,2023.173399,3.9875,0.000199,0.00102658,10.0000,fund,1005776.6649,497.1283,0.200509,269.7461
fixed_10bps,973,2023.664646,2023.664646,-2.4275,-0.000121,0.00097211,10.0000,fund,1005898.7639,497.0679,0.122099,269.7609
fixed_10bps,974,2024.961818,2024.961818,-6.4059,-0.000320,0.00097454,10.0000,fund,1006221.1035,496.9087,0.322340,269.8642
fixed_10bps,975,2022.965518,2022.965518,9.8682,0.000493,0.00097907,10.0000,fund,1005724.9917,497.1538,0.496112,270.1088
fixed_10bps,976,2028.244709,2028.244709,-26.0284,-0.001303,0.00112597,10.0000,arb+fund,1007036.4215,496.5064,1.311430,271.8189
fixed_10bps,977,2029.335475,2029.335475,-5.3750,-0.000269,0.00111314,10.0000,fund,1007307.1714,496.3729,0.270750,271.8917
fixed_10bps,978,2026.913065,2026.913065,11.9512,0.000597,0.00102507,10.0000,fund,1006705.7824,496.6694,0.601389,272.2507
fixed_10bps,979,2027.730031,2027.730031,-4.0290,-0.000201,0.00100801,10.0000,fund,1006908.6430,496.5694,0.202861,272.2916
fixed_10bps,980,2030.304161,2030.304161,-12.6785,-0.000634,0.00095474,10.0000,fund,1007547.5573,496.2545,0.638914,272.6970
fixed_10bps,981,2028.041947,2028.041947,11.1547,0.000557,0.00093465,10.0000,fund,1006986.0841,496.5312,0.561473,273.0099
fixed_10bps,982,2028.179906,2028.179906,-0.6802,-0.000034,0.00092577,10.0000,fund,1007020.3339,496.5143,0.034250,273.0111
fixed_10bps,983,2027.194761,2027.194761,4.8596,0.000243,0.00088289,10.0000,fund,1006775.7349,496.6349,0.244599,273.0705
fixed_10bps,984,2025.955103,2025.955103,6.1189,0.000306,0.00088360,10.0000,fund,1006467.8592,496.7869,0.307876,273.1646
fixed_10bps,985,2025.517871,2025.517871,2.1586,0.000108,0.00088446,10.0000,fund,1006359.2477,496.8405,0.108612,273.1763
fixed_10bps,986,2024.616522,2024.616522,4.4519,0.000223,0.00088200,10.0000,fund,1006135.3094,496.9511,0.223938,273.2262
fixed_10bps,987,2025.026687,2025.026687,-2.0255,-0.000101,0.00088344,10.0000,fund,1006237.2202,496.9007,0.101911,273.2365
fixed_10bps,988,2021.163755,2021.163755,19.1124,0.000955,0.00095832,10.0000,fund,1005277.0153,497.3753,0.960205,274.1528
fixed_10bps,989,2019.355248,2019.355248,8.9559,0.000448,0.00097200,10.0000,fund,1004827.1614,497.5980,0.449854,274.3541
fixed_10bps,990,2018.355204,2018.355204,4.9547,0.000248,0.00096028,10.0000,fund,1004578.3206,497.7213,0.248841,274.4157
fixed_10bps,991,2016.759797,2016.759797,7.9107,0.000395,0.00096706,10.0000,fund,1004181.2079,497.9181,0.397113,274.5727
fixed_10bps,992,2015.837875,2015.837875,4.5734,0.000229,0.00096781,10.0000,fund,1003951.6611,498.0319,0.229547,274.6252
fixed_10bps,993,2015.863930,2015.863930,-0.1292,-0.000006,0.00096406,10.0000,fund,1003958.1491,498.0287,0.006488,274.6252
fixed_10bps,994,2014.484534,2014.484534,6.8474,0.000342,0.00094991,10.0000,fund,1003614.6009,498.1992,0.343548,274.7428
fixed_10bps,995,2013.332457,2013.332457,5.7222,0.000286,0.00093828,10.0000,fund,1003327.5778,498.3417,0.287023,274.8248
fixed_10bps,996,2014.935767,2014.935767,-7.9571,-0.000398,0.00072182,10.0000,fund,1003726.9964,498.1434,0.399419,274.9838
fixed_10bps,997,2014.061150,2014.061150,4.3426,0.000217,0.00069401,10.0000,fund,1003509.1306,498.2516,0.217866,275.0311
fixed_10bps,998,2012.823878,2012.823878,6.1469,0.000307,0.00067102,10.0000,fund,1003200.8469,498.4047,0.308284,275.1258
fixed_10bps,999,2014.276013,2014.276013,-7.2092,-0.000361,0.00069209,10.0000,fund,1003562.6571,498.2250,0.361810,275.2563
fixed_10bps,1000,2012.714711,2012.714711,7.7572,0.000388,0.00059169,10.0000,fund,1003173.6418,498.4182,0.389015,275.4071
fixed_10bps,1001,2014.864924,2014.864924,-10.6717,-0.000534,0.00065422,10.0000,fund,1003709.3514,498.1522,0.535710,275.6932
fixed_10bps,1002,2014.606951,2014.606951,1.2805,0.000064,0.00064970,10.0000,fund,1003645.0944,498.1841,0.064257,275.6973
fixed_10bps,1003,2017.885330,2017.885330,-16.2466,-0.000813,0.00077605,10.0000,fund,1004461.3804,497.7792,0.816286,276.3612
fixed_10bps,1004,2019.852020,2019.852020,-9.7368,-0.000487,0.00081314,10.0000,fund,1004950.7500,497.5368,0.489370,276.5996
fixed_10bps,1005,2018.961853,2018.961853,4.4090,0.000220,0.00081552,10.0000,fund,1004729.2801,497.6465,0.221470,276.6484
fixed_10bps,1006,2020.998239,2020.998239,-10.0761,-0.000504,0.00085103,10.0000,fund,1005235.8528,497.3957,0.506573,276.9039
fixed_10bps,1007,2021.954416,2021.954416,-4.7290,-0.000237,0.00085768,10.0000,fund,1005473.6237,497.2781,0.237771,276.9601
fixed_10bps,1008,2017.539304,2017.539304,21.8836,0.001093,0.00088880,10.0000,arb+fund,1004375.2545,497.8219,1.098369,278.1599
fixed_10bps,1009,2022.363943,2022.363943,-23.8564,-0.001194,0.00101865,10.0000,arb+fund,1005575.4430,497.2277,1.200189,279.5941
fixed_10bps,1010,2023.196799,2023.196799,-4.1165,-0.000206,0.00101245,10.0000,fund,1005782.4812,497.1254,0.207038,279.6367
fixed_10bps,1011,2025.778316,2025.778316,-12.7433,-0.000638,0.00101964,10.0000,fund,1006423.9455,496.8085,0.641464,280.0459
fixed_10bps,1012,2022.393809,2022.393809,16.7352,0.000836,0.00109198,10.0000,fund,1005582.8682,497.2241,0.841077,280.7488
fixed_10bps,1013,2023.722313,2023.722313,-6.5647,-0.000328,0.00109658,10.0000,fund,1005913.0960,497.0608,0.330228,280.8572
fixed_10bps,1014,2022.406227,2022.406227,6.5075,0.000325,0.00109524,10.0000,fund,1005585.9553,497.2225,0.327141,280.9636
fixed_10bps,1015,2026.119928,2026.119928,-18.3291,-0.000917,0.00113568,10.0000,fund,1006508.7998,496.7666,0.922845,281.8105
fixed_10bps,1016,2023.174020,2023.174020,14.5608,0.000728,0.00119270,10.0000,fund,1005776.8192,497.1282,0.731981,282.3428
fixed_10bps,1017,2023.897102,2023.897102,-3.5727,-0.000179,0.00118397,10.0000,fund,1005956.5353,497.0394,0.179716,282.3749
fixed_10bps,1018,2022.570262,2022.570262,6.5602,0.000328,0.00118550,10.0000,fund,1005626.7353,497.2024,0.329800,282.4831
fixed_10bps,1019,2023.909385,2023.909385,-6.6165,-0.000331,0.00118437,10.0000,fund,1005959.5879,497.0379,0.332853,282.5932
fixed_10bps,1020,2021.832002,2021.832002,10.2748,0.000513,0.00119635,10.0000,fund,1005443.1863,497.2931,0.516402,282.8583
fixed_10bps,1021,2020.943286,2020.943286,4.3975,0.000220,0.00118840,10.0000,fund,1005222.1859,497.4025,0.221000,282.9069
fixed_10bps,1022,2020.756858,2020.756858,0.9226,0.000046,0.00118800,10.0000,fund,1005175.8199,497.4254,0.046366,282.9090
fixed_10bps,1023,2022.229438,2022.229438,-7.2820,-0.000364,0.00114776,10.0000,fund,1005542.0025,497.2443,0.366183,283.0424
fixed_10bps,1024,2019.957771,2019.957771,11.2461,0.000562,0.00115958,10.0000,fund,1004977.0573,497.5238,0.564945,283.3598
fixed_10bps,1025,2019.449889,2019.449889,2.5150,0.000126,0.00115669,10.0000,fund,1004850.7075,497.5864,0.126350,283.3757
fixed_10bps,1026,2017.771182,2017.771182,8.3196,0.000416,0.00114694,10.0000,fund,1004432.9698,497.7933,0.417738,283.5494
fixed_10bps,1027,2016.710917,2016.710917,5.2574,0.000263,0.00114351,10.0000,fund,1004169.0388,497.9241,0.263931,283.6187
fixed_10bps,1028,2018.316441,2018.316441,-7.9548,-0.000398,0.00105681,10.0000,fund,1004568.6738,497.7261,0.399635,283.7778
fixed_10bps,1029,2018.280187,2018.280187,0.1796,0.000009,0.00090652,10.0000,fund,1004559.6514,497.7305,0.009022,283.7779
fixed_10bps,1030,2018.827971,2018.827971,-2.7134,-0.000136,0.00090306,10.0000,fund,1004695.9668,497.6630,0.136315,283.7964
fixed_10bps,1031,2013.760046,2013.760046,25.1665,0.001257,0.00098654,10.0000,arb+fund,1003434.1148,498.2888,1.261852,285.3812
fixed_10bps,1032,2011.407207,2011.407207,11.6975,0.000585,0.00095714,10.0000,fund,1002847.7468,498.5802,0.586368,285.7238
fixed_10bps,1033,2010.238671,2010.238671,5.8129,0.000291,0.00093483,10.0000,fund,1002556.4001,498.7251,0.291347,285.8085
fixed_10bps,1034,2012.101031,2012.101031,-9.2558,-0.000463,0.00097062,10.0000,fund,1003020.6954,498.4942,0.464295,286.0235
fixed_10bps,1035,2011.616792,2011.616792,2.4072,0.000120,0.00084436,10.0000,fund,1002899.9931,498.5542,0.120702,286.0380
fixed_10bps,1036,2010.367859,2010.367859,6.2125,0.000311,0.00080906,10.0000,fund,1002588.6144,498.7090,0.311379,286.1347
fixed_10bps,1037,2009.509017,2009.509017,4.2739,0.000214,0.00079428,10.0000,fund,1002374.4352,498.8156,0.214179,286.1805
fixed_10bps,1038,2008.551129,2008.551129,4.7690,0.000238,0.00079186,10.0000,fund,1002135.5021,498.9345,0.238933,286.2374
fixed_10bps,1039,2005.677739,2005.677739,14.3263,0.000716,0.00078985,10.0000,fund,1001418.4287,499.2918,0.717073,286.7505
fixed_10bps,1040,2004.424958,2004.424958,6.2501,0.000312,0.00078002,10.0000,fund,1001105.6282,499.4478,0.312800,286.8482
fixed_10bps,1041,2006.229159,2006.229159,-8.9930,-0.000450,0.00083226,10.0000,fund,1001556.0790,499.2232,0.450451,287.0509
fixed_10bps,1042,2007.332493,2007.332493,-5.4965,-0.000275,0.00085427,10.0000,fund,1001831.4462,499.0860,0.275367,287.1266
fixed_10bps,1043,2010.165086,2010.165086,-14.0913,-0.000705,0.00090787,10.0000,fund,1002538.0507,498.7342,0.706605,287.6250
fixed_10bps,1044,2009.985354,2009.985354,0.8942,0.000045,0.00088867,10.0000,fund,1002493.2303,498.7565,0.044820,287.6270
fixed_10bps,1045,2007.246802,2007.246802,13.6433,0.000682,0.00092137,10.0000,fund,1001810.0622,499.0966,0.683168,288.0926
fixed_10bps,1046,2009.360312,2009.360312,-10.5183,-0.000526,0.00095809,10.0000,fund,1002337.3463,498.8341,0.527284,288.3701
fixed_10bps,1047,2011.240435,2011.240435,-9.3481,-0.000468,0.00098642,10.0000,fund,1002806.1715,498.6008,0.468825,288.5894
fixed_10bps,1048,2011.417493,2011.417493,-0.8803,-0.000044,0.00096483,10.0000,fund,1002850.3112,498.5789,0.044140,288.5913
fixed_10bps,1049,2011.310906,2011.310906,0.5299,0.000026,0.00096458,10.0000,fund,1002823.7397,498.5921,0.026571,288.5920
fixed_10bps,1050,2012.500822,2012.500822,-5.9126,-0.000296,0.00097442,10.0000,fund,1003120.3374,498.4447,0.296598,288.6797
fixed_10bps,1051,2013.279478,2013.279478,-3.8676,-0.000193,0.00081584,10.0000,fund,1003314.3769,498.3483,0.194040,288.7173
fixed_10bps,1052,2014.710562,2014.710562,-7.1032,-0.000355,0.00078480,10.0000,fund,1003670.9027,498.1713,0.356526,288.8440
fixed_10bps,1053,2015.679180,2015.679180,-4.8054,-0.000240,0.00077398,10.0000,fund,1003912.1425,498.0516,0.241240,288.9019
fixed_10bps,1054,2019.599191,2019.599191,-19.4098,-0.000971,0.00085357,10.0000,fund,1004887.8521,497.5680,0.975710,289.8502
fixed_10bps,1055,2017.111309,2017.111309,12.3339,0.000616,0.00090424,10.0000,fund,1004268.7164,497.8747,0.619136,290.2317
fixed_10bps,1056,2014.459544,2014.459544,13.1637,0.000658,0.00094507,10.0000,fund,1003608.3759,498.2023,0.660340,290.6659
fixed_10bps,1057,2014.865087,2014.865087,-2.0128,-0.000101,0.00093737,10.0000,fund,1003709.3920,498.1522,0.101016,290.6761
fixed_10bps,1058,2016.465608,2016.465608,-7.9373,-0.000397,0.00093695,10.0000,fund,1004107.9644,497.9544,0.398572,290.8343
fixed_10bps,1059,2017.284589,2017.284589,-4.0598,-0.000203,0.00085969,10.0000,fund,1004311.8512,497.8533,0.203887,290.8757
fixed_10bps,1060,2017.575465,2017.575465,-1.4417,-0.000072,0.00083482,10.0000,fund,1004384.2555,497.8174,0.072404,290.8810
fixed_10bps,1061,2016.306907,2016.306907,6.2915,0.000314,0.00084874,10.0000,fund,1004068.4507,497.9740,0.315805,290.9803
fixed_10bps,1062,2013.576675,2013.576675,13.5591,0.000677,0.00091417,10.0000,fund,1003388.4281,498.3115,0.680023,291.4408
fixed_10bps,1063,2012.507143,2012.507143,5.3144,0.000266,0.00087814,10.0000,fund,1003121.9126,498.4439,0.266516,291.5116
fixed_10bps,1064,2012.672363,2012.672363,-0.8209,-0.000041,0.00087749,10.0000,fund,1003163.0883,498.4234,0.041176,291.5133
fixed_10bps,1065,2013.222990,2013.222990,-2.7351,-0.000137,0.00081434,10.0000,fund,1003300.3015,498.3553,0.137213,291.5321
fixed_10bps,1066,2013.522334,2013.522334,-1.4867,-0.000074,0.00078757,10.0000,fund,1003374.8886,498.3182,0.074587,291.5376
fixed_10bps,1067,2013.978805,2013.978805,-2.2665,-0.000113,0.00076497,10.0000,fund,1003488.6161,498.2618,0.113728,291.5505
fixed_10bps,1068,2014.285959,2014.285959,-1.5249,-0.000076,0.00076519,10.0000,fund,1003565.1348,498.2238,0.076519,291.5563
fixed_10bps,1069,2017.816872,2017.816872,-17.4987,-0.000876,0.00084720,10.0000,fund,1004444.3418,497.7877,0.879207,292.3266
fixed_10bps,1070,2017.677519,2017.677519,0.6907,0.000035,0.00084265,10.0000,fund,1004409.6571,497.8049,0.034685,292.3278
fixed_10bps,1071,2015.512996,2015.512996,10.7393,0.000537,0.00087955,10.0000,fund,1003870.7576,498.0721,0.538900,292.6169
fixed_10bps,1072,2013.916967,2013.916967,7.9250,0.000396,0.00088455,10.0000,fund,1003473.2103,498.2694,0.397547,292.7744
fixed_10bps,1073,2010.887148,2010.887148,15.0671,0.000753,0.00093297,10.0000,fund,1002718.0931,498.6446,0.755117,293.3426
fixed_10bps,1074,2010.319109,2010.319109,2.8256,0.000141,0.00080426,10.0000,fund,1002576.4582,498.7151,0.141635,293.3626
fixed_10bps,1075,2011.910153,2011.910153,-7.9081,-0.000396,0.00079907,10.0000,fund,1002973.1187,498.5178,0.396660,293.5195
fixed_10bps,1076,2012.125130,2012.125130,-1.0684,-0.000053,0.00075224,10.0000,fund,1003026.7021,498.4912,0.053583,293.5224
fixed_10bps,1077,2012.001487,2012.001487,0.6145,0.000031,0.00074989,10.0000,fund,1002995.8841,498.5065,0.030818,293.5233
fixed_10bps,1078,2012.605380,2012.605380,-3.0006,-0.000150,0.00072883,10.0000,fund,1003146.3951,498.4317,0.150511,293.5459
fixed_10bps,1079,2010.731084,2010.731084,9.3215,0.000466,0.00074098,10.0000,fund,1002679.1821,498.6640,0.467213,293.7635
fixed_10bps,1080,2010.315258,2010.315258,2.0685,0.000103,0.00073766,10.0000,fund,1002575.4979,498.7156,0.103684,293.7743
fixed_10bps,1081,2009.500066,2009.500066,4.0567,0.000203,0.00073245,10.0000,fund,1002372.2029,498.8167,0.203295,293.8155
fixed_10bps,1082,2007.513158,2007.513158,9.8974,0.000495,0.00070673,10.0000,fund,1001876.5289,499.0635,0.495674,294.0606
fixed_10bps,1083,2008.863365,2008.863365,-6.7212,-0.000336,0.00072283,10.0000,fund,1002213.3917,498.8957,0.336863,294.1739
fixed_10bps,1084,2008.704079,2008.704079,0.7930,0.000040,0.00072176,10.0000,fund,1002173.6573,498.9155,0.039734,294.1754
fixed_10bps,1085,2006.560361,2006.560361,10.6835,0.000534,0.00074597,10.0000,fund,1001638.7474,499.1820,0.534910,294.4609
fixed_10bps,1086,2006.569930,2006.569930,-0.0477,-0.000002,0.00074359,10.0000,fund,1001641.1358,499.1808,0.002388,294.4609
fixed_10bps,1087,2005.588079,2005.588079,4.8956,0.000245,0.00074072,10.0000,fund,1001396.0453,499.3030,0.245090,294.5209
fixed_10bps,1088,2007.908566,2007.908566,-11.5567,-0.000578,0.00079548,10.0000,fund,1001975.1908,499.0144,0.579145,294.8559
fixed_10bps,1089,2009.091388,2009.091388,-5.8873,-0.000294,0.00068917,10.0000,fund,1002270.2699,498.8674,0.295079,294.9428
fixed_10bps,1090,2008.549897,2008.549897,2.6959,0.000135,0.00068841,10.0000,fund,1002135.1948,498.9347,0.135075,294.9610
fixed_10bps,1091,2007.512046,2007.512046,5.1698,0.000258,0.00066445,10.0000,fund,1001876.2514,499.0636,0.258943,295.0279
fixed_10bps,1092,2007.480922,2007.480922,0.1550,0.000008,0.00065121,10.0000,fund,1001868.4848,499.0675,0.007767,295.0279
fixed_10bps,1093,2008.356278,2008.356278,-4.3586,-0.000218,0.00058471,10.0000,fund,1002086.8920,498.9587,0.218407,295.0755
fixed_10bps,1094,2008.528942,2008.528942,-0.8597,-0.000043,0.00058331,10.0000,fund,1002129.9671,498.9373,0.043075,295.0774
fixed_10bps,1095,2004.847722,2004.847722,18.3616,0.000917,0.00066954,10.0000,fund,1001211.1970,499.3951,0.918770,295.9197
fixed_10bps,1096,2001.653101,2001.653101,15.9599,0.000797,0.00073329,10.0000,fund,1000413.1899,499.7935,0.798007,296.5558
fixed_10bps,1097,2004.167670,2004.167670,-12.5467,-0.000628,0.00080396,10.0000,fund,1001041.3752,499.4799,0.628185,296.9502
fixed_10bps,1098,2000.823180,2000.823180,16.7156,0.000835,0.00085627,10.0000,fund,1000205.7737,499.8971,0.835601,297.6477
fixed_10bps,1099,2000.880813,2000.880813,-0.2880,-0.000014,0.00084600,10.0000,fund,1000220.1790,499.8899,0.014405,297.6479
fixed_10bps,1100,2001.741066,2001.741066,-4.2975,-0.000215,0.00085874,10.0000,fund,1000435.1719,499.7825,0.214993,297.6942
fixed_10bps,1101,2004.946602,2004.946602,-15.9881,-0.000800,0.00094342,10.0000,fund,1001235.8869,499.3828,0.800715,298.3350
fixed_10bps,1102,2003.462446,2003.462446,7.4080,0.000370,0.00093338,10.0000,fund,1000865.2372,499.5678,0.370650,298.4722
fixed_10bps,1103,2002.149374,2002.149374,6.5583,0.000328,0.00092318,10.0000,fund,1000537.1992,499.7315,0.328038,298.5798
fixed_10bps,1104,2000.225358,2000.225358,9.6190,0.000481,0.00093886,10.0000,fund,1000056.3379,499.9718,0.480861,298.8109
fixed_10bps,1105,2001.003833,2001.003833,-3.8904,-0.000195,0.00092602,10.0000,fund,1000250.9267,499.8746,0.194589,298.8487
fixed_10bps,1106,1999.115406,1999.115406,9.4463,0.000472,0.00094164,10.0000,fund,999778.8269,500.1106,0.472100,299.0715
fixed_10bps,1107,2002.474255,2002.474255,-16.7735,-0.000839,0.00102187,10.0000,fund,1000618.3726,499.6910,0.839546,299.7765
fixed_10bps,1108,2002.637682,2002.637682,-0.8161,-0.000041,0.00098309,10.0000,fund,1000659.2033,499.6706,0.040831,299.7782
fixed_10bps,1109,2002.908820,2002.908820,-1.3537,-0.000068,0.00097137,10.0000,fund,1000726.9407,499.6368,0.067737,299.7828
fixed_10bps,1110,2003.834586,2003.834586,-4.6200,-0.000231,0.00098007,10.0000,fund,1000958.1874,499.5214,0.231247,299.8362
fixed_10bps,1111,2003.128417,2003.128417,3.5253,0.000176,0.00097737,10.0000,fund,1000781.7985,499.6094,0.176389,299.8673
fixed_10bps,1112,2002.655062,2002.655062,2.3636,0.000118,0.00097750,10.0000,fund,1000663.5455,499.6684,0.118253,299.8813
fixed_10bps,1113,2002.970885,2002.970885,-1.5768,-0.000079,0.00097144,10.0000,fund,1000742.4455,499.6291,0.078900,299.8875
fixed_10bps,1114,2005.344467,2005.344467,-11.8363,-0.000592,0.00101252,10.0000,fund,1001335.2253,499.3333,0.592780,300.2386
fixed_10bps,1115,2007.514815,2007.514815,-10.8111,-0.000541,0.00095776,10.0000,fund,1001876.9424,499.0633,0.541717,300.5317
fixed_10bps,1116,2008.723717,2008.723717,-6.0183,-0.000301,0.00088408,10.0000,fund,1002178.5562,498.9131,0.301614,300.6225
fixed_10bps,1117,2007.250936,2007.250936,7.3373,0.000367,0.00086883,10.0000,fund,1001811.0940,499.0961,0.367462,300.7572
fixed_10bps,1118,2006.291972,2006.291972,4.7798,0.000239,0.00078364,10.0000,fund,1001571.7579,499.2154,0.239336,300.8144
fixed_10bps,1119,2008.830773,2008.830773,-12.6382,-0.000632,0.00082057,10.0000,fund,1002205.2618,498.8998,0.633504,301.2151
fixed_10bps,1120,2005.495868,2005.495868,16.6288,0.000831,0.00091250,10.0000,fund,1001373.0245,499.3144,0.832237,301.9062
fixed_10bps,1121,2005.167229,2005.167229,1.6390,0.000082,0.00084542,10.0000,fund,1001290.9739,499.3553,0.082051,301.9129
fixed_10bps,1122,2002.123082,2002.123082,15.2046,0.000760,0.00089535,10.0000,fund,1000530.6298,499.7348,0.760344,302.4903
fixed_10bps,1123,2002.220031,2002.220031,-0.4842,-0.000024,0.00088396,10.0000,fund,1000554.8539,499.7227,0.024224,302.4909
fixed_10bps,1124,2005.326920,2005.326920,-15.4932,-0.000775,0.00091605,10.0000,fund,1001330.8444,499.3355,0.775991,303.0927
fixed_10bps,1125,2001.950348,2001.950348,16.8664,0.000843,0.00099461,10.0000,fund,1000487.4683,499.7564,0.843376,303.8031
fixed_10bps,1126,2005.531260,2005.531260,-17.8552,-0.000894,0.00103887,10.0000,fund,1001381.8602,499.3100,0.894392,304.6026
fixed_10bps,1127,2005.554963,2005.554963,-0.1182,-0.000006,0.00097883,10.0000,fund,1001387.7777,499.3071,0.005917,304.6026
fixed_10bps,1128,2004.432963,2004.432963,5.5976,0.000280,0.00098860,10.0000,fund,1001107.6274,499.4468,0.280150,304.6810
fixed_10bps,1129,2003.382573,2003.382573,5.2431,0.000262,0.00099600,10.0000,fund,1000845.2859,499.5777,0.262342,304.7498
fixed_10bps,1130,2003.816326,2003.816326,-2.1646,-0.000108,0.00099188,10.0000,fund,1000953.6268,499.5236,0.108341,304.7615
fixed_10bps,1131,2007.518352,2007.518352,-18.4408,-0.000923,0.00106582,10.0000,fund,1001877.8248,499.0628,0.924198,305.6148
