step,cex_price,amm_price,arb_delta,buy_delta,sell_delta,step_fee,pool_value,hedging_portfolio
577,1997.332199,1995.356940,0.000000,0.000000,0.000000,0.000000,1998665.8990,1998800.6652
578,1998.101233,1995.356940,0.000000,0.000000,0.000000,0.000000,1999050.8631,1999185.6294
579,1998.387868,1995.356940,0.000000,0.000000,0.000000,0.000000,1999194.3473,1999329.1136
580,1996.918146,1995.356940,0.000000,0.000000,0.000000,0.000000,1998458.6315,1998593.3978
581,1995.980054,1995.356940,0.000000,0.000000,0.000000,0.000000,1997989.0403,1998123.8066
582,1999.768965,1995.781390,0.000000,0.053233,0.000000,0.318690,1999885.4752,2000020.4651
583,2002.352780,1998.360053,0.000000,0.323042,0.000000,1.935415,2001177.0408,2001313.7371
584,2001.203444,1998.360053,0.000000,0.000000,0.000000,0.000000,2000602.1371,2000738.8334
585,2000.645571,1998.360053,0.000000,0.000000,0.000000,0.000000,2000323.0860,2000459.7823
586,1997.701242,1998.360053,0.000000,0.000000,0.000000,0.000000,1998850.3176,1998987.0139
587,1998.434449,1998.360053,0.000000,0.000000,0.000000,0.000000,1999217.0716,1999353.7679
588,1999.522533,1998.360053,0.000000,0.000000,0.000000,0.000000,1999761.3370,1999898.0333
589,2000.925987,1998.360053,0.000000,0.000000,0.000000,0.000000,2000463.3518,2000600.0481
590,2001.145057,1998.360053,0.000000,0.000000,0.000000,0.000000,2000572.9314,2000709.6277
591,2003.798184,1999.802574,0.000000,0.180440,0.000000,1.082140,2001899.1882,2002036.7356
592,2006.550729,2002.549631,0.000000,0.343079,0.000000,2.059687,2003273.6844,2003413.0760
593,2009.119752,2005.113531,0.000000,0.319569,0.000000,1.921086,2004555.6879,2004696.7695
594,2010.274666,2006.266142,0.000000,0.143464,0.000000,0.863231,2005131.7502,2005273.4896
595,2008.809729,2006.266142,0.000000,0.000000,0.000000,0.000000,2004400.4266,2004542.1660
596,2009.712692,2006.266142,0.000000,0.000000,0.000000,0.000000,2004851.2027,2004992.9421
597,2005.319937,2006.266142,0.000000,0.000000,0.000000,0.000000,2002658.2575,2002799.9969
598,2004.686159,2006.266142,0.000000,0.000000,0.000000,0.000000,2002341.8638,2002483.6032
599,2002.127321,2006.143625,0.000000,0.000000,-0.015244,0.091745,2001064.3826,2001206.1841
600,2005.314378,2006.143625,0.000000,0.000000,0.000000,0.000000,2002655.4690,2002797.2705
601,2006.378285,2006.143625,0.000000,0.000000,0.000000,0.000000,2003186.6074,2003328.4089
602,2007.539820,2006.143625,0.000000,0.000000,0.000000,0.000000,2003766.4851,2003908.2866
603,2008.984199,2006.143625,0.000000,0.000000,0.000000,0.000000,2004487.5679,2004629.3694
604,2012.993502,2008.979557,0.000000,0.352491,0.000000,2.122939,2006487.2323,2006630.9487
605,2012.804079,2008.979557,0.000000,0.000000,0.000000,0.000000,2006392.7327,2006536.4491
606,2011.543690,2008.979557,0.000000,0.000000,0.000000,0.000000,2005763.9485,2005907.6650
607,2011.840436,2008.979557,0.000000,0.000000,0.000000,0.000000,2005911.9893,2006055.7057
608,2013.815405,2009.799821,0.000000,0.101815,0.000000,0.613759,2006896.8137,2007040.9807
609,2010.939477,2009.799821,0.000000,0.000000,0.000000,0.000000,2005462.3601,2005606.5271
610,2009.006025,2009.799821,0.000000,0.000000,0.000000,0.000000,2004497.9936,2004642.1606
611,2009.307714,2009.799821,0.000000,0.000000,0.000000,0.000000,2004648.4701,2004792.6371
612,2010.873447,2009.799821,0.000000,0.000000,0.000000,0.000000,2005429.4254,2005573.5924
613,2011.813914,2009.799821,0.000000,0.000000,0.000000,0.000000,2005898.5112,2006042.6782
614,2009.139657,2009.799821,0.000000,0.000000,0.000000,0.000000,2004564.6464,2004708.8135
615,2010.968447,2009.799821,0.000000,0.000000,0.000000,0.000000,2005476.8098,2005620.9768
616,2010.984993,2009.799821,0.000000,0.000000,0.000000,0.000000,2005485.0624,2005629.2295
617,2010.404182,2009.799821,0.000000,0.000000,0.000000,0.000000,2005195.3657,2005339.5328
618,2009.163443,2009.799821,0.000000,0.000000,0.000000,0.000000,2004576.5106,2004720.6776
619,2009.212923,2009.799821,0.000000,0.000000,0.000000,0.000000,2004601.1900,2004745.3570
620,2008.190363,2009.799821,0.000000,0.000000,0.000000,0.000000,2004091.1583,2004235.3253
621,2009.328138,2009.799821,0.000000,0.000000,0.000000,0.000000,2004658.6569,2004802.8239
622,2008.206654,2009.799821,0.000000,0.000000,0.000000,0.000000,2004099.2839,2004243.4510
623,2004.910071,2008.931957,0.000000,0.000000,-0.107725,0.649379,2002454.5357,2002599.1827
624,2006.066765,2008.931957,0.000000,0.000000,0.000000,0.000000,2003031.5958,2003176.2429
625,2004.706413,2008.727890,0.000000,0.000000,-0.025340,0.152713,2002352.8290,2002497.5805
626,2005.643831,2008.727890,0.000000,0.000000,0.000000,0.000000,2002820.5188,2002965.2703
627,2008.542772,2008.727890,0.000000,0.000000,0.000000,0.000000,2004266.8364,2004411.5880
628,2007.561904,2008.727890,0.000000,0.000000,0.000000,0.000000,2003777.4695,2003922.2210
629,2007.824513,2008.727890,0.000000,0.000000,0.000000,0.000000,2003908.4881,2004053.2396
630,2007.011182,2008.727890,0.000000,0.000000,0.000000,0.000000,2003502.7071,2003647.4586
631,2006.539361,2008.727890,0.000000,0.000000,0.000000,0.000000,2003267.3096,2003412.0611
632,2008.460878,2008.727890,0.000000,0.000000,0.000000,0.000000,2004225.9786,2004370.7301
633,2008.353541,2008.727890,0.000000,0.000000,0.000000,0.000000,2004172.4268,2004317.1783
634,2010.580500,2008.727890,0.000000,0.000000,0.000000,0.000000,2005283.4846,2005428.2361
635,2009.249775,2008.727890,0.000000,0.000000,0.000000,0.000000,2004619.5691,2004764.3206
636,2008.000952,2008.727890,0.000000,0.000000,0.000000,0.000000,2003996.5158,2004141.2673
637,2007.283302,2008.727890,0.000000,0.000000,0.000000,0.000000,2003638.4711,2003783.2226
638,2009.184407,2008.727890,0.000000,0.000000,0.000000,0.000000,2004586.9562,2004731.7077
639,2011.582079,2008.727890,0.000000,0.000000,0.000000,0.000000,2005783.1853,2005927.9368
640,2010.070898,2008.727890,0.000000,0.000000,0.000000,0.000000,2005029.2378,2005173.9893
641,2010.940426,2008.727890,0.000000,0.000000,0.000000,0.000000,2005463.0566,2005607.8081
642,2013.352848,2009.338186,0.000000,0.075773,0.000000,0.456691,2006666.3165,2006811.3954
643,2015.705282,2011.685929,0.000000,0.291169,0.000000,1.756198,2007838.2850,2007984.8760
644,2017.093891,2013.071770,0.000000,0.171634,0.000000,1.036179,2008529.7610,2008677.1613
645,2015.839186,2013.071770,0.000000,0.000000,0.000000,0.000000,2007904.4485,2008051.8489
646,2015.949315,2013.071770,0.000000,0.000000,0.000000,0.000000,2007959.3338,2008106.7341
647,2014.740888,2013.071770,0.000000,0.000000,0.000000,0.000000,2007357.0855,2007504.4858
648,2015.346787,2013.071770,0.000000,0.000000,0.000000,0.000000,2007659.0498,2007806.4501
649,2014.059730,2013.071770,0.000000,0.000000,0.000000,0.000000,2007017.6139,2007165.0142
650,2013.000420,2013.071770,0.000000,0.000000,0.000000,0.000000,2006489.6815,2006637.0818
651,2012.700145,2013.071770,0.000000,0.000000,0.000000,0.000000,2006340.0322,2006487.4325
652,2011.778883,2013.071770,0.000000,0.000000,0.000000,0.000000,2005880.8988,2006028.2992
653,2012.413643,2013.071770,0.000000,0.000000,0.000000,0.000000,2006197.2470,2006344.6473
654,2012.739379,2013.071770,0.000000,0.000000,0.000000,0.000000,2006359.5852,2006506.9855
655,2014.716547,2013.071770,0.000000,0.000000,0.000000,0.000000,2007344.9543,2007492.3547
656,2017.256489,2013.234043,0.000000,0.020086,0.000000,0.121307,2008610.7129,2008758.1956
657,2019.496878,2015.469965,0.000000,0.276509,0.000000,1.670957,2009725.7969,2009874.7023
658,2016.310256,2015.469965,0.000000,0.000000,0.000000,0.000000,2008138.6126,2008287.5180
659,2015.574653,2015.469965,0.000000,0.000000,0.000000,0.000000,2007772.2251,2007921.1305
660,2019.220009,2015.469965,0.000000,0.000000,0.000000,0.000000,2009587.8950,2009736.8004
661,2018.184265,2015.469965,0.000000,0.000000,0.000000,0.000000,2009072.0143,2009220.9197
662,2018.356391,2015.469965,0.000000,0.000000,0.000000,0.000000,2009157.7461,2009306.6515
663,2014.744177,2015.469965,0.000000,0.000000,0.000000,0.000000,2007358.5838,2007507.4892
664,2016.177300,2015.469965,0.000000,0.000000,0.000000,0.000000,2008072.3899,2008221.2954
665,2016.885468,2015.469965,0.000000,0.000000,0.000000,0.000000,2008425.1125,2008574.0179
666,2011.621329,2015.469965,0.000000,0.000000,0.000000,0.000000,2005803.1639,2005952.0694
667,2012.380181,2015.469965,0.000000,0.000000,0.000000,0.000000,2006181.1308,2006330.0362
668,2011.297447,2015.332146,0.000000,0.000000,-0.017030,0.102969,2005641.7757,2005790.7510
669,2009.982621,2014.014682,0.000000,0.000000,-0.162887,0.984493,2004986.1040,2005135.8434
670,2009.833478,2013.865241,0.000000,0.000000,-0.018487,0.111692,2004911.7169,2005061.5322
671,2007.677801,2011.705239,0.000000,0.000000,-0.267432,1.614848,2003836.2291,2003987.4102
672,2005.939032,2009.962982,0.000000,0.000000,-0.216024,1.303168,2002968.3203,2003120.5589
673,2007.079867,2009.962982,0.000000,0.000000,0.000000,0.000000,2003537.3225,2003689.5610
674,2001.946330,2005.962271,0.000000,0.000000,-0.497118,2.994579,2000973.9329,2001129.1617
675,1997.467703,2001.474659,-0.059825,0.000000,-0.499566,3.362584,1998734.4539,1998893.1786
676,2000.000232,2001.474659,0.000000,0.000000,0.000000,0.000000,2000000.2520,2000158.9767
677,2003.236761,2001.474659,0.000000,0.000000,0.000000,0.000000,2001617.9200,2001776.6448
678,2004.753755,2001.474659,0.000000,0.000000,0.000000,0.000000,2002376.1373,2002534.8620
679,2005.240015,2001.474659,0.000000,0.000000,0.000000,0.000000,2002619.1777,2002777.9025
680,2006.785182,2002.783617,0.000000,0.163359,0.000000,0.981196,2003390.7163,2003550.2017
681,2003.255200,2002.783617,0.000000,0.000000,0.000000,0.000000,2001626.9522,2001786.4375
682,2008.779411,2004.773869,0.000000,0.248078,0.000000,1.491281,2004385.8969,2004546.6229
683,2010.506998,2006.498011,0.000000,0.214610,0.000000,1.291289,2005247.6161,2005409.3875
684,2009.478179,2006.498011,0.000000,0.000000,0.000000,0.000000,2004734.0402,2004895.8116
685,2008.418622,2006.498011,0.000000,0.000000,0.000000,0.000000,2004205.1203,2004366.8917
686,2008.951704,2006.498011,0.000000,0.000000,0.000000,0.000000,2004471.2290,2004633.0004
687,2005.822291,2006.498011,0.000000,0.000000,0.000000,0.000000,2002909.0585,2003070.8299
688,2005.963946,2006.498011,0.000000,0.000000,0.000000,0.000000,2002979.7712,2003141.5426
689,2006.808492,2006.498011,0.000000,0.000000,0.000000,0.000000,2003401.3599,2003563.1313
690,2008.176822,2006.498011,0.000000,0.000000,0.000000,0.000000,2004084.4159,2004246.1873
691,2008.148469,2006.498011,0.000000,0.000000,0.000000,0.000000,2004070.2625,2004232.0339
692,2011.526766,2007.515746,0.000000,0.126551,0.000000,0.761967,2005756.1016,2005918.4450
693,2013.271659,2009.257159,0.000000,0.216315,0.000000,1.303331,2006625.8568,2006789.2570
694,2011.842171,2009.257159,0.000000,0.000000,0.000000,0.000000,2005912.7612,2006076.1614
695,2012.674207,2009.257159,0.000000,0.000000,0.000000,0.000000,2006327.8198,2006491.2200
696,2011.079646,2009.257159,0.000000,0.000000,0.000000,0.000000,2005532.3780,2005695.7782
697,2014.204902,2010.188542,0.000000,0.115579,0.000000,0.696845,2007090.8841,2007254.8023
698,2014.452634,2010.435779,0.000000,0.030667,0.000000,0.184952,2007214.3084,2007378.3536
699,2014.560469,2010.543399,0.000000,0.013347,0.000000,0.080504,2007268.0317,2007432.1312
700,2012.479849,2010.543399,0.000000,0.000000,0.000000,0.000000,2006230.4529,2006394.5524
701,2013.671016,2010.543399,0.000000,0.000000,0.000000,0.000000,2006824.4726,2006988.5721
702,2011.474707,2010.543399,0.000000,0.000000,0.000000,0.000000,2005729.2013,2005893.3009
703,2014.046142,2010.543399,0.000000,0.000000,0.000000,0.000000,2007011.5436,2007175.6431
704,2015.919605,2011.899825,0.000000,0.168136,0.000000,1.014477,2007945.0255,2008109.9149
705,2016.815731,2012.794165,0.000000,0.110765,0.000000,0.668694,2008391.2668,2008556.6512
706,2018.533503,2014.508511,0.000000,0.212118,0.000000,1.281394,2009246.3828,2009412.8029
707,2019.833818,2015.806233,0.000000,0.160389,0.000000,0.969624,2009893.4447,2010060.6148
708,2018.983075,2015.806233,0.000000,0.000000,0.000000,0.000000,2009469.7442,2009636.9143
709,2014.389720,2015.806233,0.000000,0.000000,0.000000,0.000000,2007182.0887,2007349.2589
710,2014.098343,2015.806233,0.000000,0.000000,0.000000,0.000000,2007036.9725,2007204.1426
711,2013.229195,2015.806233,0.000000,0.000000,0.000000,0.000000,2006604.1057,2006771.2758
712,2015.209400,2015.806233,0.000000,0.000000,0.000000,0.000000,2007590.3190,2007757.4891
713,2015.174621,2015.806233,0.000000,0.000000,0.000000,0.000000,2007572.9976,2007740.1678
714,2013.401323,2015.806233,0.000000,0.000000,0.000000,0.000000,2006689.8317,2006857.0018
715,2015.479227,2015.806233,0.000000,0.000000,0.000000,0.000000,2007724.7023,2007891.8724
716,2017.472212,2015.806233,0.000000,0.000000,0.000000,0.000000,2008717.2802,2008884.4504
717,2019.522786,2015.806233,0.000000,0.000000,0.000000,0.000000,2009738.5399,2009905.7101
718,2017.903772,2015.806233,0.000000,0.000000,0.000000,0.000000,2008932.2125,2009099.3827
719,2019.304459,2015.806233,0.000000,0.000000,0.000000,0.000000,2009629.8052,2009796.9754
720,2018.549031,2015.806233,0.000000,0.000000,0.000000,0.000000,2009253.5748,2009420.7449
721,2021.426631,2017.395870,0.000000,0.196256,0.000000,1.187311,2010685.7760,2010853.8932
722,2023.816879,2019.781352,0.000000,0.294076,0.000000,1.780854,2011874.1983,2012043.8531
723,2025.378728,2021.340087,0.000000,0.191875,0.000000,1.163088,2012650.3649,2012820.9443
724,2026.230063,2022.189724,0.000000,0.104494,0.000000,0.633788,2013073.3125,2013244.3585
725,2025.310245,2022.189724,0.000000,0.000000,0.000000,0.000000,2012615.9339,2012786.9798
726,2025.334120,2022.189724,0.000000,0.000000,0.000000,0.000000,2012627.8060,2012798.8519
727,2025.164746,2022.189724,0.000000,0.000000,0.000000,0.000000,2012543.5847,2012714.6306
728,2023.423778,2022.189724,0.000000,0.000000,0.000000,0.000000,2011677.8901,2011848.9360
729,2020.365541,2022.189724,0.000000,0.000000,0.000000,0.000000,2010157.1841,2010328.2300
730,2018.427036,2022.189724,0.000000,0.000000,0.000000,0.000000,2009193.2643,2009364.3102
731,2016.101823,2020.146160,0.000000,0.000000,-0.251443,1.524626,2008035.7802,2008208.0999
732,2016.705485,2020.146160,0.000000,0.000000,0.000000,0.000000,2008336.1023,2008508.4219
733,2015.445862,2019.488883,0.000000,0.000000,-0.080953,0.490533,2007709.0855,2007881.7590
734,2013.815664,2017.855415,0.000000,0.000000,-0.201357,1.219422,2006896.9512,2007070.6026
735,2016.298469,2017.855415,0.000000,0.000000,0.000000,0.000000,2008132.8491,2008306.5005
736,2017.617041,2017.855415,0.000000,0.000000,0.000000,0.000000,2008789.2113,2008962.8628
737,2019.993574,2017.855415,0.000000,0.000000,0.000000,0.000000,2009972.2092,2010145.8606
738,2019.164949,2017.855415,0.000000,0.000000,0.000000,0.000000,2009559.7338,2009733.3852
739,2021.492928,2017.855415,0.000000,0.000000,0.000000,0.000000,2010718.5620,2010892.2134
740,2022.836721,2018.803148,0.000000,0.116857,0.000000,0.707565,2011386.9523,2011561.1305
741,2022.550441,2018.803148,0.000000,0.000000,0.000000,0.000000,2011244.4802,2011418.6583
742,2024.168234,2020.132007,0.000000,0.163711,0.000000,0.991828,2012048.8316,2012223.7794
743,2024.351837,2020.315243,0.000000,0.022562,0.000000,0.136738,2012140.0814,2012315.1223
744,2024.378271,2020.341624,0.000000,0.003248,0.000000,0.019686,2012153.2184,2012328.2725
745,2023.619761,2020.341624,0.000000,0.000000,0.000000,0.000000,2011775.8773,2011950.9314
746,2024.242899,2020.341624,0.000000,0.000000,0.000000,0.000000,2012085.8739,2012260.9279
747,2022.147239,2020.341624,0.000000,0.000000,0.000000,0.000000,2011043.3323,2011218.3863
748,2024.278076,2020.341624,0.000000,0.000000,0.000000,0.000000,2012103.3736,2012278.4276
749,2023.304631,2020.341624,0.000000,0.000000,0.000000,0.000000,2011619.1076,2011794.1617
750,2025.971997,2021.932172,0.000000,0.195708,0.000000,1.186657,2012945.1134,2013121.1137
751,2024.934764,2021.932172,0.000000,0.000000,0.000000,0.000000,2012429.3174,2012605.3177
752,2026.561127,2022.520128,0.000000,0.072286,0.000000,0.438537,2013237.7632,2013414.0769
753,2023.780319,2022.520128,0.000000,0.000000,0.000000,0.000000,2011855.1218,2012031.4355
754,2018.243635,2022.292268,0.000000,0.000000,-0.028010,0.169946,2009102.1185,2009278.5488
755,2022.791809,2022.292268,0.000000,0.000000,0.000000,0.000000,2011363.6369,2011540.0672
756,2025.758455,2022.292268,0.000000,0.000000,0.000000,0.000000,2012838.7618,2013015.1921
757,2027.975033,2023.931214,0.000000,0.201368,0.000000,1.222168,2013939.9458,2014117.3554
758,2028.722051,2024.676743,0.000000,0.091518,0.000000,0.555780,2014310.8359,2014488.6499
759,2031.148393,2027.098247,0.000000,0.296905,0.000000,1.804487,2015515.0290,2015694.4051
760,2027.742074,2027.098247,0.000000,0.000000,0.000000,0.000000,2013823.2919,2014002.6680
761,2026.400327,2027.098247,0.000000,0.000000,0.000000,0.000000,2013156.9174,2013336.2935
762,2027.836638,2027.098247,0.000000,0.000000,0.000000,0.000000,2013870.2565,2014049.6326
763,2028.577954,2027.098247,0.000000,0.000000,0.000000,0.000000,2014238.4289,2014417.8049
764,2030.404881,2027.098247,0.000000,0.000000,0.000000,0.000000,2015145.7663,2015325.1423
765,2028.472036,2027.098247,0.000000,0.000000,0.000000,0.000000,2014185.8247,2014365.2008
766,2030.003693,2027.098247,0.000000,0.000000,0.000000,0.000000,2014946.5175,2015125.8935
767,2031.364991,2027.314413,0.000000,0.026479,0.000000,0.161033,2015622.4915,2015801.9777
768,2028.138075,2027.314413,0.000000,0.000000,0.000000,0.000000,2014019.9398,2014199.4259
769,2026.948306,2027.314413,0.000000,0.000000,0.000000,0.000000,2013429.0764,2013608.5626
770,2023.572296,2027.314413,0.000000,0.000000,0.000000,0.000000,2011752.4814,2011931.9675
771,2022.230859,2026.287490,0.000000,0.000000,-0.125828,0.765083,2011085.7213,2011265.7825
772,2022.119590,2026.175999,0.000000,0.000000,-0.013667,0.083076,2011030.3928,2011210.5102
773,2020.150639,2024.203098,0.000000,0.000000,-0.242026,1.470445,2010051.0778,2010232.4147
774,2022.738736,2024.203098,0.000000,0.000000,0.000000,0.000000,2011337.3663,2011518.7032
775,2022.715793,2024.203098,0.000000,0.000000,0.000000,0.000000,2011325.9637,2011507.3006
776,2020.799655,2024.203098,0.000000,0.000000,0.000000,0.000000,2010373.6398,2010554.9767
777,2022.018444,2024.203098,0.000000,0.000000,0.000000,0.000000,2010979.3802,2011160.7171
778,2020.457154,2024.203098,0.000000,0.000000,0.000000,0.000000,2010203.4161,2010384.7530
779,2021.979266,2024.203098,0.000000,0.000000,0.000000,0.000000,2010959.9083,2011141.2452
780,2022.544972,2024.203098,0.000000,0.000000,0.000000,0.000000,2011241.0653,2011422.4022
781,2021.379653,2024.203098,0.000000,0.000000,0.000000,0.000000,2010661.8999,2010843.2368
782,2019.739113,2023.790747,0.000000,0.000000,-0.050630,0.307425,2009846.3331,2010027.8855
783,2019.451401,2023.502457,0.000000,0.000000,-0.035406,0.214951,2009703.1761,2009884.8772
784,2017.519793,2021.566974,0.000000,0.000000,-0.237903,1.443503,2008741.8044,2008924.6984
785,2017.087348,2021.133662,0.000000,0.000000,-0.053308,0.323263,2008526.5112,2008709.6325
786,2014.066657,2018.106912,0.000000,0.000000,-0.372844,2.259009,2007022.0127,2007207.2043
787,2014.793916,2018.106912,0.000000,0.000000,0.000000,0.000000,2007384.0069,2007569.1986
788,2014.218987,2018.106912,0.000000,0.000000,0.000000,0.000000,2007097.8348,2007283.0265
789,2017.593533,2018.106912,0.000000,0.000000,0.000000,0.000000,2008777.5214,2008962.7131
790,2017.520797,2018.106912,0.000000,0.000000,0.000000,0.000000,2008741.3171,2008926.5088
791,2017.377664,2018.106912,0.000000,0.000000,0.000000,0.000000,2008670.0724,2008855.2641
792,2015.664899,2018.106912,0.000000,0.000000,0.000000,0.000000,2007817.5404,2008002.7321
793,2015.802302,2018.106912,0.000000,0.000000,0.000000,0.000000,2007885.9330,2008071.1247
794,2015.309885,2018.106912,0.000000,0.000000,0.000000,0.000000,2007640.8317,2007826.0234
795,2016.072742,2018.106912,0.000000,0.000000,0.000000,0.000000,2008020.5451,2008205.7368
796,2012.667725,2016.705173,0.000000,0.000000,-0.172955,1.046759,2006324.8719,2006510.8830
797,2012.993533,2016.705173,0.000000,0.000000,0.000000,0.000000,2006487.1000,2006673.1112
798,2014.117544,2016.705173,0.000000,0.000000,0.000000,0.000000,2007046.7726,2007232.7838
799,2012.504328,2016.541448,0.000000,0.000000,-0.020213,0.122286,2006243.4292,2006429.5237
800,2009.531458,2013.562615,0.000000,0.000000,-0.368190,2.225765,2004761.0710,2004949.1978
801,2013.703283,2013.562615,0.000000,0.000000,0.000000,0.000000,2006839.9468,2007028.0736
802,2015.079252,2013.562615,0.000000,0.000000,0.000000,0.000000,2007525.6100,2007713.7368
803,2016.398925,2013.562615,0.000000,0.000000,0.000000,0.000000,2008183.2207,2008371.3476
804,2017.895859,2013.872139,0.000000,0.038296,0.000000,0.231351,2008929.0027,2009117.2896
805,2015.881290,2013.872139,0.000000,0.000000,0.000000,0.000000,2007925.1934,2008113.4803
806,2009.080611,2013.110863,0.000000,0.000000,-0.094205,0.569040,2004536.1701,2004724.8725
807,2010.690389,2013.110863,0.000000,0.000000,0.000000,0.000000,2005338.4336,2005527.1360
808,2011.213558,2013.110863,0.000000,0.000000,0.000000,0.000000,2005599.1647,2005787.8671
809,2009.218012,2013.110863,0.000000,0.000000,0.000000,0.000000,2004604.6463,2004793.3487
810,2009.024003,2013.054141,0.000000,0.000000,-0.007021,0.042403,2004507.9294,2004696.6603
811,2009.741800,2013.054141,0.000000,0.000000,0.000000,0.000000,2004865.6626,2005054.3935
812,2009.408321,2013.054141,0.000000,0.000000,0.000000,0.000000,2004699.4646,2004888.1955
813,2010.493023,2013.054141,0.000000,0.000000,0.000000,0.000000,2005240.0543,2005428.7852
814,2009.096319,2013.054141,0.000000,0.000000,0.000000,0.000000,2004543.9702,2004732.7011
815,2010.213549,2013.054141,0.000000,0.000000,0.000000,0.000000,2005100.7711,2005289.5020
816,2010.566997,2013.054141,0.000000,0.000000,0.000000,0.000000,2005276.9211,2005465.6520
817,2006.250599,2010.275173,0.000000,0.000000,-0.344354,2.078174,2003123.8668,2003314.4619
818,2005.111111,2009.133400,0.000000,0.000000,-0.141689,0.854260,2002554.9300,2002746.1759
819,2006.144080,2009.133400,0.000000,0.000000,0.000000,0.000000,2003070.2395,2003261.4854
820,2006.008518,2009.133400,0.000000,0.000000,0.000000,0.000000,2003002.6124,2003193.8583
821,2004.878110,2008.899931,0.000000,0.000000,-0.028987,0.174708,2002438.5746,2002629.9404
822,2002.576437,2006.593641,0.000000,0.000000,-0.286619,1.726377,2001288.8085,2001481.6562
823,2000.317626,2004.330300,0.000000,0.000000,-0.281763,1.695193,2000159.8110,2000354.1081
824,1998.146736,2002.155055,0.000000,0.000000,-0.271246,1.630113,1999074.1568,1999269.8361
825,2000.697927,2002.155055,0.000000,0.000000,0.000000,0.000000,2000349.0658,2000544.7451
826,1999.450330,2002.155055,0.000000,0.000000,0.000000,0.000000,1999725.6028,1999921.2821
827,1998.085292,2002.093487,0.000000,0.000000,-0.007684,0.046151,1999043.4204,1999239.1307
828,1998.729942,2002.093487,0.000000,0.000000,0.000000,0.000000,1999365.5766,1999561.2869
829,2000.230075,2002.093487,0.000000,0.000000,0.000000,0.000000,2000115.2511,2000310.9614
830,1996.564825,2000.569970,0.000000,0.000000,-0.190250,1.142258,1998282.6773,1998479.2945
831,1999.647578,2000.569970,0.000000,0.000000,0.000000,0.000000,1999823.8343,2000020.4515
832,2001.327036,2000.569970,0.000000,0.000000,0.000000,0.000000,2000663.4436,2000860.0608
833,2002.214322,2000.569970,0.000000,0.000000,0.000000,0.000000,2001107.0234,2001303.6406
834,2001.403572,2000.569970,0.000000,0.000000,0.000000,0.000000,2000701.7062,2000898.3233
835,2000.025517,2000.569970,0.000000,0.000000,0.000000,0.000000,2000012.7767,2000209.3939
836,2000.789837,2000.569970,0.000000,0.000000,0.000000,0.000000,2000394.8824,2000591.4995
837,2001.119448,2000.569970,0.000000,0.000000,0.000000,0.000000,2000559.6647,2000756.2818
838,2000.149599,2000.569970,0.000000,0.000000,0.000000,0.000000,2000074.8092,2000271.4263
839,2002.803186,2000.569970,0.000000,0.000000,0.000000,0.000000,2001401.4134,2001598.0306
840,2002.472342,2000.569970,0.000000,0.000000,0.000000,0.000000,2001236.0154,2001432.6325
841,2001.417234,2000.569970,0.000000,0.000000,0.000000,0.000000,2000708.5362,2000905.1533
842,2001.966346,2000.569970,0.000000,0.000000,0.000000,0.000000,2000983.0531,2001179.6702
843,2002.574005,2000.569970,0.000000,0.000000,0.000000,0.000000,2001286.8395,2001483.4566
844,2004.058208,2000.569970,0.000000,0.000000,0.000000,0.000000,2002028.8350,2002225.4521
845,2001.228073,2000.569970,0.000000,0.000000,0.000000,0.000000,2000613.9693,2000810.5864
846,2003.120877,2000.569970,0.000000,0.000000,0.000000,0.000000,2001560.2366,2001756.8537
847,2002.800021,2000.569970,0.000000,0.000000,0.000000,0.000000,2001399.8315,2001596.4487
848,2001.560122,2000.569970,0.000000,0.000000,0.000000,0.000000,2000779.9703,2000976.5874
849,1999.754437,2000.569970,0.000000,0.000000,0.000000,0.000000,1999877.2563,2000073.8735
850,2001.185961,2000.569970,0.000000,0.000000,0.000000,0.000000,2000592.9161,2000789.5333
851,1999.851583,2000.569970,0.000000,0.000000,0.000000,0.000000,1999925.8225,2000122.4396
852,2004.167325,2000.569970,0.000000,0.000000,0.000000,0.000000,2002083.3861,2002280.0033
853,2005.216542,2001.218105,0.000000,0.080963,0.000000,0.485992,2002607.5699,2002804.5370
854,2001.086241,2001.218105,0.000000,0.000000,0.000000,0.000000,2000543.0480,2000740.0151
855,1995.382249,1999.385022,0.000000,0.000000,-0.229084,1.374708,1997690.7931,1997888.8871
856,1995.515916,1999.385022,0.000000,0.000000,0.000000,0.000000,1997757.6367,1997955.7307
857,1995.533700,1999.385022,0.000000,0.000000,0.000000,0.000000,1997766.5304,1997964.6244
858,1997.088896,1999.385022,0.000000,0.000000,0.000000,0.000000,1998544.2479,1998742.3419
859,2001.455212,1999.385022,0.000000,0.000000,0.000000,0.000000,2000727.7418,2000925.8358
860,2001.142456,1999.385022,0.000000,0.000000,0.000000,0.000000,2000571.3393,2000769.4333
861,2004.252660,2000.256144,0.000000,0.108905,0.000000,0.653371,2002126.1977,2002324.7744
862,2001.403003,2000.256144,0.000000,0.000000,0.000000,0.000000,2000701.4606,2000900.0373
863,1999.001355,2000.256144,0.000000,0.000000,0.000000,0.000000,1999500.7137,1999699.2904
864,1998.242658,2000.256144,0.000000,0.000000,0.000000,0.000000,1999121.3894,1999319.9660
865,1994.429086,1998.429947,0.000000,0.000000,-0.228387,1.369873,1997213.6034,1997413.3023
